model,beta,epochs,train_z_norm_mean,train_z_norm_std,train_z_mean_norm_mean,train_z_mean_norm_std,train_z_std_mean,train_z_std_std,train_H_Q_xCz_mean,train_H_Q_xCz_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_DIQ_xz_mean,train_DIQ_xz_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,train_aux_loss_mean,train_aux_loss_std,valid_z_norm_mean,valid_z_norm_std,valid_z_mean_norm_mean,valid_z_mean_norm_std,valid_z_std_mean,valid_z_std_std,valid_h_delta_acc_mean,valid_h_delta_acc_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,valid_aux_loss_mean,valid_aux_loss_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std,valid_H_Q_xCz_mean,valid_H_Q_xCz_std,valid_DIQ_xz_mean,valid_DIQ_xz_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,valid_d_H_Q_xCz_mean,valid_d_H_Q_xCz_std,valid_d_DIQ_xz_mean,valid_d_DIQ_xz_std,train_H_Q_xCzy_mean,train_H_Q_xCzy_std,train_DIQ_xzCy_mean,train_DIQ_xzCy_std,valid_H_Q_xCzy_mean,valid_H_Q_xCzy_std,valid_DIQ_xzCy_mean,valid_DIQ_xzCy_std,run_count
cdib,0.001,10,0.9999755811736439,1.9199530009996e-07,0.6852097855598638,0.01128942841538611,0.006976981537070859,0.00022871836684491064,,,0.16650146484375,0.003431144610072218,,,0.10701208561658859,0.0025646284662256854,3.2149159434166825,0.002564630750011957,-0.010917757496689306,2.6055615774223285e-05,0.9961048033502365,0.006066968525062221,0.6734426286485461,0.01004050002519231,0.006913619478129678,0.000220133795504389,-0.0038994083010693223,0.002272629068257747,2.454004817538791,0.021465773925617826,0.867923206753201,0.021465773925617798,-0.012205865648057727,3.2590203846034065e-05,0.09608928642802768,0.0026125808983215714,2.4632791769663496,0.011245434282364082,0.5359999999999999,0.0012489995996796577,-1.70741501044648,0.007794809924292723,0.9920888888888889,0.00046825127790460285,,,,,10.917746507760251,0.02604654132859802,1.3201381110332229,0.026083009677921924,,,,,,,,,,,,,3
cdib,0.001,11,0.999974423172799,2.0737307984289443e-07,0.6643882243696487,0.010222916645687013,0.006868638197016536,0.00021483565434544786,,,0.19938483960700756,0.0028020064382370266,,,0.0709348101676865,0.00331925521263054,3.250993214321859,0.0033192617395508823,-0.010507343393383604,2.7185880404976652e-05,0.9921147757106357,0.006785935944592879,0.6543610427114698,0.009279722038424866,0.006835466612958245,0.00020865284072046995,-0.00350078931600295,0.001958564607422123,2.5461595588260226,0.04340474628032692,0.7757684654659696,0.04340474628032699,-0.012228224012586808,2.0028001609516843e-05,0.06041080425359585,0.003336610752952504,2.551021718597412,0.033786489093143884,0.5371333333333334,0.003002221399786028,-1.768233551831897,0.0234189764303688,0.9961407407407408,0.0008123531839497522,,,,,10.50735000227437,0.027166850375991387,1.7305478248180766,0.0271410471932321,,,,,,,,,,,,,3
cdib,0.001,12,0.9999734602417006,1.955965299516527e-07,0.6481514617123387,0.009904712452047536,0.006801574629428091,0.00021332615415621685,,,0.23319224964488638,0.0025632830586186867,,,0.04864671096826593,0.0005108911099616709,3.273281317768675,0.0005108919255160689,-0.010064479076501097,2.809012781856414e-05,0.9875325428114997,0.010560575615774321,0.638936870627933,0.009351034167058039,0.0067569550851153,0.00020201770656734942,-0.003132897961221733,0.002034659828465206,2.6033646795484753,0.032390623112564236,0.7185633447435168,0.03239062311256434,-0.012217203776041666,3.9104523505355145e-05,0.03858361336103192,0.0005458824423633338,2.6144171563466387,0.0292120467234543,0.5369333333333333,0.003300505011863138,-1.8121758797517595,0.02024827344265683,0.9979999999999999,0.0003777777777778102,,,,,10.064469485571891,0.028119015692892525,2.1734629226001823,0.02810856959217815,,,,,,,,,,,,,3
cdib,0.001,13,0.9999726101981871,1.787120285167533e-07,0.6348135104459344,0.009136558754239466,0.006741061277518219,0.00020194080787123078,,,0.2686276337594697,0.0011278377594353258,,,0.03465978397677342,0.003043838139597494,3.2872682407949907,0.0030438420370392434,-0.009593634894399931,2.6798816360447788e-05,0.9874055120680066,0.0028867716165382807,0.6277980274624295,0.008291592194029227,0.006712882831278775,0.00018490280008832496,-0.005116870621312684,0.0010202253396190055,2.6606741746266684,0.03776551187046673,0.6612538496653239,0.03776551187046676,-0.012239456176757812,1.101208246593012e-06,0.025066024477393537,0.0030452906478459366,2.668633171844482,0.006560524778456965,0.5392666666666667,0.0034078341117685577,-1.849755571635357,0.004547344227707958,0.9989703703703704,0.0004412850669217252,,,,,9.593631137501111,0.026820052134236615,2.6442722416285314,0.02684594337024281,,,,,,,,,,,,,3
cdib,0.001,14,0.9999719470965139,1.8010406656463903e-07,0.6253076726288506,0.008777963693805318,0.0067032122160801955,0.00018690231350000988,,,0.3009999408143939,0.0027222249822528933,,,0.02423559385880997,0.003089549329318216,3.297692430741859,0.0030895488169374956,-0.009120523929595947,3.315590786611261e-05,0.9923660688930087,0.0029556700206578236,0.618945856889089,0.009368807175722362,0.006680297665297985,0.00018492579281441886,-0.0025784802882251735,0.0011090140445146697,2.6999166276719837,0.030481577912620246,0.6220113966200086,0.03048157791262021,-0.0122169918484158,1.8928115133859243e-05,0.01510570726416729,0.003061695820503311,2.7133554865519205,0.005216692737077795,0.5395333333333333,0.0020033305601755303,-1.8807547459983638,0.0036158416769913253,0.9994814814814815,0.0004206598774666398,,,,,9.120526839386335,0.03313706700407095,3.117367426554362,0.033129666145126475,,,,,,,,,,,,,3
cdib,0.001,15,0.9999714637118758,2.1396581319235285e-07,0.6182967313762867,0.00879008370434121,0.0066753603953684714,0.00018368891295752901,,,0.33271758108428034,0.0014551714458638644,,,0.018950031228913842,0.0021452402699336055,3.3029779918266065,0.00214523920094745,-0.008668533780358055,2.069104660302688e-05,0.9920232958263822,0.008940311022897222,0.6142258644104004,0.008657346564220354,0.0066669331346121095,0.00018214296964869998,-0.004730494676438054,0.0025380247573171797,2.7776245011223692,0.04873863593351214,0.5443035231696235,0.04873863593351218,-0.01220597161187066,3.370448883314094e-05,0.010277271047952,0.0021284635009531177,2.7866204728444415,0.027784526314779363,0.5378666666666666,0.002928025500799701,-1.9315381382925547,0.019258776579525974,0.9995555555555556,0.0002703450013465494,,,,,8.668528574885743,0.020672604582161382,3.5693619711832567,0.0206863984861977,,,,,,,,,,,,,3
cdib,0.001,16,0.9999711411920461,2.1882095774926817e-07,0.613642383705486,0.009194173257967312,0.0066529559297839914,0.00017941242542295746,,,0.35601111209753794,0.003280177328260286,,,0.019611994418400256,0.0031723727048134556,3.3023160307696373,0.0031723699448650625,-0.008326767972021391,5.0832803931397965e-05,0.9931528502040439,0.0012841182919076156,0.6073877082930671,0.0093931775449308,0.006638803208867709,0.0001688410942278099,-0.0035575634141470015,0.0007460142311871839,2.828027142418755,0.05162726080302116,0.49390088187323683,0.051627260803021234,-0.01220597161187066,9.711743873930875e-07,0.011290186635101285,0.0031275886945693835,2.836563474400838,0.016102663502803396,0.5386666666666667,0.006911825615084122,-1.9661560197195709,0.011161497547793223,0.9992740740740741,0.0002813839987144056,,,,,8.326782145283438,0.05083886152865016,3.911118798183672,0.050861336826130574,,,,,,,,,,,,,3
cdib,0.001,17,0.9999707909018705,5.666661150511621e-07,0.6088205885254976,0.012750670321971176,0.006640556633514775,0.0001676041984122919,,,0.37298953894412873,0.015715403711833303,,,0.023082528129276452,0.016390184946469672,3.2988454965930996,0.016390177257092495,-0.008071974371418808,0.00022994058930140185,0.9982338746388754,0.002762669456751882,0.6055604418118795,0.017638363565830237,0.00662692217156291,0.0001586690065196336,-0.0038260700897246812,0.002468334143354059,2.8674585819244385,0.046852375861965674,0.4544694423675537,0.0468523758619657,-0.012183719211154513,1.8539731046923504e-05,0.015007738146958528,0.01615174092738871,2.8743960180918378,0.034152686219420234,0.5382000000000001,0.009026627277117331,-1.992379553966457,0.023672765334553328,0.9982814814814814,0.002533950542097117,,,,,8.071982064933488,0.2299589690998279,4.165931188247421,0.22994422640015896,,,,,,,,,,,,,3
cdib,0.001,18,0.9999706396325068,1.0221175759714615e-06,0.606768910631989,0.01796133915635471,0.006624841320885797,0.0001620013940347788,,,0.3861086203835227,0.04070773546564119,,,0.027792593129120316,0.03137100235680572,3.2941354314486184,0.03137100479381166,-0.00786896546681722,0.0006004688744352661,0.9918216466903687,0.015032086454681614,0.6034888757599725,0.02018342983314386,0.006618801763074265,0.00014919177985870473,-0.00353295730395772,0.002158983070352166,2.935851494471232,0.058783658691285386,0.3860765298207601,0.058783658691285726,-0.012205759684244791,3.371448156627032e-05,0.01992034946448273,0.030769800981147455,2.9456040831247967,0.062472597233655336,0.5354,0.016638509548634484,-2.041737159747592,0.04330271247467082,0.9970962962962963,0.004780739822561864,,,,,7.8689723845684165,0.6004677918905107,4.368904180147431,0.6004794389889677,,,,,,,,,,,,,3
cdib,0.001,19,0.9999703916184829,1.1547724731331779e-06,0.6033988664999153,0.018783007072885823,0.006604397060899911,0.00016334981467917804,,,0.40328169389204543,0.05155098670677533,,,0.02308301718475184,0.027108003814205354,3.29884500485478,0.02710800895563125,-0.007591203306660508,0.0007386130361930966,0.9870809515317281,0.004751978924347278,0.5972310966915555,0.017191750008726556,0.006583377718925476,0.0001739446366886299,-0.00308476600909538,0.0018845095291005701,2.9490021599663634,0.06012362443987046,0.3729258643256294,0.06012362443987037,-0.012228224012586804,2.0007808694004814e-05,0.015496018975669587,0.026376163492405135,2.9593253737131753,0.04186721655152859,0.5384,0.008717797887081356,-2.0512479529624854,0.029020064620393787,0.9979703703703704,0.003457847281030488,,,,,7.591217453732635,0.7386266288639141,4.646691769813046,0.7386595733378317,,,,,,,,,,,,,3
cdib,0.001,20,0.9999698633045861,7.083332358328541e-07,0.5975378643382679,0.01398784187329275,0.006581405447584322,0.00018024615748518305,,,0.43616240530303024,0.03513891174114264,,,0.008669772527575718,0.005198527374253482,3.3132582519090534,0.005198525537571231,-0.007104823083588572,0.0005123012488909927,0.9800576368967692,0.002860439282048286,0.591694924566481,0.012453806746681454,0.006568937924587064,0.00018065077292343177,-0.00276488657663471,0.004680064874305519,2.9561094443003335,0.05975717972276962,0.3658185799916585,0.05975717972276941,-0.012239456176757812,6.357828776031547e-07,0.0015666370685729718,0.004689014550409153,2.965117823155721,0.020057585481249897,0.5392666666666667,0.004080849584747357,-2.055263112810449,0.013902892640045149,0.9999037037037036,0.00014796284707728735,,,,,7.104827610832273,0.5123133221309719,5.1330750155629525,0.5123295093494469,,,,,,,,,,,,,3
cdib,0.001,21,0.999969495178172,4.6835532528159507e-07,0.5930825403016625,0.011049576828434627,0.0065714525566859675,0.00017920366349423022,,,0.46251191110321965,0.021265216851635696,,,0.005368501662759986,0.0009689358593866275,3.316559521989389,0.0009689344419913047,-0.0067123084357290546,0.0003387464522336881,0.9842563602659437,0.00488131185902975,0.5882353716426425,0.010673554912843122,0.006562659258229864,0.00017668236552946805,-0.002027663509402656,0.0018814598663006452,2.995914750629001,0.06712786170145779,0.326013273662991,0.06712786170145774,-0.012228224012586804,2.0007808694004814e-05,-0.0013432925250519204,0.0006308672944836212,3.004953453318278,0.0263812169581306,0.5419333333333333,0.001171893055416466,-2.0828750969278738,0.018286064275261395,0.9999925925925925,1.2830005982051698e-05,,,,,6.712313789309877,0.3387450625968083,5.525592766024849,0.3387293342253317,,,,,,,,,,,,,3
cdib,0.001,22,0.9999692449063966,4.294288239520648e-07,0.590208833416303,0.01047826278195323,0.006565474435884618,0.00017840043926335168,,,0.4815995649857954,0.015879680347923177,,,0.004393986224771873,0.00020894946509876462,3.3175340339992982,0.00020894675669696968,-0.006416182626377453,0.0002616505148555001,0.9906988276375664,0.007872542525247137,0.5857637392150031,0.010812117489541584,0.006555754018740521,0.00017448068042711442,-0.004080773337635201,0.002327536837013064,3.032810317145453,0.06781508277883105,0.2891177071465386,0.0678150827788311,-0.012216991848415798,2.000780869400545e-05,-0.00202161900282458,5.660983484324131e-05,3.043311540222168,0.026114379526197915,0.5410666666666667,0.0013316656236958438,-2.1094628266400064,0.018101157759342016,1.0,0.0,,,,,6.4161908789114515,0.2616358406410183,5.821733733018239,0.26164022634750617,,,,,,,,,,,,,3
cdib,0.001,23,0.9999690359514771,4.3550533512799306e-07,0.5876868475567211,0.010458800211094577,0.006560713477841946,0.0001750853071375161,,,0.4970614346590909,0.012225182114669367,,,0.003757150379842091,3.731554313190407e-05,3.3181708721500454,3.731180517385848e-05,-0.006171697016918298,0.00019868743022448266,0.985414723555247,0.009227460933026599,0.583323081334432,0.010665593388961912,0.006553538040154509,0.00017350043633520832,-0.003993031549594396,0.002641692464336143,3.0628292295667863,0.06825608499804685,0.2590987947252062,0.06825608499804695,-0.012228224012586804,2.0007808694004814e-05,-0.002414158759486896,0.00016165401787261458,3.0739479666392007,0.02671473615723497,0.5412,0.0014422205101855946,-2.1306984439131527,0.018517277387634295,1.0,0.0,,,,,6.171694909081315,0.19869156102405464,6.066194617387019,0.19871249653542938,,,,,,,,,,,,,3
cdib,0.001,24,0.9999688184171012,4.4391251055214145e-07,0.585411095370849,0.010479119261394559,0.006558095604167179,0.00017296717120413976,,,0.5095172674005681,0.010017390567663136,,,0.0033147666628902893,3.1163837204205565e-05,3.318613262790622,3.116722113725088e-05,-0.005955956198952415,0.00016746724978760602,0.9892877274089389,0.003811785963110487,0.5811940630276998,0.011054714280258492,0.00655179801914427,0.00016937202461164794,-0.0030632806738569336,0.0010528305199330509,3.1016453901926675,0.06635514083641227,0.22028263409932455,0.06635514083641213,-0.012228224012586804,2.0007808694004814e-05,-0.002640261812245956,0.00018928941460617153,3.1125318586985267,0.02132662326345498,0.5418666666666666,0.0017009801096230833,-2.157442738283279,0.014782448344659662,1.0,0.0,,,,,5.9559574840646805,0.16746406046954954,6.281941121274774,0.16743968167458448,,,,,,,,,,,,,3
cdib,0.001,25,0.9999686217669286,4.519533233047403e-07,0.5831277023887996,0.010585147567834572,0.006557568130753653,0.00017167638625636972,,,0.5217151248816286,0.007795464390857098,,,0.002937590896070822,3.835245743611888e-05,3.318990432403304,3.8348389650452514e-05,-0.0057757912260113335,0.00013625946359980865,0.9896260102589926,0.005211438130528167,0.578428155846066,0.010962161324675371,0.006550236449887355,0.00016923187802773653,-0.0034795440403761063,0.0015281585238893724,3.1280956533220077,0.07298046738384696,0.19383237096998426,0.07298046738384699,-0.012228224012586804,2.0007808694004814e-05,-0.0028373812271764985,0.00017271112372289297,3.137738347625733,0.02787285109015283,0.5408,0.0020880613017821513,-2.174914486023781,0.01932008899757089,1.0,0.0,,,,,5.775790243437796,0.13626191017843237,6.462124902190584,0.13625949393424494,,,,,,,,,,,,,3
cdib,0.001,26,0.999968388315403,4.798295921639245e-07,0.5806554063703074,0.010867789405019873,0.006555891946790683,0.00016872376997157664,,,0.5305467270359849,0.00646758217174065,,,0.002664769678217867,4.025624803070904e-05,3.3192632546027503,4.025490104806151e-05,-0.0056264463699225225,0.00010124252352613408,0.9894709984461466,0.005265872708464178,0.5761951605478922,0.011199348731177122,0.006551722944196727,0.0001650775899992278,-0.002254639872173059,0.0014874707764488163,3.165074957741632,0.07942791209113036,0.15685306655036077,0.07942791209113029,-0.012228224012586804,2.0007808694004814e-05,-0.0029608803360688467,0.00013724274933751498,3.1751324212392174,0.03169436455669385,0.5394666666666666,0.003239341496868385,-2.2008341176978576,0.02196895150064996,1.0,0.0,,,,,5.626447597236344,0.10124384072572344,6.611443795037991,0.10124459402529822,,,,,,,,,,,,,3
cdib,0.001,27,0.9999681701037016,5.229370756330649e-07,0.5782142717278366,0.011282688415140988,0.006557510941726804,0.00016645379568129394,,,0.5378908469460227,0.0022139022760898,,,0.0023874638925807435,5.696391031962408e-05,3.319540565664118,5.696339784515283e-05,-0.005503620162154689,5.915125370911904e-05,0.981714493698544,0.005980465427080739,0.5736956927511428,0.011777096336818437,0.0065522368790374855,0.00016463724372140027,-0.002532508872603246,0.0034023413654813346,3.186343166563246,0.07210848020203699,0.1355848577287462,0.07210848020203707,-0.012228224012586804,2.0007808694004814e-05,-0.0031156648565773613,0.00011685258095593403,3.1954145448048905,0.02733356117892278,0.5414666666666667,0.0010066445913694622,-2.214892621996091,0.01894626542249969,1.0,0.0,,,,,5.503622931964469,0.05914212270964542,6.734291464090347,0.05910175183707433,,,,,,,,,,,,,3
cdib,0.001,28,0.9999679359748508,5.675218176523413e-07,0.5759466596399293,0.01169301810716698,0.0065599040914976,0.00016462297164454944,,,0.5414822295217803,0.0006519673138040256,,,0.002179685480906769,5.254823577552554e-05,3.319748342037201,5.254862120630321e-05,-0.005427612499757247,2.0208129227322315e-05,0.9872100287013583,0.005148819748014894,0.5710805257161459,0.012319033423549126,0.006556997851779063,0.00016066591498243416,-0.0028492675301130775,0.002152962079603393,3.2255615923139787,0.0829961781267907,0.09636643197801377,0.08299617812679061,-0.012228224012586804,2.0007808694004814e-05,-0.0032476698315529913,6.786326390141198e-05,3.235470170211792,0.037324061013401674,0.5406,0.0011135528725659915,-2.242657172087954,0.02587105193740935,1.0,0.0,,,,,5.427626263011586,0.020200559539928352,6.81026311896064,0.020205805915328844,,,,,,,,,,,,,3
