experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,run,clf_nhid,clf_nlay,clf_kpru,epochs,test_accuracy_toagg,test_loglike_toagg,train_accuracy_toagg,train_loglike_toagg,train_sharp_mag_toagg,train_var_grad_toagg,train_path_norm_toagg,train_y_pred_ent_toagg
QminimalityEpochs,cifar10,e50,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.4313,-4.263322886051011,0.9942222222222222,-0.023908157114175217,,,,
QminimalityEpochs,cifar10,e50,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.4402,-4.3753857920737245,0.9944666666666668,-0.02345782515340529,,,,
QminimalityEpochs,cifar10,e50,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.4556,-2.9116307331388107,0.8360444444444445,-0.4579374394030152,,,,
QminimalityEpochs,cifar10,e50,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.4627,-2.802835633122089,0.8464,-0.4204455367179458,,,,
QminimalityEpochs,cifar10,e50,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.4668,-2.7377040710647487,0.8587777777777778,-0.3778267694624885,,,,
QminimalityEpochs,cifar10,e100,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,1,128,1,0,best,0.4565,-5.4367095265931615,0.9951111111111112,-0.01756625744838148,,,,
QminimalityEpochs,cifar10,e100,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,2,128,1,0,best,0.4519,-5.259157016842925,0.9949777777777776,-0.017455343142680973,,,,
QminimalityEpochs,cifar10,e100,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,0,128,1,0,best,0.4459,-5.280479920840791,0.9938222222222224,-0.0205908798631524,,,,
QminimalityEpochs,cifar10,e100,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,-0.1,default,1,128,1,0,best,0.4544,-6.0389500680018315,0.9976888888888888,-0.010197400548202677,,,,
QminimalityEpochs,cifar10,e100,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,-0.1,default,2,128,1,0,best,0.4571,-5.833082872862635,0.9974222222222222,-0.011542073408561936,,,,
QminimalityEpochs,cifar10,e100,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,-0.1,default,0,128,1,0,best,0.4593,-5.77203789391784,0.9976888888888888,-0.01085946368775196,,,,
QminimalityEpochs,cifar10,e100,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.4313,-4.263322886051011,0.9942222222222222,-0.023908157114175217,,,,
QminimalityEpochs,cifar10,e100,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.4402,-4.3753857920737245,0.9944666666666668,-0.02345782515340529,,,,
QminimalityEpochs,cifar10,e100,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.4374,-4.4330106660758295,0.9953333333333332,-0.02088834564920573,,,,
QminimalityEpochs,cifar10,e100,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.4426,-3.5087715284363323,0.9962888888888888,-0.025999604703755702,,,,
QminimalityEpochs,cifar10,e100,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.4445,-3.5114262226650594,0.9958222222222224,-0.027256324963182157,,,,
QminimalityEpochs,cifar10,e100,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.4437,-3.4369750294550734,0.9967777777777778,-0.02415511283794124,,,,
QminimalityEpochs,cifar10,e100,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.4668,-2.7377040710647487,0.8587777777777778,-0.3778267694624885,,,,
QminimalityEpochs,cifar10,e100,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.4553,-2.919331774647381,0.8346666666666667,-0.4634712553163385,,,,
QminimalityEpochs,cifar10,e100,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.4627,-2.802835633122089,0.8464,-0.4204455367179458,,,,
