datasize,beta,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
e50,0.1,2,0,1.3504907350886952,1.765401858139038,0.4308,0.46786666666666665
e50,0.1,2,1,0.656003380389647,1.514799324798584,0.4936,0.9288222222222222
e50,0.1,2,2,0.3120074718063528,1.4589582521438598,0.5106,0.9865111111111111
e50,0.1,2,3,0.13439530848481437,1.4879686613082885,0.516,0.9958888888888889
e50,0.1,2,4,0.02807018429267813,1.5465554117202758,0.5174,0.9983777777777778
e50,0.1,2,5,-0.03305731080418283,1.6151939428329467,0.5128,0.9987777777777778
e50,0.1,2,6,-0.07200664422349497,1.6820010904312135,0.5122,0.9993555555555556
e50,0.1,2,7,-0.10147700914686376,1.750906883430481,0.5118,0.9994222222222222
e50,0.1,2,8,-0.12629157657406548,1.8341448900222779,0.5102,0.9994666666666666
e50,0.1,2,9,-0.14517091206203808,1.9164776012420655,0.5096,0.9993555555555556
e50,0.1,2,10,-0.16103177330277182,1.9741030433654785,0.5154,0.9996888888888888
e50,0.1,2,11,-0.17497946634942835,2.0550731575012207,0.51,0.9994666666666666
e50,0.1,2,12,-0.18842492036819458,2.147605528259277,0.507,0.9995555555555555
e50,0.1,2,13,-0.20003398398052563,2.2346347049713136,0.5034,0.9994444444444445
e50,0.1,2,14,-0.21145139288035306,2.3045244106292726,0.5068,0.9992222222222222
e50,0.1,2,15,-0.22158083839416504,2.3974356380462645,0.5012,0.999
e50,0.1,2,16,-0.2314637817924673,2.4787418613433836,0.4982,0.9986222222222222
e50,0.1,2,17,-0.24121097841262817,2.5956996982574463,0.4992,0.9989777777777777
e50,0.1,2,18,-0.25198719546578147,2.6739111152648927,0.4904,0.9982
e50,0.1,2,19,-0.26055071989406237,2.6981845729827882,0.4948,0.9980666666666667
e50,0.1,2,20,-0.26990255106145683,2.7192299865722656,0.5036,0.9978666666666667
e50,0.1,2,21,-0.27730706828290763,2.858736150741577,0.4948,0.9977333333333334
e50,0.1,2,22,-0.28531773630489005,2.917170101928711,0.4918,0.9976444444444444
e50,0.1,2,23,-0.29479773663174025,2.9998118614196776,0.4912,0.9970888888888889
e50,0.1,2,24,-0.303636634943702,3.08152421913147,0.4888,0.9966222222222222
e50,0.1,2,25,-0.30967109914042734,3.1789536323547365,0.4832,0.9971777777777778
e50,0.1,2,26,-0.3189256314797835,3.171909552001953,0.4916,0.9962444444444445
e50,0.1,2,27,-0.32385147446285595,3.263033667755127,0.488,0.9966444444444444
e50,0.1,2,28,-0.3325415251948617,3.324479541015625,0.489,0.9962
e50,0.1,2,29,-0.3394134107741443,3.270557172393799,0.4936,0.9962222222222222
e50,0.1,2,30,-0.3449134591189298,3.36134133682251,0.4904,0.9961777777777778
e50,0.1,2,31,-0.35156172205318104,3.461655484008789,0.485,0.9959777777777777
e50,0.1,2,32,-0.357988359819759,3.566310259628296,0.4782,0.9958
e50,0.1,2,33,-0.36410932377901944,3.5474092109680178,0.4806,0.9956666666666667
e50,0.1,2,34,-0.3690632964784449,3.6174837898254393,0.4836,0.9958666666666667
e50,0.1,2,35,-0.3764831569671631,3.693372370529175,0.4794,0.9955777777777778
e50,0.1,2,36,-0.3832929741859436,3.701667046737671,0.4836,0.9952
e50,0.1,2,37,-0.38681029871160333,3.7179555698394777,0.4832,0.9956
e50,0.1,2,38,-0.39288628105250273,3.76714864692688,0.4836,0.9952222222222222
e50,0.1,2,39,-0.39752556682066487,3.8789822326660155,0.4774,0.9952
e50,0.1,2,40,-0.4030267293669961,3.7865524406433106,0.4838,0.9951111111111111
e50,0.1,2,41,-0.40591145058545197,3.929162122344971,0.4746,0.9955111111111111
e50,0.1,2,42,-0.41130074405670164,3.932491123199463,0.4802,0.9948444444444444
e50,0.1,2,43,-0.4148479671564969,3.8855089141845705,0.4816,0.9946666666666667
e50,0.1,2,44,-0.41956080685095354,4.004181816864014,0.4772,0.9949333333333333
e50,0.1,2,45,-0.4227864731008356,4.068165489196778,0.474,0.9950666666666667
e50,0.1,2,46,-0.4269126756364649,4.0282971420288085,0.4776,0.9948
e50,0.1,2,47,-0.4305993155479431,4.045340497589112,0.4796,0.9950444444444444
e50,0.1,2,48,-0.43476474488431754,4.101649369812011,0.4782,0.9949333333333333
e50,0.1,2,49,-0.4373971810362556,4.170868764495849,0.4746,0.9949777777777777
e50,0.1,2,50,-0.44214843692779543,4.153204377746582,0.4756,0.9942444444444445
e50,0.1,2,51,-0.4441858536091718,4.1810141357421875,0.4754,0.9949777777777777
e50,0.1,2,52,-0.44790705153725363,4.260988467407227,0.4714,0.9948444444444444
e50,0.1,2,53,-0.45253450024344705,4.186048486328125,0.477,0.9941111111111111
e50,0.1,2,54,-0.4560822512626648,4.269945780181885,0.4746,0.9948666666666667
e50,0.1,2,55,-0.46033724253394387,4.271178343963623,0.4762,0.9944444444444445
e50,0.1,2,56,-0.4628865360433405,4.334452931213379,0.4708,0.9947333333333334
e50,0.1,2,57,-0.4649859617883509,4.35831026763916,0.471,0.9947777777777778
e50,0.1,2,58,-0.4687597374525937,4.292157163238525,0.4766,0.9945333333333334
e50,0.1,2,59,-0.47143691604354165,4.350515986633301,0.4756,0.9944888888888889
e50,0.1,2,60,-0.47322483863830567,4.310172378540039,0.4782,0.9950222222222223
e50,0.1,2,61,-0.47521918625831605,4.389168778991699,0.4742,0.9947555555555555
e50,0.1,2,62,-0.47863048473704944,4.4372195083618164,0.472,0.9944666666666667
e50,0.1,2,63,-0.4820975854873657,4.389315045166016,0.4752,0.9940444444444444
e50,0.1,2,64,-0.4821558465610851,4.471914464569092,0.4702,0.9951555555555556
e50,0.1,2,65,-0.4858954239715229,4.4240111701965334,0.4732,0.9942
e50,0.1,2,66,-0.4873645223877647,4.446665466308594,0.4744,0.9947777777777778
e50,0.1,2,67,-0.49012619834813204,4.476584564971924,0.4732,0.9947555555555555
e50,0.1,2,68,-0.49116910050999035,4.470501773071289,0.4754,0.9945333333333334
e50,0.1,2,69,-0.4937733019915494,4.527882843780517,0.4718,0.9946
e50,0.1,2,70,-0.4950035180525346,4.522441617584229,0.472,0.9945777777777778
e50,0.1,2,71,-0.49760922979008065,4.552357646942139,0.4708,0.9946444444444444
e50,0.1,2,72,-0.49881873041499747,4.499456387329102,0.4764,0.9945555555555555
e50,0.1,2,73,-0.5015020717100663,4.570057675170898,0.4722,0.9946666666666667
e50,0.1,2,74,-0.5034750387711958,4.524070724487305,0.475,0.9943777777777778
e50,0.1,2,75,-0.5040593409711664,4.554326737976075,0.4734,0.9947777777777778
e50,0.1,2,76,-0.506183318753676,4.610753340911865,0.4724,0.9946444444444444
e50,0.1,2,77,-0.5073717896548184,4.572465930938721,0.4754,0.9944666666666667
e50,0.1,2,78,-0.5097506676847284,4.583102449798584,0.4758,0.9948222222222223
e50,0.1,2,79,-0.5119110832474448,4.609751343536377,0.4716,0.9946444444444444
e50,0.1,2,80,-0.5117253176689148,4.637868759155274,0.4714,0.9946
e50,0.1,2,81,-0.5142270918412642,4.6073774795532225,0.4744,0.9943111111111111
e50,0.1,2,82,-0.5147727953564037,4.6550493270874025,0.4706,0.9947333333333334
e50,0.1,2,83,-0.5168534884929658,4.6575471244812015,0.4716,0.9947333333333334
e50,0.1,2,84,-0.5183241218436848,4.669520862579346,0.4732,0.9943111111111111
e50,0.1,2,85,-0.5199937340216203,4.649232828521728,0.4734,0.9943777777777778
e50,0.1,2,86,-0.5206273854125629,4.684515664672851,0.4706,0.9944444444444445
e50,0.1,2,87,-0.5214895553588867,4.6874782150268555,0.4728,0.9945777777777778
e50,0.1,2,88,-0.5230736872803081,4.673855243682861,0.4716,0.9947111111111111
e50,0.1,2,89,-0.5236518217520281,4.709030058288574,0.4736,0.9949777777777777
e50,0.1,2,90,-0.5255311016169462,4.7073314636230466,0.4734,0.9946
e50,0.1,2,91,-0.526878986419331,4.68278203048706,0.4732,0.9940888888888889
e50,0.1,2,92,-0.5277320860776035,4.695645273590088,0.4722,0.9947333333333334
e50,0.1,2,93,-0.5291212980443781,4.686605302429199,0.474,0.9943111111111111
e50,0.1,2,94,-0.529733384661241,4.741209580993653,0.471,0.9946
e50,0.1,2,95,-0.5302247061209245,4.775013236999512,0.4706,0.9948444444444444
e50,0.1,2,96,-0.530962556106394,4.74935898361206,0.4724,0.9949777777777777
e50,0.1,2,97,-0.5331470454389399,4.773237687683105,0.4702,0.9944222222222222
e50,0.1,2,98,-0.533813841681047,4.767833511352539,0.4708,0.9943555555555555
e50,0.1,2,99,-0.535124854217876,4.734356844329834,0.4726,0.9945777777777778
e50,0.1,2,100,-0.5353736456524242,4.748556797790528,0.474,0.9943111111111111
e50,0.1,2,101,-0.536357673181187,4.793943130493164,0.4708,0.9945555555555555
e50,0.1,2,102,-0.5371396628466519,4.777162311553955,0.4726,0.9945111111111111
e50,0.1,2,103,-0.5382957124926827,4.784218514251709,0.4718,0.9948666666666667
e50,0.1,2,104,-0.5385547307101163,4.785904704284668,0.4714,0.9947333333333334
e50,0.1,2,105,-0.5397691838871349,4.792381550598145,0.4716,0.9947111111111111
e50,0.1,2,106,-0.5419419379017569,4.7817495178222655,0.4738,0.9943777777777778
e50,0.1,2,107,-0.5409351344281977,4.7929876541137695,0.4722,0.9946
e50,0.1,2,108,-0.5416851555044001,4.801564463043213,0.4724,0.9947555555555555
e50,0.1,2,109,-0.542844738518108,4.808855442047119,0.4716,0.9945333333333334
e50,0.1,2,110,-0.5438292767177929,4.771337477874756,0.4728,0.9943555555555555
e50,0.1,2,111,-0.5434118927608836,4.795671392059326,0.4724,0.9948888888888889
e50,0.1,2,112,-0.5439497623877092,4.847599111175537,0.4718,0.9952444444444445
e50,0.1,2,113,-0.5453849705609408,4.8185415260314945,0.472,0.9941333333333333
e50,0.1,2,114,-0.5459999670982361,4.811557264709473,0.4736,0.9946888888888888
e50,0.1,2,115,-0.5466985053539276,4.8311513298034665,0.4716,0.9948
e50,0.1,2,116,-0.5470437894214283,4.839686538696289,0.4724,0.9944666666666667
e50,0.1,2,117,-0.5480045138922605,4.8459513404846195,0.4718,0.9946222222222222
e50,0.1,2,118,-0.5481126371383667,4.847756671142578,0.4716,0.9946444444444444
e50,0.1,2,119,-0.549574243367802,4.8511944595336915,0.471,0.9942222222222222
e50,0.1,2,120,-0.549425903710452,4.8487099884033205,0.472,0.9945555555555555
e50,0.1,2,121,-0.550613195696744,4.846348854064941,0.4714,0.9943777777777778
e50,0.1,2,122,-0.5503544592944059,4.857078252410889,0.4718,0.9945777777777778
e50,0.1,2,123,-0.5508079827915539,4.875641751861572,0.4704,0.9947333333333334
e50,0.1,2,124,-0.5517864627144553,4.864415426635742,0.4724,0.9945777777777778
e50,0.1,2,125,-0.5521597273566506,4.8607859085083005,0.4716,0.9948222222222223
e50,0.1,2,126,-0.5524658346349542,4.872985127258301,0.4716,0.9948444444444444
e50,0.1,2,127,-0.5537638645172119,4.860877753448486,0.4716,0.9944444444444445
e50,0.1,2,128,-0.5538504534374584,4.849119176483154,0.4724,0.9944666666666667
e50,0.1,2,129,-0.5533440525315024,4.874002452850342,0.4716,0.9948666666666667
e50,0.1,2,130,-0.554567091811787,4.857213046264649,0.4724,0.9946888888888888
e50,0.1,2,131,-0.5542463047634472,4.867988986968994,0.4724,0.9946888888888888
e50,0.1,2,132,-0.5555061492248015,4.891301884460449,0.471,0.9950888888888889
e50,0.1,2,133,-0.5561876383781433,4.870008689880371,0.4722,0.994
e50,0.1,2,134,-0.5557854942668567,4.887535873413086,0.4716,0.995
e50,0.1,2,135,-0.5567201293771917,4.883584020233155,0.473,0.9945111111111111
e50,0.1,2,136,-0.556509744644165,4.902173661041259,0.4714,0.9948666666666667
e50,0.1,2,137,-0.5576220084797252,4.892002359008789,0.471,0.9945111111111111
e50,0.1,2,138,-0.5577837182305075,4.881680069732666,0.4726,0.9942888888888889
e50,0.1,2,139,-0.5573685627937317,4.898479416656494,0.4704,0.9949111111111111
e50,0.1,2,140,-0.5586320338595997,4.894830100250244,0.472,0.9946666666666667
e50,0.1,2,141,-0.5585145932067525,4.905933125305176,0.4706,0.9948444444444444
e50,0.1,2,142,-0.5591528555263172,4.9028063430786135,0.4714,0.9946222222222222
e50,0.1,2,143,-0.5586884363217788,4.904479991149902,0.4716,0.9945555555555555
e50,0.1,2,144,-0.5597543219826439,4.906521893310547,0.4714,0.9945555555555555
e50,0.1,2,145,-0.559812516039068,4.917221857452392,0.4714,0.9947111111111111
e50,0.1,2,146,-0.5595857103867964,4.910738079071045,0.4718,0.9947111111111111
e50,0.1,2,147,-0.5608008892752907,4.909972109222412,0.4716,0.9943111111111111
e50,0.1,2,148,-0.560345912768624,4.9154575897216795,0.4722,0.9946444444444444
e50,0.1,2,149,-0.5606331020658667,4.913829863739013,0.471,0.9944222222222222
e50,0.1,2,150,-0.5614447188724171,4.91357954864502,0.4714,0.9946888888888888
e50,0.1,2,151,-0.5610763839548284,4.921954861450195,0.4712,0.9947333333333334
e50,0.1,2,152,-0.5617673522212289,4.928006307220459,0.471,0.9947777777777778
e50,0.1,2,153,-0.5625726603507996,4.922318837738037,0.4714,0.9943333333333333
e50,0.1,2,154,-0.5623461026105013,4.919022689819336,0.472,0.9944666666666667
e50,0.1,2,155,-0.5625944748791781,4.923166139221191,0.4712,0.9946444444444444
e50,0.1,2,156,-0.5627661699641835,4.925291617584229,0.4716,0.9944666666666667
e50,0.1,2,157,-0.5624128530328923,4.93445821762085,0.4714,0.9946
e50,0.1,2,158,-0.5636053209478205,4.931635116577149,0.4712,0.9945111111111111
e50,0.1,2,159,-0.5635998540661552,4.928534378814697,0.47,0.9944222222222222
e50,0.1,2,160,-0.5639965616919778,4.931755009460449,0.4702,0.9949555555555556
e50,0.1,2,161,-0.564033765185963,4.930979122924804,0.4706,0.9946
e50,0.1,2,162,-0.5639659613522616,4.931476941680908,0.472,0.9944888888888889
e50,0.1,2,163,-0.5639561987053264,4.938333180999756,0.4706,0.9949111111111111
e50,0.1,2,164,-0.5642134506832469,4.933613697052002,0.4712,0.9943555555555555
e50,0.1,2,165,-0.5646460987437855,4.93414116897583,0.4714,0.9945555555555555
e50,0.1,2,166,-0.5644367502862757,4.94223800201416,0.4708,0.9950444444444444
e50,0.1,2,167,-0.5655164371403781,4.944386000823974,0.4706,0.9947555555555555
e50,0.1,2,168,-0.5656602988156405,4.940809356689453,0.4708,0.9944444444444445
e50,0.1,2,169,-0.5657178100932728,4.941441172027588,0.4714,0.9944666666666667
e50,0.1,2,170,-0.565853976466439,4.940631768035889,0.4718,0.9947111111111111
e50,0.1,2,171,-0.5654280956051566,4.941496978759766,0.4712,0.9947555555555555
e50,0.1,2,172,-0.5660091507218101,4.9462730529785155,0.4712,0.9946444444444444
e50,0.1,2,173,-0.5665181699839505,4.947483435821534,0.4712,0.9944444444444445
e50,0.1,2,174,-0.566671164079146,4.947398207092285,0.4714,0.9946888888888888
e50,0.1,2,175,-0.5668728777972135,4.947466658782959,0.4722,0.9946
e50,0.1,2,176,-0.5665587537982247,4.947509158325195,0.4716,0.9947555555555555
e50,0.1,2,177,-0.5667436999754473,4.950121064758301,0.4714,0.9945777777777778
e50,0.1,2,178,-0.5665616673296148,4.9501824447631835,0.4716,0.9943333333333333
e50,0.1,2,179,-0.5669957052317532,4.9475144729614255,0.4716,0.9944
e50,0.1,2,180,-0.5677652467640963,4.9468759872436525,0.4722,0.9949333333333333
e50,0.1,2,181,-0.5670923721530221,4.950001919555664,0.4718,0.9944444444444445
e50,0.1,2,182,-0.5675513493191112,4.951535179901123,0.4716,0.9945555555555555
e50,0.1,2,183,-0.5671658164197748,4.954682520294189,0.4714,0.9948222222222223
e50,0.1,2,184,-0.5677494808197021,4.953794296264649,0.4718,0.9947555555555555
e50,0.1,2,185,-0.5681856378988787,4.953941017913818,0.4716,0.9944888888888889
e50,0.1,2,186,-0.5678293538050218,4.954335655975342,0.4714,0.9948222222222223
e50,0.1,2,187,-0.567841449139335,4.955112627410888,0.4718,0.9943555555555555
e50,0.1,2,188,-0.5676861663471569,4.957104418945312,0.4718,0.9947555555555555
e50,0.1,2,189,-0.5676223113926975,4.95824608001709,0.4718,0.9947111111111111
e50,0.1,2,190,-0.5679901314041831,4.958820639801026,0.471,0.9946
e50,0.1,2,191,-0.5691371759804812,4.957864669036865,0.4712,0.9945777777777778
e50,0.1,2,192,-0.568417267556624,4.961246601867676,0.47,0.9946222222222222
e50,0.1,2,193,-0.5688339869065718,4.957899394226074,0.4714,0.9946888888888888
e50,0.1,2,194,-0.5683252902291038,4.959162069702148,0.4722,0.9947555555555555
e50,0.1,2,195,-0.568948172933405,4.958706541442871,0.4712,0.9944222222222222
e50,0.1,2,196,-0.5691558607274836,4.960574339294434,0.4722,0.9947333333333334
e50,0.1,2,197,-0.568655399053747,4.96032322845459,0.4708,0.9946222222222222
e50,0.1,2,198,-0.5690561175606468,4.96236276550293,0.471,0.9944222222222222
e50,0.1,2,199,-0.5693685980450023,4.95955704498291,0.4714,0.9946
e50,10.0,0,0,1.58597710833116,2.196797717666626,0.2756,0.29731111111111114
e50,10.0,0,1,1.4245288224480368,2.0825696170806887,0.372,0.6950888888888889
e50,10.0,0,2,1.2542003344622525,1.9703174354553223,0.4334,0.8726222222222222
e50,10.0,0,3,1.079033927267248,1.8681068550109863,0.4274,0.9297777777777778
e50,10.0,0,4,0.9059724075924267,1.7836187072753906,0.4474,0.9626666666666667
e50,10.0,0,5,0.753195392036438,1.7130125494003297,0.4502,0.9743111111111111
e50,10.0,0,6,0.5879535300514914,1.6587845289230347,0.4508,0.9829333333333333
e50,10.0,0,7,0.4532096124085513,1.636868416404724,0.4532,0.9870444444444444
e50,10.0,0,8,0.34525796937075526,1.625390033531189,0.4532,0.9898666666666667
e50,10.0,0,9,0.26642902616370806,1.63052589302063,0.4556,0.9921555555555556
e50,10.0,0,10,0.20148137322339144,1.6385576175689698,0.4572,0.9938
e50,10.0,0,11,0.15496632599613883,1.6554552721023559,0.4538,0.9949555555555556
e50,10.0,0,12,0.11223608493046328,1.6725623086929322,0.4554,0.9954222222222222
e50,10.0,0,13,0.07923780546838587,1.6876492233276368,0.4564,0.9962222222222222
e50,10.0,0,14,0.04993918807073073,1.7094267963409424,0.4566,0.9967777777777778
e50,10.0,0,15,0.025503461063873363,1.7338437746047974,0.4564,0.9969333333333333
e50,10.0,0,16,0.00379558856216344,1.7536011232376099,0.4562,0.9969555555555556
e50,10.0,0,17,-0.015493294821002267,1.7784800329208375,0.4606,0.9975555555555555
e50,10.0,0,18,-0.03206956826909022,1.8027023147583008,0.4558,0.9978222222222223
e50,10.0,0,19,-0.0471901401525194,1.8318195285797119,0.457,0.9977333333333334
e50,10.0,0,20,-0.060833040443333715,1.8521192197799683,0.4562,0.9980222222222223
e50,10.0,0,21,-0.07347273398366841,1.882127319908142,0.4568,0.9981555555555556
e50,10.0,0,22,-0.08460373025699096,1.9020049688339233,0.4596,0.9984888888888889
e50,10.0,0,23,-0.09486663776636124,1.928855233001709,0.4586,0.9982888888888889
e50,10.0,0,24,-0.10462573736147447,1.955418141555786,0.4584,0.9985333333333334
e50,10.0,0,25,-0.11309607407071373,1.9862680702209472,0.4602,0.9985111111111111
e50,10.0,0,26,-0.12135537685914473,2.0096951110839845,0.4572,0.9983111111111111
e50,10.0,0,27,-0.12971672996607694,2.0402099655151367,0.4564,0.9985333333333334
e50,10.0,0,28,-0.13818697229948912,2.0615039447784422,0.4578,0.9986444444444444
e50,10.0,0,29,-0.14502539841045034,2.090951230621338,0.4576,0.9989333333333333
e50,10.0,0,30,-0.15112974622249603,2.1199914325714113,0.458,0.9988
e50,10.0,0,31,-0.15715273696942764,2.1391833351135254,0.4626,0.9987333333333334
e50,10.0,0,32,-0.16188674424995075,2.164358888244629,0.46,0.9986666666666667
e50,10.0,0,33,-0.167613319997354,2.1900469509124756,0.463,0.9988888888888889
e50,10.0,0,34,-0.17233363127274948,2.2135301780700685,0.46,0.9987333333333334
e50,10.0,0,35,-0.17671036152622915,2.233087282180786,0.4582,0.9988444444444444
e50,10.0,0,36,-0.1813833661361174,2.256953702545166,0.4588,0.9988
e50,10.0,0,37,-0.18552855490120976,2.2747564979553223,0.4612,0.9989777777777777
e50,10.0,0,38,-0.1897151930180463,2.300505457305908,0.4604,0.9987777777777778
e50,10.0,0,39,-0.19362584828463467,2.333872860336304,0.4594,0.9988
e50,10.0,0,40,-0.1970770923874595,2.345378507614136,0.4576,0.9987777777777778
e50,10.0,0,41,-0.20064238155971875,2.3584560523986817,0.457,0.9988
e50,10.0,0,42,-0.20429820793975484,2.3861034954071045,0.4594,0.9988888888888889
e50,10.0,0,43,-0.20715227015235207,2.4075588966369628,0.4588,0.9988
e50,10.0,0,44,-0.21052184704000299,2.4210837200164796,0.4574,0.9985111111111111
e50,10.0,0,45,-0.21330854017734527,2.4393821941375733,0.4622,0.9987111111111111
e50,10.0,0,46,-0.21612158542546359,2.4531160972595214,0.4596,0.9987777777777778
e50,10.0,0,47,-0.21879474545608868,2.4900164852142335,0.4594,0.9989555555555556
e50,10.0,0,48,-0.22252994350520047,2.5018241188049317,0.4602,0.9986
e50,10.0,0,49,-0.22589618351892993,2.521566860580444,0.4598,0.9982888888888889
e50,10.0,0,50,-0.22842776541059667,2.540222966003418,0.4598,0.9986888888888888
e50,10.0,0,51,-0.23072664377906105,2.5554506526947023,0.457,0.9983777777777778
e50,10.0,0,52,-0.23325867913853038,2.562984491729736,0.4586,0.9984888888888889
e50,10.0,0,53,-0.23637262281071056,2.5949366020202635,0.4586,0.9984888888888889
e50,10.0,0,54,-0.23954905705885454,2.616784386062622,0.4592,0.9983777777777778
e50,10.0,0,55,-0.2415288700949062,2.623331132507324,0.4598,0.9982444444444445
e50,10.0,0,56,-0.2435312955747951,2.6470946292877198,0.459,0.9983555555555556
e50,10.0,0,57,-0.24568049003644424,2.6485092449188232,0.4602,0.9982666666666666
e50,10.0,0,58,-0.24764570904645053,2.673065512466431,0.4586,0.9983333333333333
e50,10.0,0,59,-0.24981775413859975,2.6900264614105223,0.4578,0.9982888888888889
e50,10.0,0,60,-0.2513315017223358,2.698087427902222,0.4572,0.9979333333333333
e50,10.0,0,61,-0.25293494396209715,2.714848836517334,0.4576,0.9983333333333333
e50,10.0,0,62,-0.2548519369558854,2.7404453407287597,0.4578,0.9981777777777778
e50,10.0,0,63,-0.2563560272693634,2.731979062271118,0.4586,0.9983555555555556
e50,10.0,0,64,-0.2581282740723003,2.755168826293945,0.459,0.9982666666666666
e50,10.0,0,65,-0.2599137064673684,2.7646288997650146,0.4592,0.9980888888888889
e50,10.0,0,66,-0.2611744659423828,2.7875304206848144,0.4574,0.9983111111111111
e50,10.0,0,67,-0.26266514300433075,2.7844507007598875,0.4566,0.9977777777777778
e50,10.0,0,68,-0.2642723716584119,2.7957244911193846,0.4574,0.9981111111111111
e50,10.0,0,69,-0.2656517131328583,2.8022026432037355,0.4574,0.9980222222222223
e50,10.0,0,70,-0.2668704330140894,2.8173221290588377,0.46,0.9982
e50,10.0,0,71,-0.268304783968492,2.834228241729736,0.4596,0.9981333333333333
e50,10.0,0,72,-0.26984270434379576,2.836444746017456,0.4594,0.9978666666666667
e50,10.0,0,73,-0.27101838899742475,2.847676637649536,0.4578,0.9978888888888889
e50,10.0,0,74,-0.2721532607468692,2.863138184738159,0.4596,0.9980444444444444
e50,10.0,0,75,-0.27368373891006814,2.8709057739257813,0.4586,0.9977333333333334
e50,10.0,0,76,-0.2746004144451835,2.8776777645111085,0.4592,0.9978444444444444
e50,10.0,0,77,-0.27575250705805693,2.880988970184326,0.4572,0.9978444444444444
e50,10.0,0,78,-0.27705590930852025,2.897369966888428,0.4586,0.9976666666666667
e50,10.0,0,79,-0.27839981609257786,2.906306444168091,0.4572,0.9979111111111111
e50,10.0,0,80,-0.27906317189173263,2.912057113265991,0.456,0.9977333333333334
e50,10.0,0,81,-0.2796965623227033,2.921283874511719,0.4564,0.9975111111111111
e50,10.0,0,82,-0.28106515189951115,2.922722621154785,0.46,0.9975555555555555
e50,10.0,0,83,-0.2823538464156064,2.9336367168426514,0.4572,0.9977555555555555
e50,10.0,0,84,-0.2825230315598575,2.943378522491455,0.4578,0.9977111111111111
e50,10.0,0,85,-0.28360652724396096,2.950910446166992,0.4572,0.9978
e50,10.0,0,86,-0.2851140853513371,2.9586280597686767,0.458,0.9974666666666666
e50,10.0,0,87,-0.28534325338710437,2.9646778736114503,0.4578,0.9976666666666667
e50,10.0,0,88,-0.2864638303756714,2.9715446243286134,0.459,0.9977111111111111
e50,10.0,0,89,-0.2874145507292314,2.9773788345336913,0.4586,0.9973555555555556
e50,10.0,0,90,-0.288488230306452,2.9814459323883056,0.4592,0.9975333333333334
e50,10.0,0,91,-0.2888115559447895,2.985576824951172,0.4564,0.9975777777777778
e50,10.0,0,92,-0.2896838288003748,2.9993164947509765,0.4574,0.9975333333333334
e50,10.0,0,93,-0.290574642125043,3.002573208999634,0.4578,0.9975111111111111
e50,10.0,0,94,-0.2911731864192269,3.005215244293213,0.457,0.9973333333333333
e50,10.0,0,95,-0.2916991261612285,3.018618112182617,0.4588,0.9978666666666667
e50,10.0,0,96,-0.2927556144150821,3.017996380996704,0.457,0.9974888888888889
e50,10.0,0,97,-0.2934528474851088,3.0189873302459715,0.4582,0.9974
e50,10.0,0,98,-0.2941343255693262,3.028316033935547,0.4588,0.9974666666666666
e50,10.0,0,99,-0.2946652167580344,3.0341691913604736,0.4574,0.9973555555555556
e50,10.0,0,100,-0.295474035952308,3.0389248218536378,0.4562,0.9972666666666666
e50,10.0,0,101,-0.2959982359669425,3.0425981594085694,0.4586,0.9974
e50,10.0,0,102,-0.29647152409987015,3.048544931411743,0.457,0.9973555555555556
e50,10.0,0,103,-0.29702259730425745,3.0553058921813965,0.4584,0.9975777777777778
e50,10.0,0,104,-0.2980122824755582,3.0588496208190916,0.4568,0.9974
e50,10.0,0,105,-0.2981519612052224,3.0640695793151855,0.4586,0.9974222222222222
e50,10.0,0,106,-0.29866324406103656,3.0723287979125975,0.4578,0.9970444444444444
e50,10.0,0,107,-0.2994275998809121,3.0682584980010987,0.4582,0.9972
e50,10.0,0,108,-0.3000008998524059,3.075960551071167,0.4578,0.9976222222222222
e50,10.0,0,109,-0.30035399063717233,3.080611920928955,0.4566,0.9973777777777778
e50,10.0,0,110,-0.30117122885530645,3.0814458560943603,0.4578,0.9972888888888889
e50,10.0,0,111,-0.30148733788837084,3.0848015060424805,0.459,0.9973333333333333
e50,10.0,0,112,-0.3020385484522039,3.0924886672973635,0.4572,0.9973333333333333
e50,10.0,0,113,-0.3021037969155745,3.0996813316345215,0.4588,0.9974222222222222
e50,10.0,0,114,-0.3029379049127752,3.1016810821533203,0.4576,0.9972888888888889
e50,10.0,0,115,-0.3031288295919245,3.100760688018799,0.4572,0.9971555555555556
e50,10.0,0,116,-0.30368417333256115,3.106949104690552,0.4572,0.9973111111111111
e50,10.0,0,117,-0.3039720040364699,3.110162787246704,0.4574,0.9973555555555556
e50,10.0,0,118,-0.3045479720852592,3.113044605255127,0.457,0.9971111111111111
e50,10.0,0,119,-0.3045762607574463,3.1160713882446287,0.4572,0.9970666666666667
e50,10.0,0,120,-0.3054286616021937,3.1186680950164796,0.457,0.9973777777777778
e50,10.0,0,121,-0.30602805233868685,3.1235633304595947,0.4568,0.9973111111111111
e50,10.0,0,122,-0.3064695653330196,3.1262807090759277,0.4568,0.9971111111111111
e50,10.0,0,123,-0.3064981380375949,3.1264394504547117,0.457,0.9970222222222223
e50,10.0,0,124,-0.30671906058138065,3.1296243247985838,0.4566,0.9971111111111111
e50,10.0,0,125,-0.30720985101786524,3.1306509548187256,0.457,0.9972
e50,10.0,0,126,-0.30773910755244166,3.136400576400757,0.4566,0.9972666666666666
