data,datasize,encoder,epochs,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std,run_count
cifar10,b128,mlp,247,1.095697556960121e-06,7.684307233718821e-07,3.3219269308176904,7.680421199252502e-07,9.1604461034139,0.6521600025562604,-5.838518079121908,0.6521600025562612,1.0955141820148937e-06,7.683174303009734e-07,9.092734140014649,0.6340786399102992,0.52356,0.004721016839622587,-6.120717951900388,0.38503894768278146,1.0,0.0,5
cifar10,b128,mlp,248,1.0472438015279356e-06,7.317431352328425e-07,3.321926976604895,7.311636162985982e-07,9.184395027160644,0.6620410798245728,-5.8624670028686525,0.6620410798245738,1.0472313922441067e-06,7.319462609767644e-07,9.116271333618164,0.6433812876163116,0.52348,0.00478037655420579,-6.134430912149698,0.3897567446409309,1.0,0.0,5
cifar10,b128,mlp,249,1.0015173103203072e-06,6.973374808905599e-07,3.3219270195473327,6.95333374635213e-07,9.20403594970703,0.6697815548874656,-5.882107925415039,0.6697815548874657,1.0012952084060897e-06,6.972925806763482e-07,9.135251762695313,0.6506154257824343,0.52316,0.0049586288427346395,-6.145860692944529,0.3941565316415683,1.0,0.0,5
cifar10,b128,mlp,250,9.57579337625767e-07,6.656892502463902e-07,3.321927065063607,6.64366802219999e-07,9.22329870859782,0.6745664828028771,-5.901370684305826,0.6745664828028766,9.577912428509686e-07,6.659097505159856e-07,9.15461896697998,0.6559269367576278,0.5228,0.005134199061197371,-6.157326831204649,0.39678943797590543,1.0,0.0,5
cifar10,b128,mlp,251,9.158249929248024e-07,6.355800136823546e-07,3.321927106786858,6.323581105152893e-07,9.24819246927897,0.6852751933089536,-5.9262644449869795,0.6852751933089537,9.157334603057481e-07,6.355224721982571e-07,9.178439660339354,0.6662371511676096,0.5224,0.004456455991031489,-6.171232613964922,0.40183656164920706,1.0,0.0,5
cifar10,b128,mlp,252,8.751682701162039e-07,6.049674443667261e-07,3.3219271485101087,6.002644228183074e-07,9.263569641113282,0.6872392350096441,-5.941641616821289,0.6872392350096442,8.752984271258255e-07,6.049512795516671e-07,9.194958661804199,0.6691869523968476,0.52276,0.005068333059300696,-6.181310997270279,0.40360332188986653,1.0,0.0,5
cifar10,b128,mlp,253,8.391658500851338e-07,5.778080525060323e-07,3.321927183595571,5.74124450852034e-07,9.28737818400065,0.698137954996653,-5.965450159708659,0.6981379549966533,8.391988873841507e-07,5.777954868248406e-07,9.218057456054689,0.6781139044632584,0.5234399999999999,0.00451530729851246,-6.194758460697146,0.4079625974331314,1.0,0.0,5
cifar10,b128,mlp,254,8.044307877112672e-07,5.496742759693368e-07,3.321927215158939,5.443242074189242e-07,9.308719635009766,0.7064936462333631,-5.986791610717773,0.7064936462333629,8.045157203994474e-07,5.49657708504444e-07,9.239771666564943,0.6880624461820369,0.5227999999999999,0.004664761515876273,-6.207905218591501,0.4131555106445324,1.0,0.0,5
cifar10,b128,mlp,255,7.702292689911031e-07,5.262430607296501e-07,3.321927249296145,5.22104935860502e-07,9.329982884724934,0.7148870491530682,-6.008054860432943,0.7148870491530686,7.702246736779569e-07,5.26263316902678e-07,9.260135565795897,0.6952244208868019,0.52256,0.004978754864421408,-6.2198830960679174,0.4168964147421772,1.0,0.0,5
cifar10,b128,mlp,256,7.385325216592197e-07,5.005837438495747e-07,3.3219272784211418,4.975218441071257e-07,9.349014472961425,0.7206668417809814,-6.027086448669434,0.7206668417809808,7.385110728066341e-07,5.00603882997343e-07,9.27965995300293,0.701979732989849,0.5225599999999999,0.004680598252360499,-6.231489530991179,0.42047761794092253,1.0,0.0,5
cifar10,b128,mlp,257,7.070027091125232e-07,4.7607768552093117e-07,3.3219273145903236,4.699832319853875e-07,9.373218536376955,0.7275291989090916,-6.05129051208496,0.7275291989090915,7.069289439656738e-07,4.7613176453533494e-07,9.30309258972168,0.7082087292924141,0.5225199999999999,0.004633788946423909,-6.245017284336996,0.4227825181110335,1.0,0.0,5
cifar10,b128,mlp,258,6.808027352776171e-07,4.548393065294316e-07,3.3219273401932283,4.4837644164276947e-07,9.38750508626302,0.7324491233593596,-6.0655770619710285,0.73244912335936,6.806339423908665e-07,4.5483928325673506e-07,9.316806828308106,0.7134304667869643,0.52276,0.004704040816149468,-6.253504069007592,0.425873112494509,1.0,0.0,5
cifar10,b128,mlp,259,6.537144851094144e-07,4.321429459299767e-07,3.32192736308683,4.2589030160094287e-07,9.41113026936849,0.7424866523292003,-6.089202245076497,0.7424866523292006,6.536647709562102e-07,4.3214947815056347e-07,9.340741289062501,0.7228183636569131,0.5226000000000001,0.004783304297240544,-6.267475800256524,0.4313470896131615,1.0,0.0,5
cifar10,b128,mlp,260,6.295323083958173e-07,4.142408273257418e-07,3.3219273873350836,4.057650732164004e-07,9.43258450826009,0.7503014593357605,-6.110656483968099,0.7503014593357606,6.295856706371221e-07,4.141355371785358e-07,9.361765716247557,0.730171431154685,0.52232,0.004544447161096722,-6.279629633908256,0.43417694653659716,1.0,0.0,5
cifar10,b128,mlp,261,6.069330365923973e-07,3.933101992956561e-07,3.3219274088740343,3.885220830810348e-07,9.44951114654541,0.7516616265786069,-6.127583122253418,0.7516616265786066,6.069374675194518e-07,3.933743445643663e-07,9.378795141601563,0.7326193012536676,0.52248,0.004659613717895531,-6.289839838209562,0.4353235325001455,1.0,0.0,5
cifar10,b128,mlp,262,5.847275168139018e-07,3.7356083441964434e-07,3.321927434206009,3.6424604865605365e-07,9.470504570007325,0.7605012246740515,-6.148576545715332,0.7605012246740512,5.846615096243113e-07,3.7348383533603197e-07,9.399432330627441,0.7405903262409121,0.52224,0.005618540735813867,-6.301942210480708,0.4396905103350249,1.0,0.0,5
cifar10,b128,mlp,263,5.647305644815052e-07,3.5464389028259474e-07,3.32192745547403,3.461456091703075e-07,9.491623814900716,0.7666587637391997,-6.169695790608725,0.7666587637391993,5.646985284970974e-07,3.54674092876479e-07,9.421190539855957,0.7474755977350469,0.52268,0.004797082446654432,-6.315101794064934,0.44286490826863445,1.0,0.0,5
cifar10,b128,mlp,264,5.442030365010453e-07,3.3720183238565347e-07,3.32192747511647,3.2688286246131244e-07,9.511413764953613,0.7709157387369555,-6.189485740661621,0.7709157387369557,5.442631677124154e-07,3.3730146346273425e-07,9.441277519226073,0.7520212535163148,0.5222,0.003992492955535465,-6.326168361593894,0.4451088170560207,1.0,0.0,5
cifar10,b128,mlp,265,5.251881775530427e-07,3.180685268255926e-07,3.3219274940815837,3.093870641417553e-07,9.530875841776531,0.7752067714497151,-6.208947817484537,0.7752067714497161,5.252525877004801e-07,3.182256432396919e-07,9.460611134033204,0.7567159209116348,0.52204,0.0049303143915981765,-6.337572446983006,0.4464036831816689,1.0,0.0,5
cifar10,b128,mlp,266,5.088259395158446e-07,3.0110447253566124e-07,3.3219275061379783,2.9111880585407447e-07,9.550740687052409,0.7811095880460176,-6.228812662760417,0.7811095880460176,5.08846207454149e-07,3.009194218015838e-07,9.479616617736816,0.7614544884115073,0.52248,0.004857159663836487,-6.3491910205320945,0.449242006271105,1.0,0.0,5
cifar10,b128,mlp,267,4.932480701173732e-07,2.8432092256919704e-07,3.321927523477511,2.769443949356601e-07,9.570793279012044,0.7846572132772376,-6.2488652547200525,0.7846572132772376,4.932745160976993e-07,2.843004709832854e-07,9.500576284484863,0.764697422141909,0.5226400000000001,0.004070380817564894,-6.3611936285389685,0.450632077032121,1.0,0.0,5
cifar10,b128,mlp,268,4.775490719633911e-07,2.663366644381697e-07,3.32192754203623,2.582000908981301e-07,9.589997482299804,0.7862799215687916,-6.268069458007813,0.7862799215687919,4.775102043249211e-07,2.662209704543309e-07,9.518335882873535,0.7658470969572198,0.5219199999999999,0.004723557981013887,-6.372195538759999,0.4515647659342096,1.0,0.0,5
cifar10,b128,mlp,269,4.6700288647485236e-07,2.5292042316398745e-07,3.3219275498932057,2.4969097550842777e-07,9.612999661763508,0.7905994226235162,-6.291071637471517,0.7905994226235158,4.670299642414951e-07,2.529808372831777e-07,9.5424462890625,0.7701652466300016,0.52184,0.004856747883100398,-6.386006622162891,0.4522335994361259,1.0,0.0,5
cifar10,b128,mlp,270,4.5188018378070833e-07,2.3574643232817117e-07,3.321927566284484,2.3147464256667894e-07,9.627828598022461,0.7869369880286642,-6.305900573730469,0.7869369880286636,4.518985488059318e-07,2.3581996964703684e-07,9.557737170715333,0.7670846728583682,0.52208,0.003801578619468538,-6.395598083737981,0.45064064734221165,1.0,0.0,5
cifar10,b128,mlp,271,4.4256818888028187e-07,2.225318636337954e-07,3.3219275757670403,2.1977694191937183e-07,9.650079282124837,0.7929147186586115,-6.328151257832845,0.7929147186586116,4.4255950843560435e-07,2.2269629240389337e-07,9.579909288024904,0.7737373782068404,0.5224,0.004235563716909484,-6.4083646914860735,0.4538908476386526,1.0,0.0,5
cifar10,b128,mlp,272,4.314585167122041e-07,2.0851729961142656e-07,3.321927587823434,2.0638242750147163e-07,9.66766389211019,0.796505504877515,-6.345735867818196,0.7965055048775149,4.314318493460531e-07,2.0854218638394183e-07,9.596941195678713,0.7761974487183695,0.52208,0.004177559095931539,-6.41849065688916,0.4548912256425826,1.0,0.0,5
cifar10,b128,mlp,273,4.227050886328566e-07,1.923290551469526e-07,3.3219275987961074,1.8708988541784243e-07,9.688149706522625,0.8010422530869723,-6.3662216822306315,0.8010422530869726,4.227822681458645e-07,1.9236570719863403e-07,9.617465835266113,0.7810138250988304,0.5218800000000001,0.004437566900904101,-6.430448212420695,0.4568656867961175,1.0,0.0,5
cifar10,b128,mlp,274,4.157869171385962e-07,1.8061421222499533e-07,3.321927604892038,1.756307787013914e-07,9.707187334696451,0.799779728740108,-6.38525931040446,0.7997797287401076,4.1575085397350145e-07,1.8052955265271594e-07,9.636685573730471,0.7796040972037396,0.5221600000000001,0.00478414046616522,-6.4421511739587185,0.45621088460242626,1.0,0.0,5
cifar10,b128,mlp,275,4.088248060771995e-07,1.688300792549637e-07,3.3219276126135484,1.6536691106895912e-07,9.726792208353679,0.8007663656652999,-6.404864184061687,0.8007663656652997,4.088050482864168e-07,1.6878332368348477e-07,9.656962112731932,0.7809379613213181,0.5217599999999999,0.003835101041693707,-6.453077227627706,0.45558140812158954,1.0,0.0,5
cifar10,b128,mlp,276,4.01921053469226e-07,1.5508229257661396e-07,3.3219276178966863,1.5086503955184117e-07,9.746106719970703,0.7993091280227418,-6.424178695678711,0.7993091280227416,4.019188626736852e-07,1.550983228792854e-07,9.675077815246581,0.7799581856889399,0.52172,0.0037804761604855745,-6.463804606696098,0.45499394303180013,1.0,0.0,5
cifar10,b128,mlp,277,3.9863284585999796e-07,1.4570038560695396e-07,3.321927620335059,1.4094198277001347e-07,9.763288307189942,0.8030484170684531,-6.441360282897949,0.8030484170684534,3.9865272143995554e-07,1.457266347102162e-07,9.693261118164063,0.7835865242784525,0.52096,0.004200952272997154,-6.474666970157609,0.4570084126226184,1.0,0.0,5
cifar10,b128,mlp,278,3.941805108906041e-07,1.3551409676079706e-07,3.3219276243990117,1.2843992018335826e-07,9.780604998270672,0.8039192067478316,-6.458676973978678,0.8039192067478313,3.942507295409491e-07,1.354684165487917e-07,9.710750158691406,0.7833653631398421,0.52164,0.004245939236494099,-6.484890860310562,0.4565436948303045,1.0,0.0,5
cifar10,b128,mlp,279,3.913209190949244e-07,1.2892815953817387e-07,3.321927624669942,1.211400033246984e-07,9.800775082906087,0.8051338269519304,-6.478847058614096,0.8051338269519295,3.9116880021740346e-07,1.28938697558184e-07,9.731573114318849,0.7856532522298761,0.5214000000000001,0.004822862220714998,-6.496926049077603,0.45774189324249076,1.0,0.0,5
cifar10,b128,mlp,280,3.883825266685777e-07,1.2138212819866166e-07,3.321927628733895,1.1125986390320158e-07,9.820590019226074,0.8050602750590904,-6.498661994934082,0.8050602750590904,3.8843007285069895e-07,1.2133929907808177e-07,9.751283634338378,0.785485162017886,0.52144,0.005426601146205623,-6.50858254326476,0.45667449374307295,1.0,0.0,5
cifar10,b128,mlp,281,3.869265198867695e-07,1.1793107085153018e-07,3.3219276275147096,1.0516271975164813e-07,9.838907559712728,0.8054410101823932,-6.516979535420735,0.8054410101823944,3.8686464819673143e-07,1.1790604082306535e-07,9.770317644042969,0.7868975090630861,0.5206799999999999,0.00525851690118041,-6.519892310761664,0.4575079479850308,1.0,0.0,5
cifar10,b128,mlp,282,3.863710914966199e-07,1.1788689119645273e-07,3.3219276299530813,1.0116259539662249e-07,9.853557523091634,0.8043248175083233,-6.531629498799641,0.8043248175083234,3.862776142053311e-07,1.1777952830358282e-07,9.784528544006346,0.7850285042434804,0.5208000000000002,0.005988321968631943,-6.528100736991727,0.4556432532712174,1.0,0.0,5
cifar10,b128,mlp,283,3.865836606346691e-07,1.2013281564300677e-07,3.3219276296821505,1.0587921511721302e-07,9.874686876932781,0.8055697159633174,-6.552758852640787,0.8055697159633163,3.86566544875172e-07,1.2008485650188255e-07,9.805759041137696,0.7879406288850641,0.52104,0.005797240722964683,-6.5404452168674165,0.4573503719645888,1.0,0.0,5
cifar10,b128,mlp,284,3.8595078799148884e-07,1.2569988325763676e-07,3.3219276275147087,1.0975850362185496e-07,9.889918454488118,0.8085577872984175,-6.567990430196128,0.808557787298418,3.860452466617264e-07,1.258012737361849e-07,9.821182038879392,0.789698367377441,0.5210800000000001,0.0058525208243969395,-6.5491455786970025,0.45760970381859084,1.0,0.0,5
cifar10,b128,mlp,285,3.8904415486727045e-07,1.3500457231206996e-07,3.321927625211803,1.213655049537508e-07,9.911419169108072,0.8083768971622343,-6.589491144816082,0.8083768971622338,3.8903010106676243e-07,1.350927948789162e-07,9.842440448913575,0.7893849419457152,0.5211600000000001,0.0063014284094957355,-6.5615699659359255,0.45676828496484473,1.0,0.0,5
cifar10,b128,mlp,286,3.8906858400073414e-07,1.4313387080750043e-07,3.3219276276501746,1.2790481173452165e-07,9.928766377766928,0.812369388668278,-6.606838353474934,0.8123693886682781,3.890920145941992e-07,1.430789475173228e-07,9.860688928222654,0.7940095627724795,0.52068,0.006582704611328075,-6.57193765861918,0.4590601554207891,1.0,0.0,5
cifar10,b128,mlp,287,3.9230072311466106e-07,1.5613559338022147e-07,3.32192762196064,1.421399492860826e-07,9.948131942749024,0.8125627851517254,-6.626203918457032,0.8125627851517259,3.9241854114303953e-07,1.5627132040901062e-07,9.879351334228515,0.7934274211351874,0.5206799999999999,0.005712442559886245,-6.582758801031199,0.4588262913991777,1.0,0.0,5
cifar10,b128,mlp,288,3.955517780066228e-07,1.714548211733182e-07,3.321927621554245,1.6105869196660462e-07,9.965194574991862,0.8158274115556041,-6.6432665506998685,0.8158274115556033,3.9560289533963235e-07,1.715522673631132e-07,9.897298479309082,0.7958198129285915,0.5204,0.005188448708429166,-6.593102417395488,0.45974232397879417,1.0,0.0,5
cifar10,b128,mlp,289,3.983538590949949e-07,1.8655682361289762e-07,3.321927618438548,1.780563676513508e-07,9.982587560017903,0.812770344544898,-6.660659535725912,0.8127703445448972,3.9829193990954085e-07,1.8658918981241503e-07,9.914604373168945,0.7931414142585678,0.52056,0.0058402054758373255,-6.60303452500562,0.4582936363362474,1.0,0.0,5
cifar10,b128,mlp,290,4.024401766136973e-07,2.041631373104066e-07,3.3219276139681986,1.9654721183884242e-07,10.00349038441976,0.8166968854567842,-6.681562360127766,0.8166968854567842,4.022620630222365e-07,2.0402817630783621e-07,9.935046357727051,0.7974137206864533,0.5199999999999999,0.006426507605223834,-6.615208651532001,0.4598493488130474,1.0,0.0,5
cifar10,b128,mlp,291,4.070332341076333e-07,2.2447934610943533e-07,3.3219276112588974,2.1607501155056604e-07,10.021437454223634,0.8175915463472597,-6.6995094299316404,0.8175915463472601,4.069476344605189e-07,2.2420732613029641e-07,9.95337948272705,0.7984074123214546,0.51988,0.005602856414365805,-6.625567372352451,0.45953383433898604,1.0,0.0,5
cifar10,b128,mlp,292,4.121556800376877e-07,2.403841966014497e-07,3.3219276043501766,2.3444123324082372e-07,10.039007504781086,0.8170748062237588,-6.717079480489096,0.8170748062237586,4.1204137900674847e-07,2.4026791169377055e-07,9.970742969970704,0.7987518670765867,0.51984,0.005992328428916431,-6.635698449583677,0.459723349869999,1.0,0.0,5
cifar10,b128,mlp,293,4.153696667104483e-07,2.5512392681318167e-07,3.32192760313099,2.504902297764918e-07,10.055028279622395,0.8185791212631763,-6.733100255330404,0.8185791212631758,4.153289227451751e-07,2.55168028277152e-07,9.986998746948242,0.7993107599291289,0.5194,0.005442425929675108,-6.644330977422141,0.45884842674796655,1.0,0.0,5
cifar10,b128,mlp,294,4.220873999326681e-07,2.792727058013161e-07,3.321927597035061,2.762912788830003e-07,10.074045626322429,0.8183100878026052,-6.752117602030435,0.818310087802605,4.220324245256456e-07,2.7915089143447005e-07,10.00604269958496,0.7985180092117958,0.51932,0.00565614709851148,-6.656255293703504,0.45897538514968345,1.0,0.0,5
cifar10,b128,mlp,295,4.301347504559965e-07,3.020997067921849e-07,3.3219275918873876,2.9805693432699665e-07,10.088786570231118,0.8201627514079883,-6.766858545939128,0.8201627514079881,4.3007433230236025e-07,3.019174126610358e-07,10.021856798095703,0.8018771587338628,0.51936,0.005857303133695547,-6.665103427179281,0.460438107061775,1.0,0.0,5
cifar10,b128,mlp,296,4.332471181730827e-07,3.171479843301539e-07,3.3219275893135505,3.147962389747601e-07,10.105949147542317,0.8190341300905386,-6.7840211232503265,0.8190341300905383,4.331715489625923e-07,3.170550187081067e-07,10.038737823791504,0.8007046471437259,0.51972,0.005633116366630463,-6.674193977733559,0.4588575576796107,1.0,0.0,5
cifar10,b128,mlp,297,4.3726142085930386e-07,3.317148169624175e-07,3.3219275853850627,3.3188638920679925e-07,10.122798093159993,0.821938113784546,-6.800870068868003,0.8219381137845464,4.369161845539161e-07,3.3089607806281977e-07,10.05635003540039,0.8032126986428092,0.51944,0.0059319474036778124,-6.6845510767196314,0.460008320940062,1.0,0.0,5
cifar10,b128,mlp,298,4.4166370892672165e-07,3.44202215546858e-07,3.321927582811226,3.4336943025683906e-07,10.140226999918621,0.8185951874466235,-6.818298975626628,0.8185951874466239,4.4154748602927104e-07,3.439063757326886e-07,10.073725424804687,0.8009475283714067,0.5187999999999999,0.006077828559609106,-6.694675449472261,0.4580783800430569,1.0,0.0,5
cifar10,b128,mlp,299,4.5189816712481505e-07,3.740683433732095e-07,3.321927571296692,3.75457542743159e-07,10.157520929972332,0.8218573466648394,-6.835592905680339,0.8218573466648404,4.5165318752626466e-07,3.734460043156951e-07,10.091598415832518,0.8057829079860721,0.5191600000000001,0.0061925762005807855,-6.704856089810827,0.46143583600459054,1.0,0.0,5
cifar10,b128,resnet18,0,2.312853554433042,0.022061325455050164,1.0090744698589498,0.02206132545505015,2.00434414545695,0.04647138837525643,1.3175838788350425,0.046471388375256426,2.313158430663215,0.022026161865747913,2.0026265769577027,0.03942486952799039,0.49204,0.01379449165427999,-1.388114998952998,0.027327254261810274,0.41347555555555554,0.004363388648038027,5
cifar10,b128,resnet18,1,1.6360829215158117,0.015485311996425643,1.685845102843913,0.015485312039939638,1.8192511320114135,0.05038299194126454,1.5026768922805787,0.05038299194126454,1.6360702403895062,0.015528521685990454,1.8156196889495848,0.038967723204242424,0.55216,0.009935189983085367,-1.2584916737981267,0.027010384857364844,0.5941422222222222,0.0052854937748941285,5
cifar10,b128,resnet18,2,1.137024234777147,0.03482117143257644,2.1849037874828685,0.03482117372822038,1.8867766459782918,0.11580175536174644,1.4351513783137002,0.11580175536174644,1.1369546887546116,0.034895581563472375,1.8848338925552366,0.10370314662926904,0.55276,0.020239268761494338,-1.3064673278359298,0.07188157478079998,0.7278044444444445,0.008698877464121568,5
cifar10,b128,resnet18,3,0.6269950857555324,0.0384172136930876,2.6949329391121863,0.038417212545477,2.1875859260559083,0.15458719823535338,1.134342098236084,0.15458719823535336,0.6268724086846246,0.03833788401575018,2.1830205895233155,0.1439283120039837,0.5506,0.022989997825141304,-1.513154555913391,0.09976349148632167,0.8591333333333335,0.009816652518382553,5
cifar10,b128,resnet18,4,0.2619183714755557,0.0263934730012062,3.0600096531889656,0.026393470414246556,2.5457981427510576,0.12726296180709232,0.7761298815409343,0.1272629618070923,0.26177208624733816,0.026386987367729986,2.544375241546631,0.13413770086828802,0.5559999999999999,0.015508062419270843,-1.7636265618953324,0.09297716341844248,0.9466355555555556,0.006549971256180467,5
cifar10,b128,resnet18,5,0.11688012711767277,0.010525371905637942,3.2050478946078913,0.010525372190123845,3.0057501633961996,0.17219813185722208,0.31617786089579264,0.172198131857222,0.11677554311712583,0.010605921176228815,3.003329594116211,0.1753350381609716,0.55096,0.015728572726093137,-2.0817494732118527,0.12153299678240617,0.9776444444444445,0.0026945303537277967,5
cifar10,b128,resnet18,6,0.07673731098925188,0.009508786785869128,3.2451907136223532,0.009508786255323172,3.1138548215230304,0.07602487156215719,0.20807320276896163,0.07602487156215704,0.07661690659920375,0.00945425238526372,3.1075190555572507,0.07066269048690066,0.55788,0.008460023640628901,-2.1539680925897002,0.04897964779939153,0.9848977777777778,0.0020012712009503148,5
cifar10,b128,resnet18,7,0.07038434112989556,0.0122156568795752,3.251543680917133,0.012215655414881892,3.4632403532663987,0.33326272562926307,-0.1413123289744059,0.33326272562926307,0.07032754505826369,0.01217065990980333,3.446846339492798,0.3248352629471627,0.5474399999999999,0.024082940019856384,-2.389171877338547,0.2251586679232859,0.9852755555555557,0.003076738693430832,5
cifar10,b128,resnet18,8,0.08338237384768118,0.01298865570281288,3.238545650379224,0.01298865769967686,3.642802619934082,0.6882640893443269,-0.32087459564208987,0.6882640893443269,0.08324806769159104,0.012996396759179886,3.6333478861236577,0.6581969702430919,0.5427200000000001,0.028412180486544855,-2.5184448873369325,0.4562273418977626,0.9813377777777778,0.003725799276251135,5
cifar10,b128,resnet18,9,0.07904373576483606,0.009042940618675707,3.24288428588347,0.009042940128725608,3.6109400272369383,0.2748376451042872,-0.28901200294494633,0.2748376451042871,0.07888635934750239,0.008921212294272318,3.596554961700439,0.24996005155468073,0.5546,0.01651241956831284,-2.492942048801445,0.17325915880990597,0.9817244444444444,0.0022810870269876896,5
cifar10,b128,resnet18,10,0.0659758875966707,0.0066671851470690505,3.2559521352702925,0.006667186533248703,3.7127881050109863,0.1007624918301627,-0.39086008071899414,0.10076249183016263,0.06593305433564715,0.006644593055337535,3.720119615249634,0.09994927393267648,0.5560400000000001,0.011981986479711954,-2.578590507875156,0.0692794922366462,0.9846755555555557,0.0016801381483469813,5
cifar10,b128,resnet18,11,0.05433277404041622,0.008132295082427188,3.267595247788863,0.00813229757620045,3.6759692668914794,0.1640450289151283,-0.3540412425994873,0.1640450289151282,0.05421819245835145,0.008032378346570416,3.6949531518554686,0.15974137692149668,0.5630400000000001,0.010052263426711436,-2.5611463922013633,0.11072427440856364,0.9874666666666666,0.0020002468983405484,5
cifar10,b128,resnet18,12,0.04886809860115384,0.011599469434912921,3.273059924759648,0.011599471389338714,3.784865585962931,0.3209113146666396,-0.46293756167093914,0.32091131466663964,0.048837990985380275,0.011586816239055298,3.7811929993438724,0.3047109983553605,0.5656399999999999,0.02212301968538647,-2.620923379789569,0.21120961887314613,0.9886933333333333,0.003148717159905994,5
cifar10,b128,resnet18,13,0.04780090545417889,0.006550896307170445,3.2741271167993546,0.006550892410043367,3.9765177408854164,0.1881516517939598,-0.6545897165934245,0.18815165179395987,0.04777493879957331,0.006557794088532513,3.9789852560424803,0.18370626171143029,0.5609999999999999,0.012833549781724442,-2.758022434236019,0.12733552051116126,0.988871111111111,0.0015842901592328317,5
cifar10,b128,resnet18,14,0.050892513381735296,0.009029227740239242,3.2710355105725197,0.009029229770116136,3.7975930054982507,0.24594963128957495,-0.4756649812062581,0.24594963128957492,0.050858154412839154,0.009042604086836445,3.788855373687744,0.24503811713543946,0.57168,0.01337654663954791,-2.626234494874661,0.169847447781382,0.9880266666666667,0.002196371868039681,5
cifar10,b128,resnet18,15,0.05263769615412457,0.004107453439872223,3.2692903303287246,0.004107455630997103,4.30712898572286,0.4563201102339065,-0.9852009614308674,0.45632011023390695,0.05254584743777911,0.0040905874278099694,4.294369326171875,0.43779831391423746,0.55056,0.024590811292025345,-2.9766300676761897,0.303458610097802,0.9872355555555556,0.0010651146115805712,5
cifar10,b128,resnet18,16,0.04627259292663604,0.005587060130902945,3.275655432993715,0.005587061501620302,3.9189408938090002,0.12884395578715624,-0.5970128695170085,0.12884395578715627,0.04625519495705764,0.005625006859071102,3.914599063873291,0.11310777885331186,0.5753199999999999,0.004863332190998244,-2.7133933584895016,0.07840029955580842,0.9889022222222221,0.0013632386999665026,5
cifar10,b128,resnet18,17,0.0365079672526256,0.005019683955858739,3.285420058532195,0.005019682816210542,4.056007607777913,0.26197938617761185,-0.7340795834859213,0.2619793861776119,0.03645133331977659,0.00504428340543344,4.0423003899383545,0.2514033107878797,0.57044,0.019418753822014422,-2.801748268652161,0.17418393694335924,0.9914799999999999,0.0015836042653187639,5
cifar10,b128,resnet18,18,0.03764412553805001,0.007184018300906116,3.2842838997190653,0.007184018743271562,4.007487948735555,0.31456192828656976,-0.6855599244435628,0.3145619282865701,0.03761239816920625,0.007187270871279446,4.008445878829956,0.3008638985159255,0.5788800000000001,0.011656414543074554,-2.778443020023186,0.20854301221757554,0.9911200000000001,0.0016810931187991754,5
cifar10,b128,resnet18,19,0.033681327216155216,0.004024642521474963,3.288246695290912,0.004024644011870128,4.123481035232544,0.2327189776375687,-0.8015530109405518,0.2327189776375687,0.033660818440218766,0.003991174056642895,4.120787653274536,0.22514894042497008,0.5758000000000001,0.013687950905814934,-2.8563125056343015,0.15606137052382069,0.9918177777777778,0.00095586558278122,5
cifar10,b128,resnet18,20,0.034695509038647286,0.0063970375670881945,3.2872325157577342,0.0063970378829851975,4.142192157109578,0.3374152106717893,-0.8202641328175864,0.33741521067178937,0.03465839176445372,0.006448605946241287,4.1347952157592776,0.33390190125909325,0.5791999999999999,0.01240403160266855,-2.8660217425972405,0.23144316246222688,0.9919244444444445,0.0013896975423664127,5
cifar10,b128,resnet18,21,0.03407658640254257,0.005807160481942956,3.2878514377908274,0.00580716438574291,4.179383945465088,0.21149019904711766,-0.8574559211730957,0.2114901990471175,0.034031278454065325,0.005771331379022012,4.1603896741485595,0.19794553373497856,0.57804,0.015785689722023568,-2.8837493294711636,0.13720791897875434,0.9917422222222223,0.0014432986908852563,5
cifar10,b128,resnet18,22,0.03067064835893027,0.0054379104454047675,3.291257374395024,0.0054379112182958884,4.241864951451619,0.24412504689467568,-0.9199369271596274,0.2441250468946757,0.03062705775625176,0.0054569982205403865,4.232758571395875,0.25937907056302406,0.5793599999999999,0.018242477901864108,-2.9337074536793097,0.1799704255762805,0.9925688888888888,0.001297538029605112,5
cifar10,b128,resnet18,23,0.03511115578853192,0.004451230035830902,3.2868168711662293,0.004451232116430093,4.142783228556316,0.2804212281885,-0.8208552042643229,0.28042122818849985,0.035007505832480065,0.0043120701245742046,4.135462228317261,0.279552820742847,0.5797199999999999,0.018938109726157993,-2.8664840476243154,0.19377124965081502,0.9917066666666667,0.0011599701997023395,5
cifar10,b128,resnet18,24,0.024604262644342352,0.007337977282225723,3.297323762286793,0.0073379749768569735,4.295478677749633,0.3136740658876877,-0.9735506534576416,0.3136740658876879,0.024534070244580507,0.007287332153943531,4.27530497718811,0.3280367495066738,0.57844,0.018334884782839546,-2.9634156816909294,0.22737773867603422,0.9943555555555555,0.0017883712156424158,5
