experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,,epochs,run_count,train_z_norm_mean,train_z_norm_std,train_z_mean_norm_mean,train_z_mean_norm_std,train_z_std_mean,train_z_std_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,train_aux_loss_mean,train_aux_loss_std,valid_z_norm_mean,valid_z_norm_std,valid_z_mean_norm_mean,valid_z_mean_norm_std,valid_z_std_mean,valid_z_std_std,valid_d_H_Q_xCz_mean,valid_d_H_Q_xCz_std,valid_h_delta_acc_mean,valid_h_delta_acc_std,valid_d_DIQ_xz_mean,valid_d_DIQ_xz_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,valid_aux_loss_mean,valid_aux_loss_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,147,5,0.9999637453393504,7.823647143417409e-07,0.5265695528550581,0.010996198143334824,0.006122993370412256,6.731066896130752e-05,0.006479113444220275,0.0024047287871581282,0.8666577148437501,2.4905963462218755e-05,12.231402258439498,0.002418585247456164,1.5101248160673012e-05,6.0133610228804e-06,3.321912922642448,6.014266764547817e-06,,,0.9801443934440612,0.006225531428094917,0.5215898990631104,0.010319238186779166,0.006118992064148188,6.57368399331779e-05,12.238549105326335,0.002118155510778618,0.11198932118823746,0.0026588767941646834,0.0,0.0,4.855102094014486,0.22813370254406903,-1.5331740697224936,0.2281337025440692,,,1.5098547795205376e-05,6.010974729319092e-06,4.835813117218018,0.20107597994050827,0.53472,0.004557630963559901,-3.3519302817167995,0.13937525328040584,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,148,5,0.9999637274579569,7.753198162230612e-07,0.5263424018228595,0.010879025124496452,0.006121886858653109,6.713628495918344e-05,0.006380867691107348,0.0023020518091892606,0.8666635742187498,1.72523598847691e-05,12.231507156111977,0.002302535871553931,1.475208359341774e-05,6.3228511374870754e-06,3.3219132721424103,6.3177172210112615e-06,,,0.978431236743927,0.004989305492219517,0.5214362064997355,0.010241620697149649,0.006117650121450425,6.541060835951012e-05,12.238549105326335,0.002118155510778618,0.11223346181323746,0.002197787925674761,0.0,0.0,4.863565222422282,0.21896697381107563,-1.5416371981302897,0.21896697381107558,,,1.4718418779537185e-05,6.2677530369597695e-06,4.8441097657775884,0.19411458141552335,0.53476,0.004184256206304776,-3.3576811515237543,0.13455007282125125,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,149,5,0.999963705580343,7.617686408441869e-07,0.5261936086822641,0.010778684366249626,0.0061207039408724415,6.685361025397931e-05,0.006219334340527315,0.0020911130086436673,0.8666721857244319,9.719360728095048e-06,12.23166683587161,0.002116633319024606,1.3734435607788824e-05,5.508262937429992e-06,3.3219142881306736,5.511436829578175e-06,,,0.9843130111694336,0.00896292545166683,0.5212245464324952,0.010120934334896648,0.0061166879410545025,6.547802029002176e-05,12.238549105326335,0.002118155510778618,0.11409980526364305,0.002824542312835511,0.0,0.0,4.880202039082845,0.21257148966926873,-1.558274014790853,0.21257148966926875,,,1.3731369821729865e-05,5.505684244073103e-06,4.860792724609375,0.1880921142882847,0.5352,0.004684015371452152,-3.3692447871313362,0.1303754828464212,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,150,5,0.9999636792323805,7.550267407220911e-07,0.5259881242093715,0.010664465399056673,0.006119612277358431,6.672771807611135e-05,0.006047946007774127,0.0018413461137872658,0.8666703213778408,1.5340307975317302e-05,12.231850322810086,0.0018492300773102338,1.3097692830528602e-05,5.198264472906768e-06,3.321914920481768,5.200706509569156e-06,,,0.9748790740966797,0.009565987642679739,0.52099502881368,0.010000708355854834,0.006115719117224217,6.546211832765031e-05,12.238549105326335,0.002118155510778618,0.11224606494284661,0.004771584173711189,0.0,0.0,4.878799978892008,0.20829503410990563,-1.5568719546000163,0.20829503410990582,,,1.3096896036473077e-05,5.199626786560045e-06,4.859461041412354,0.1835289413932873,0.5350400000000001,0.004423573216303789,-3.3683217756408346,0.1272125734903827,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,151,5,0.9999636577611619,7.497932196958849e-07,0.5257562897083434,0.010508905622669507,0.006118728341111405,6.688417435354863e-05,0.005893303989697332,0.0017499033902686055,0.8666805752840909,1.6229399799800264e-05,12.232011172988198,0.0017541635629777204,1.2475913742222968e-05,5.135180458580878e-06,3.3219155444340274,5.133915630023064e-06,,,0.9811227401097614,0.005460386459898951,0.5208100159962973,0.009871933407085977,0.006114804775764545,6.543454685025679e-05,12.238549105326335,0.002118155510778618,0.1126479967505531,0.003467154016339706,0.0,0.0,4.891564877827962,0.20902916476531683,-1.5696368535359702,0.2090291647653169,,,1.24792383095256e-05,5.138612693820782e-06,4.871845456542968,0.18351395664774428,0.53508,0.0037725323060247055,-3.376906032199055,0.12720225150818174,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,152,5,0.9999636375091292,7.460435092700918e-07,0.5256218857724558,0.01041841929305698,0.006117626694454388,6.658334567229086e-05,0.005775703098730777,0.0016303730286506715,0.8666549183238637,2.2865072725429427e-05,12.232136315649205,0.0016261591816157325,1.2140594485158956e-05,5.180294207833093e-06,3.32191588092934,5.179590795987072e-06,,,0.9823009689648947,0.009243827896969814,0.5205595135688782,0.009735630233734267,0.006113758652160565,6.522594559681629e-05,12.238549105326335,0.002118155510778618,0.11390009967275075,0.0026713298727651367,0.0,0.0,4.9045615514119465,0.1992217860645355,-1.5826335271199545,0.19922178606453528,,,1.2140281150382684e-05,5.179249550658682e-06,4.88406692855835,0.173562259752149,0.5356400000000001,0.004396362132490874,-3.3853772774888276,0.12030423629261142,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,153,5,0.9999636127867483,7.365558096551405e-07,0.5254212368957021,0.010293198643648204,0.006116762844083661,6.651702305063848e-05,0.005658713590872304,0.0016078762963001013,0.8666708096590909,8.220995728559746e-06,12.232250155102125,0.001586867385677168,1.1422166052584128e-05,4.7051369812560685e-06,3.321916601061821,4.702108383152525e-06,,,0.9732822934786478,0.010414174186599465,0.5204169034957886,0.009671558531123241,0.006112905871123076,6.53744002975572e-05,12.238549105326335,0.002118155510778618,0.11306029913348084,0.004036493277557438,0.0,0.0,4.903481260935466,0.19603019534922692,-1.5815532366434735,0.19603019534922705,,,1.142076690876921e-05,4.7046724532216685e-06,4.883862306518554,0.17104181652271727,0.5347999999999999,0.004679743582719051,-3.3852354848617594,0.11855713211526961,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,154,5,0.9999635900286112,7.276033914425092e-07,0.5252388744869017,0.010186014767463697,0.006115992122795433,6.662706522764353e-05,0.005552128863266924,0.0014118179698005817,0.8666552734374999,1.5419259664496925e-05,12.232362666997043,0.0013899793524565292,1.102450428928395e-05,4.781202845466986e-06,3.3219170042059636,4.780074087219224e-06,,,0.9758035977681478,0.0056881018638979645,0.5202204744021097,0.009574407746002524,0.006112123125543197,6.530987852244364e-05,12.238549105326335,0.002118155510778618,0.11258735769266223,0.002772076481512812,0.0,0.0,4.915269724527994,0.18672990650366478,-1.5933417002360026,0.18672990650366492,,,1.1026255514961019e-05,4.784436790857998e-06,4.895616752624512,0.16247527459047859,0.5346,0.003979949748426474,-3.393383051759881,0.11261931101844978,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,155,5,0.9999635706571016,7.224989246467866e-07,0.5250379841774702,0.010056717361942719,0.0061152631983118644,6.668169366168454e-05,0.005496409967203031,0.001330670314232758,0.8666566495028409,1.4274942909740115e-05,12.232401127165014,0.0013267068350242515,1.0507412807731435e-05,4.4416171418160716e-06,3.3219175168059087,4.441195584225864e-06,,,0.9751524806022644,0.009399536578954301,0.5199569384256998,0.009428156785567708,0.006111244050165018,6.506633232392969e-05,12.238549105326335,0.002118155510778618,0.11365531088679941,0.0029556101147327953,0.0,0.0,4.92631114323934,0.19115750881999022,-1.604383118947347,0.19115750881999038,,,1.0507207297357834e-05,4.442999389257944e-06,4.906736978149414,0.16689937139940375,0.5344800000000001,0.004410442154705127,-3.4010909501133555,0.1156857967215197,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,156,5,0.9999635372649539,7.168587966832844e-07,0.5248109227893027,0.009922888877844111,0.006114345528608696,6.619400122511704e-05,0.005328331039742228,0.0012313658987181625,0.8666723632812501,1.4982589516747609e-05,12.23256121006879,0.001239431193738958,1.004907245306764e-05,4.317440973424336e-06,3.3219179773872547,4.317030993628284e-06,,,0.9782143831253052,0.006081218660895305,0.5197486837704977,0.009289618461158874,0.006110527583708366,6.476145142227146e-05,12.238549105326335,0.002118155510778618,0.11359654429387907,0.0032713803175231336,0.0,0.0,4.937428538004558,0.18335816729657872,-1.6155005137125653,0.18335816729657856,,,1.004763908600176e-05,4.316343468134527e-06,4.918223270263672,0.16051637469553556,0.5339600000000001,0.004603042472104746,-3.409052689065412,0.11126148198952472,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,157,5,0.9999635199931534,7.048684324644482e-07,0.5246292453936555,0.009816658197315892,0.006113554952158169,6.59442878844629e-05,0.005257664289621806,0.0011662405110599548,0.8666698774857954,8.829714636748439e-06,12.232613039016723,0.001169689301059158,9.587179576959153e-06,4.189578610271895e-06,3.3219184409488336,4.189203964999894e-06,,,0.9790456652641296,0.008501369727878681,0.519605839252472,0.009225245476278546,0.006109744310379028,6.485139150215527e-05,12.238549105326335,0.002118155510778618,0.11322680448008848,0.003771980333894041,0.0,0.0,4.947559388478597,0.18477871071318244,-1.6256313641866051,0.18477871071318228,,,9.58756332892032e-06,4.1893676086659495e-06,4.928466224975585,0.1623676473729701,0.53524,0.00435522674495827,-3.4161525768925953,0.1125446853538994,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,158,5,0.999963503940539,7.028785516749047e-07,0.5245344109833241,0.009739711921976212,0.0061129505317446525,6.61438456565736e-05,0.005165041873591359,0.0010958515835663085,0.8666683238636363,1.459908908485545e-05,12.232715972987089,0.0010764927465028243,9.204384313027898e-06,4.092654307658233e-06,3.3219188188964672,4.092913517949718e-06,,,0.9727275967597961,0.004872324457076568,0.5194558938344319,0.009134036097231383,0.006109123242398104,6.490044224001416e-05,12.238549105326335,0.002118155510778618,0.11290877350663717,0.004599342448902195,0.0,0.0,4.950415070851643,0.17305878382086234,-1.6284870465596515,0.17305878382086234,,,9.20131934801854e-06,4.091855262381848e-06,4.930982670745849,0.15174877617583607,0.5342,0.005446099521676052,-3.417896811340892,0.10518428840319795,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,159,5,0.9999634778635068,6.932092130594592e-07,0.5243117617612535,0.00961048176222928,0.0061122387705836445,6.624808757203009e-05,0.005109076104550199,0.0010754691072737553,0.8666695667613636,1.1698682011666294e-05,12.232767637209458,0.001071885262269197,8.795626753381343e-06,4.1302166127964934e-06,3.3219192280010743,4.134104679915469e-06,,,0.9773082534472147,0.008746935380481841,0.519259496529897,0.009015691028660764,0.0061084808781743044,6.498790241864517e-05,12.238549105326335,0.002118155510778618,0.11365480676161503,0.0049573718857564945,0.0,0.0,4.966437276204427,0.16299646521769054,-1.6445092519124351,0.1629964652176905,,,8.795629862353155e-06,4.130961426268718e-06,4.94735735748291,0.14261949141653518,0.5349999999999999,0.005299056519796727,-3.4292468354407317,0.09885628637363571,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,160,5,0.9999634539539164,6.868230701443368e-07,0.5241609157147733,0.009492044083367781,0.006111618751046164,6.623997309445612e-05,0.004982101646204351,0.0010159653850902992,0.8666673916903409,1.3694807004381402e-05,12.232909227501263,0.0010164765818902245,8.32502946340438e-06,3.856266666326517e-06,3.3219196988777684,3.855670613290922e-06,,,0.9773398836453756,0.009174565979598677,0.5190494815508525,0.008912282423652964,0.00610787703966101,6.496282298512328e-05,12.238549105326335,0.002118155510778618,0.11264670042865044,0.005167738534931154,0.0,0.0,4.975288263956706,0.16027075574948638,-1.6533602396647136,0.16027075574948638,,,8.325440006204492e-06,3.856186590001903e-06,4.955831389007569,0.14064073240663802,0.5349999999999999,0.005001999600159946,-3.435120649950959,0.09748474954838797,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,161,5,0.9999634359370578,6.844153905709152e-07,0.5240040530873971,0.00941253946825044,0.006110988656820899,6.622879796985412e-05,0.004920483399341306,0.0009551217167190313,0.866653409090909,2.5181143229258042e-05,12.2329719749364,0.0009485586090064284,8.087977766215524e-06,3.865023677224697e-06,3.3219199383800686,3.8646215872090264e-06,,,0.9797202626864117,0.010182097043841834,0.5189906160036724,0.0088823008725058,0.006107235141098499,6.501383294705289e-05,12.238549105326335,0.002118155510778618,0.1134649676207596,0.0052015413374732365,0.0,0.0,4.98456392288208,0.1629347247839528,-1.662635898590088,0.16293472478395313,,,8.085838366605459e-06,3.864119684663002e-06,4.965922623901367,0.14433626082606282,0.5346,0.005366563145999521,-3.4421152875152075,0.10004630890700637,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,162,5,0.9999634217132222,6.789381636481789e-07,0.5239285324784843,0.009378546841417623,0.006110266187566925,6.639874051270284e-05,0.004819378653932786,0.0009098475043402457,0.8666696999289772,1.7093446390180744e-05,12.233087460561233,0.0008955384924300743,7.78058395098924e-06,3.7849832372758518e-06,3.321920245343988,3.7801798910372456e-06,,,0.9780309677124024,0.006944104081586165,0.5187343676884969,0.008730083877334288,0.006106617581099273,6.522543649030999e-05,12.238549105326335,0.002118155510778618,0.112158203125,0.00329579952649886,0.0,0.0,4.99144713083903,0.1575827969582151,-1.6695191065470378,0.15758279695821525,,,7.76204625826924e-06,3.7575174028305754e-06,4.971982553405761,0.13886419291696211,0.5346,0.004498888751680757,-3.446315767004731,0.0962532444385948,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,163,5,0.9999633954329925,6.714057905629574e-07,0.5236682560294866,0.009178995713089807,0.006109671377767386,6.626433046576122e-05,0.004731278691112741,0.0008904089376204461,0.8666645951704546,1.2998535568481878e-05,12.233159091255882,0.0008883081687817769,7.425992127319989e-06,3.6504253912522165e-06,3.321920598095114,3.647834609914661e-06,,,0.9782575845718384,0.006155082417758125,0.5185646057128906,0.008612407411415815,0.006105865320811669,6.497470701812785e-05,12.238549105326335,0.002118155510778618,0.11321355318952801,0.002962082852920752,0.0,0.0,5.003864129384358,0.15530536879947193,-1.6819361050923665,0.155305368799472,,,7.42534550644147e-06,3.649810469292298e-06,4.984359897613525,0.1373250194057846,0.5353600000000001,0.004840247927534272,-3.4548951156317393,0.09518648896579426,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,164,5,0.9999633647501469,6.613280412673223e-07,0.5235337935726752,0.009080053080861546,0.006109018589433452,6.627090522035913e-05,0.004683602432090662,0.000850082246853572,0.8666664595170455,1.1750150284885574e-05,12.23323700428009,0.0008456422164436286,7.142302597303156e-06,3.51747475241171e-06,3.321920882029967,3.5188262399093365e-06,,,0.9785356044769287,0.0071166291419962275,0.5183595577875774,0.008513115216109646,0.0061053791083395485,6.504582666299659e-05,12.238549105326335,0.002118155510778618,0.11333245471515485,0.00315054651842677,0.0,0.0,5.0130046844482425,0.15318630341911665,-1.69107666015625,0.15318630341911676,,,7.1420220573377775e-06,3.5171673350329015e-06,4.992790922241211,0.1344622616561662,0.5342,0.005711392124517477,-3.460738985189752,0.09320219603919096,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,165,5,0.9999633500521833,6.628067305047724e-07,0.5233492999930274,0.00900607772310424,0.0061085668916348364,6.633793094987578e-05,0.004619384614158083,0.0007817001730172149,0.8666549627130682,1.347269031611057e-05,12.233273020657625,0.0007829328356179588,6.921843316314898e-06,3.674675686160901e-06,3.321921100670641,3.6737572404553973e-06,,,0.9796569108963012,0.005607472622753032,0.5181544343630473,0.00843568822619719,0.0061048906606932475,6.506264919862294e-05,12.238549105326335,0.002118155510778618,0.11389700290376106,0.0029644146031617743,0.0,0.0,5.024164485931396,0.15414023273734795,-1.7022364616394043,0.15414023273734784,,,6.920129279347343e-06,3.6745945543661e-06,5.0040703631591805,0.1368080574892562,0.53488,0.0051431507852677345,-3.4685572857050913,0.09482816306033576,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,166,5,0.9999633277681742,6.577585575050134e-07,0.523171753944321,0.00888917608183603,0.006107962002914229,6.62898813961609e-05,0.004568188429270363,0.0007377983450207128,0.8666667702414772,1.2163978508297687e-05,12.233334157683633,0.0007688938539299419,6.568065471412865e-06,3.435677895609091e-06,3.321921461007812,3.4374886832933066e-06,,,0.9757851362228394,0.0073022811982637525,0.5180324236551921,0.008377027457091126,0.006104299705475569,6.520253348077306e-05,12.238549105326335,0.002118155510778618,0.11397550239675516,0.004307080594898666,0.0,0.0,5.027689901987712,0.14450516100868407,-1.705761877695719,0.14450516100868385,,,6.563567198948779e-06,3.4289716137964083e-06,5.008381316223145,0.128745356045646,0.5351600000000001,0.004740042193905037,-3.4715454514489608,0.08923945453355649,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,167,5,0.9999633088030597,6.472398840765983e-07,0.5230092797089706,0.008814577443818854,0.006107386044988578,6.627966266727947e-05,0.004507095981071788,0.0006655659163666229,0.8666590021306817,8.622253061015766e-06,12.233406067978251,0.0006549996050303371,6.272126335654154e-06,3.319279857796669e-06,3.3219217538833616,3.319368313209217e-06,,,0.9762563784917196,0.0070272721047562655,0.517876096566518,0.008300591829001207,0.0061037161697944,6.499748223896992e-05,12.238549105326335,0.002118155510778618,0.11271022020188053,0.0028616807299001647,0.0,0.0,5.038762315114338,0.1440593432809805,-1.7168342908223468,0.14405934328098047,,,6.271786794912056e-06,3.3204394908843446e-06,5.018923516235352,0.1276977041840735,0.5347999999999999,0.004696807426326939,-3.4788526908454998,0.08851328943526197,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,168,5,0.9999632885510271,6.485965768324764e-07,0.5228344142098319,0.008710271414529217,0.006107010562713682,6.63014996523661e-05,0.004457137289070736,0.0006218212117840232,0.8666664595170455,1.8720985852204803e-05,12.23342735117132,0.0006481006276999304,6.180736122794107e-06,3.4484862651576846e-06,3.32192184518684,3.450801453131151e-06,,,0.9780733187993367,0.004125970844036347,0.5176835258801777,0.008200887760584908,0.006103412496546905,6.510000504401044e-05,12.238549105326335,0.002118155510778618,0.11530804929480087,0.001854666239116477,0.0,0.0,5.048909600575765,0.1421325261325207,-1.726981576283773,0.14213252613252073,,,6.181952230205449e-06,3.450036906021112e-06,5.028927051086425,0.12643497902189607,0.53516,0.004807078114613896,-3.4857866521309093,0.08763812119558916,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,169,5,0.9999632675539363,6.450120623555459e-07,0.5226953971792351,0.008629824285395061,0.006106653507925909,6.644881615175902e-05,0.0043519881579083056,0.000623999547101323,0.8666580699573864,1.7279463599771726e-05,12.233534783666785,0.0006203513839550472,5.810158209065073e-06,3.1681366634061213e-06,3.3219222193414515,3.16828046433556e-06,,,0.977674380938212,0.0022840614544341153,0.5175226171811422,0.008116258020990363,0.00610300429786245,6.531630633901394e-05,12.238549105326335,0.002118155510778618,0.11388584013182153,0.003854119200131392,0.0,0.0,5.060235563913982,0.13834498964086625,-1.7383075396219891,0.13834498964086644,,,5.8105553066464684e-06,3.170008949837906e-06,5.040680302276611,0.12576913336925213,0.53504,0.005659328582084632,-3.4939334027575293,0.08717651805558549,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,170,5,0.9999632475051012,6.411118778605807e-07,0.5225422118536451,0.008541505518339518,0.006106157340003515,6.645717868139343e-05,0.004349888096277771,0.0006022472975025578,0.8666739169034091,1.0068622356362444e-05,12.233539672331377,0.0006038786577384287,5.55850020705603e-06,3.084361410563794e-06,3.321922462365844,3.08279486016228e-06,,,0.9775724768638611,0.008589759627236961,0.5173407713572183,0.00801830577684173,0.006102655207117399,6.524949023545123e-05,12.238549105326335,0.002118155510778618,0.11206818077064898,0.005092073122300189,0.0,0.0,5.065346749623616,0.13443936387515285,-1.7434187253316247,0.13443936387515276,,,5.558075612150586e-06,3.0833010290038756e-06,5.044815512695313,0.12165223648060759,0.5350400000000001,0.0049038760180085935,-3.496799685849208,0.08432294638809612,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,171,5,0.9999632308428937,6.360717026145844e-07,0.5224116424606605,0.008466623672599765,0.006105802855348553,6.64397661751898e-05,0.004221917608811054,0.0005987640466424367,0.8666732954545455,1.2311904234113976e-05,12.233695530891419,0.0005994884711093064,5.39156857348127e-06,3.054078256105054e-06,3.3219226341355936,3.053411640676172e-06,,,0.9737752755482992,0.0031065680741062937,0.5171805143356323,0.007966035120080556,0.006102152975896994,6.528448344898951e-05,12.238549105326335,0.002118155510778618,0.11294017330383481,0.005094716461893493,0.0,0.0,5.072877597808837,0.1377093327261899,-1.7509495735168457,0.1377093327261899,,,5.390905421922474e-06,3.056593092395826e-06,5.052696456604004,0.12371357653905242,0.5357200000000001,0.00544720111616969,-3.502262370319241,0.08575170894988646,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,172,5,0.9999632039530709,6.268573026342441e-07,0.5221986146474427,0.00835167087070466,0.006105367879552598,6.641105836128684e-05,0.004215450113935565,0.00047440073676004114,0.866660555752841,1.2745384420688904e-05,12.23368171453476,0.00047577486252733194,5.131147514057168e-06,2.9294753658636322e-06,3.321922887997194,2.930671341234043e-06,,,0.9733619650204977,0.007343528944868824,0.5170253276824951,0.00785321554454766,0.006101656270523866,6.544989377387439e-05,12.238549105326335,0.002118155510778618,0.11339042911135692,0.004366349377516415,0.0,0.0,5.084609317779541,0.1268305590153338,-1.7626812934875489,0.12683055901533372,,,5.13051299269945e-06,2.9289396424703418e-06,5.063834670715333,0.11665876086114678,0.5347999999999999,0.00482078831727754,-3.5099827622703628,0.08086176411567537,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,173,5,0.9999631866812706,6.186384617066174e-07,0.5220187984406949,0.008209745418210266,0.006104842559646138,6.645330191301226e-05,0.00415619076282548,0.0004938131496515032,0.8666675248579546,1.0874675665812316e-05,12.233742729100314,0.0005002479573997179,4.961575803912927e-06,2.8118952650502682e-06,3.3219230630181054,2.813220046680677e-06,,,0.9752261559168497,0.009058223421186931,0.5167912205060323,0.007733694074892313,0.006101270237316688,6.524224432064264e-05,12.238549105326335,0.002118155510778618,0.11262466295630531,0.003286931573716838,0.0,0.0,5.095523770650227,0.13069341216299216,-1.7735957463582355,0.13069341216299202,,,4.962199312811006e-06,2.8125385147931273e-06,5.074960043640137,0.1187896035097195,0.53488,0.0056046409340830845,-3.5176942630949695,0.082338739300272,1.0,0.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,transformer,174,5,0.9999631655487148,6.163142297752554e-07,0.5219031972302631,0.008155266472693948,0.006104297677732328,6.63980347718348e-05,0.00410688947251236,0.0004674749613736524,0.8666562056107953,8.829714636789259e-06,12.233773810213261,0.00047314864595662766,4.787327090386126e-06,2.8327743546292745e-06,3.3219232361425055,2.831756376345244e-06,,,0.9773346980412801,0.006377149162641091,0.5165960709253946,0.007635042418474992,0.006100787657002608,6.534848193491586e-05,12.238549105326335,0.002118155510778618,0.11303343646294248,0.004041885195096597,0.0,0.0,5.0997106552124025,0.12982966485315967,-1.7777826309204101,0.12982966485315955,,,4.783655337087112e-06,2.830602556241289e-06,5.08008103805542,0.11880290935664355,0.5344,0.005431390245600105,-3.5212439327318052,0.08234790483679055,1.0,0.0
