model,enc_zx_nhid,beta,epochs,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,train_acc_mean,train_acc_std,run_count
cdib,128,0.0,11,-0.395006523697593,0.013534051397031292,3.736343141937256,0.20294019430199867,0.48484,0.0059285748709112145,0.997168888888889,0.0002933838340366731,5
cdib,128,0.0,12,-0.4212464512946389,0.0141694827319076,3.9372687936401363,0.20054079689976306,0.48263999999999996,0.006231211760163497,0.9968400000000001,0.00024615562677418455,5
cdib,128,0.0,13,-0.4459196196699143,0.014035456171430307,4.106133891677857,0.20874085078333737,0.47928,0.005650840645426128,0.9964844444444445,0.0002673140290434753,5
cdib,128,0.0,14,-0.4690328165193038,0.014364405659153789,4.2585766500091555,0.20611831805600359,0.4784,0.0049132473986152865,0.996551111111111,0.0003415288791722469,5
cdib,128,0.0,15,-0.49153203049573035,0.014017020856676277,4.415243335723877,0.2080308091737022,0.47612,0.005666745097496473,0.9964488888888889,0.0001643543296631459,5
cdib,128,0.0,16,-0.5135187029699846,0.014531641080813444,4.5437761631774904,0.1998335024218931,0.47476,0.003948164130326905,0.9962044444444444,0.0003563879146084884,5
cdib,128,0.0,17,-0.5335058323088558,0.014961141108888201,4.670185457763672,0.20918027768320366,0.47219999999999995,0.006476109943476881,0.9964888888888888,0.00017141387356157446,5
cdib,128,0.0,18,-0.5528525747377222,0.014872636024492878,4.768774869537354,0.19577873213501865,0.47215999999999997,0.004733708905287716,0.9963911111111111,0.0002946435385594234,5
cdib,128,0.0,19,-0.5706331624455886,0.01563057385384271,4.891725041656494,0.19961188791138984,0.46856,0.005113511513627368,0.9963377777777778,0.0004643859612301597,5
cdib,128,0.0,20,-0.5880031108656797,0.015292718603747988,4.984349772949218,0.2049077746487206,0.46807999999999994,0.005903558249056234,0.9964977777777777,0.0002258591279515555,5
cdib,128,0.0,21,-0.6038550796508789,0.01604774828606178,5.065987919769286,0.19143635090568153,0.46719999999999995,0.004878524367060189,0.9962444444444444,0.0003075189445133144,5
cdib,128,0.0,22,-0.6194642698773472,0.016272761335958067,5.1584772164917,0.20355878091966137,0.46448,0.00494287365810615,0.9963511111111112,0.0003371631835561135,5
cdib,128,0.0,23,-0.6346872546577453,0.01683067536154327,5.226042990417481,0.19874452884424595,0.46552,0.0059659031168801165,0.9963555555555554,0.00025385910352876623,5
cdib,128,0.0,24,-0.6486614968768033,0.016640893430397347,5.323016385192871,0.20213184437371212,0.46335999999999994,0.005720839099293039,0.9965422222222221,0.00037568045260454546,5
cdib,128,0.0,25,-0.6615401344377344,0.016323092907336672,5.342672620849609,0.19937924441083923,0.46340000000000003,0.006488451279003346,0.9965333333333334,0.0001625415426481098,5
cdib,128,0.0,26,-0.6742674757229198,0.016624821954673148,5.427134304962158,0.20609335772495058,0.4626,0.006485368146836397,0.9963599999999999,0.0003859891893835773,5
cdib,128,0.0,27,-0.6864323736190796,0.01688477883122594,5.480182153320312,0.19320476873836068,0.4614,0.0056142675390472825,0.9965155555555555,0.00021965180076713548,5
cdib,128,0.0,28,-0.6984242536856912,0.0172397032840059,5.5333350018310545,0.2014768575769911,0.46083999999999997,0.004972725610769193,0.9966844444444444,0.00038598918938353917,5
cdib,128,0.0,29,-0.7094559253501892,0.017359636095674466,5.593668524017334,0.1867546648144142,0.45876,0.005857303133695585,0.9964666666666668,0.0002671292284482159,5
cdib,128,0.0,30,-0.7202392267365889,0.01746139119404713,5.639989340820312,0.20487786452099332,0.45788,0.006833154469203804,0.9967733333333333,0.00027639656605750836,5
cdib,128,0.0,31,-0.7300171465145457,0.0176907646994944,5.688541486663818,0.19323898766548273,0.45856,0.006403748902010447,0.9967244444444445,0.00024373634814571306,5
cdib,128,0.0,32,-0.74007780782006,0.01775282786799214,5.733377802886963,0.19798217609889038,0.45759999999999995,0.007586830695356268,0.9966355555555555,0.0002891451854546239,5
cdib,128,0.0,33,-0.7498449279126254,0.01813172728547954,5.783977351379394,0.19222039688445722,0.45671999999999996,0.006924738262201689,0.9965911111111112,0.0005227184403684154,5
cdib,128,0.0,34,-0.7590923692581871,0.01785892161963649,5.807615019226074,0.19343792686093728,0.45724,0.006934551175094165,0.9967866666666666,0.00038987177379234495,5
cdib,128,0.0,35,-0.7677251352526925,0.01805361457726111,5.855934833068847,0.17091508593902677,0.45552000000000004,0.0070690876356146615,0.9967066666666667,0.0002162531666792067,5
cdib,128,0.0,36,-0.7759927927017213,0.017847641989503733,5.87267233428955,0.19955856885424525,0.45520000000000005,0.007870196947980404,0.9969022222222221,0.00034910821131831825,5
cdib,128,0.0,37,-0.7834311734563654,0.017601398788292075,5.910452047576904,0.16841890599106243,0.4554,0.006865857557508752,0.9967466666666667,0.00036837983617956293,5
cdib,128,0.0,38,-0.7910816251876138,0.01732550034534041,5.951929895019532,0.20466704240240752,0.45432000000000006,0.007561216833288154,0.9967377777777777,0.0003605208851675246,5
cdib,128,0.0,39,-0.798479717318795,0.018864304383503117,5.978271298065186,0.18325127160057383,0.45463999999999993,0.006829934113884249,0.9968577777777776,0.0005253100201632718,5
cdib,128,0.0,40,-0.8055657295920632,0.018364217126361135,5.987584606781005,0.19528389203344712,0.4534000000000001,0.0076157731058639115,0.9969466666666668,0.00027826623719993265,5
cdib,128,0.0,41,-0.8122750958581404,0.018689629228963184,6.030330650177001,0.20048076998056708,0.45380000000000004,0.007500666637039665,0.9970266666666667,0.0005759372393791586,5
cdib,128,0.0,42,-0.8184733631723576,0.018447845212063316,6.05228103012085,0.19715219998476305,0.4532,0.006880406964707834,0.9968977777777777,0.00033796778281698804,5
cdib,128,0.0,43,-0.8258699543467435,0.018652639780547976,6.085739858398438,0.1962672004426269,0.45244,0.008106047125449,0.9969288888888889,0.000328633534503073,5
cdib,128,0.0,44,-0.8316130251277578,0.017723549682670432,6.096701974639893,0.1938295382001504,0.45244,0.00801298945462928,0.9969555555555555,0.00033110365390558746,5
cdib,128,0.0,45,-0.8379655788248236,0.01877169839675287,6.142738033447266,0.1824545526705429,0.45196,0.007777403165581687,0.9970266666666665,0.0003772545396072619,5
cdib,128,0.0,46,-0.8435194290265169,0.018213657264255743,6.154852002105713,0.19904445300117815,0.45220000000000005,0.007806407624509482,0.9970977777777777,0.00046972542544407455,5
cdib,128,0.0,47,-0.8486716500611738,0.018505373227518038,6.176240699615478,0.17509318660178766,0.4514,0.007957386505631102,0.9970622222222222,0.0002860544712005336,5
cdib,128,0.0,48,-0.8541280915138938,0.01911602617132718,6.200116993408203,0.18546550270139744,0.45128,0.008265107379822714,0.9969733333333334,0.0005903336574857036,5
cdib,128,0.0,49,-0.8590285454698042,0.018946527393378255,6.220512157440186,0.19009713970177397,0.45136000000000004,0.007942795477664006,0.9971155555555555,0.000453082719398245,5
cdib,128,0.0,50,-0.8639180546205694,0.018856781946717378,6.2159664237976076,0.18673679610633787,0.45183999999999996,0.007401891650112149,0.996951111111111,0.00029118743698310453,5
cdib,128,0.0,51,-0.8692004399204254,0.019120857561790106,6.247327097015381,0.17827465649019705,0.45131999999999994,0.008291682579549233,0.997248888888889,0.00043301982961464823,5
cdib,128,0.0,52,-0.8738077101447365,0.018837995573422524,6.2608699760437005,0.1789849841459617,0.45044000000000006,0.008404046644325563,0.9971688888888888,0.00043193506599325507,5
cdib,128,0.0,53,-0.8778790925060619,0.019342154713213596,6.273775176391601,0.19249964730947897,0.44963999999999993,0.009181938793087204,0.9971111111111111,0.00046107764269438963,5
cdib,128,0.0,54,-0.8821335807644237,0.01787777151110647,6.291832765045166,0.2234734246946835,0.44955999999999996,0.00935777751391856,0.9972844444444444,0.0004877258894193058,5
cdib,128,0.0,55,-0.8878667307056081,0.01839691336676326,6.3062373768615725,0.18204332459954312,0.45048000000000005,0.007441236456396207,0.9974044444444445,0.000285189995149434,5
cdib,128,0.0,56,-0.891668976502852,0.018814492332547637,6.3403393368530265,0.19438365490525886,0.44916,0.010085038423327902,0.9972044444444444,0.000414371456188409,5
cdib,128,0.0,57,-0.8953316426866704,0.018879980647628226,6.335776741638183,0.19698633491319067,0.44948,0.009070391391775776,0.9972888888888889,0.00011439589045541042,5
cdib,128,0.0,58,-0.8981999145802584,0.01908066771685747,6.344774838562012,0.19828848293428825,0.44980000000000003,0.0091804139340228,0.9973822222222222,0.0004627881151306543,5
cdib,128,0.0,59,-0.9019428389029069,0.01899336271162563,6.35781063873291,0.2047271184798517,0.44988,0.007912774481811045,0.997311111111111,0.0004682512779045617,5
cdib,128,0.0,60,-0.9066520968419856,0.018845717497870413,6.373912389068603,0.18104079269968432,0.44924,0.008941364549105463,0.9971377777777779,0.00042204674716211476,5
cdib,128,0.0,61,-0.9098896598417108,0.01824351734415405,6.388169797363281,0.18403816673018106,0.45011999999999996,0.007879847714264527,0.9973377777777778,0.00039170409592631045,5
cdib,128,0.0,62,-0.9134465911553123,0.018611821494944173,6.401314936981201,0.19596453171617825,0.44967999999999997,0.009335523552538442,0.9972222222222223,0.0005499719409228874,5
cdib,128,0.0,63,-0.9162029134507614,0.01867212480057546,6.4042412518310545,0.18722645263128146,0.44948000000000005,0.00844108997701125,0.9973955555555556,0.00043812169232298966,5
cdib,128,0.0,64,-0.9193768686277217,0.018652627926670846,6.4227607377624505,0.18184974655808314,0.44939999999999997,0.009374433316206363,0.9974266666666667,0.0003891744982953789,5
cdib,128,0.0,65,-0.9228351997271451,0.01846708964114712,6.434025934143067,0.21115679147715002,0.44836,0.009915039082121683,0.9973599999999999,0.00030323360183849167,5
cdib,128,0.0,66,-0.9255547219293767,0.018962857493730965,6.448092649841309,0.17652415452969822,0.44855999999999996,0.008077623412860991,0.9973466666666667,0.0005721089424011158,5
cdib,128,0.0,67,-0.9283402366672862,0.01916677112426233,6.44828412475586,0.20290547987666033,0.44912,0.009476919330668602,0.9973022222222223,0.0003646747239952526,5
cdib,128,0.0,68,-0.9322906331773237,0.019121097269988643,6.4621811801147455,0.19011800937751094,0.44848,0.008660946830456808,0.9976577777777779,0.0006078905034605269,5
cdib,128,0.0,69,-0.9337823525706204,0.01956533183064128,6.4650288708496095,0.1999180646842634,0.4488,0.008948742928478836,0.9973599999999999,0.00038980843665054965,5
cdib,128,0.0,70,-0.9362376708204095,0.01878354365433489,6.477166603851319,0.18570229817777453,0.44844000000000006,0.008786808294255655,0.9974666666666666,0.00046956770242476126,5
cdib,128,0.0,71,-0.9398893915367127,0.01849339614130394,6.49017412185669,0.20094568411472338,0.44795999999999997,0.009678222977385884,0.997408888888889,0.0003779738053501811,5
cdib,128,0.0,72,-0.9419401204976168,0.019832912690458115,6.495292389831543,0.2015768900338115,0.44799999999999995,0.009104943712072018,0.9973466666666667,0.00045368178329512586,5
cdib,128,0.0,73,-0.9450158397327769,0.01810999023447512,6.490050070648193,0.19388167203198448,0.44860000000000005,0.008555699854482965,0.9973866666666666,0.0003191810508314834,5
cdib,128,0.0,74,-0.9467312567953631,0.019538470126197915,6.51781171157837,0.19152095277682907,0.44772,0.0078544255041346,0.9976488888888889,0.0005850820349782651,5
cdib,128,0.0,75,-0.9494205054049057,0.01830902606254143,6.533795570983886,0.2116645651537995,0.44708000000000003,0.010803332819088749,0.99756,0.00033236897539099566,5
cdib,128,0.0,76,-0.950268069783991,0.018220045870229372,6.525117923583986,0.18594373718586707,0.44848,0.008497764411890924,0.9973644444444446,0.00028570899465994547,5
cdib,128,0.0,77,-0.9526129956418818,0.01857195892603807,6.534418975067139,0.18439169861137905,0.4478,0.008472307831990052,0.9974133333333333,0.0005757657273922034,5
cdib,128,0.0,78,-0.9560827625101262,0.018308188964125945,6.533696362609864,0.20254523286511855,0.44728,0.010032547034527182,0.9974666666666666,0.00031269438398821,5
cdib,128,0.0,79,-0.9576614379501344,0.01855633115897858,6.558296892089844,0.17591792423214708,0.4469600000000001,0.007705063270343736,0.9975822222222221,0.0003290089870812991,5
cdib,128,0.0,80,-0.9599901591561057,0.01841063514485446,6.559144693298339,0.18216045665425507,0.44695999999999997,0.009048093721884181,0.9977022222222223,0.00040873185390308633,5
cdib,128,0.0,81,-0.9621272472589666,0.01924794478604304,6.553651029815673,0.18855462280031704,0.44708,0.008190970638453027,0.9973777777777778,0.000569166598882936,5
cdib,128,0.0,82,-0.9636495926128734,0.017429548222012783,6.560788662261963,0.1890250947442651,0.44744,0.008577179023431893,0.9977244444444444,0.0004955605380915492,5
cdib,128,0.0,83,-0.9663073995295438,0.019382919342374485,6.5836843441772475,0.1836040266387658,0.44664000000000004,0.00887062568255477,0.997488888888889,0.00035066075195683933,5
cdib,128,0.0,84,-0.9678883492989974,0.018445996888683123,6.575925645141602,0.18245246483793529,0.44704000000000005,0.008536275534447097,0.9976933333333333,0.0003233314242020647,5
cdib,128,0.0,85,-0.9687349334057893,0.018218980043839563,6.579707119598389,0.18521158141207694,0.44659999999999994,0.008890444308357148,0.9974755555555556,0.0004081273100817687,5
cdib,128,0.0,86,-0.970537225341797,0.01833024441917962,6.58324859375,0.20683689339305159,0.44668,0.009870764914635533,0.9973733333333333,0.00043130579796476094,5
cdib,128,0.0,87,-0.9727556428024986,0.01819060367285219,6.588596435852051,0.1965511864561938,0.44656,0.00955133498522588,0.9976711111111112,0.00034655268781542145,5
cdib,128,0.0,88,-0.9745233547193355,0.018822680910670075,6.597030723114012,0.18099040948198905,0.44627999999999995,0.008647080432145885,0.9975999999999999,0.00046534203536382715,5
cdib,128,0.0,89,-0.9754401174822721,0.01909629301578665,6.616460735015869,0.1849640721409854,0.44596,0.00842662447246821,0.9976533333333333,0.0004479307706651803,5
cdib,128,0.0,90,-0.9784864475597036,0.019530608882745857,6.6049781587219245,0.19538941612902663,0.4466,0.009180413934022786,0.9978177777777779,0.0004927624324305028,5
cdib,128,0.0,91,-0.978946021123366,0.019252760770702225,6.607743578948975,0.18204686937665532,0.44632000000000005,0.00974740991238184,0.997568888888889,0.000597649717798958,5
cdib,128,0.0,92,-0.9806024262445623,0.01878658847002838,6.619194738769531,0.1884693948605135,0.44620000000000004,0.008675252157718537,0.9974844444444445,0.00035914851290377793,5
cdib,128,0.0,93,-0.9822387940840288,0.01860213729629912,6.624316466674804,0.187294829683524,0.44584,0.009759508184329763,0.9975422222222223,0.0004943133409208723,5
cdib,128,0.0,94,-0.9834927916977623,0.01843442196659761,6.63123670150757,0.18181539089053594,0.44528,0.008636666023414353,0.9977688888888888,0.00030975896643028084,5
cdib,128,0.0,95,-0.9855568249078231,0.019059693705111194,6.622525358581544,0.1791176475444666,0.44588,0.008182420179873438,0.9977644444444443,0.00041234050414434446,5
cdib,128,0.0,96,-0.9853673915776339,0.01875437933817006,6.636690252685547,0.18714201739980127,0.44627999999999995,0.008999555544581093,0.9975999999999999,0.0003627739492736492,5
cdib,128,0.0,97,-0.9880657471552763,0.01911123523497396,6.622735778808594,0.18982283065916258,0.44644000000000006,0.008845789959070939,0.9978444444444445,0.0003678432301610018,5
cdib,128,0.0,98,-0.9886508865564518,0.01822953760001041,6.634740951538086,0.1866752353077161,0.4462,0.00815965685553014,0.9977066666666665,0.0005024384981710823,5
cdib,128,0.0,99,-0.9899406706099079,0.0177929643042748,6.650962494506837,0.2117482115274681,0.44516,0.010491329753658496,0.9975555555555555,0.00037581187833972846,5
cdib,128,0.0,100,-0.991363582501845,0.01820742584208781,6.6370663323974615,0.19559292014764817,0.44616,0.0095868660155444,0.9976622222222222,0.0002781774901917476,5
cdib,128,0.0,101,-0.9922871226744219,0.01824846738073631,6.647148273925781,0.1917936918771822,0.44564000000000004,0.008892018893367252,0.9976222222222223,0.0003510126444206842,5
cdib,128,0.0,102,-0.9933337098381736,0.018216353588319138,6.65831385772705,0.18668432748810235,0.44556000000000007,0.00863874990956447,0.9977466666666667,0.000450678500830842,5
cdib,128,0.0,103,-0.9939299648111517,0.018489259213593606,6.659898777618407,0.1881952230026947,0.44576000000000005,0.008465695482357018,0.9975777777777777,0.0003022549001941339,5
cdib,128,0.0,104,-0.9952331671680105,0.018776751162046107,6.663648054656983,0.18989858927275102,0.44559999999999994,0.009799999999999993,0.9977600000000001,0.00028777563276763076,5
cdib,128,0.0,105,-0.9962993732885881,0.018240909636701396,6.664779322662353,0.19487477037697643,0.44512,0.008913585137305878,0.9977600000000001,0.000566862711186146,5
cdib,128,0.0,106,-0.9979742282746056,0.01856445805117708,6.667537496337891,0.19097348425922825,0.445,0.009056489386070093,0.9976266666666668,0.0004691468484729272,5
cdib,128,0.0,107,-0.999494143075076,0.017715767405153224,6.66466388092041,0.1932290941625716,0.44551999999999997,0.009234283946251585,0.9977333333333334,0.00037449554547451134,5
cdib,128,0.0,108,-0.9989860674710707,0.01834390784485784,6.681352256317139,0.19014056362542542,0.4452,0.00938402898546248,0.9975244444444444,0.0005215361924162302,5
cdib,128,0.0,109,-0.9999467628721759,0.01846534452049807,6.683296228485108,0.19718641385475424,0.44512,0.00860650916458005,0.9977422222222222,0.00040752186944274766,5
cdib,128,0.0,110,-1.001555488766757,0.017880673299925955,6.687397124938966,0.1948620470648184,0.44512,0.009303332736175781,0.9976622222222222,0.0005102408049267956,5
cdib,128,0.0,111,-1.0016672216848892,0.019048884940934204,6.68007922821045,0.19560641391705147,0.44496,0.009005998001332243,0.997848888888889,0.0004220467471621213,5
cdib,128,0.0,112,-1.0031316146052967,0.01841971261858491,6.681235979156495,0.1841437847387797,0.44472000000000006,0.008823378037917218,0.9976088888888889,0.0003578398841885156,5
cdib,128,0.0,113,-1.0046991549803994,0.01812583593817357,6.680284638061524,0.19748489507435424,0.4452,0.008730406634286859,0.9978400000000001,0.0004185217961196062,5
cdib,128,0.0,114,-1.004643048064492,0.01760057308648445,6.715899177551269,0.17179413342794783,0.44392000000000004,0.00916144093470018,0.9976266666666668,0.0004065512890365313,5
cdib,128,0.0,115,-1.0057836041693253,0.018094311406883543,6.69142408279419,0.18593572150854873,0.44523999999999997,0.009300967691589937,0.997702222222222,0.00045747562844081506,5
cdib,128,0.0,116,-1.0061440554774892,0.018145058567551203,6.711319018402099,0.18932393311951032,0.4438,0.00963638936531728,0.9977733333333333,0.0004025842446918108,5
cdib,128,0.0,117,-1.0074920475144822,0.01833394521520848,6.706795868682862,0.18375424948807795,0.44428,0.009689788439382991,0.99788,0.0003101572679532471,5
cdib,128,0.0,118,-1.0079465140030601,0.01890984958201279,6.704011156921387,0.18908446098407725,0.44512,0.009836259451641169,0.9977822222222222,0.0005329628342727468,5
cdib,128,0.0,119,-1.0086656919063222,0.018380260209777757,6.718626236419678,0.17363645535452238,0.44484,0.008526898615557717,0.9977866666666667,0.0004504044821389342,5
cdib,128,0.0,120,-1.0097254748587174,0.018110162688328678,6.7012500480651855,0.2059486768063537,0.44432,0.009525334639790885,0.9978577777777777,0.00048370994267430805,5
cdib,128,0.0,121,-1.0098728644319013,0.018327237847819783,6.707528320770264,0.1797837730526268,0.4446,0.00964053940399603,0.9973600000000001,0.0004915081351448498,5
cdib,128,0.0,122,-1.0100436026590522,0.01860961865933878,6.712744090576171,0.19768507810601033,0.44416,0.009446057378610413,0.9977111111111112,0.0004088526553994176,5
cdib,128,0.0,123,-1.0128726489084419,0.018258962114374173,6.712210772399902,0.1969110457515761,0.44484,0.009601458222582675,0.9978266666666666,0.0004062475071148636,5
cdib,128,0.0,124,-1.0115921577436275,0.01869004403311283,6.706285773010255,0.18585326468309085,0.44580000000000003,0.008709764635166662,0.9976266666666668,0.0005500617249314789,5
cdib,128,0.0,125,-1.0132392012301359,0.018652285224646792,6.713642625274659,0.20095078391284651,0.44503999999999994,0.008734300200931936,0.998,0.0003150543750835149,5
cdib,128,0.0,126,-1.013273644846136,0.017584392111629443,6.708953040924072,0.19518066751101798,0.4443999999999999,0.0092660671268883,0.9977066666666665,0.0005670804589417515,5
cdib,128,0.0,127,-1.0140154400972885,0.017918981637466493,6.717462657318116,0.19555199360293987,0.44332000000000005,0.00989403860918281,0.9978488888888888,0.0003910732304887767,5
cdib,128,0.0,128,-1.0148135117149353,0.01865639494593112,6.716995448608398,0.20226331367757588,0.44444,0.009704019785635244,0.9976622222222222,0.0004281455850237501,5
cdib,128,0.0,129,-1.015408380650607,0.0186069708715423,6.715135235595705,0.20272275374532436,0.44467999999999996,0.009176709649978038,0.9977955555555555,0.0005308739591407909,5
cdib,128,0.0,130,-1.0158437668713656,0.01820373807716697,6.725000313720703,0.18633894986735125,0.44455999999999996,0.009841138145560212,0.9979155555555556,0.0005207781452242372,5
cdib,128,0.0,131,-1.0162592676960338,0.018443567522526124,6.735889028930664,0.2070564415897987,0.44344,0.010398461424653161,0.997808888888889,0.0005712451204643466,5
cdib,128,0.0,132,-1.0157603768001902,0.01792322622800706,6.725458979034424,0.19312623884192293,0.44496,0.009229734557396537,0.9977244444444444,0.0004882824521590093,5
cdib,128,0.0,133,-1.0174609914398194,0.01737963004846824,6.731426213531495,0.18980876030421814,0.44456000000000007,0.009211297411331369,0.9977155555555555,0.00040289078874346316,5
cdib,128,0.0,134,-1.0171392975234985,0.019438538293598588,6.728326074981689,0.1923091437707286,0.44455999999999996,0.008187062965435159,0.9977422222222223,0.0004528646815032802,5
cdib,128,0.0,135,-1.017754282588959,0.01783633246090376,6.727989176025392,0.19108156729498263,0.44492000000000004,0.009036149622488557,0.9979288888888889,0.0003917040959262953,5
cdib,128,0.0,136,-1.0191593055759778,0.01681454143000262,6.740895304260254,0.18331066388876072,0.44467999999999996,0.008064242059859058,0.9978444444444445,0.00036141013260647923,5
cdib,128,0.0,137,-1.0191552616483517,0.016933432877317738,6.748162254791259,0.19660373047602014,0.44364,0.009688549943102937,0.9978844444444445,0.0003032336018385189,5
cdib,128,0.0,138,-1.0193460625423085,0.01847387822871704,6.7380325909423835,0.19445253991749184,0.44400000000000006,0.009505787710652913,0.9978577777777777,0.0004872700470636766,5
cdib,128,0.0,139,-1.0205150752327659,0.017372281586874795,6.735782860717774,0.17960288888890083,0.44392,0.009012879673001297,0.9979244444444445,0.00028310448274116205,5
cdib,128,0.0,140,-1.020967018292167,0.018435237310324606,6.749045050964355,0.1956431713664466,0.44372000000000006,0.009415519104117417,0.9979377777777778,0.0003733068773694831,5
cdib,128,0.0,141,-1.0206004728230564,0.018248475636109113,6.737312590179444,0.18812939523794675,0.44428,0.008586733954187693,0.9977066666666665,0.0006137116385637863,5
cdib,128,0.0,142,-1.0210461413973027,0.019062973277092315,6.742055309295654,0.1936746751361878,0.44376,0.00972666438199654,0.9978622222222222,0.00037986352325052633,5
cdib,128,0.0,143,-1.0223845965801583,0.018238106458215227,6.73772370223999,0.18764863042458374,0.44428,0.00836851241260954,0.9979377777777778,0.0004341587580142734,5
cdib,128,0.0,144,-1.0224415780136802,0.019077030343409872,6.738705943603516,0.1891866129168893,0.44512,0.009818961248523182,0.9978755555555556,0.00022310934040910247,5
cdib,128,0.0,145,-1.0223141600296715,0.018346433157286034,6.73926036239624,0.19459932047327164,0.44451999999999997,0.009973565059696569,0.9978488888888888,0.0003872664569026832,5
cdib,128,0.0,146,-1.0228613791517778,0.017268517673589584,6.742759562835694,0.19987841853875607,0.44432,0.009381471099992813,0.9978666666666667,0.00031739681904635614,5
cdib,128,0.0,147,-1.0237475396217,0.01780684741879411,6.744061448669433,0.17897973579016951,0.44424,0.007833773037304571,0.9978355555555556,0.00043817804600415535,5
cdib,128,0.0,148,-1.023609554077495,0.018252594729744803,6.744895497589111,0.2005991790307507,0.4440799999999999,0.008829042983245702,0.9978933333333334,0.0005355048385390759,5
cdib,128,0.0,149,-1.0237422496969049,0.017630307362202526,6.747014866485595,0.18871582625514785,0.44436,0.008938008726780269,0.9979244444444445,0.00032417035606771555,5
cdib,128,0.0,150,-1.0253196086831526,0.0178781196252353,6.754445787506103,0.1949561741651535,0.44420000000000004,0.009198912979260109,0.998,0.0003424674446093814,5
cdib,128,0.0,151,-1.0249920763501255,0.017600371295625694,6.7593364695739755,0.18018694151770523,0.4436,0.009716995420396168,0.9978444444444443,0.0003111111111110857,5
cdib,128,0.0,152,-1.02549525746779,0.017991942231188125,6.747528485107422,0.1885264111022288,0.44399999999999995,0.009103845341392837,0.9978755555555555,0.0003876488165056979,5
cdib,128,0.0,153,-1.0245905620228162,0.01797422596436172,6.758723598327637,0.1879134909294803,0.44348,0.010017584539199044,0.9977688888888888,0.0005449204268560033,5
cdib,128,0.0,154,-1.0254597554328222,0.018452405142092506,6.756291291046142,0.2043725657195349,0.44416,0.008481037672360615,0.9979288888888889,0.00019714004547746684,5
cdib,128,0.0,155,-1.0259967922644182,0.01764469413772692,6.752304777832032,0.20157052893286154,0.44464,0.008806134225640687,0.9977377777777778,0.00034655268781544633,5
cdib,128,0.0,156,-1.026063226855885,0.018117110950939097,6.762140220184326,0.1818045973486574,0.44432,0.008951647892985968,0.9979111111111111,0.0004616128461742209,5
cdib,128,0.0,157,-1.0264765262673117,0.018313860073265964,6.753334512023926,0.19461752160023904,0.44392,0.009274265469566842,0.9978488888888888,0.0003225668654961961,5
cdib,128,0.0,158,-1.0271539123691213,0.01884192930247376,6.769257411041259,0.20914872760199618,0.44383999999999996,0.010424394466826364,0.9979866666666666,0.0003866922086072792,5
cdib,128,0.0,159,-1.0277500057810003,0.017043494493391032,6.753252608642578,0.18455675631102156,0.44367999999999996,0.010133706133493316,0.9978133333333334,0.00047521275287372325,5
cdib,128,0.0,160,-1.0274984096405724,0.017877831445001553,6.7623873989868155,0.19433794890107808,0.44376,0.008006747154743905,0.9977600000000001,0.0003549995652927115,5
cdib,128,0.0,161,-1.027695307109139,0.01874506686323441,6.7616184385681155,0.18144719198344864,0.44420000000000004,0.008198780397107856,0.9978355555555556,0.0003097589664302666,5
cdib,128,0.0,162,-1.0280831405119462,0.01745136112333939,6.744235985412598,0.18992983999496446,0.445,0.00833186653757727,0.9979422222222223,0.0004044810728224505,5
