data,encoder,test_accuracy_mean,test_accuracy_std,test_loglike_mean,test_loglike_std,train_accuracy_mean,train_accuracy_std,train_loglike_mean,train_loglike_std,train_sharp_mag_mean,train_sharp_mag_std,train_path_norm_mean,train_path_norm_std,train_y_pred_ent_mean,train_y_pred_ent_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_H_Q_xCz_mean,train_H_Q_xCz_std,train_d_H_Qm_xCz_mean,train_d_H_Qm_xCz_std,train_d_H_Qp_xCz_mean,train_d_H_Qp_xCz_std,run_count
cifar10,resnet101,0.80922,0.007938954591128505,-1.1684292219092365,0.14004807702676733,0.9984088888888888,0.001139373880473864,-0.008211386876789347,0.003414116392505514,424171.93601459236,58211.305646572546,29.191233423172356,24.72075947341089,0.0108405826613307,0.006639683254108247,12.177863988009367,0.03908885710877318,15.489583080465144,0.05841273278103987,15.55571648207578,0.00019989977564337653,14.018753483078697,0.860633025063811,5
cifar10,resnet18,0.83016,0.006711780687716168,-1.076721268747669,0.053839417215268554,0.9971066666666666,0.0022982763267444992,-0.009017638872359847,0.006787131760256067,139257.37677924882,32687.40063806896,48.17908722227892,7.348285894266598,0.012099209241569042,0.005842013767152683,12.099047532948582,0.08189372395923872,15.425821037725967,0.058365802907356726,15.555243145335805,0.0004762091787758885,14.178107478401879,0.27759383995278014,5
cifar10,resnet34,0.83884,0.005292730864119195,-0.9997713023205879,0.1103533275493364,0.9982266666666666,0.0008095723608223064,-0.005731171997235595,0.0016763171888646814,136469.31353949034,18724.803329575974,27.40761217926742,4.130101301158174,0.008700406923890115,0.0038716311317311,12.131408348950474,0.050709551121642785,15.440964709628712,0.07848386559613532,15.555827060612767,0.000716210951471872,14.646108939430931,0.28539202482276266,5
cifar10,resnet50,0.8223199999999998,0.008257844755140381,-1.092516575688488,0.06604716898383287,0.9981333333333333,0.0013000474825136362,-0.006690576219874013,0.004889289413620016,322377.17904204014,51551.03391938696,54.20779684722561,8.94261969794123,0.009777247346937657,0.004263518893992502,12.176994544809514,0.019173433304193722,15.490250073779714,0.024050662705435044,15.556264628063548,0.00039558022914881096,14.669977517561481,0.4079420304546486,5
svhn,resnet101,0.9499078057775048,0.0011951712650665005,-0.3017419924368115,0.02401842182858368,0.9988048110903824,0.0006653274505686805,-0.004036115785380114,0.00201670536213859,53628.06328043549,9223.777178156879,9.655673169316294,0.3073970574118459,0.008743875194340944,0.004019927518781984,13.222681668008018,0.016645654826332,16.05786482936652,0.004971708618458193,16.06929803301198,0.0003598334318451505,15.910313913803694,0.11182813669938997,5
svhn,resnet18,0.9449600491702521,0.0009992877249307343,-0.3786724139825427,0.018564095526607385,0.9985742670367506,0.0005270525353442782,-0.004530202697372118,0.0014327894117640938,29462.997751481373,3447.4789861816707,30.333588185234095,1.2419983523611318,0.0075450832024216655,0.0026303918376078105,13.205677703739136,0.012409270064925901,16.023026152913886,0.022435860522169983,16.06908715713856,0.0003120494784204578,15.217508491989255,0.48570275514096434,5
svhn,resnet34,0.9474262446220036,0.000801008698154806,-0.33997342227405114,0.01461742813527208,0.9982769865465411,0.0009505720052713622,-0.005585305636476247,0.0028896091692879725,30785.58266053022,8824.462951605514,22.963935874372215,4.628564430615837,0.009584910236299038,0.003239149454491471,13.20235064159068,0.024472908659387473,16.011117986930437,0.03157744267453817,16.068880356189815,0.000496784109775542,15.312899035076764,0.31797103789796793,5
svhn,resnet50,0.9467962507682852,0.0026717938965971143,-0.3299230767105897,0.025482924383794632,0.9982284509563029,0.0007447009725969796,-0.006076386445811879,0.0022238609060276624,56583.601709844836,12641.860033241828,12.98138383805634,0.7473738949163021,0.01126996111124754,0.005870735380368908,13.192730693669281,0.027419297589768448,16.05314638300459,0.015188300415849837,16.06959855131401,0.0004536935926416029,15.883798275437465,0.15562558862791465,5
