experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,clf_nhid,clf_nlay,clf_kpru,gamma,epochs,run_count,test_accuracy_mean,test_accuracy_std,test_loglike_mean,test_loglike_std,train_accuracy_mean,train_accuracy_std,train_loglike_mean,train_loglike_std,train_sharp_mag_mean,train_sharp_mag_std,train_var_grad_mean,train_var_grad_std,train_path_norm_mean,train_path_norm_std,train_y_pred_ent_mean,train_y_pred_ent_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_H_Q_xCz_further_mean,train_H_Q_xCz_further_std,train_H_Q_xCz_mean,train_H_Q_xCz_std,train_d_H_Q_xCz_nofreeze_mean,train_d_H_Q_xCz_nofreeze_std,train_d_H_Q_xCz_maxep_mean,train_d_H_Q_xCz_maxep_std,train_d_H_Q_xCz_minep_mean,train_d_H_Q_xCz_minep_std,train_H_Q_xCzy_mean,train_H_Q_xCzy_std,test_d_H_Q_xCz_test_mean,test_d_H_Q_xCz_test_std,train_d_H_Qm_xCz_mean,train_d_H_Qm_xCz_std,train_d_H_Qp_xCz_mean,train_d_H_Qp_xCz_std
corrVIBnewBob,svhn,all,False,False,decay,adam,0.001,last,0,vib,0,mlp,128,2,0,128,2,0,0.1,0,1024,0,3,default,128,2,0,0,best,5,0.8392747387830362,0.002834987957242851,-1.1178145314349663,0.016607689243068248,0.9999787656792707,1.7293464760094313e-05,-0.0007513863463943161,3.755596184028416e-05,14433.14468232483,1405.8930231289505,,,,,0.005502117425203323,0.00024798320965748263,13.24471260484799,0.0015620202246178392,,,16.05804116005121,0.002984978917580292,,,,,,,,,,,16.06944910980934,0.00035778697862401485,16.05201958501062,0.004365877013850955
corrVIBnewBob,svhn,all,False,False,decay,adam,0.001,last,0,vib,0,mlp,128,2,0,128,2,0,1.0,0,1024,0,3,default,128,2,0,0,best,5,0.8391210817455439,0.0005459692072661395,-1.0863573484224358,0.021092038810677595,0.9999757322048808,8.307511754634947e-06,-0.0010345979208939119,0.0001313218914792097,12149.820667249554,1490.058594383193,,,,,0.007300165947526693,0.0007082833854929817,13.252848539426344,0.0006027918832859374,,,16.070745184255195,8.927876038315646e-05,,,,,,,,,,,16.0720325499542,9.873950519800008e-05,16.06930520109428,0.00025572725181167473
corrVIBnewBob,svhn,all,False,False,decay,adam,0.001,last,0,vib,0,mlp,128,2,0,128,2,0,10.0,0,1024,0,3,default,128,2,0,0,best,5,0.8322449293177628,0.006830828743206859,-1.0176445217838523,0.05620908870516802,0.999575313585415,0.00029933952702053184,-0.006170102136855651,0.0013818431673814121,36388.64142191912,11440.147745098857,,,,,0.03328529484570027,0.004308721131254231,13.253367948901746,0.00038823853390222354,,,16.071188301263856,4.475917040954275e-05,,,,,,,,,,,16.07224383982577,0.00013145322915899223,16.069620076260826,7.012635305993642e-05
corrVIBnewBob,svhn,all,False,False,decay,adam,0.001,last,0,vib,0,mlp,128,2,0,128,2,0,100.0,0,1024,0,3,default,128,2,0,0,best,5,0.7768746158574062,0.019343259906783664,-0.8660173963160082,0.059127832075342814,0.9227768424565076,0.036114289126900026,-0.44789480261823655,0.1475108751579323,262223.5955811612,112101.5877635991,,,,,1.284481143951416,0.325149396561453,13.253106266583583,0.0005072148569422274,,,16.071119030501492,0.00012250210621891482,,,,,,,,,,,16.072109112998312,0.00012420704861817046,16.069554629067117,0.00011742064217471446
corrVIBnewBob,svhn,all,False,False,decay,adam,0.001,last,0,vib,0,resnet18,128,2,0,128,2,0,0.001,0,1024,0,3,default,128,2,0,0,best,5,0.9422326367547633,0.0033281472303475774,-0.3563986355555192,0.03127563498196085,0.9986410034733282,0.0008124531302166187,-0.004133255735729724,0.0025346279089432286,30916.85312798757,10073.461020087301,,,,,0.0067784332670271395,0.0020370568431376046,13.241955581191899,0.0035786588303141006,,,16.055552282998725,0.004409048593970804,,,,,,,,,,,16.069689453479853,0.00034068288860041913,16.04608074454374,0.028086416617352256
corrVIBnewBob,svhn,all,False,False,decay,adam,0.001,last,0,vib,0,resnet18,128,2,0,128,2,0,0.01,0,1024,0,3,default,128,2,0,0,best,5,0.9474339274738781,0.0023108659596634894,-0.31298647868326335,0.011024621471804639,0.9994266733403103,0.000394264156906665,-0.002053190670116077,0.0011400001395926616,24856.277203250775,8838.52879394677,,,,,0.0054698642808943985,0.0021164224351227887,13.248794932698095,0.0010423021388863635,,,16.062429238844288,0.0016422381604920366,,,,,,,,,,,16.069555362435274,0.0002083142756929091,16.06381884138714,0.00155059945542086
corrVIBnewBob,svhn,all,False,False,decay,adam,0.001,last,0,vib,0,resnet18,128,2,0,128,2,0,0.1,0,1024,0,3,default,128,2,0,0,best,5,0.9488783036263062,0.0017785843573768383,-0.3026296802675888,0.011864445928728058,0.9997603555231984,7.226421106654717e-05,-0.0012319399807607162,0.0003418194631015562,18356.80876552217,1589.5592261452784,,,,,0.005283600045368075,0.0018557954177060721,13.252725519875224,0.0010050300755330716,,,16.06820893102838,0.0002878264028899087,,,,,,,,,,,16.070523494158607,0.0002967310533936583,16.068860312764958,0.00036719064460399246
corrVIBnewBob,svhn,all,False,False,decay,adam,0.001,last,0,vib,0,resnet18,128,2,0,128,2,0,1.0,0,1024,0,3,default,128,2,0,0,best,5,0.9562384757221881,0.0007361118357100966,-0.3450065559365976,0.01565075255887405,0.9999848326280505,1.0724951558217805e-05,-0.0007425097830515324,9.001283451947301e-05,11841.536196523548,881.0124130257877,,,,,0.004898481350392103,0.0005780230851514129,13.252614543234653,0.0005420521201533763,,,16.070315040174382,0.0001979020003593524,,,,,,,,,,,16.071633121579193,0.00013521541407131765,16.069253690852673,0.00010047478419541858
corrVIBnewBob,svhn,all,False,False,decay,adam,0.001,last,0,vib,0,resnet18,128,2,0,128,2,0,10.0,0,1024,0,3,default,128,2,0,0,best,5,0.9531653349723417,0.0018371496550858887,-0.5081821314297711,0.05659322487524897,0.9999817991536606,6.7830549436794314e-06,-0.0014059552098183985,0.00017711197842846532,13442.613753718437,2220.761999937998,,,,,0.009821265004575253,0.0012889883095809278,13.253289438587748,0.00032248279466476636,,,16.071245521722837,6.552107480398348e-05,,,,,,,,,,,16.072348466030384,1.3796382197881241e-05,16.069629731289176,6.137622118478665e-05
corrVIBnewBob,svhn,all,False,False,decay,adam,0.001,last,0,vib,0,resnet18,128,2,0,128,2,0,100.0,0,1024,0,3,default,128,2,0,0,best,5,0.9502074370006145,0.0017671394384479887,-0.48763035251163556,0.06724345476315621,0.9991506271708301,0.0010618785315841051,-0.022139081728535643,0.005519324076830334,53672.04035681179,11456.644635553428,,,,,0.11991374045610428,0.031916485463216314,13.253201196360035,0.0002523186580015477,,,16.071336536259615,3.7590197553825164e-05,,,,,,,,,,,16.07235616048177,3.009819718084623e-05,16.069843818605406,8.595857921681098e-05
