experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,,epochs,run_count,test_I_xz_mean,test_I_xz_std,train_I_xz_mean,train_I_xz_std,train_DIQ_yz_mean,train_DIQ_yz_std,test_DIQ_yz_mean,test_DIQ_yz_std,train_DIQ_xz_mean,train_DIQ_xz_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_zCx_mean,train_H_zCx_std,test_H_zCx_mean,test_H_zCx_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,test_H_Q_yCz_mean,test_H_Q_yCz_std,train_DIQ_xzCy_mean,train_DIQ_xzCy_std,train_acc_mean,train_acc_std,test_acc_mean,test_acc_std,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std,train_loglike_mean,train_loglike_std,test_loglike_mean,test_loglike_std,train_H_Q_xCz_mean,train_H_Q_xCz_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_H_Q_xCzy_mean,train_H_Q_xCzy_std,train_h_acc_mean,train_h_acc_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_z_norm_mean,train_z_norm_std,test_z_norm_mean,test_z_norm_std,train_z_mean_norm_mean,train_z_mean_norm_std,test_z_mean_norm_mean,test_z_mean_norm_std,train_z_std_mean,train_z_std_std,test_z_std_mean,test_z_std_std
corrZdimBob,svhn,all,False,False,decay,adam,5e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,8,0,3,default,transformer,best,5,,,,,3.226346494212295,4.507025342922853e-05,-0.3789807576399583,0.11449957142544162,,,,,,,,,9.798463974716883e-05,4.5070859161845855e-05,3.605425240443303,0.11449957142544154,,,0.9999787656792707,8.307511754625657e-06,0.8033881376767056,0.0033158204288582255,,,,,-6.886697529253423e-05,3.1594585215653365e-05,-2.3481238570272307,0.056567975438268255,,,,,,,,,,,,,,,,,,,,,,
corrZdimBob,svhn,all,False,False,decay,adam,5e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,32,0,3,default,transformer,best,5,,,,,3.2263015963814476,4.0526259642681824e-05,0.16628694167503943,0.10443931909408337,,,,,,,,,0.00014288852076843438,4.052041621745393e-05,3.060157541128305,0.10443931909408329,,,0.9999787656792707,8.307511754650994e-06,0.8172019053472649,0.0016515004492393447,,,,,-9.989388625853489e-05,2.81127530335472e-05,-2.015275571749279,0.05864506418313067,,,,,,,,,,,,,,,,,,,,,,
corrZdimBob,svhn,all,False,False,decay,adam,5e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,128,0,3,default,transformer,best,5,,,,,3.2263160517721468,3.2638249672890925e-05,0.1813142886528602,0.09853993065521562,,,,,,,,,0.00012842897236678806,3.263857207751957e-05,3.0451301941504845,0.09853993065521549,,,0.9999757322048808,8.3075117546113e-06,0.8168484941610326,0.002162385031063445,,,,,-8.9957859030304e-05,2.283186577450058e-05,-2.0047299615982754,0.05066523405195247,,,,,,,,,,,,,,,,,,,,,,
corrZdimBob,svhn,all,False,False,decay,adam,5e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,512,0,3,default,transformer,best,5,,,,,3.2263524879108774,2.4735235570714336e-05,0.07722561542804425,0.12597186070303118,,,,,,,,,9.199335233433609e-05,2.4737443115643222e-05,3.1492188673753003,0.12597186070303132,,,0.9999757322048808,8.307511754628192e-06,0.8171481253841426,0.0014048804200914526,,,,,-6.462536423601377e-05,1.7332745298588595e-05,-2.062314780999735,0.07061749778546932,,,,,,,,,,,,,,,,,,,,,,
corrZdimBob,svhn,all,False,False,decay,adam,5e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,2048,0,3,default,transformer,best,5,,,,,3.2263812845403494,1.784267808598963e-05,-0.1316008421090933,0.15346813065711554,,,,,,,,,6.320020753870873e-05,1.7847662369430253e-05,3.358045324912438,0.15346813065711543,,,0.9999817991536606,6.783054943688741e-06,0.8189535955746774,0.001054469670506393,,,,,-4.462743717228312e-05,1.2567556874629868e-05,-2.1780821260153607,0.07760804896410906,,,,,,,,,,,,,,,,,,,,,,
corrZdimBob,svhn,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,8,0,3,default,transformer,best,5,,,,,3.2264146949305683,9.706546961233588e-08,1.833167683161222,0.021207412664561158,,,,,,,,,2.9787741433769572e-05,5.761127305483249e-08,1.3932768014761119,0.021207408116514285,,,0.9999848326280503,0.0,0.8847341733251384,0.0014487320546470517,,,,,-2.1196133533105565e-05,4.1564170513981136e-08,-0.9608408581990908,0.014735871318039566,,,,,,,,,,,,,,,,,,,,,,
corrZdimBob,svhn,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,32,0,3,default,transformer,best,5,,,,,3.2264143712592848,2.341884768273129e-07,1.9620751032462487,0.07245307308267755,,,,,,,,,3.0051569358609715e-05,2.3098577531864512e-07,1.264369379557096,0.07245307747092254,,,0.9999848326280503,0.0,0.8853257529194838,0.0038408881000254642,,,,,-2.139506393896266e-05,1.6557201924884572e-07,-0.8749225064007009,0.05046417543909733,,,,,,,,,,,,,,,,,,,,,,
corrZdimBob,svhn,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,128,0,3,default,transformer,best,5,,,,,3.226414609677864,9.328116378180815e-08,1.9018596062293422,0.05659347822765179,,,,,,,,,2.981737452143541e-05,7.046089158352133e-08,1.3245848729060246,0.05659347792333905,,,0.9999848326280503,0.0,0.8825138291333742,0.0026520588166334775,,,,,-2.122938102068302e-05,5.2040168578487394e-08,-0.9180990281088601,0.039399361127722736,,,,,,,,,,,,,,,,,,,,,,
corrZdimBob,svhn,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,512,0,3,default,transformer,best,5,,,,,3.2264147455042056,1.4258698514133208e-07,2.0221166023841275,0.03235738166852932,,,,,,,,,2.975697626019589e-05,7.216521659188297e-08,1.2043278776682338,0.03235737260113644,,,0.9999848326280503,0.0,0.8882682851874616,0.002955352555423953,,,,,-2.1192082870709443e-05,5.5976376881382924e-08,-0.835378575683649,0.021938276910899543,,,,,,,,,,,,,,,,,,,,,,
corrZdimBob,svhn,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,2048,0,3,default,transformer,best,5,,,,,3.226414514310432,4.204377423807578e-07,1.7436497358175422,0.04684325974203004,,,,,,,,,3.0009761180281634e-05,4.231461292253923e-07,1.4827947469858023,0.04684325974203014,,,0.9999848326280503,0.0,0.8875076828518745,0.002481602780510275,,,,,-2.134248201510111e-05,3.0053023722559824e-07,-1.0190794592688541,0.03310434860385634,,,,,,,,,,,,,,,,,,,,,,
