experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,run,clf_nhid,clf_nlay,clf_kpru,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,28,4.779228839388761,3.1590141353607177,0.2506,0.5467555555555556
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,29,4.770725844851407,3.1544804061889646,0.2528,0.5462
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,30,4.765670598602295,3.1580079139709474,0.2554,0.5463333333333333
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,31,4.755079188502918,3.1557757247924805,0.2502,0.5519111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,32,4.7560820752230555,3.1568966930389406,0.2538,0.5528
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,33,4.74464021876942,3.1542484603881835,0.252,0.5540888888888889
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,34,4.7247374708002265,3.1432394062042235,0.2546,0.5567333333333333
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,35,4.718737506380948,3.145051490020752,0.2568,0.5561333333333334
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,36,4.731302444596724,3.153625491333008,0.2512,0.5584666666666667
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,37,4.706407679817893,3.156392297744751,0.256,0.5580888888888889
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,38,4.701232003229315,3.1467828483581544,0.2548,0.5601555555555555
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,39,4.691997355374423,3.1444659702301023,0.2548,0.5602444444444444
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,40,4.699833860917525,3.141127512359619,0.2554,0.5605333333333333
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,41,4.692240951780839,3.150914514541626,0.2532,0.5620888888888889
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,42,4.692991409925981,3.138705153274536,0.2588,0.5597777777777778
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,43,4.6763537406921385,3.1464147090911867,0.2556,0.5625555555555556
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,44,4.687987843738902,3.148427124404907,0.254,0.5600666666666667
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,45,4.6929940827109595,3.1433184940338137,0.2544,0.5634444444444444
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,46,4.6900401258295235,3.1498062671661375,0.2472,0.5608444444444445
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,47,4.6938862032110045,3.1456800762176513,0.2536,0.5645777777777777
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,48,4.663386497428201,3.148881153869629,0.2558,0.5653111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,2,1024,1,0,49,4.681406258322975,3.1450373935699463,0.2544,0.5643777777777778
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,0,-1.1023271291212602,5.398142720031738,0.0126,0.012555555555555556
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,1,-1.2896006778890436,5.6927424118042,0.012,0.013933333333333334
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,2,-1.4953267338839444,5.96108787765503,0.0126,0.014244444444444445
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,3,-1.6432933388449928,6.000595109558105,0.0126,0.014755555555555555
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,4,-1.7348549288316206,6.0618875694274905,0.0142,0.01633333333333333
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,5,-1.8722902266502381,6.113959666442871,0.0124,0.017155555555555556
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,6,-1.9497073012612083,6.074737190246582,0.0138,0.01851111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,7,-2.0552682459050957,6.09395863647461,0.0124,0.0202
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,8,-2.1386637929396195,6.120348853302002,0.0146,0.019755555555555554
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,9,-2.20332820261175,6.170867819976807,0.0136,0.021755555555555556
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,10,-2.3207904213558543,6.171902364349365,0.014,0.021222222222222222
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,11,-2.372113072603399,6.11382799911499,0.0136,0.021933333333333332
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,12,-2.416770755247636,6.116254725646972,0.0122,0.022466666666666666
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,13,-2.4960051907279275,6.102648959350586,0.013,0.022266666666666667
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,14,-2.511132936200229,6.1121496437072755,0.0132,0.02422222222222222
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,15,-2.5774710736361417,6.141604835510254,0.0134,0.02571111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,16,-2.6445454750407826,6.135331354522705,0.0124,0.02497777777777778
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,17,-2.6663386403170497,6.097567959594727,0.0118,0.024155555555555555
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,18,-2.717664108276367,6.099394235229492,0.0128,0.024666666666666667
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,19,-2.7406816287820988,6.093736901855468,0.0122,0.026577777777777777
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,20,-2.7542232845306396,6.075870010375977,0.0126,0.02557777777777778
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,21,-2.807276577984203,6.034515894317627,0.013,0.02568888888888889
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,22,-2.842431145061146,6.054948143768311,0.0126,0.02677777777777778
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,23,-2.8444278627915818,6.045266635131836,0.0124,0.026955555555555556
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,24,-2.855633113375577,6.053707176971436,0.011,0.027911111111111112
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,25,-2.8686627904718573,6.063822514343261,0.0126,0.028288888888888888
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,26,-2.8976254052248867,6.060469223022461,0.0132,0.0284
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,27,-2.8926078202681107,6.063504972076416,0.0124,0.029066666666666668
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,28,-2.9290567748329854,6.056686220550537,0.0116,0.02868888888888889
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,29,-2.9691757416811857,6.051438324737549,0.0118,0.028755555555555555
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,30,-2.9813550204016948,6.04541434249878,0.0126,0.028844444444444443
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,31,-2.999135686057264,6.049927333831787,0.0128,0.029622222222222223
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,32,-2.9804136880354446,6.050785871887207,0.0134,0.02897777777777778
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,33,-3.01176923828125,6.037109853363037,0.0118,0.029444444444444443
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,34,-3.0086762924194335,6.029482769012451,0.012,0.03017777777777778
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,35,-2.9854679789456453,6.027346131896973,0.0136,0.028844444444444443
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,36,-3.0385603192936292,6.050160455322265,0.012,0.030355555555555556
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,37,-3.0415011329304087,6.044156628417968,0.0128,0.030955555555555556
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,38,-3.023983744430542,6.048963647460938,0.0128,0.029644444444444445
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,39,-3.0219911167144775,6.03438367767334,0.0116,0.029488888888888887
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,40,-3.035191131557118,6.028599639892578,0.012,0.031133333333333332
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,41,-3.059882862039046,6.0403189399719235,0.0122,0.030577777777777777
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,42,-3.047587506866455,6.038791333770752,0.0122,0.030533333333333332
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,43,-3.0476666270862927,6.0290570678710935,0.0132,0.02991111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,44,-3.0682399785822088,6.031161369323731,0.0122,0.03062222222222222
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,45,-3.0866804479425602,6.044212821960449,0.0132,0.0306
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,46,-3.083837831115723,6.023660535430908,0.0122,0.031711111111111114
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,47,-3.073506107850508,6.025626000976563,0.0118,0.029844444444444444
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,48,-3.0679701183665884,6.020435002136231,0.0116,0.031022222222222222
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,2,1024,1,0,49,-3.094126906446977,6.0132533653259275,0.0128,0.03175555555555556
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,0,5.03319234161377,4.431043133544922,0.0458,0.02351111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,1,4.2043698279486765,4.064392080688476,0.1154,0.09484444444444444
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,2,3.6046283635881213,3.797639667892456,0.1578,0.1904888888888889
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,3,3.1344468118455673,3.6173647930145263,0.183,0.28555555555555556
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,4,2.7398693831973606,3.5002998645782473,0.2052,0.37091111111111114
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,5,2.413185276201036,3.4119697143554686,0.22,0.44451111111111113
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,6,2.155360704082913,3.3527909198760986,0.224,0.5049555555555556
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,7,1.9517640279346042,3.3101194042205813,0.2342,0.5525333333333333
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,8,1.7842192887624104,3.2966951862335203,0.2322,0.5906444444444444
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,9,1.636609340816074,3.2729558967590333,0.2456,0.6280666666666667
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,10,1.5168446637683444,3.268445891571045,0.2488,0.6564
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,11,1.4274871222813925,3.253760329437256,0.2468,0.6785555555555556
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,12,1.3421348185857136,3.2611652072906496,0.2478,0.6945555555555556
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,13,1.2677030440012613,3.2515711292266847,0.2544,0.7157333333333333
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,14,1.2083378494898478,3.2478209735870363,0.2522,0.7274666666666667
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,15,1.1647867142995199,3.248331242752075,0.257,0.7387777777777778
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,16,1.1226571442074247,3.268959962463379,0.2574,0.7461777777777778
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,17,1.0872873908996583,3.265671738433838,0.249,0.7524666666666666
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,18,1.0475986283196344,3.259799628829956,0.261,0.7631555555555556
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,19,1.0170044081370035,3.2596554302215575,0.2572,0.7701111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,20,0.9905000986523098,3.2674427589416504,0.2552,0.7789555555555555
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,21,0.97040916495853,3.2636157947540285,0.2588,0.7826888888888889
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,22,0.9522212184800042,3.277169518661499,0.2598,0.7871111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,23,0.9392601298862033,3.267846084213257,0.2636,0.7879555555555555
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,24,0.9178030418078105,3.2617899932861327,0.2562,0.7936666666666666
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,25,0.8977901771969266,3.283546974182129,0.2592,0.7998444444444445
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,26,0.8941692754957411,3.274481226348877,0.2624,0.8010444444444444
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,27,0.8832434121555752,3.2840235569000242,0.2596,0.8024666666666667
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,28,0.8713892871220906,3.27822419128418,0.2632,0.8032
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,29,0.8564719572067261,3.2895052032470704,0.2606,0.8093333333333333
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,30,0.8471237399631076,3.2931784656524656,0.2584,0.8108
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,31,0.850758795176612,3.2772407859802244,0.257,0.8093333333333333
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,32,0.8346945624563429,3.289155823135376,0.2584,0.8142222222222222
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,33,0.8359416710959541,3.3007107875823976,0.2578,0.8091333333333334
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,34,0.825860352897644,3.298668962097168,0.2612,0.8168888888888889
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,35,0.8238263179567125,3.298169694900513,0.2618,0.8161111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,36,0.8132675403489007,3.2893909301757813,0.2574,0.8180444444444445
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,37,0.8139429068777296,3.2986232440948484,0.2626,0.8172
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,38,0.8130061916775173,3.288957392883301,0.2636,0.8177333333333333
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,39,0.8084656853251987,3.278612763977051,0.2648,0.8194666666666667
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,1024,1,0,40,0.8089552284558614,3.2900503074645995,0.2622,0.8180444444444445
