experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,,epochs,run_count,test_I_xz_mean,test_I_xz_std,train_I_xz_mean,train_I_xz_std,train_DIQ_yz_mean,train_DIQ_yz_std,test_DIQ_yz_mean,test_DIQ_yz_std,train_DIQ_xz_mean,train_DIQ_xz_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_zCx_mean,train_H_zCx_std,test_H_zCx_mean,test_H_zCx_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,test_H_Q_yCz_mean,test_H_Q_yCz_std,train_DIQ_xzCy_mean,train_DIQ_xzCy_std,train_acc_mean,train_acc_std,test_acc_mean,test_acc_std,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std,train_loglike_mean,train_loglike_std,test_loglike_mean,test_loglike_std,train_H_Q_xCz_mean,train_H_Q_xCz_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_H_Q_xCzy_mean,train_H_Q_xCzy_std,train_h_acc_mean,train_h_acc_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_z_norm_mean,train_z_norm_std,test_z_norm_mean,test_z_norm_std,train_z_mean_norm_mean,train_z_mean_norm_std,test_z_mean_norm_mean,test_z_mean_norm_std,train_z_std_mean,train_z_std_std,test_z_std_mean,test_z_std_std
QminimalityMinimaxBatchnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,transformer,best,3,,,,,3.321852586486123,4.059348676948487e-05,-2.0422563552856445,0.1608949137305866,,,0.18090568166790585,0.08448551456264655,,,,,7.543713637102029e-05,4.059208855755894e-05,5.364184379577637,0.16089491373058729,,,1.0,0.0,0.5176999999999999,0.0023388031127052904,,,,,-5.227985069518755e-05,2.8132290942365006e-05,-3.7163573529424903,0.11235923287151514,,,12.056981708064223,0.08448069761067477,,,,,0.06785370500705473,0.020220578999871494,1.0016848770054905,0.004808732405229023,0.9841554562250773,0.0045049734903202,0.3623821527668924,0.009697296173364227,0.3594348470369975,0.009549881682795115,0.007918841417201542,0.000283930834392923,0.00791053886835774,0.0002796045716823091
QminimalityMinimaxBatchnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,1,1,default,transformer,best,3,,,,,3.3219269116719565,1.376510309522927e-07,-1.9589688618977865,0.04964665223168557,,,0.0,0.0,,,,,1.1325439710631284e-06,1.356861931483121e-07,5.28089688618978,0.04964665223168544,,,1.0,0.0,0.5388333333333334,0.004441095960833654,,,,,-7.784354900394419e-07,9.387903375579036e-08,-3.6580489141778894,0.03504228965247111,,,12.237887266910436,8.092698030109054e-06,,,,,0.006708013992523124,0.0016959536766408016,1.0007462004820507,0.004769775184353311,0.976150127251943,0.0062826389762282945,0.5189530867518801,0.0019644586431725123,0.5137542406717935,0.00159861541700381,0.006126092669243614,8.645767856464056e-05,0.006123868189752103,8.5417033563951e-05
QminimalityMinimaxBatchnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,5,1,default,transformer,best,3,,,,,3.3219262758890786,1.1585849002681423e-06,-1.9029425303141274,0.16791268652793448,,,0.0,0.0,,,,,1.768168978990368e-06,1.1379711196325683e-06,5.22487055460612,0.16791268652793495,,,1.0,0.0,0.5397666666666666,0.004500370355130064,,,,,-1.2190106357219629e-06,7.883495695940478e-07,-3.6215626941464385,0.117711642225078,,,12.237887266910436,8.092698030109054e-06,,,,,-0.0038167807950552205,0.0026519959634363766,1.0005504290262859,0.005081842084082881,0.976848538716634,0.005787379534768738,0.5177365884636388,0.0017840561194633433,0.5127117156982423,0.001617965964194598,0.0060977796868731575,0.00013646270279109066,0.0060959520749747755,0.00013514971896770041
QminimalityMinimaxBatchnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,10,1,default,transformer,best,3,,,,,3.321926246989857,8.074265542701665e-07,-1.8922427813212075,0.13198293504594866,,,0.0,0.0,,,,,1.761268529001179e-06,8.242987276721785e-07,5.2141708056131995,0.13198293504594805,,,1.0,0.0,0.5369666666666667,0.0014571661996262435,,,,,-1.213922775956704e-06,5.71193338996955e-07,-3.6119841455262773,0.09140962925035422,,,12.237887266910436,8.092698029631314e-06,,,,,-0.0003705636941706217,0.000998588245268549,1.0015535670699494,0.004678854377241555,0.9776419599850973,0.00664288994146385,0.5216325909802407,0.0010856320313156168,0.516554848353068,0.0008185655254710288,0.006052300263422006,0.00012706838418525553,0.0060508221698304014,0.00012574409943935254
QminimalityMinimaxBatchnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,0,1,default,transformer,best,3,,,,,3.3218842672579214,1.683048197873974e-05,-2.622203254699707,0.14242285715170025,,,0.017984325235540218,0.004584041833051806,,,,,4.3749037104134914e-05,1.6814638036048344e-05,5.9441312789917005,0.14242285715170022,,,1.0,0.0,0.5078666666666667,0.0013868429375142883,,,,,-3.031794215969628e-05,1.1655679358747457e-05,-4.116666058160275,0.09864738889144256,,,12.21990290555087,0.004578970655528407,,,,,0.013416295389892904,0.002554547808492367,0.9987046194799017,0.005759128435056605,0.979918622970581,0.0054212926370028214,0.2907011377992052,0.0033814968478634026,0.2880528430143992,0.0033056341066759402,0.007281652863391421,6.906807382722427e-05,0.0072778759524226196,6.794282594331883e-05
QminimalityMinimaxBatchnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,1,1,default,transformer,best,3,,,,,3.321925896586794,2.6769074093038797e-06,-1.9730596860249836,0.3079179715913029,,,0.0,0.0,,,,,2.1462205088965045e-06,2.645847027548476e-06,5.294987710316975,0.30791797159130246,,,1.0,0.0,0.5352666666666667,0.004100406483915169,,,,,-1.4804512175329718e-06,1.8336383391624202e-06,-3.6687786159573412,0.21224225541683384,,,12.237887266910436,8.092698030109054e-06,,,,,0.007129362323821802,0.0003585236114033705,1.0011089462222476,0.00462593541193107,0.977002191543579,0.0071412386230444835,0.5137922912836075,0.012475780920780874,0.5087527712186177,0.012750377652581205,0.006135183188951377,8.916991890358267e-05,0.006134244085599978,8.959146465322709e-05
QminimalityMinimaxBatchnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,transformer,best,3,,,,,3.321924953749686,3.216101665777686e-06,-1.9010748545328777,0.2720483441822783,,,0.0,0.0,,,,,3.0802570811581305e-06,3.2011207723805275e-06,5.223002878824869,0.2720483441822774,,,1.0,0.0,0.5373666666666667,0.004500370355130045,,,,,-2.1284295879213373e-06,2.2178643992939777e-06,-3.618780139894518,0.1881890926470699,,,12.237887266910436,8.092698029631314e-06,,,,,-0.008798102269399567,0.002318544731409054,1.001055691278342,0.005779230132981926,0.9786916176478068,0.006752202934575725,0.524513762105595,0.0025368942123802306,0.5197532494862874,0.002644474353471574,0.006106600179478075,8.653067676704144e-05,0.006103488026807706,8.697269898090074e-05
QminimalityMinimaxBatchnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,10,1,default,transformer,best,3,,,,,3.321924881501632,2.572347812659576e-06,-1.8519967397054036,0.21201808884490886,,,0.0,0.0,,,,,3.1459879134369353e-06,2.5890070318746618e-06,5.1739247639973955,0.2120180888449091,,,1.0,0.0,0.5351333333333333,0.004528060659193236,,,,,-2.173627611438915e-06,1.7938518004150361e-06,-3.5845710063118585,0.14645267144226468,,,12.237887266910436,8.092698029631314e-06,,,,,-0.0028861005099945236,0.0009256486738881761,1.0008777921850032,0.003930781753468941,0.9786904732386271,0.005224007509789231,0.5207328399022421,0.0037804401672577384,0.5159291545550029,0.004002464061860795,0.006062477707129085,2.755109622622484e-05,0.006060637099047503,2.7573771224646833e-05
QminimalityMinimaxBatchnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,0,1,default,transformer,best,3,,,,,3.321702942703709,1.4202488255832955e-05,-2.7657696088155106,0.09783438127912542,,,0.016449148004705257,0.0005992466999055965,,,,,0.00022508085715923121,1.4182114554886035e-05,6.087697633107503,0.09783438127912467,,,1.0,0.0,0.4927333333333334,0.004375309512861175,,,,,-0.00015599977878895532,9.827462163285667e-06,-4.217778810986361,0.0686297047745511,,,12.221438147804953,0.0005978508285446685,,,,,0.01008789240769898,0.00016686865168393848,0.9996891265565698,0.005648073050573127,0.9831043481826782,0.006973251358128635,0.24006129011060254,0.003978969053809534,0.23804055353005726,0.0038089373100155663,0.006883814973248677,4.5488100710844926e-06,0.006882086830834547,4.821576969143402e-06
QminimalityMinimaxBatchnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,1,1,default,transformer,best,3,,,,,3.3219255606333413,1.3400212615381076e-06,-1.8467361132303874,0.19053565898190736,,,0.0,0.0,,,,,2.4723946367113525e-06,1.317739589936556e-06,5.168664137522379,0.19053565898190783,,,1.0,0.0,0.5366666666666666,0.002857154761879968,,,,,-1.7068525692646172e-06,9.128735470222158e-07,-3.5812930647814283,0.1333370002404232,,,12.237887266910436,8.092698030209358e-06,,,,,0.006296893896609163,0.0010208218510576927,1.0014556917277249,0.0048074131922290295,0.9786389549573262,0.004705222399186408,0.5171272375366905,0.00965099171195439,0.5123121500015259,0.00928041198469659,0.006120345830409365,0.00011978581257031177,0.0061188012671967345,0.00011909150546656306
