model,beta,mchead,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
cdib,0.1,3,1,76,-0.3142297535159371,3.2473850746154787,0.4388,0.9969777777777777
cdib,0.1,3,1,77,-0.31579460390264336,3.212915421295166,0.4408,0.9968888888888889
cdib,0.1,3,1,78,-0.3174814611868425,3.2272285327911376,0.4416,0.9970888888888889
cdib,0.1,3,1,79,-0.3198394494576888,3.313275160217285,0.437,0.9967111111111111
cdib,0.1,3,1,80,-0.32060167857950383,3.3342775856018068,0.4366,0.9966
cdib,0.1,3,1,81,-0.32218552792722527,3.3222356380462648,0.439,0.9967555555555555
cdib,0.1,3,1,82,-0.3243902404091575,3.3247512393951415,0.4402,0.9964444444444445
cdib,0.1,3,1,83,-0.3265650343591517,3.386600178146362,0.438,0.9965777777777778
cdib,0.1,3,1,84,-0.3267586655486714,3.3932149032592775,0.4354,0.9965777777777778
cdib,0.1,3,1,85,-0.32919017159288577,3.394626082992554,0.4316,0.9962888888888889
cdib,0.1,3,1,86,-0.33081714559468356,3.3804144443511963,0.429,0.9962666666666666
cdib,0.1,3,1,87,-0.3332020113164728,3.4014525226593015,0.434,0.9963111111111111
cdib,0.1,3,1,88,-0.3323270388386466,3.4454068267822264,0.428,0.9960444444444444
cdib,0.1,3,1,89,-0.334559798968922,3.4158178161621096,0.4304,0.9962222222222222
cdib,0.1,3,1,90,-0.33637349687056106,3.430154082107544,0.4284,0.9963111111111111
cdib,0.1,3,1,91,-0.3380029040553353,3.4337853954315185,0.4286,0.9961111111111111
cdib,0.1,3,1,92,-0.3381853566213088,3.4776074104309083,0.4286,0.9967111111111111
cdib,0.1,3,1,93,-0.34122496717192907,3.4530010929107666,0.4294,0.9958444444444444
cdib,0.1,3,1,94,-0.34078011412620546,3.4648031574249267,0.4308,0.9962666666666666
cdib,0.1,3,1,95,-0.3429637038469315,3.4858172626495363,0.4262,0.9959555555555556
cdib,0.1,3,1,96,-0.3440896971832622,3.5520977355957033,0.4294,0.9955333333333334
cdib,0.1,3,1,97,-0.3461273988593708,3.4765910205841064,0.4274,0.9962888888888889
cdib,0.1,3,1,98,-0.3449376766118136,3.5531471084594726,0.4284,0.9959333333333333
cdib,0.1,3,1,99,-0.3471075177236037,3.531066124343872,0.4298,0.9959555555555556
cdib,0.1,3,1,100,-0.34786599192185835,3.5739106258392335,0.4296,0.9958
cdib,0.1,3,1,101,-0.3498436997543682,3.5438616985321043,0.4248,0.9960666666666667
cdib,0.1,3,1,102,-0.34997987850362605,3.635390166091919,0.428,0.9962222222222222
cdib,0.1,3,1,103,-0.35193119594834066,3.589007450866699,0.4246,0.9957777777777778
cdib,0.1,3,1,104,-0.35209515626213767,3.587025103378296,0.4232,0.9958222222222223
cdib,0.1,3,1,105,-0.35243843012289566,3.597570637512207,0.4266,0.9955333333333334
cdib,0.1,3,1,106,-0.35385456213517624,3.6264258262634277,0.4236,0.9953111111111111
cdib,0.1,3,1,107,-0.3550674998846921,3.689162187194824,0.4208,0.9955111111111111
cdib,0.1,3,1,108,-0.3552034861087799,3.648812689590454,0.4256,0.9955333333333334
cdib,0.1,3,1,109,-0.3565354063944383,3.681927550506592,0.4244,0.9956666666666667
cdib,0.1,3,1,110,-0.35759738235040145,3.5988860301971437,0.422,0.9957333333333334
cdib,0.1,3,1,111,-0.35910357422395184,3.625704651260376,0.422,0.9951555555555556
cdib,0.1,3,1,112,-0.3596870693987066,3.719428207015991,0.4224,0.9954888888888889
cdib,0.1,3,1,113,-0.35928192553086713,3.659258337020874,0.4212,0.9954888888888889
cdib,0.1,3,1,114,-0.3604260624365373,3.7285458824157716,0.4206,0.9952444444444445
cdib,0.1,3,1,115,-0.36122346737168054,3.7192716831207275,0.42,0.9956666666666667
cdib,0.1,3,1,116,-0.3622142626979134,3.750361773681641,0.4216,0.9953111111111111
cdib,0.1,3,1,117,-0.36206277693401684,3.7555787406921386,0.4196,0.9954
cdib,0.1,3,1,118,-0.36436511284654793,3.7353907775878907,0.4182,0.9953333333333333
cdib,0.1,3,1,119,-0.3650283555160869,3.736456581878662,0.4168,0.9951777777777778
cdib,0.1,3,1,120,-0.366442216313969,3.6836364059448243,0.421,0.9958
cdib,0.1,3,1,121,-0.36512676284096457,3.7529370071411132,0.417,0.9953111111111111
cdib,0.1,3,1,122,-0.36686148236014626,3.742153002166748,0.4208,0.9951333333333333
cdib,0.1,3,1,123,-0.3666883372046731,3.7753704399108887,0.4212,0.9951777777777778
cdib,0.1,3,1,124,-0.3675916412310167,3.7175984329223635,0.4206,0.9953555555555555
cdib,0.1,3,1,125,-0.36892704915566876,3.7624766845703124,0.4206,0.9953111111111111
cdib,0.1,3,1,126,-0.36985863992951135,3.765561834716797,0.4162,0.9947333333333334
cdib,0.1,3,1,127,-0.36969264007048175,3.8052579475402832,0.4158,0.9952222222222222
cdib,0.1,3,1,128,-0.36964785289764407,3.8015505592346193,0.4182,0.9951111111111111
cdib,0.1,3,1,129,-0.370541172803532,3.7870069038391114,0.4176,0.9949555555555556
cdib,0.1,3,1,130,-0.37019524913267654,3.802454946899414,0.4192,0.9954444444444445
cdib,0.1,3,1,131,-0.37177170834541323,3.7696943359375,0.4168,0.9953555555555555
cdib,0.1,3,1,132,-0.371818906658346,3.8385112503051757,0.4184,0.9953777777777778
cdib,0.1,3,1,133,-0.37282051125873217,3.7541548057556153,0.4154,0.9952
cdib,0.1,3,1,134,-0.3726152337507768,3.801821964263916,0.4204,0.9952444444444445
cdib,0.1,3,1,135,-0.37412304965799503,3.8309920463562013,0.4168,0.9948666666666667
cdib,0.1,3,1,136,-0.3737465822349895,3.789166217803955,0.416,0.9949333333333333
cdib,0.1,3,1,137,-0.37527960584813896,3.8166130432128904,0.4192,0.9948888888888889
cdib,0.1,3,1,138,-0.37488221103928304,3.882786201477051,0.416,0.9952444444444445
cdib,0.1,3,1,139,-0.37530854113752193,3.9135152000427245,0.416,0.9949111111111111
cdib,0.1,3,1,140,-0.376905915108594,3.847495925140381,0.4174,0.9953777777777778
cdib,0.1,3,1,141,-0.37608535556793216,3.887309313201904,0.4198,0.9952888888888889
cdib,0.1,3,1,142,-0.3771071656573903,3.853339556121826,0.4126,0.9949777777777777
cdib,0.1,3,1,143,-0.3758723482088609,3.9019949752807617,0.416,0.9948888888888889
cdib,0.1,3,1,144,-0.3784126574776389,3.8450708869934083,0.4192,0.995
cdib,0.1,3,1,145,-0.37694688005447385,3.853122848510742,0.4134,0.9949111111111111
cdib,0.1,3,1,146,-0.3768352049220692,3.866701567077637,0.4164,0.9952
cdib,0.1,3,1,147,-0.3777794916759838,3.894178104400635,0.4172,0.9952666666666666
cdib,0.1,3,1,148,-0.37782801560055124,3.8342483688354494,0.4168,0.9948888888888889
cdib,0.1,3,1,149,-0.37850734501751987,3.86878663482666,0.4152,0.9952
cdib,0.1,3,1,150,-0.3794119462880221,3.8824686599731444,0.4156,0.9952444444444445
cdib,0.1,3,1,151,-0.37971763402765446,3.9249482650756837,0.4142,0.9950888888888889
cdib,0.1,3,1,152,-0.38020479347489095,3.925935266113281,0.417,0.9947111111111111
cdib,0.1,3,1,153,-0.3801871868783777,3.8763550437927248,0.4156,0.9948666666666667
cdib,0.1,3,1,154,-0.3810196969942613,3.917082571411133,0.4166,0.9952888888888889
cdib,0.1,3,1,155,-0.3813695642081174,3.877891899108887,0.4144,0.995
cdib,0.1,3,1,156,-0.37988864552757956,3.879498908996582,0.4134,0.9949333333333333
cdib,0.1,3,1,157,-0.3822528489502994,3.937700867462158,0.4142,0.9947555555555555
cdib,0.1,3,1,158,-0.38151268023144114,3.920793307495117,0.4134,0.9950222222222223
cdib,0.1,3,1,159,-0.3818590600317175,3.861906060028076,0.4136,0.9948888888888889
cdib,0.1,3,1,160,-0.38209782136570325,3.840018486022949,0.4116,0.9948666666666667
cdib,0.1,3,1,161,-0.3819086379137906,3.843982978820801,0.4136,0.9944888888888889
cdib,0.1,3,1,162,-0.3838289174816825,3.8904663986206054,0.412,0.9948222222222223
cdib,0.1,3,1,163,-0.3821977902065624,3.8764747314453123,0.4128,0.9947333333333334
cdib,0.1,3,1,164,-0.38228028111891316,3.883257302856445,0.4158,0.9946222222222222
cdib,0.1,3,1,165,-0.38401687055067585,3.930756233215332,0.4146,0.9946222222222222
cdib,0.1,3,1,166,-0.3828005285826596,3.9092308616638185,0.4118,0.9948
cdib,0.1,3,1,167,-0.3851454454161904,3.9249159255981447,0.4164,0.9945555555555555
cdib,0.1,3,1,168,-0.3836616542642767,3.9762524780273436,0.414,0.9952
cdib,0.1,3,1,169,-0.38561491205475545,3.9699519660949707,0.4152,0.9945333333333334
cdib,0.1,3,1,170,-0.3849503787994385,3.878927579498291,0.4126,0.9946666666666667
cdib,0.1,3,1,171,-0.3855633057160811,3.8737522155761717,0.412,0.9948
cdib,0.1,3,1,172,-0.38546615709824994,3.963180919647217,0.414,0.9947777777777778
cdib,0.1,3,1,173,-0.3866948865847154,3.9351684043884276,0.4114,0.9941555555555556
cdib,0.1,3,1,174,-0.38547547693252565,3.9234184761047364,0.4146,0.9942
cdib,0.1,3,1,175,-0.38386073643077506,3.963668672943115,0.4154,0.9948222222222223
cdib,0.1,3,1,176,-0.38539834692694924,3.9194726829528808,0.4124,0.9946888888888888
cdib,0.1,3,1,177,-0.385176307331432,3.942926944732666,0.4158,0.9948888888888889
cdib,0.1,3,1,178,-0.3856661814993078,3.9603103691101076,0.413,0.9948
cdib,0.1,3,1,179,-0.38730478070865976,3.920833866882324,0.4082,0.9946222222222222
cdib,0.1,3,1,180,-0.3875912507924167,3.9553148887634277,0.4102,0.9948222222222223
cdib,0.1,3,1,181,-0.3860528656612743,3.968487043762207,0.4136,0.9946
cdib,0.1,3,1,182,-0.38615935235890475,3.9124604873657227,0.4128,0.9946
cdib,0.1,3,1,183,-0.3874173684466969,3.8881406196594237,0.4128,0.9948222222222223
cdib,0.1,3,1,184,-0.3873287637190385,3.9321448753356933,0.412,0.9948666666666667
cdib,0.1,3,1,185,-0.3872632054068825,3.9680966148376466,0.4134,0.9943333333333333
cdib,0.1,3,1,186,-0.38782263071753764,3.9375526374816894,0.4166,0.9944666666666667
cdib,0.1,3,1,187,-0.3876548335335471,3.9472534019470213,0.4126,0.9950666666666667
cdib,0.1,3,1,188,-0.38578904324444857,3.984018034362793,0.4122,0.9944444444444445
cdib,0.1,3,1,189,-0.3867649932817979,3.967936096954346,0.4118,0.9944444444444445
cdib,0.1,3,1,190,-0.38756273772933264,3.934905921936035,0.412,0.9948222222222223
cdib,0.1,3,1,191,-0.3876402878717943,3.919857955169678,0.4104,0.9943333333333333
cdib,0.1,3,1,192,-0.3875512484095313,3.9153539657592775,0.4128,0.9945333333333334
cdib,0.1,3,1,193,-0.3884142604220997,3.9918330963134765,0.41,0.9949111111111111
cdib,0.1,3,1,194,-0.3892826139883562,3.8965245864868163,0.4124,0.9944444444444445
cdib,0.1,3,1,195,-0.3897072428920052,3.992729280090332,0.413,0.9951333333333333
cdib,0.1,3,1,196,-0.38893056784543123,4.002421086120606,0.4094,0.9946666666666667
cdib,0.1,3,1,197,-0.3891645756808194,3.9871132164001466,0.411,0.9946888888888888
cdib,0.1,3,1,198,-0.3891610629515214,4.009547512817383,0.411,0.9946444444444444
cdib,0.1,3,1,199,-0.3899094177116047,4.025286237335205,0.4106,0.9946666666666667
cdib,0.1,1,1,0,1.453944735925848,1.9727918880462647,0.3454,0.34386666666666665
cdib,0.1,1,1,1,1.121200821165605,1.784920366859436,0.4208,0.6889555555555555
cdib,0.1,1,1,2,0.8571928510405801,1.6593276943206787,0.4542,0.8360222222222222
cdib,0.1,1,1,3,0.644165735912323,1.584624415397644,0.4652,0.9018
cdib,0.1,1,1,4,0.4786251273762096,1.549214889526367,0.474,0.9317333333333333
cdib,0.1,1,1,5,0.35093286574103616,1.529404522895813,0.4774,0.9522
cdib,0.1,1,1,6,0.2566473517894745,1.5391778896331787,0.4796,0.9619333333333333
cdib,0.1,1,1,7,0.18293712512363086,1.5469220497131349,0.4816,0.9679333333333333
cdib,0.1,1,1,8,0.12602094420086254,1.5742098346710205,0.4826,0.9728888888888889
cdib,0.1,1,1,9,0.08218325375752016,1.5881290557861327,0.4856,0.9760222222222222
cdib,0.1,1,1,10,0.04498587525480173,1.625756784248352,0.4876,0.9786888888888889
cdib,0.1,1,1,11,0.016064748197387565,1.6513710384368896,0.4868,0.9804888888888889
cdib,0.1,1,1,12,-0.00929200583371249,1.696297531890869,0.4862,0.9816
cdib,0.1,1,1,13,-0.02917691140608354,1.7328406957626343,0.4886,0.9826222222222222
cdib,0.1,1,1,14,-0.04759292549274184,1.7550184398651123,0.4866,0.9843333333333333
cdib,0.1,1,1,15,-0.063102639637752,1.8012108152389525,0.4842,0.9851111111111112
cdib,0.1,1,1,16,-0.0770719281077385,1.837709815788269,0.4864,0.9852222222222222
cdib,0.1,1,1,17,-0.08976903859268535,1.865954395866394,0.4866,0.9857111111111111
cdib,0.1,1,1,18,-0.10080099716728384,1.9095636058807373,0.4856,0.9866888888888888
cdib,0.1,1,1,19,-0.11052940167730504,1.944832416152954,0.4868,0.9869111111111111
cdib,0.1,1,1,20,-0.1211185387286273,1.9939372459411622,0.4892,0.9877333333333334
cdib,0.1,1,1,21,-0.1298296888329766,2.0359359607696534,0.4864,0.9874
cdib,0.1,1,1,22,-0.13812354668487203,2.0772677867889406,0.483,0.9877333333333334
cdib,0.1,1,1,23,-0.14539450716972352,2.109433723449707,0.4824,0.9883777777777778
cdib,0.1,1,1,24,-0.15269052665883845,2.17866474609375,0.4812,0.9883777777777778
cdib,0.1,1,1,25,-0.1602665859525854,2.1871003883361815,0.4852,0.9887111111111111
cdib,0.1,1,1,26,-0.16637520565119657,2.2250098499298097,0.4844,0.9885111111111111
cdib,0.1,1,1,27,-0.1724693332715468,2.2789588539123535,0.4846,0.9885555555555555
cdib,0.1,1,1,28,-0.17837430940758098,2.3073396434783935,0.4806,0.9884888888888889
cdib,0.1,1,1,29,-0.18463605109128084,2.333624494552612,0.4816,0.9891777777777778
cdib,0.1,1,1,30,-0.1896640666658228,2.3618954193115234,0.484,0.9889555555555556
cdib,0.1,1,1,31,-0.19427202208692376,2.402164657974243,0.485,0.9888888888888889
cdib,0.1,1,1,32,-0.2002603350422599,2.4471643238067626,0.479,0.9895777777777778
cdib,0.1,1,1,33,-0.2047058816693046,2.4961290111541747,0.4824,0.9898444444444444
cdib,0.1,1,1,34,-0.20968304018107328,2.499471273422241,0.4818,0.9895555555555555
cdib,0.1,1,1,35,-0.21416650279001756,2.5433966888427735,0.4814,0.9892444444444445
cdib,0.1,1,1,36,-0.2185196129061959,2.578350492477417,0.4832,0.9892222222222222
cdib,0.1,1,1,37,-0.22187526913989675,2.6029524452209474,0.4816,0.9893111111111111
cdib,0.1,1,1,38,-0.22707235928448763,2.6671708179473876,0.4804,0.9892444444444445
cdib,0.1,1,1,39,-0.2306323064695705,2.666033391571045,0.4812,0.9899555555555556
cdib,0.1,1,1,40,-0.23475112201950768,2.7453705890655518,0.4798,0.9897111111111111
cdib,0.1,1,1,41,-0.23809750541773708,2.728365227127075,0.4796,0.9904444444444445
cdib,0.1,1,1,42,-0.2415031774520874,2.751218390274048,0.4804,0.9899333333333333
cdib,0.1,1,1,43,-0.2448393303264271,2.7859439777374266,0.478,0.9897333333333334
cdib,0.1,1,1,44,-0.24768110898191278,2.800512562561035,0.4774,0.9898222222222223
cdib,0.1,1,1,45,-0.2525289518573067,2.8548518699645995,0.477,0.9901333333333333
cdib,0.1,1,1,46,-0.25475876705213024,2.8380865062713623,0.4772,0.9896
cdib,0.1,1,1,47,-0.25698965976454996,2.9363847297668455,0.4774,0.9898888888888889
cdib,0.1,1,1,48,-0.2604391268383373,2.920239345550537,0.4774,0.9900444444444444
cdib,0.1,1,1,49,-0.26352968144633554,2.94211001663208,0.4758,0.9898222222222223
cdib,0.1,1,1,50,-0.26666537481871516,2.973804881668091,0.48,0.9896888888888888
cdib,0.1,1,1,51,-0.26906646828868175,2.9832190353393555,0.4774,0.9896888888888888
cdib,0.1,1,1,52,-0.27092178223349833,3.0005977210998536,0.4776,0.9902222222222222
cdib,0.1,1,1,53,-0.27349223241372544,3.007845697021484,0.4774,0.9899111111111111
cdib,0.1,1,1,54,-0.2759150426040996,3.0800894317626955,0.4766,0.9898222222222223
cdib,0.1,1,1,55,-0.27868192299062555,3.0383972595214845,0.4748,0.9896444444444444
cdib,0.1,1,1,56,-0.2806575944402001,3.08532572555542,0.4758,0.9900444444444444
cdib,0.1,1,1,57,-0.28406579766706985,3.110817483139038,0.4744,0.9900888888888889
cdib,0.1,1,1,58,-0.2859279311613603,3.1465447319030764,0.4768,0.9904666666666667
cdib,0.1,1,1,59,-0.286767863594402,3.1784435344696047,0.477,0.9895777777777778
cdib,0.1,1,1,60,-0.28974935297532517,3.209394626235962,0.4772,0.9897777777777778
cdib,0.1,1,1,61,-0.2923005301518874,3.1970770275115967,0.4736,0.9893555555555555
cdib,0.1,1,1,62,-0.2941528032346205,3.1765710105895995,0.4752,0.9904
cdib,0.1,1,1,63,-0.2958254138404673,3.2196215034484865,0.475,0.9896666666666667
cdib,0.1,1,1,64,-0.2967372722018849,3.211627152252197,0.4742,0.9895333333333334
cdib,0.1,1,1,65,-0.29903524990515273,3.295299938201904,0.4768,0.9898
cdib,0.1,1,1,66,-0.30122760362191636,3.2615932762145996,0.4774,0.9896888888888888
cdib,0.1,1,1,67,-0.30292930211153896,3.285999789047241,0.4748,0.9898444444444444
cdib,0.1,1,1,68,-0.3043309339133176,3.3377355434417724,0.4732,0.9894444444444445
cdib,0.1,1,1,69,-0.30532032155557115,3.2993813598632813,0.4744,0.9894888888888889
cdib,0.1,1,1,70,-0.30679345449967815,3.3269761623382568,0.4764,0.9899333333333333
cdib,0.1,1,1,71,-0.31016292874596335,3.315591611099243,0.4758,0.9899555555555556
cdib,0.1,1,1,72,-0.3097801702759483,3.350747696685791,0.476,0.9900222222222222
cdib,0.1,1,1,73,-0.31326034863211893,3.364110651779175,0.475,0.9897777777777778
cdib,0.1,1,1,74,-0.31425966210798784,3.3381665950775146,0.4756,0.9901555555555556
cdib,0.1,1,1,75,-0.3146273211219094,3.3751504829406738,0.4738,0.9899555555555556
cdib,0.1,1,1,76,-0.3157413091962988,3.369592314910889,0.4742,0.9896888888888888
cdib,0.1,1,1,77,-0.3176107108896429,3.371677472305298,0.4742,0.9899333333333333
cdib,0.1,1,1,78,-0.3186666822606867,3.38177310256958,0.4736,0.9892888888888889
cdib,0.1,1,1,79,-0.3215377672715621,3.428833948135376,0.4734,0.9900444444444444
cdib,0.1,1,1,80,-0.32034542675885286,3.4260539348602297,0.4758,0.9895111111111111
cdib,0.1,1,1,81,-0.32360136717883026,3.4707986980438235,0.4752,0.9901111111111112
cdib,0.1,1,1,82,-0.3233945655194196,3.4453024002075194,0.4726,0.9889333333333333
cdib,0.1,1,1,83,-0.32482408300746574,3.488448347091675,0.4738,0.9899555555555556
cdib,0.1,1,1,84,-0.32544231812303714,3.4798222743988036,0.4744,0.9893111111111111
cdib,0.1,1,1,85,-0.3266894023895264,3.454429206085205,0.4774,0.9896888888888888
cdib,0.1,1,1,86,-0.32744000860127537,3.46456923828125,0.4728,0.9896222222222222
cdib,0.1,1,1,87,-0.32966369325464423,3.5198309333801268,0.4756,0.9904888888888889
cdib,0.1,1,1,88,-0.3290883874936537,3.5023881954193117,0.473,0.9904
cdib,0.1,1,1,89,-0.3318349055420269,3.5137819248199462,0.4754,0.9896666666666667
cdib,0.1,1,1,90,-0.3332606987584721,3.5252779121398925,0.477,0.9901111111111112
cdib,0.1,1,1,91,-0.334773026748137,3.518211915969849,0.4724,0.9899777777777777
cdib,0.1,1,1,92,-0.33357150987278333,3.521182893371582,0.4726,0.9899777777777777
cdib,0.1,1,1,93,-0.3348060271956704,3.53335292930603,0.4732,0.9891111111111112
cdib,0.1,1,1,94,-0.3356566835208373,3.5249481285095214,0.4738,0.9896888888888888
cdib,0.1,1,1,95,-0.3363826160149141,3.554296175003052,0.4756,0.9896888888888888
cdib,0.1,1,1,96,-0.33702663359642027,3.584117972564697,0.4746,0.9898666666666667
cdib,0.1,1,1,97,-0.33903625973788176,3.528166162109375,0.4726,0.9901333333333333
cdib,0.1,1,1,98,-0.33939028332883664,3.5952561195373534,0.4752,0.9898666666666667
cdib,0.1,1,1,99,-0.3399528927694668,3.5624898082733156,0.4732,0.9897777777777778
cdib,0.1,1,1,100,-0.34036025632511485,3.6078080101013184,0.4746,0.9900888888888889
cdib,0.1,1,1,101,-0.3413281484560533,3.569134355545044,0.471,0.9900666666666667
cdib,0.1,1,1,102,-0.34160087751258505,3.648922137451172,0.4716,0.9894888888888889
cdib,0.1,1,1,103,-0.3426713081446561,3.6173909835815428,0.4726,0.9898666666666667
cdib,0.1,1,1,104,-0.34371160358082165,3.5868693218231202,0.4706,0.9897555555555556
cdib,0.1,1,1,105,-0.3434286857041446,3.6326586265563963,0.471,0.9897333333333334
cdib,0.1,1,1,106,-0.34452714834646747,3.6047998832702635,0.4732,0.9894666666666667
cdib,0.1,1,1,107,-0.3456036581472917,3.62884208984375,0.474,0.9899555555555556
cdib,0.1,1,1,108,-0.3463713898138566,3.6449742630004884,0.4722,0.9896666666666667
cdib,0.1,1,1,109,-0.3466090271256187,3.6585740837097167,0.4742,0.9897777777777778
cdib,0.1,1,1,110,-0.346794006263126,3.6186525512695313,0.4712,0.9895111111111111
cdib,0.1,1,1,111,-0.34792941757982426,3.6338805587768555,0.4728,0.9902444444444445
cdib,0.1,1,1,112,-0.34887347168488936,3.6909577499389647,0.4748,0.9897777777777778
cdib,0.1,1,1,113,-0.3491124173597856,3.647337996673584,0.4716,0.9895777777777778
cdib,0.1,1,1,114,-0.3499010522712361,3.672093658065796,0.4716,0.9901333333333333
cdib,0.1,1,1,115,-0.3502421380823309,3.6825403259277345,0.4738,0.9893555555555555
cdib,0.1,1,1,116,-0.3502536440415816,3.6953078983306886,0.4718,0.9894
cdib,0.1,1,1,117,-0.3507773715084249,3.6931800598144533,0.4718,0.9895333333333334
cdib,0.1,1,1,118,-0.35091402931646865,3.6959084804534914,0.4716,0.9895333333333334
cdib,0.1,1,1,119,-0.3520545980280096,3.6771314350128175,0.469,0.9897777777777778
cdib,0.1,1,1,120,-0.35281449174447493,3.667264937210083,0.4714,0.9895777777777778
cdib,0.1,1,1,121,-0.3529934048522602,3.704607522201538,0.4696,0.9896888888888888
cdib,0.1,1,1,122,-0.35277684642184864,3.673564178085327,0.4738,0.9892888888888889
cdib,0.1,1,1,123,-0.3539194601839239,3.7191099964141845,0.4718,0.9896222222222222
cdib,0.1,1,1,124,-0.35337335183620455,3.6846073272705078,0.4724,0.9891333333333333
cdib,0.1,1,1,125,-0.35465152308290654,3.715753712844849,0.4716,0.9896222222222222
cdib,0.1,1,1,126,-0.35468114878481083,3.6909592823028565,0.471,0.9895777777777778
cdib,0.1,1,1,127,-0.3563153523228385,3.7270239700317385,0.4718,0.9897777777777778
cdib,0.1,1,1,128,-0.35474009973352605,3.7425909107208253,0.4702,0.9897333333333334
cdib,0.1,1,1,129,-0.35607690956375815,3.7227210395812986,0.471,0.99
cdib,0.1,1,1,130,-0.35627617060054434,3.7358658336639405,0.4714,0.9894444444444445
cdib,0.1,1,1,131,-0.3568112277377736,3.6974289684295654,0.4706,0.9900444444444444
cdib,0.1,1,1,132,-0.35756568077694284,3.7368678630828858,0.4716,0.9899555555555556
cdib,0.1,1,1,133,-0.35743796046430415,3.6969320262908933,0.4712,0.9903555555555555
cdib,0.1,1,1,134,-0.3572977819702842,3.732011178588867,0.473,0.9894
cdib,0.1,1,1,135,-0.35779367938475176,3.7418851081848143,0.4694,0.9896444444444444
cdib,0.1,1,1,136,-0.3585909038066864,3.7446004055023194,0.4692,0.9897555555555556
cdib,0.1,1,1,137,-0.35905071588863025,3.737357988357544,0.4688,0.9892
cdib,0.1,1,1,138,-0.3598393478090113,3.7815051517486573,0.4706,0.9900222222222222
cdib,0.1,1,1,139,-0.3605605794949965,3.7863877349853516,0.4716,0.9894888888888889
cdib,0.1,1,1,140,-0.36034912507317285,3.7741460105895994,0.4736,0.9903111111111111
cdib,0.1,1,1,141,-0.3600302189176733,3.7951690116882326,0.4698,0.9894
cdib,0.1,1,1,142,-0.3595556390849027,3.7531406089782715,0.4694,0.9895555555555555
cdib,0.1,1,1,143,-0.35982087017839604,3.7812918884277344,0.4708,0.9894222222222222
cdib,0.1,1,1,144,-0.3619113286538558,3.771101148223877,0.4704,0.99
cdib,0.1,1,1,145,-0.3612122409170324,3.765136650085449,0.4676,0.9896888888888888
cdib,0.1,1,1,146,-0.36007876291925256,3.7718859241485596,0.4692,0.9894666666666667
cdib,0.1,1,1,147,-0.36191575268181886,3.7978427314758303,0.4718,0.9899111111111111
cdib,0.1,1,1,148,-0.36116352161927656,3.763056624984741,0.4688,0.9898444444444444
cdib,0.1,1,1,149,-0.36188271359096874,3.757932304763794,0.4686,0.9896666666666667
cdib,0.1,1,1,150,-0.36245722016421233,3.77501699180603,0.47,0.9897333333333334
cdib,0.1,1,1,151,-0.3620244069662961,3.8035475624084474,0.4698,0.9898222222222223
cdib,0.1,1,1,152,-0.36295719095576895,3.808753744506836,0.4714,0.9893777777777778
cdib,0.1,1,1,153,-0.3627241520578211,3.7555660022735595,0.4696,0.9899555555555556
cdib,0.1,1,1,154,-0.3632345256155187,3.810668221282959,0.472,0.9898444444444444
cdib,0.1,1,1,155,-0.36379476854584436,3.738337213897705,0.471,0.9893111111111111
cdib,0.1,1,1,156,-0.3629232429417697,3.7661677070617676,0.4702,0.99
cdib,0.1,1,1,157,-0.36403682907711377,3.806427244567871,0.4674,0.9897333333333334
cdib,0.1,1,1,158,-0.3644028839154677,3.789052774810791,0.4692,0.9902
cdib,0.1,1,1,159,-0.364087754054503,3.7738221244812014,0.4704,0.9894888888888889
cdib,0.1,1,1,160,-0.36404795282103797,3.75033290977478,0.4684,0.9894666666666667
cdib,0.1,1,1,161,-0.3640868806405501,3.7489155727386474,0.4698,0.9893555555555555
cdib,0.1,1,1,162,-0.3639861467231404,3.777623196411133,0.47,0.9899111111111111
cdib,0.1,1,1,163,-0.36414145314910196,3.7479569606781005,0.4732,0.9895777777777778
cdib,0.1,1,1,164,-0.36353821266347713,3.7898071403503417,0.4712,0.9897333333333334
cdib,0.1,1,1,165,-0.3658838761069558,3.806798454284668,0.4696,0.9897333333333334
cdib,0.1,1,1,166,-0.3645495125250383,3.788750427246094,0.4702,0.9901111111111112
cdib,0.1,1,1,167,-0.36499462646137587,3.818696218109131,0.4708,0.9899555555555556
cdib,0.1,1,1,168,-0.36515955940593375,3.813401361846924,0.4724,0.9898222222222223
cdib,0.1,1,1,169,-0.3661832798220895,3.849521375274658,0.4712,0.9896666666666667
cdib,0.1,1,1,170,-0.3659098661812869,3.7657671340942382,0.4708,0.9897111111111111
cdib,0.1,1,1,171,-0.3651530390435999,3.767632205581665,0.468,0.9898222222222223
cdib,0.1,1,1,172,-0.3658938040820035,3.811777893829346,0.4704,0.9898222222222223
cdib,0.1,1,1,173,-0.3666357171535492,3.800979985809326,0.4692,0.9892888888888889
cdib,0.1,1,1,174,-0.36633854722543197,3.791849057769775,0.4704,0.9898444444444444
cdib,0.1,1,1,175,-0.36587521371407944,3.8446196655273437,0.47,0.9897111111111111
cdib,0.1,1,1,176,-0.36577725447958165,3.7903130599975587,0.4682,0.9897111111111111
cdib,0.1,1,1,177,-0.36608253679709,3.805697225189209,0.4696,0.9895333333333334
cdib,0.1,1,1,178,-0.3655986990105022,3.81955344543457,0.4682,0.9895555555555555
cdib,0.1,1,1,179,-0.3673589643565091,3.7835577880859375,0.4686,0.9896
