experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,clf_nhid,clf_nlay,clf_kpru,gamma,epochs,test_accuracy_toagg,test_loglike_toagg,train_accuracy_toagg,train_loglike_toagg,train_sharp_mag_toagg,train_var_grad_toagg,train_path_norm_toagg,train_y_pred_ent_toagg
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.1,best,0.5132,-1.5776833521740712,0.8748222222222222,-0.4483146725929651,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.1,best,0.5132,-1.6995940175057855,0.9241777777777778,-0.3094660623577156,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,5,default,0,128,1,0,-0.1,best,0.5016,-1.864729916654296,0.9648444444444444,-0.17728984325875913,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,5,default,1,128,1,0,-0.1,best,0.5135,-1.7667859882963166,0.9525555555555556,-0.2214342180721497,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,5,default,2,128,1,0,-0.1,best,0.4923,-1.901255230234812,0.9518,-0.2207219715200869,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,0,128,1,0,-0.1,best,0.5297,-1.4448611861292364,0.7355111111111111,-0.7666590777877579,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,1,128,1,0,-0.1,best,0.5276,-1.3685192691058592,0.6678,-0.9591674332922208,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,2,128,1,0,-0.1,best,0.5185,-1.4101732949558274,0.6667333333333333,-0.9474259396041128,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,5,default,0,128,1,0,-0.1,best,0.3956,-4.456332581785967,0.9959111111111112,-0.02700266139700691,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,5,default,1,128,1,0,-0.1,best,0.3919,-4.309533425983652,0.9965555555555556,-0.025454712160143843,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,5,default,2,128,1,0,-0.1,best,0.4041,-4.2445855989731625,0.9968,-0.02118078410882545,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.1,best,0.4181,-4.294637118653987,0.9948888888888888,-0.025410940799671617,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,128,1,0,-0.1,best,0.4336,-4.160482568991731,0.9961777777777778,-0.0191012916926825,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.1,best,0.4147,-4.118524710748998,0.9965333333333334,-0.02256892255885137,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,1,default,1,128,1,0,-0.1,best,0.478,-3.9043016699526136,0.9915555555555556,-0.028798396584984093,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,1,default,0,128,1,0,-0.1,best,0.4733,-3.644723133917217,0.9805111111111112,-0.058642121921332516,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,1,default,2,128,1,0,-0.1,best,0.4725,-4.168889403990782,0.9972888888888888,-0.011504160806339684,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,default,0,128,1,0,-0.1,best,0.4039,-1.719161112833023,0.4074444444444445,-1.7046246366323696,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,default,1,128,1,0,-0.1,best,0.3925,-1.7325800149708983,0.3944444444444444,-1.726250066441794,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,default,2,128,1,0,-0.1,best,0.4078,-1.7088140456631782,0.4152444444444445,-1.6903012446708148,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,0,128,1,0,-0.1,best,0.3691,-1.7774409388080241,0.3707111111111111,-1.7722208254476388,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,128,1,0,-0.1,best,0.3532,-1.8539080504775047,0.3496444444444444,-1.8536737981246576,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,2,128,1,0,-0.1,best,0.368,-1.804030569455028,0.3665777777777778,-1.7979621556229062,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,5,default,0,128,1,0,-0.1,best,0.4387,-1.628401412359625,0.4451777777777778,-1.5984492951929985,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,5,default,1,128,1,0,-0.1,best,0.4265,-1.6695879549965262,0.4372,-1.6438980545105206,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,5,default,2,128,1,0,-0.1,best,0.4253,-1.659771627096832,0.4382444444444445,-1.6268608681263197,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,5,default,0,128,1,0,-0.1,best,0.4664,-5.286961491840254,0.9971111111111112,-0.011166299144705941,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,5,default,1,128,1,0,-0.1,best,0.4736,-5.211400319686816,0.9983333333333332,-0.00823740269514927,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,5,default,2,128,1,0,-0.1,best,0.4752,-5.104962599309778,0.9987555555555556,-0.0070563094222975955,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,default,0,128,1,0,-0.1,best,0.4644,-5.3498630270272685,0.9975111111111112,-0.01060170129883482,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,default,1,128,1,0,-0.1,best,0.4721,-5.231273418141607,0.9978444444444444,-0.009909683300410777,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,default,2,128,1,0,-0.1,best,0.4667,-5.232451553651642,0.9976666666666668,-0.009641861592155928,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,1,128,1,0,-0.1,best,0.4586,-5.489603477611484,0.9977777777777778,-0.010850829899813676,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,0,128,1,0,-0.1,best,0.4596,-5.410296659007965,0.9967111111111112,-0.01264247702431335,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,2,128,1,0,-0.1,best,0.4583,-5.422302907410982,0.9979555555555556,-0.009136520359369585,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,2,128,1,0,-0.1,best,0.4967,-2.3747796838357567,0.9902444444444444,-0.05794543458148429,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,1,128,1,0,-0.1,best,0.5029,-2.488790877153823,0.9903555555555555,-0.04902741058953474,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,0,128,1,0,-0.1,best,0.4625,-2.533306028136956,0.9479777777777778,-0.1750559897112179,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,default,1,128,1,0,-0.1,best,0.4978,-2.6851267053290786,0.9935777777777778,-0.032574431045422673,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,default,0,128,1,0,-0.1,best,0.4761,-2.6032950107237784,0.9640666666666666,-0.11651653681895313,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,default,2,128,1,0,-0.1,best,0.4912,-2.455324326421481,0.9968888888888888,-0.026025131021131957,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,5,default,0,128,1,0,-0.1,best,0.4836,-2.8085852655239236,0.9963333333333332,-0.024207542539954656,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,5,default,1,128,1,0,-0.1,best,0.488,-2.5329217410261164,0.9912,-0.04287092468365946,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,5,default,2,128,1,0,-0.1,best,0.4701,-2.5552691505663025,0.9956888888888888,-0.03145476028198342,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,2,128,1,0,-0.1,best,0.4583,-5.422302907410982,0.9979555555555556,-0.009136520359369585,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,1,128,1,0,-0.1,best,0.4586,-5.489603477611484,0.9977777777777778,-0.010850829899813676,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,0,128,1,0,-0.1,best,0.4596,-5.410296659007965,0.9967111111111112,-0.01264247702431335,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,default,1,128,1,0,-0.1,best,0.467,-5.3209456871016245,0.9978888888888888,-0.009491597866120893,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,default,2,128,1,0,-0.1,best,0.4692,-5.1334777385996135,0.9981777777777778,-0.009021087889369835,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,default,0,128,1,0,-0.1,best,0.4678,-5.27412897074309,0.9977333333333334,-0.010126200152907308,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,5,default,0,128,1,0,-0.1,best,0.4759,-5.04470362551358,0.9980444444444444,-0.00925250160373864,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,5,default,2,128,1,0,-0.1,best,0.46799999999999997,-5.208420857696732,0.9984444444444444,-0.00803677762088663,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,5,default,1,128,1,0,-0.1,best,0.4872,-5.135089354505387,0.9984,-0.007973263658184931,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,5,default,0,128,1,0,-0.1,best,0.4414,-1.6133470051929355,0.4499555555555556,-1.578724825687127,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,5,default,1,128,1,0,-0.1,best,0.40700000000000003,-1.6903601237028838,0.4130666666666667,-1.6731645746065509,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,5,default,2,128,1,0,-0.1,best,0.4185,-1.670625099761784,0.4245555555555556,-1.6491544656652544,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,default,0,128,1,0,-0.1,best,0.4056,-1.6824655202731493,0.4124222222222223,-1.6625627025773957,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,default,1,128,1,0,-0.1,best,0.3866,-1.7454493159383535,0.3847555555555556,-1.7374149843921265,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,default,2,128,1,0,-0.1,best,0.3795,-1.7745016832262277,0.3758222222222222,-1.7695572831677069,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,2,128,1,0,-0.1,best,0.368,-1.804030569455028,0.3665777777777778,-1.7979621556229062,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,128,1,0,-0.1,best,0.3532,-1.8539080504775047,0.3496444444444444,-1.8536737981246576,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,0,128,1,0,-0.1,best,0.3691,-1.7774409388080241,0.3707111111111111,-1.7722208254476388,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,1,default,2,128,1,0,-0.1,best,0.4725,-4.168889403990782,0.9972888888888888,-0.011504160806339684,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,1,default,1,128,1,0,-0.1,best,0.478,-3.9043016699526136,0.9915555555555556,-0.028798396584984093,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,1,default,0,128,1,0,-0.1,best,0.4733,-3.644723133917217,0.9805111111111112,-0.058642121921332516,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.1,best,0.4461,-4.209550256763037,0.9967111111111112,-0.01695783772280109,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.1,best,0.4372,-4.223665164428044,0.9942888888888888,-0.02512039781577459,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,128,1,0,-0.1,best,0.4346,-4.161510581410779,0.9953111111111111,-0.01977192893694433,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,5,default,0,128,1,0,-0.1,best,0.4131,-4.565866544843876,0.9942444444444444,-0.02571464666350823,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,5,default,1,128,1,0,-0.1,best,0.4323,-4.1646242318041775,0.9967111111111112,-0.017742370058882104,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,5,default,2,128,1,0,-0.1,best,0.4227,-4.431614125248047,0.9959111111111112,-0.01857465113319909,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,0,128,1,0,-0.1,best,0.5121,-1.7075018750738775,0.9058888888888889,-0.33415984553355443,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.1,best,0.5128,-1.7180877804437682,0.8902444444444444,-0.3756377177796372,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.1,best,0.5044,-1.6477908271268042,0.8622444444444445,-0.4631102466306629,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,2,128,1,0,-0.1,best,0.5185,-1.4101732949558274,0.6667333333333333,-0.9474259396041128,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,1,128,1,0,-0.1,best,0.5276,-1.3685192691058592,0.6678,-0.9591674332922208,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,0,128,1,0,-0.1,best,0.5297,-1.4448611861292364,0.7355111111111111,-0.7666590777877579,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,5,default,0,128,1,0,-0.1,best,0.5069,-1.8868320276877888,0.9622888888888887,-0.17837522997896527,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,5,default,1,128,1,0,-0.1,best,0.5093,-1.8590566467000351,0.9517777777777776,-0.2107393800447866,,,,
QminimalityReindexing,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibsameidcs,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,5,default,2,128,1,0,-0.1,best,0.5075,-1.8291371574907087,0.9509555555555556,-0.21307481312309684,,,,
