experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,,epochs,run_count,test_I_xz_mean,test_I_xz_std,train_I_xz_mean,train_I_xz_std,train_DIQ_yz_mean,train_DIQ_yz_std,test_DIQ_yz_mean,test_DIQ_yz_std,train_DIQ_xz_mean,train_DIQ_xz_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_zCx_mean,train_H_zCx_std,test_H_zCx_mean,test_H_zCx_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,test_H_Q_yCz_mean,test_H_Q_yCz_std,train_DIQ_xzCy_mean,train_DIQ_xzCy_std,train_acc_mean,train_acc_std,test_acc_mean,test_acc_std,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std,train_loglike_mean,train_loglike_std,test_loglike_mean,test_loglike_std,train_H_Q_xCz_mean,train_H_Q_xCz_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_H_Q_xCzy_mean,train_H_Q_xCzy_std,train_h_acc_mean,train_h_acc_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_z_norm_mean,train_z_norm_std,test_z_norm_mean,test_z_norm_std,train_z_mean_norm_mean,train_z_mean_norm_std,test_z_mean_norm_mean,test_z_mean_norm_std,train_z_std_mean,train_z_std_std,test_z_std_mean,test_z_std_std
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,8,0,3,default,transformer,best,5,,,,,3.3102625261653555,0.0034656917955261843,-4.17615427017212,0.3056977072060996,,,,,,,,,0.01166548814031888,0.0034656789459466507,7.498082294464112,0.3056977072060994,,,0.9975866666666668,0.0008824209124145738,0.53756,0.0019907285098676253,,,,,-0.008084717665685292,0.002401503548004546,-5.1064534992637745,0.19671897461985882,,,,,,,,,,,,,,,,,,,,,,
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,32,0,3,default,transformer,best,5,,,,,3.3105066321112893,0.003418935360097858,-4.321245555877685,0.3365022410642803,,,,,,,,,0.011421388590877707,0.0034189255789087015,7.643173580169678,0.33650224106427984,,,0.9976133333333334,0.0009184796885459964,0.5436799999999999,0.004874115304339855,,,,,-0.007914855824179499,0.00236941930624312,-5.181975735346575,0.21131095439592582,,,,,,,,,,,,,,,,,,,,,,
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,128,0,3,default,transformer,best,5,,,,,3.3113897323608397,0.003903818650399171,-4.724845714569092,0.12678484227369935,,,,,,,,,0.010538295677609066,0.003903822613285561,8.046773738861084,0.12678484227369954,,,0.9976799999999999,0.0007515580524303046,0.5452,0.002954657340538816,,,,,-0.007305179917801316,0.0027076877697872373,-5.4169008015803595,0.08117759345231505,,,,,,,,,,,,,,,,,,,,,,
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,512,0,3,default,transformer,best,5,,,,,3.3146982561458245,0.001893195506082911,-4.821803016662598,0.4146453663946373,,,,,,,,,0.007229771130633625,0.0018931948497999324,8.143731040954592,0.41464536639463745,,,0.9986088888888889,0.00045259198642137656,0.5463199999999999,0.002952456604253472,,,,,-0.005011880615214612,0.0013123927436483737,-5.481030494143035,0.24737549569917838,,,,,,,,,,,,,,,,,,,,,,
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,2048,0,3,default,transformer,best,5,,,,,3.3154695857654914,0.0016375816268237176,-5.37198034286499,0.5577972469993314,,,,,,,,,0.006458438792138953,0.0016375778567855892,8.693908367156983,0.5577972469993322,,,0.9986977777777778,0.0003949058334387867,0.5435,0.0051701063818842445,,,,,-0.004477654825485549,0.0011353320539972801,-5.780208190176363,0.32851072239219986,,,,,,,,,,,,,,,,,,,,,,
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,8,0,3,default,transformer,best,5,,,,,3.309808592362837,0.0033107829116116737,1.6584746170043947,0.08594037396663338,,,,,,,,,0.012119437036612495,0.0033107770076014295,1.6634534072875975,0.08594037396663343,,,0.9972533333333333,0.0007626464643788572,0.82302,0.0018753666308217619,,,,,-0.008399200644315121,0.002294892746793563,-1.1536543952183904,0.05913694169853749,,,,,,,,,,,,,,,,,,,,,,
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,32,0,3,default,transformer,best,5,,,,,3.313493123921481,0.0021543436706801407,1.748908076286316,0.1071179164953192,,,,,,,,,0.008434896870643239,0.002154340032324686,1.5730199480056761,0.10711791649531903,,,0.9980177777777778,0.0005480380269766,0.8311999999999999,0.006118823416311312,,,,,-0.005847385229003795,0.0014944703257993627,-1.0900713109163245,0.07470862890818694,,,,,,,,,,,,,,,,,,,,,,
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,128,0,3,default,transformer,best,5,,,,,3.3077421145005657,0.0067155139366434895,1.7984219217300415,0.09079188316416144,,,,,,,,,0.014185911488973283,0.006715508447259998,1.5235061025619507,0.09079188316416133,,,0.9968222222222222,0.0013615532161813564,0.82614,0.003404115156689035,,,,,-0.009831349043549324,0.004651808130170772,-1.0562742586660778,0.06299034757444139,,,,,,,,,,,,,,,,,,,,,,
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,512,0,3,default,transformer,best,5,,,,,3.309395694732666,0.006001074165000328,1.838527326583862,0.06047573426929693,,,,,,,,,0.012532323368147694,0.006001081204672291,1.4834006977081298,0.060475734269297025,,,0.9970933333333333,0.0013753024358748715,0.8261600000000001,0.005517517557742776,,,,,-0.008689237558253677,0.004161433951390061,-1.0281553001383084,0.04173389357726132,,,,,,,,,,,,,,,,,,,,,,
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,2048,0,3,default,transformer,best,5,,,,,3.3118298140439117,0.004451031437405242,1.7313734865188597,0.04000787681370743,,,,,,,,,0.010098203637806528,0.004451014574697781,1.5905545377731323,0.04000787681370768,,,0.9977244444444444,0.000918479688546004,0.8252,0.005365165421494469,,,,,-0.0070011899337261135,0.0030878582746611573,-1.1031560124645152,0.027439595520439702,,,,,,,,,,,,,,,,,,,,,,
