experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,clf_nhid,clf_nlay,clf_kpru,gamma,epochs,test_accuracy_toagg,test_loglike_toagg,train_accuracy_toagg,train_loglike_toagg,train_sharp_mag_toagg,train_var_grad_toagg,train_path_norm_toagg,train_y_pred_ent_toagg,train_d_H_Q_xCz_toagg,train_H_Q_xCz_further_toagg,train_H_Q_xCz_toagg,train_d_H_Q_xCz_nofreeze_toagg,train_d_H_Q_xCz_maxep_toagg,train_d_H_Q_xCz_minep_toagg,train_H_Q_xCzy_toagg,test_d_H_Q_xCz_test_toagg,train_d_H_Qm_xCz_toagg,train_d_H_Qp_xCz_toagg
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.01,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.5057,-2.0357610774136967,1.0,-0.04141048053578482,124146.35495432995,,0.09845352874924923,0.28127071261405945,12.225831248543479,,15.542008530009875,,,,,,15.558208909901705,15.480439576235685
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.01,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.5057,-2.1170898038505066,0.9999777777777776,-0.04035960117978635,176486.164365549,,0.09768919865765953,0.2729169130325317,12.222910436716946,,15.542554844509473,,,,,,15.556975397196682,15.446164228699427
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.01,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.5114,-2.0448137887152,1.0,-0.04085604830885202,114118.59113614625,,0.10917328643459707,0.2793174982070923,12.226462483406069,,15.542954661629414,,,,,,15.556957114826545,15.443911183964124
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.01,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.515,-2.0694368591113155,0.9999333333333332,-0.04236356323477659,140243.83007346938,,0.10522260022292007,0.2859312891960144,12.226389939134775,,15.546886715022,,,,,,15.55818730050867,15.4912551316348
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.01,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.5017,-2.1148698355921867,0.9999333333333332,-0.042416443774945016,183475.04361570333,,0.1095067533466451,0.28296247124671936,12.224540092728354,,15.544189485636625,,,,,,15.557970946485346,15.462165041403336
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.01,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.6091,-1.4383225951947156,1.0,-0.004394714182095292,2269767.364777381,,0.7659010875922795,0.05312666669487953,12.231197628107937,,15.553312821821732,,,,,,15.557711709629405,15.552557013251565
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.01,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.6052,-1.5496451187623084,1.0,-0.004460058176113914,2434788.716553288,,0.7569994546769873,0.05350249633193016,12.231869914314963,,15.552990555763245,,,,,,15.557362870736554,15.55122202092951
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.01,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.6175,-1.4740590698352958,1.0,-0.0045821148287508145,1864135.111111111,,0.8551104069415203,0.05442272126674652,12.232379349795256,,15.552419629963962,,,,,,15.556964971802449,15.551641236652026
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.01,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.609,-1.5225530340357682,1.0,-0.004379687360213656,2120971.504197531,,0.907663032977895,0.052349068224430084,12.232653379440308,,15.552909872748636,,,,,,15.557459712028505,15.551565040241588
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.01,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.611,-1.503325675856264,1.0,-0.004331659571779892,1864135.111111111,,0.7212395881152536,0.05239986255764961,12.23243989727714,,15.553686217828233,,,,,,15.557458953423936,15.551891966299575
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-06,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.5066,-5.636183207598598,1.0,-6.361378115119325e-06,631032.8442240588,,33.69098754268807,0.00011707831436069682,11.601405057040127,,14.680080912329936,,,,,,15.50085175037384,0.8612919597124512
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-06,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.5083,-5.711873267971231,1.0,-5.6577271936314825e-06,671088.64,,32.938335719355,0.00010502753866603598,11.581274455243893,,14.664393078197133,,,,,,15.504449931058016,0.2618874163282188
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-06,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.5142,-5.892258280756125,1.0,-4.958362016271344e-06,902114.533921445,,31.06764372024575,9.290220623370259e-05,11.532311602072284,,14.858771334994927,,,,,,15.505201328884473,1.352062350647016
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-06,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.519,-5.760758955967767,1.0,-3.393735181842948e-06,773833.1239133372,,25.609330908671627,6.575088627869263e-05,11.327763568271289,,14.76747248389504,,,,,,15.503769560293716,0.35063218291510234
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-06,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.5116,-5.733592066606105,1.0,-5.414136035794728e-06,616008.7914231417,,32.82572836027881,0.00010087309783557429,11.315967137163335,,14.619206829504533,,,,,,15.500148328867825,1.5127138603817334
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-06,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.5749,-4.1045919124075585,1.0,-1.84025093273653e-07,4542235.226122017,,9572.981144868092,3.999896307504969e-06,12.106426444920627,,15.403024413368918,,,,,,15.535263625058262,14.4338880777359
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-06,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.5778,-4.07393430428368,1.0,-2.2814212832808304e-07,5783980.871643801,,9568.204847305477,4.858241481997538e-06,12.11926421252164,,15.447049357674338,,,,,,15.542350584810428,14.493220123377712
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-06,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.5685,-4.209306058768559,1.0,-1.9818720204259286e-07,4129528.0773991942,,10516.2130065913,4.28131806984311e-06,12.133099458434366,,15.448389822786504,,,,,,15.535314928401599,13.881116379391065
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-06,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.5759,-4.129630872586169,1.0,-2.423055512657079e-07,4617003.274388605,,10315.329175552275,5.092683295515599e-06,12.103082689371975,,15.426691347902471,,,,,,15.536802638660774,14.088544563813644
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-06,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.5781,-4.238878788175607,1.0,-1.7420893444308502e-07,4542235.226122017,,10608.867611578531,3.702738467836752e-06,12.124289924448187,,15.43061666055159,,,,,,15.535792025652798,14.378999677571384
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.001,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.5151,-2.6512485832096377,1.0,-0.004473273555392036,404841.8603072863,,1.2388428097629378,0.044323205947875984,12.130786646496166,,15.421163613146,,,,,,15.5411921414462,13.900933330709286
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.001,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.5222,-2.65366746495698,1.0,-0.004541373249134039,368224.21947873797,,1.2958249356569116,0.044888954609632485,12.126856131987138,,15.420029520988464,,,,,,15.548570687120609,13.686710910363633
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.001,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.5258,-2.6236998647739704,1.0,-0.004530982194325189,361498.8044777376,,1.2267437454726535,0.044836822897195816,12.147962342609059,,15.450312701138587,,,,,,15.543138709935276,13.299121087247677
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.001,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.5256,-2.6337575372869693,1.0,-0.0044346309572020045,404841.8603072863,,1.1166048464577496,0.04373760148882866,12.10868986086412,,15.41701556335796,,,,,,15.544633030891418,13.584054004062304
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.001,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.521,-2.6074457769295782,1.0,-0.004459222062490783,313753.1810943093,,1.209370195640464,0.04418211057782173,12.087491338903256,,15.413980895822696,,,,,,15.548093134706669,13.710229028354993
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.001,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.5919,-1.6123646779310252,1.0,-0.00033334633215829153,2974354.083102493,,12.195570870301195,0.005220638122409582,12.229415730996564,,15.551768259568648,,,,,,15.557662931355564,15.542642810127951
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.001,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.5784,-1.6875103893715797,1.0,-0.0003398212208987641,2897599.7949063918,,12.096953684798024,0.005287928972393274,12.229932199824939,,15.550497239286251,,,,,,15.557457858865911,15.539485963908108
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.001,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.5844,-1.6761359269665037,1.0,-0.00035466300708994437,3608458.13568578,,14.303248451305235,0.005492761731147765,12.229328578168696,,15.549874890934337,,,,,,15.556639801372182,15.536644848910244
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.001,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.5838,-1.6634048137464938,1.0,-0.00032750322081816035,3770616.007462277,,12.91007647006363,0.005118008702993393,12.231531988490712,,15.550152962858029,,,,,,15.557140003551135,15.537224476987666
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.001,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.5814,-1.6935261173415264,1.0,-0.00033557512328048035,2860332.0181477633,,10.675990638954632,0.005242908839136362,12.230156302452087,,15.551485560157086,,,,,,15.557281309908085,15.5434702092951
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-05,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.5842,-3.67269645515278,1.0,-4.557001260991456e-07,4542235.226122017,,7506.551804923482,9.41219423111761e-06,12.100363482128492,,15.468067310073161,,,,,,15.53689666227861,14.119898590174587
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-05,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.5777,-3.8410878810949467,1.0,-4.235770052613614e-07,4398046.511104,,7841.303718132592,8.826091288938189e-06,12.107536662708625,,15.420851057226008,,,,,,15.540116407654502,14.298791419376027
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-05,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.5716,-3.741989168136159,1.0,-4.673520792361311e-07,4398046.511104,,7775.0305465637875,9.757459338288754e-06,12.114925221963365,,15.419227686795322,,,,,,15.541289242831144,14.505772948265074
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-05,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.5708,-3.956728157282509,1.0,-2.912516179988087e-07,2897599.7949063918,,7258.687209130863,6.155245046102209e-06,12.083348946137862,,15.39901807091453,,,,,,15.534940286116164,13.90950497713956
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-05,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.5781,-3.619679223564664,1.0,-5.630284983422169e-07,4328513.273872511,,6809.953891180175,1.159642943093786e-05,12.11100359396501,,15.44175198945132,,,,,,15.542565313252535,14.572139404036784
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-05,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.5142,-4.942244602122695,1.0,-3.719556684907305e-05,688185.7548469796,,21.46117781763882,0.000596130033954978,11.468790379437534,,14.586960532448508,,,,,,15.506633639335632,1.3936149383133107
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-05,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.5154,-4.893775621043669,1.0,-3.647861762721871e-05,733900.1744628134,,19.61009554204081,0.0005844190600328147,11.396837592124939,,14.652489304542543,,,,,,15.504210233688354,0.643164757808501
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-05,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.5051,-4.953151302992172,1.0,-4.123338168977221e-05,671088.64,,24.395629291240372,0.0006536761065945028,11.619696714661336,,14.471118591048501,,,,,,15.51224153692072,0.6162455708465793
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-05,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.5038,-4.922075665765568,1.0,-4.274201856032486e-05,795033.0503031146,,25.672253021410345,0.0006751993205398321,11.554902109232815,,14.62097179889679,,,,,,15.508529565551065,0.4284743707288395
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,1e-05,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.5063,-5.113534204610464,1.0,-3.790379349992464e-05,876523.9379591837,,22.329048239091424,0.0006037977873347701,11.560765548185868,,14.830166990106756,,,,,,15.505028106949544,1.411660910668698
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.0001,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.5218,-3.9479927894991134,1.0,-0.0004019499203240773,623452.9388880824,,12.582537560637114,0.0051046404987573615,11.378184123472733,,14.769008625637401,,,,,,15.507448586550625,0.964394101365046
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.0001,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.5151,-3.9890375926144217,1.0,-0.00037170484286021846,828504.4938271604,,10.275026611887679,0.004798978567123413,11.601128058000045,,15.018962394107472,,,,,,15.516176342964172,2.3017001382329245
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.0001,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.5135,-3.982913369972713,1.0,-0.00040203310470293924,646613.3156686364,,12.113364388218406,0.005141689442098141,11.578137516975405,,14.913321191614324,,,,,,15.513306552713567,2.1897736808115784
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.0001,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.5153,-4.001734500424828,1.0,-0.00038072901937334126,679556.551718682,,10.222789840787408,0.0049101412296295175,11.744396621530704,,14.87985319441015,,,,,,15.515529480847444,2.975264000621709
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.0001,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.5044,-4.072689115315243,1.0,-0.00036418854448629616,805961.2114843309,,9.932317954103477,0.004712344147264957,11.667006427591494,,15.08519900928844,,,,,,15.516167619011616,2.963476689024405
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.0001,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.5710000000000001,-2.3616691863588914,1.0,-1.5150845861688507e-05,3054198.966044445,,923.6710385737987,0.0002759531489573419,12.17764630100944,,15.492236982692372,,,,,,15.54954649101604,14.680279677564448
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.0001,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.5847,-2.1300240873732132,1.0,-1.775653818641369e-05,2974354.083102493,,447.61430104499567,0.00032938073854893446,12.212996016849171,,15.529488628560848,,,,,,15.55568317933516,15.155210083181208
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.0001,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.5732,-2.379261616613144,1.0,-1.5362022299515526e-05,2651112.099687512,,915.3193090392008,0.0002809199795592576,12.191960085522046,,15.516227006912231,,,,,,15.555224971337752,14.728959582068706
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.0001,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.5849,-2.3214900167021706,1.0,-1.5917188674432872e-05,3054198.966044445,,993.477226714332,0.0002874834171961993,12.188371484929865,,15.522482709451154,,,,,,15.55100691318512,15.042915192517366
corrWdecBob,cifar10,all,False,False,decay,adam,5e-05,last,0.0001,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.5801,-2.301751955183196,1.0,-1.5400346899737846e-05,2684354.56,,954.8102560194877,0.0002818120119627565,12.198508761145852,,15.509964216839185,,,,,,15.553578994490886,14.750050620599227
corrWdecBob,svhn,all,False,False,decay,adam,5e-05,last,0.001,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.9046942224953904,-0.3936506759993693,0.9999848326280504,-0.0005805360176644307,671088.64,,2.003614140388731,0.008398211561143398,13.242513767508571,,16.066433219022528,,,,,,16.070155698199606,16.065296764521634
corrWdecBob,svhn,all,False,False,decay,adam,5e-05,last,0.001,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.9082283343577136,-0.3687149967633453,0.9999848326280504,-0.0005166635449289159,852007.00178536,,1.930887505544218,0.007491480093449355,13.238673971604932,,16.06664413629576,,,,,,16.069941040157346,16.065235655437146
corrWdecBob,svhn,all,False,False,decay,adam,5e-05,last,0.001,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.9053472649047326,-0.3902587069419878,0.9999848326280504,-0.0005353830314729732,733900.1744628134,,1.8042074778862045,0.007693528663367033,13.242682619612346,,16.067268489867214,,,,,,16.070513141247652,16.066537738770474
corrWdecBob,svhn,all,False,False,decay,adam,5e-05,last,0.001,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.9124154886293792,-0.3554840556212397,0.9999848326280504,-0.00046341937135689344,956775.9625751837,,1.4799143374628234,0.006831199862062931,13.242863906446354,,16.067167267318844,,,,,,16.070597419443054,16.065898318623386
corrWdecBob,svhn,all,False,False,decay,adam,5e-05,last,0.001,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.9040795943454212,-0.3957386947328144,0.9999848326280504,-0.0005013154741808271,679556.551718682,,1.632606018736471,0.007316097617149353,13.243374728417212,,16.066913116809932,,,,,,16.07043825193893,16.06527783889179
corrWdecBob,svhn,all,False,False,decay,adam,5e-05,last,0.001,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.8240242778119238,-1.1003005309418203,0.9999848326280504,-0.005582848544963846,368224.21947873797,,0.6975746218097469,0.04636715352535248,13.180578061776568,,16.027926282365193,,,,,,16.066252420114914,15.091127868770627
corrWdecBob,svhn,all,False,False,decay,adam,5e-05,last,0.001,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.8205669944683467,-1.1088092757850816,0.9999696652561012,-0.0055249503926226105,319186.03567181923,,0.7815401682814845,0.0462702251970768,13.213473268257554,,16.00470884456191,,,,,,16.064308092575665,14.356827307117078
corrWdecBob,svhn,all,False,False,decay,adam,5e-05,last,0.001,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.8227566072526121,-1.1060745340860676,0.9999848326280504,-0.005610120111259024,313753.1810943093,,0.7512989319592545,0.046636827290058136,13.215510383132816,,16.003297968428267,,,,,,16.065849259842278,14.081544521243071
corrWdecBob,svhn,all,False,False,decay,adam,5e-05,last,0.001,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.8209511370620775,-1.1154240874915364,0.9999848326280504,-0.00548611830613066,308457.86383223213,,0.7784757566603381,0.04586445912718773,13.198107460672539,,16.01371150053749,,,,,,16.0660800046699,14.023984591166176
corrWdecBob,svhn,all,False,False,decay,adam,5e-05,last,0.001,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.8271742470805162,-1.1001859049327318,0.9999848326280504,-0.005531654828788798,368224.21947873797,,0.6810853330403208,0.046233829110860825,13.118488526159478,,16.01696517855622,,,,,,16.065609392269636,14.105660490287368
corrWdecBob,svhn,all,False,False,decay,adam,5e-05,last,1e-05,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.893400430239705,-0.6700531512117527,0.9999848326280504,-2.258883593816517e-05,1213181.9210507732,,1828.3549299848762,6.0794594901381054e-05,13.21161608732948,,16.02256273668866,,,,,,16.060055680977282,14.900439203247545
corrWdecBob,svhn,all,False,False,decay,adam,5e-05,last,1e-05,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.8891748617086662,-0.6866077650415499,0.9999848326280504,-2.281612076128952e-05,1032382.0193497988,,1963.1100962503353,6.320406828308478e-05,13.214763234752093,,16.02969973955968,,,,,,16.059954680213632,15.11932429971621
corrWdecBob,svhn,all,False,False,decay,adam,5e-05,last,1e-05,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.8874078057775046,-0.7588216570126679,0.9999848326280504,-2.2493369221844033e-05,1154250.8185971512,,2436.626766659186,5.2212399168638506e-05,13.192009918449461,,16.021850933400234,,,,,,16.062726530917853,14.740683718245158
