experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,clf_nhid,clf_nlay,clf_kpru,gamma,epochs,test_accuracy_toagg,test_loglike_toagg,train_accuracy_toagg,train_loglike_toagg,train_sharp_mag_toagg,train_var_grad_toagg,train_path_norm_toagg,train_y_pred_ent_toagg,train_d_H_Q_xCz_toagg,train_H_Q_xCz_further_toagg,train_H_Q_xCz_toagg,train_d_H_Q_xCz_nofreeze_toagg,train_d_H_Q_xCz_maxep_toagg,train_d_H_Q_xCz_minep_toagg,train_H_Q_xCzy_toagg,test_d_H_Q_xCz_test_toagg,train_d_H_Qm_xCz_toagg,train_d_H_Qp_xCz_toagg
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.9,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.9304317762753536,-1.21607003737953,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.9,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.930239704978488,-1.1586872177990943,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.9,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.9320451751690229,-1.2941123101196852,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.9,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.9330439459127228,-1.4458237782702008,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.9,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.9259757221880762,-1.363039188722803,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.9,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.1958743085433313,-2.223981434810213,0.1892129650695424,-2.2363903345533527,64.0,,3.5607662332147747,3.226555347442627,13.20333941407906,,16.070781988690992,,,,,,16.07230618203333,16.07252143150152
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.9,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.1958743085433313,-2.223939800727712,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.9,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.1958743085433313,-2.2239733001957958,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.9,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.1958743085433313,-2.223970141273264,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.9,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.1958743085433313,-2.2239363343164684,0.1892129650695424,-2.2363716172574604,64.0,,3.7271202197878543,3.2268705368041988,13.187741124352744,,16.06947399109833,,,,,,16.072223914686102,16.07252143150152
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.8,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.3148432698217578,-1.8852349063341485,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.8,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.3146896127842655,-1.8905171994177123,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.8,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.3164182544560541,-1.8821264334130612,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.8,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.3118085433312845,-1.8968512689089143,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.8,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.3151889981561156,-1.8870357229753865,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.8,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.9456438229870928,-1.015530264353147,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.8,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.9473724646588814,-0.8908755895041127,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.8,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.946681007990166,-0.9062831667152412,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.8,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.9507529194837124,-0.8870841761463881,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.8,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.9490626920712968,-0.9834919226163554,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.8284035033804549,-2.304231918827425,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.8350875845113707,-2.217874148106156,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.8301321450522434,-2.1976692082748874,0.9980737437624184,-0.006482426253810553,6987.595168679717,,250.9118682426162,0.012326995842158794,12.969513383022575,,15.807902846225472,,,,,,16.04772458335226,9.133762034334877
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.8313229870928088,-2.2746962236525547,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.8341656422864168,-2.287522619951613,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.9430700676090964,-0.3851094286746396,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.9424554394591272,-0.4157062547796828,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.9453749231714812,-0.3773638093434108,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.9452212661339888,-0.3225584723535387,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.9431084818684696,-0.335057644659964,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.6,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.9466425937307928,-0.4911022026550334,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.6,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.950522433927474,-0.5038267691296658,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.6,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.9462200368776891,-0.5381161263490482,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.6,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.9507529194837124,-0.4783976715905585,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.6,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.9464889366933006,-0.5342943779048958,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.6,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.7025968039336201,-0.9549241308325214,0.7490406637241965,-0.7754068676340119,7594.93707559982,,92.7028339895146,1.4038406610488892,13.163450817729151,,16.065996687541638,,,,,,16.070530440456185,16.07117717949919
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.6,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.7188076213890596,-0.9174354791090681,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.6,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.7309849416103258,-0.8986741202169176,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.6,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.6946450522433928,-0.9783365150234868,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.6,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.7068223724646588,-0.9820091595187982,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.2,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.9451444376152428,-0.4361744017237005,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.2,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.9455669944683468,-0.39345902337934624,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.2,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.9475261216963736,-0.4113836902413982,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.2,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.9466041794714198,-0.4462069320470535,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.2,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.9436462814996928,-0.4661381348502152,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.2,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.8616702519975414,-1.0114008395326104,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.2,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.8610172095881992,-0.9866418838763752,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.2,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.8601336816226183,-1.024776692711078,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.2,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.8606330669944684,-0.997031983985286,,,,,,,,,,,,,,,,
corrDropnewBob,svhn,all,False,False,decay,adam,0.001,last,0,erm,0.2,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.8638598647818071,-0.9691666087697294,,,,,,,,,,,,,,,,
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.4,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.5708,-1.7363806057466271,0.9355777777777776,-0.20817413431308007,8866.278768661647,,89.48940994434759,0.5035548210144043,12.219997156750074,,15.537453640591016,,,,,,15.55492196299813,15.4924710447138
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.4,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.5727,-1.7482557016948492,0.9451111111111112,-0.19636122836312533,6204.59171597633,,81.9283908695194,0.4808405041694641,12.222263314507224,,15.543185873465106,,,,,,15.554778868501835,15.501388560641894
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.4,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.5734,-1.7628479186765982,0.9457111111111112,-0.19649911120194608,7358.226364408871,,81.57507984883466,0.4883980453014374,12.222376292402096,,15.536406018517232,,,,,,15.554781512780625,15.502045674757525
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.4,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.5677,-1.7210476195419129,0.9388,-0.20499464886862095,6325.654067301348,,78.14948366352141,0.4976688921451569,12.221837238831954,,15.538775953379545,,,,,,15.553215048529886,15.501174363222988
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.4,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.568,-1.7038052425615569,0.9390888888888888,-0.21329453876719465,5648.41881996465,,97.04997303258256,0.5256994962692261,12.224419377066873,,15.542758453976026,,,,,,15.554920705881985,15.504516623236913
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.4,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.8417,-1.2212600161970821,0.9990444444444444,-0.0033754568352901545,132560.71901234568,,42.056492187963684,0.007106473669409752,11.625765995545821,,14.777903838591142,,,,,,15.55480934273113,14.749857870015232
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.4,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.8279,-1.3748498267186966,0.9981333333333332,-0.007943925602709958,109554.31323334354,,22.519488223614573,0.006259751971811056,12.065687320449136,,15.339380188421767,,,,,,15.553960204124449,14.387722784822635
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.4,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.8323,-1.1703138070972843,0.9976888888888888,-0.007368998156256369,128250.09095523904,,44.766248086850396,0.010778249241411686,11.637357278303664,,14.83380855213512,,,,,,15.554767337712375,14.731955517422069
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.4,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.8416,-1.1408745894180354,0.9987333333333334,-0.004799279948681999,152174.2947845805,,53.14175746735095,0.009900218807160854,11.91875246438113,,15.183464873920787,,,,,,15.55542010610754,14.603098219091242
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.4,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.8436,-1.1073475248841416,0.9994666666666666,-0.0022331331779952305,143505.20551973002,,53.128090443197976,0.006059558596462011,11.496616287664931,,14.678068854592063,,,,,,15.552347952669315,14.285253329710526
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.5416,-6.1423255291473815,0.9986666666666668,-0.004763529234077503,9073.67009194159,,189.33085294003197,0.008818178437650205,11.35319033536044,,14.622153423049236,,,,,,15.519632664593784,6.932811932130293
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.5426,-5.653813969172753,0.9984222222222222,-0.00548109916200269,8866.278768661647,,179.21886170441158,0.009963121265172958,11.445075837048616,,14.718575011600148,,,,,,15.516630747101527,7.568799414417961
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.5438,-5.6561142441931835,0.9970666666666668,-0.00962941099618026,10752.902419484057,,162.6753801190426,0.013609003275632858,11.105324322527103,,14.409474849700928,,,,,,15.516104849902066,7.909609101035378
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.5536,-5.9922337843878415,0.9985777777777778,-0.004876165733799537,9398.671475088408,,180.81328853958718,0.007738390937447549,11.188969525423916,,14.716038877313787,,,,,,15.511305505579168,7.886875824494795
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.5473,-5.528914980109684,0.9976888888888888,-0.00837291944227557,9741.452170126287,,186.93684177416716,0.012809732928872108,11.56835482337258,,14.781703569672324,,,,,,15.514297767118974,7.99927014654333
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.8278,-1.1053984930640646,0.9979555555555556,-0.005899420730318471,155863.2347220206,,41.11867708801864,0.010240151546895504,12.093544298952274,,15.382834087718615,,,,,,15.556095773523504,14.14016832004894
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.8305,-1.1391889658254872,0.9985111111111112,-0.004973160967710643,150378.74360141452,,45.68504450053239,0.008289480581879616,12.117428703741592,,15.442162708802655,,,,,,15.556000276045365,14.589994322169911
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.8327,-1.0388495896776628,0.9972666666666666,-0.008985915061530745,135556.34692589322,,44.40435868597248,0.013154521584510805,12.013968619433316,,15.25447940826416,,,,,,15.555871291594071,13.75712263584137
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.8282,-1.1800142279315269,0.9976,-0.008411387830837919,145178.72147106545,,53.217275100672204,0.007696669548749924,12.02931366183541,,15.379902742125774,,,,,,15.555601781064816,14.010846766558561
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.8351,-1.1311816181617973,0.9978666666666668,-0.007414629731985209,152174.2947845805,,50.23176266535697,0.007961483672261238,12.129644296386026,,15.429551644758744,,,,,,15.555446819825606,14.621286240491
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.8,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.8277,-3.3193445151642065,0.9998222222222222,-0.0022082061479587853,159687.95716835218,,107.9232492763955,0.01253308542072773,12.223016316240484,,15.542702837423846,,,,,,15.557501597837968,15.550321394746954
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.8,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.8167,-3.6198616068224574,0.9997777777777778,-0.0012136966900187936,204279.06282996433,,115.43035982249212,0.003491103183478117,12.224059278314764,,15.543250268155878,,,,,,15.557431719519876,15.54934923215346
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.8,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.8329,-2.910237472969261,0.9999777777777776,-0.0008967717928863242,114118.59113614625,,90.8675364455728,0.00747132720425725,12.223557981577786,,15.5427809195085,,,,,,15.558035026897088,15.551518537781455
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.8,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.823,-3.6446950372163123,0.9997111111111112,-0.0021295598120754187,196081.4141709277,,99.54655494572629,0.009790687821805477,12.226899309591813,,15.544652657075362,,,,,,15.556846900419755,15.554572007872842
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.8,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.8266,-2.9732607594045146,1.0,-9.4225546428006e-05,99273.46745562131,,75.48331575276255,0.0011824856046587227,12.225718183950946,,15.541543971408498,,,,,,15.557281093163926,15.553753343495455
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.8,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.22899999999999998,-1.9112941107273105,0.2350888888888889,-1.8724112959673007,346.6366942148761,,17.637595579671036,2.790269374847412,12.23555640740828,,15.556408697908573,,,,,,15.558206850832159,15.559758966619318
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.8,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.2384,-1.906687845212221,0.24084444444444444,-1.8660772047602467,334.3673469387755,,15.221965598907913,2.78432035446167,12.235055414113132,,15.556486248970034,,,,,,15.558242201805115,15.55978857387196
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.8,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.2329,-1.9064616108447316,0.2401555555555556,-1.8601562503510047,395.35337920633424,,15.730612796553034,2.77469801902771,12.235651037909768,,15.557006023146892,,,,,,15.557770176367324,15.55978857387196
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.8,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.2322,-1.9060456114709377,0.2368888888888889,-1.8630465845717323,395.35337920633424,,15.948586351655464,2.7816426753997803,12.235201716423035,,15.556119333614006,,,,,,15.558175617998295,15.55978857387196
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.8,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.2321,-1.9066590653061868,0.2387111111111111,-1.8611596245159705,380.43573696145125,,15.89562321528614,2.77780556678772,12.235804048451511,,15.55679416656494,,,,,,15.558620528741315,15.559597947380759
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.9,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.1857,-1.996972177016735,0.188,-1.9910222027010387,244.40906707068356,,7.284570288934934,2.9631597995758057,12.235798087987034,,15.556800928982822,,,,,,15.558729659427295,15.558911464431072
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.9,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.1855,-1.9973099994778636,0.1859111111111111,-1.9915978036006288,208.00952192025392,,6.584423248592207,2.964384794235229,12.235413876446811,,15.55718771977858,,,,,,15.559008479118347,15.559104670177806
