experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,clf_nhid,clf_nlay,clf_kpru,gamma,epochs,run_count,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,train_acc_mean,train_acc_std
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,20,3,-0.5288965395436142,0.011708159342029161,4.445664106750488,0.14187897835952332,0.48293333333333327,0.007305705532892314,0.9979111111111111,0.000278443646358748
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,21,3,-0.5430733945413069,0.012218498441184954,4.546156520080566,0.143353660396906,0.4812666666666667,0.0058045958802774005,0.9976888888888888,0.0002320068113091372
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,22,3,-0.5586909756530415,0.012459099679429904,4.614214598083496,0.1622293678212515,0.48046666666666665,0.007100234737903618,0.9977925925925927,0.00023761503603474257
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,23,3,-0.5732076820676978,0.013404689548773682,4.695027532958984,0.13542283512797323,0.47973333333333334,0.005601190349678652,0.9977851851851852,0.0001357800205912803
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,24,3,-0.5857071251739155,0.01333933656655736,4.7875744913736975,0.15200979226907355,0.47806666666666664,0.005300314456080262,0.9975999999999999,0.00024444444444440827
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,25,3,-0.598221397337769,0.01267772948341291,4.80932426401774,0.13873852917977797,0.4782,0.0067999999999999935,0.9975925925925925,0.0003192068359469484
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,26,3,-0.6107676066514217,0.012709168836104913,4.878764183807372,0.14071337144609342,0.4775333333333333,0.005205125678918158,0.9978074074074074,0.0002632497132431664
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,27,3,-0.6216927182891152,0.012034673800403232,4.929197238413494,0.1411405805403366,0.47573333333333334,0.006543189843901323,0.9977333333333332,0.00015555555555557543
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,28,3,-0.6325964733672864,0.012512496251096709,4.990215248870849,0.15435398853252572,0.4764,0.007400000000000003,0.9977999999999999,0.00013877773329774244
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,29,3,-0.6432721803462866,0.01321758525969409,5.052410477956136,0.14855069664241707,0.47433333333333333,0.0055075705472861,0.9976592592592594,0.0002934118862272316
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,30,3,-0.6537910847779477,0.01318713681218389,5.092695418548584,0.15806450303841213,0.4736,0.006102458520956959,0.9976444444444444,6.666666666665932e-05
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,31,3,-0.6635682583779999,0.014180008453552878,5.147566517639159,0.1624243409853262,0.474,0.006755738301621831,0.9976444444444444,0.00017356110390904727
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,32,3,-0.6723891210064744,0.01298786629952342,5.175628616841634,0.14891030912629455,0.4734,0.006954135460285483,0.9974666666666666,0.00026666666666666505
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,33,3,-0.681754835807916,0.013783228019613441,5.227876115926107,0.14500153587090706,0.47313333333333335,0.006204299584428015,0.9976814814814815,0.00017962008374790652
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,34,3,-0.690339705733097,0.013577841227268855,5.256844864654541,0.1423767683678001,0.47213333333333335,0.006771508940652225,0.9978444444444444,0.00013517250067329864
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,35,3,-0.6982727673964066,0.014863824956791744,5.291839084116618,0.14301734700489543,0.47206666666666663,0.00748954827298236,0.9978370370370371,0.0001512635396789517
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,36,3,-0.7059690689578201,0.013599918994955428,5.316762462361653,0.16038883178356259,0.4719333333333333,0.008403174003514015,0.9977777777777778,0.00020367003088694316
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,37,3,-0.713930266195355,0.01339118672611046,5.350947469584146,0.14489516682856798,0.4712,0.006808817812219694,0.9978370370370371,0.00010264004785597291
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,38,3,-0.7208646013115391,0.015066472961082194,5.388502737935384,0.16482855201693114,0.47026666666666667,0.007700216447174267,0.9978814814814815,0.0002594708131575346
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,39,3,-0.7279797585718559,0.01328626044111059,5.414646569569906,0.1446939918775843,0.4704,0.008301807032206898,0.9977925925925927,0.0003401766667616472
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,40,3,-0.7348729327042899,0.012905040910175644,5.442840083312988,0.14919126461028856,0.4702,0.00743236167042483,0.9976074074074074,2.5660011963959173e-05
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,41,3,-0.7420789640773426,0.014383533285241553,5.476301024881998,0.15558222066326527,0.47013333333333335,0.007770027884977835,0.9977333333333332,0.0003227964232518679
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,42,3,-0.7468856609171087,0.014059456021536148,5.488571065775552,0.15163330098096922,0.47,0.007901898506055362,0.9977185185185186,0.00010501812502782679
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,43,3,-0.7541247197266782,0.014340868092537396,5.520074039204915,0.15229666425234176,0.46826666666666666,0.00815924833139262,0.9978814814814815,0.00021923923832515115
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,44,3,-0.7585529586791991,0.014474700600237042,5.533859851582846,0.15817731155459028,0.46859999999999996,0.007748548251124232,0.9979555555555556,0.00011547005383791244
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,45,3,-0.7653515698288427,0.014756727599071982,5.573187461853028,0.16089447497715736,0.4676666666666667,0.00921809814079529,0.9977111111111112,0.00016777409856155557
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,46,3,-0.7699792678255023,0.01502514398690886,5.593314820098876,0.15258334052426262,0.46973333333333334,0.007049349851818474,0.9978444444444445,0.00021430335024427436
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,47,3,-0.7754934116132333,0.014239370712978821,5.610014114634197,0.13870854864142476,0.46713333333333334,0.008251868475280822,0.9978518518518519,0.00024578755589684404
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,48,3,-0.7798539414463622,0.01480531400828195,5.628067319742839,0.1476144108911607,0.4676,0.008185352771872458,0.9978518518518519,0.00027427420120854003
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,49,3,-0.7853233798951814,0.01590458765207765,5.64615856068929,0.1493111672136789,0.46786666666666665,0.008953956295031469,0.9977999999999999,5.879447357924686e-05
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,50,3,-0.7898017462181323,0.015815128889049703,5.654779399871827,0.1653987056563044,0.47013333333333335,0.008161699169494876,0.9980074074074073,0.00023761503603476593
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,51,3,-0.7943128403605836,0.014572106949650698,5.6922755009969075,0.1458904177624344,0.4678,0.008316249154516725,0.9981925925925926,5.592469952055039e-05
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,52,3,-0.7993850135716526,0.01506717431212757,5.704708952840169,0.13760889363608003,0.46693333333333337,0.009411340676722607,0.9979777777777779,0.00023412563895225863
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,53,3,-0.8036913504687223,0.016131005686354935,5.718506971995036,0.15811676448004194,0.4676,0.009000000000000008,0.9976518518518519,0.00023129622216290337
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,54,3,-0.8078411682706891,0.015434378992777756,5.7260973876953125,0.14173282676343538,0.4679333333333333,0.008709381914540962,0.9980740740740742,0.00016380255101841338
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,55,3,-0.8129153934103069,0.015573644031601363,5.742584320831299,0.1340308524160022,0.46786666666666665,0.007943131204590117,0.9980444444444444,0.00021886350670660768
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,56,3,-0.8164889285116484,0.0151548193779682,5.762774785105388,0.14925211526827567,0.467,0.008551023330572788,0.9981925925925926,0.00021003625005566726
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,57,3,-0.8192793987707659,0.014617853762025292,5.7724592358907065,0.13561485942590573,0.4673333333333333,0.009287267269403501,0.9979111111111111,3.849001794597882e-05
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,58,3,-0.8230628536253265,0.0152147278772697,5.7962051869710285,0.1373200935575917,0.467,0.008928605714219896,0.9979851851851852,0.0002778518419779282
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,59,3,-0.8267623904748396,0.01575193986931413,5.802243792724609,0.1393642788901602,0.4662,0.008119113252073781,0.9981777777777778,8.012336167703286e-05
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,60,3,-0.8309122812039925,0.015639065040738243,5.818107703908285,0.14419298906609437,0.4662,0.007807688518377256,0.9978592592592591,0.0003831856935223184
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,61,3,-0.8350144259077131,0.015611161535905032,5.834441152954102,0.1675783757608355,0.46606666666666663,0.007627144507175232,0.998074074074074,0.0001512635396789517
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,62,3,-0.837614814671603,0.016366866050948878,5.837238845570883,0.15760392794987854,0.4663333333333333,0.007834113436333024,0.9977925925925925,0.00034017666676163026
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,63,3,-0.8408577036626411,0.016417632911375175,5.853159472910563,0.1504243312200524,0.4653333333333333,0.006543189843901323,0.9978814814814815,0.0002575605726031771
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,64,3,-0.844176177776221,0.016446625647654353,5.85593555246989,0.15850422011338747,0.4667333333333333,0.008818919056966875,0.9979925925925927,0.0002959256941546268
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,65,3,-0.8470353188630306,0.014874885934026735,5.862934149932862,0.15635656524110245,0.466,0.008126499861564001,0.9978444444444444,0.00020367003088700674
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,66,3,-0.8488543136770076,0.016299533561595227,5.8792027036031085,0.13913959716420068,0.46466666666666673,0.008082903768654743,0.9980222222222223,0.0002504317259907899
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,67,3,-0.8529450961286371,0.01574748895769559,5.889173458099365,0.14998191878622233,0.4648666666666667,0.007294746968424148,0.9981037037037037,8.981004187394181e-05
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,68,3,-0.8550797191908867,0.016915497013388115,5.897730808258056,0.16097034764571824,0.46540000000000004,0.008968834929911455,0.9980148148148148,8.981004187398531e-05
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,69,3,-0.8579516144492411,0.01617941354068823,5.910577761332195,0.14553850628642914,0.46573333333333333,0.00688573404462686,0.9979851851851852,0.0001263609045128568
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,70,3,-0.860080593623537,0.015388018214386436,5.9310601097106925,0.13887469581695508,0.46606666666666663,0.008013322240702244,0.9980666666666668,3.849001794595479e-05
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,71,3,-0.8644265179951987,0.016808256688010052,5.930283820343018,0.15015642597051945,0.46493333333333337,0.007049349851818484,0.9980000000000001,0.00037383564091688905
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,72,3,-0.8651332265189199,0.01644717177393132,5.932382498931884,0.1550172302244715,0.46526666666666666,0.009016281569102294,0.9980074074074073,7.804187965075726e-05
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,73,3,-0.8683670619415516,0.016612089267216076,5.943904925282797,0.14951614279682474,0.46426666666666666,0.007635007094517544,0.9981333333333334,0.00023200681130908804
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,74,3,-0.8695260931939789,0.018295400595112983,5.955616996002196,0.13976996170282158,0.465,0.006965629906907205,0.9980888888888889,0.0002784436463586594
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,75,3,-0.8723541208931894,0.015872406267169584,5.9521641998291015,0.14877992945760105,0.4656666666666667,0.009321659365871152,0.9981185185185185,6.415002990999409e-05
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,76,3,-0.8745290869510535,0.016230332567729544,5.965389406840006,0.13771610254235636,0.4653333333333333,0.006503332479070493,0.9981481481481481,0.00022698597697848574
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,77,3,-0.8759508966734915,0.016305221696772235,5.959997899881998,0.14339326380303646,0.46513333333333334,0.007561305002004154,0.9980962962962963,0.0002247998652665567
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,78,3,-0.8782338813550544,0.015001478613315793,5.985021277364095,0.14767601108906178,0.465,0.006238589584192905,0.9979703703703704,7.14344500813821e-05
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,79,3,-0.8802846349080403,0.01671809576065129,5.995567818450927,0.1316486720209148,0.4632,0.007989993742175242,0.9980148148148148,6.789001029558412e-05
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,80,3,-0.8832740907495672,0.01697821157199597,6.007260270690917,0.15843147483362593,0.4652,0.006520736154760421,0.9982296296296296,0.000186366601857938
QminimalityConditionalFinal,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.001,0,1024,0,1,default,128,1,0,-0.55,81,3,-0.8844344005555818,0.01603601473897028,5.9991887751261395,0.1466305230547596,0.4641333333333333,0.007457434768962656,0.9979481481481481,0.00012239045660633987
