model,beta,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
dib,10.0,0,126,-0.591237881937894,5.1309679420471195,0.4684,0.9956888888888888
dib,10.0,0,127,-0.5927422765861858,5.1096552383422855,0.4688,0.9963111111111111
dib,10.0,0,128,-0.5948976847561923,5.102439237976074,0.468,0.9960666666666667
dib,10.0,0,129,-0.5942711947181009,5.108844983673095,0.4686,0.9960222222222223
dib,10.0,0,130,-0.5950273426662792,5.133701583862305,0.4686,0.9961555555555556
dib,10.0,0,131,-0.5958308164769953,5.107927740478516,0.4694,0.9959777777777777
dib,10.0,0,132,-0.5951126774701205,5.1274765167236325,0.469,0.9960222222222223
dib,10.0,0,133,-0.5972653493014249,5.1507527603149414,0.4696,0.9961555555555556
dib,10.0,0,134,-0.597807375387712,5.1303510665893555,0.4692,0.9962
dib,10.0,0,135,-0.5985882472298362,5.144242239379883,0.468,0.9966222222222222
dib,10.0,0,136,-0.59761116084619,5.166012117767334,0.4682,0.9958666666666667
dib,10.0,0,137,-0.5969685432954268,5.1565900230407715,0.4686,0.9961555555555556
dib,10.0,0,138,-0.5964078277847984,5.170888219451904,0.4692,0.9963111111111111
dib,10.0,0,139,-0.5995948461705988,5.1120294540405276,0.4678,0.9959777777777777
dib,10.0,0,140,-0.5989613403840498,5.161708512878418,0.4684,0.9961111111111111
dib,10.0,0,141,-0.5992942750887438,5.149528086853027,0.4696,0.9964444444444445
dib,10.0,0,142,-0.6007202851208774,5.168824198150634,0.4682,0.9962666666666666
dib,10.0,0,143,-0.6007142142122442,5.1537120262146,0.469,0.9961333333333333
dib,10.0,0,144,-0.6011525424523787,5.155275066375732,0.4682,0.9963333333333333
dib,10.0,0,145,-0.6007752025040713,5.154364276123047,0.4676,0.9958
dib,10.0,0,146,-0.599722407132929,5.142921829986572,0.469,0.9960222222222223
dib,10.0,0,147,-0.6015180504972284,5.1461560279846195,0.4694,0.9962444444444445
dib,10.0,0,148,-0.6025730162403801,5.164545738983154,0.468,0.9962888888888889
dib,10.0,0,149,-0.6008798068826848,5.159932970428467,0.4692,0.9954888888888889
dib,10.0,0,150,-0.6035833595102483,5.184437427520752,0.469,0.9956222222222222
dib,10.0,0,151,-0.6023159174312245,5.181978690338135,0.4688,0.9964222222222222
dib,10.0,0,152,-0.6033079995978963,5.161896250152588,0.4674,0.9960444444444444
dib,10.0,0,153,-0.6046236277363517,5.178383115386963,0.4664,0.9961777777777778
dib,10.0,0,154,-0.6036006844954057,5.175304072570801,0.4686,0.9956444444444444
dib,10.0,0,155,-0.6052221656105735,5.179640425109863,0.4698,0.9965111111111111
dib,10.0,0,156,-0.6032862326622009,5.166365683746338,0.4676,0.9957333333333334
dib,10.0,0,157,-0.6053736881429499,5.170275233459472,0.4694,0.9961777777777778
dib,10.0,0,158,-0.6060614902843129,5.171994359588623,0.4682,0.996
dib,10.0,0,159,-0.6040350352460688,5.17466951675415,0.4686,0.9958222222222223
dib,10.0,0,160,-0.6064594202128324,5.1745191688537595,0.4684,0.9961333333333333
dib,10.0,0,161,-0.6063952006166632,5.161408653259278,0.4678,0.9962222222222222
dib,10.0,0,162,-0.606504707032984,5.2011640296936035,0.4684,0.9961333333333333
dib,10.0,0,163,-0.6072700863014568,5.180112138366699,0.4674,0.9965333333333334
dib,10.0,0,164,-0.6063909984848717,5.198488069915771,0.4674,0.9960222222222223
dib,10.0,0,165,-0.6076378433661027,5.185057381439209,0.4668,0.9961777777777778
dib,10.0,0,166,-0.6062392758282749,5.185763371276855,0.4692,0.9962444444444445
dib,10.0,0,167,-0.6067752141085538,5.193418324279786,0.4674,0.9962666666666666
dib,10.0,0,168,-0.6088989822431045,5.198621466827393,0.468,0.996
dib,10.0,0,169,-0.6060417688889937,5.1869384475708005,0.4696,0.9956666666666667
dib,10.0,0,170,-0.6073817910541187,5.182579023742676,0.4666,0.9963333333333333
dib,10.0,0,171,-0.6086241033207287,5.192555629730225,0.4678,0.9964
dib,10.0,0,172,-0.6088116363698786,5.206302175140381,0.4676,0.9960444444444444
dib,10.0,0,173,-0.608320034902746,5.1979241409301755,0.4672,0.9956444444444444
dib,10.0,0,174,-0.6093196363102306,5.214809938812256,0.4678,0.9967777777777778
dib,10.0,0,175,-0.6090426728075201,5.197050377655029,0.4696,0.9962222222222222
dib,10.0,0,176,-0.6086360335956921,5.199558996582032,0.4668,0.9962222222222222
dib,10.0,0,177,-0.6089157046664845,5.178913040161133,0.468,0.9956222222222222
dib,10.0,0,178,-0.6089895571448586,5.2176997810363765,0.4694,0.9961555555555556
dib,10.0,0,179,-0.6082331543922425,5.200084055328369,0.4676,0.9963333333333333
dib,10.0,0,180,-0.6089826845515858,5.21392127532959,0.469,0.9963111111111111
dib,10.0,0,181,-0.6090563582160257,5.213960332489013,0.4668,0.9959111111111111
dib,10.0,0,182,-0.610157745179263,5.223588981628418,0.4696,0.9962666666666666
dib,10.0,0,183,-0.6110372106985612,5.184830641174316,0.468,0.996
dib,10.0,0,184,-0.611265189556642,5.20369292755127,0.4672,0.9964888888888889
dib,10.0,0,185,-0.6087824189099399,5.190810995483399,0.4694,0.9958444444444444
dib,10.0,0,186,-0.6094342454303394,5.209604859924316,0.4674,0.9964444444444445
dib,10.0,0,187,-0.6094447047493674,5.192129055786133,0.4682,0.9963111111111111
dib,10.0,0,188,-0.6107671976783059,5.210525539398193,0.4668,0.9961333333333333
dib,10.0,0,189,-0.6114231148372997,5.229382008361816,0.4686,0.9960444444444444
dib,10.0,0,190,-0.61155535549684,5.22179412765503,0.469,0.9957111111111111
dib,10.0,0,191,-0.6098713713299144,5.197452702331543,0.468,0.9960666666666667
dib,10.0,0,192,-0.611276605424014,5.22368489074707,0.4676,0.9959555555555556
dib,10.0,0,193,-0.6119161427324469,5.2059887001037595,0.467,0.9960222222222223
dib,10.0,0,194,-0.6131327577417547,5.185705004882813,0.4668,0.9964888888888889
dib,10.0,0,195,-0.6118127881570296,5.216743368530273,0.4678,0.9964666666666666
dib,10.0,0,196,-0.6119126141548157,5.22940500793457,0.4674,0.9956666666666667
dib,10.0,0,197,-0.6112654252139005,5.225008219909668,0.4674,0.9966888888888888
dib,10.0,0,198,-0.6129540509830822,5.188020513916015,0.4682,0.9962666666666666
dib,10.0,0,199,-0.6107491248694333,5.219725896453857,0.4674,0.9960888888888889
dib,10.0,1,0,1.2239237940354781,1.6752479681015016,0.4206,0.43295555555555554
dib,10.0,1,1,0.6616955060005189,1.5370799098968506,0.4676,0.7652
dib,10.0,1,2,0.38993170300397006,1.5314287534713744,0.4766,0.8798222222222222
dib,10.0,1,3,0.2297378436825492,1.5760577785491943,0.4842,0.9292666666666667
dib,10.0,1,4,0.12432053629051555,1.6454640090942383,0.4864,0.9552666666666667
dib,10.0,1,5,0.04917235078378157,1.7233801219940186,0.487,0.9709777777777778
dib,10.0,1,6,-0.00582715673874217,1.8146911643981933,0.4838,0.9779555555555556
dib,10.0,1,7,-0.04872595828446475,1.9038248468399048,0.4854,0.9837333333333333
dib,10.0,1,8,-0.08334221630529924,1.996977827835083,0.4858,0.9873555555555555
dib,10.0,1,9,-0.11110678446943109,2.085525820541382,0.4852,0.9894222222222222
dib,10.0,1,10,-0.13668709127902984,2.19364289932251,0.4858,0.9914444444444445
dib,10.0,1,11,-0.15914131783788854,2.2771218284606936,0.4862,0.9925555555555555
dib,10.0,1,12,-0.1777584780216217,2.3834864742279054,0.4832,0.9931333333333333
dib,10.0,1,13,-0.19621170819889416,2.4815757625579833,0.4838,0.9940444444444444
dib,10.0,1,14,-0.21168533997102218,2.5723020545959474,0.4812,0.9946444444444444
dib,10.0,1,15,-0.22736758105971597,2.6670024044036866,0.4846,0.9955777777777778
dib,10.0,1,16,-0.24161767949624496,2.7504607231140135,0.4802,0.9952
dib,10.0,1,17,-0.25521237716674805,2.8589553237915037,0.4816,0.9958888888888889
dib,10.0,1,18,-0.2680753788471222,2.9110367080688477,0.4832,0.9959777777777777
dib,10.0,1,19,-0.27996990477388556,3.0221738216400147,0.4804,0.9960444444444444
dib,10.0,1,20,-0.2915682523380626,3.1010435436248778,0.4768,0.9966666666666667
dib,10.0,1,21,-0.3035418136336587,3.192593744659424,0.4776,0.9967777777777778
dib,10.0,1,22,-0.3139382971980355,3.2531641368865967,0.48,0.9963555555555555
dib,10.0,1,23,-0.32370639696554704,3.309401260757446,0.4786,0.9963555555555555
dib,10.0,1,24,-0.3341510255206715,3.412890421295166,0.4786,0.9967333333333334
dib,10.0,1,25,-0.34249542699293656,3.4733601367950437,0.4748,0.9967777777777778
dib,10.0,1,26,-0.35240165841796184,3.546767198944092,0.4776,0.9966666666666667
dib,10.0,1,27,-0.3606755253531716,3.5881385623931883,0.4768,0.9967333333333334
dib,10.0,1,28,-0.3695647378097881,3.650791513824463,0.4772,0.9969555555555556
dib,10.0,1,29,-0.3774805051240054,3.700266217803955,0.4766,0.9974888888888889
dib,10.0,1,30,-0.3849227942423387,3.7339816581726075,0.4752,0.9971777777777778
dib,10.0,1,31,-0.3923228598507968,3.8079828056335447,0.4762,0.9967111111111111
dib,10.0,1,32,-0.39954475731416184,3.862360218048096,0.4778,0.9970888888888889
dib,10.0,1,33,-0.4059549947348508,3.921047147369385,0.4744,0.9967555555555555
dib,10.0,1,34,-0.41256410518559544,3.9416749389648436,0.4752,0.9968444444444444
dib,10.0,1,35,-0.41959270199428905,4.013959580993652,0.4742,0.9966222222222222
dib,10.0,1,36,-0.4255453093962236,4.028155522155762,0.4754,0.9967555555555555
dib,10.0,1,37,-0.4304089537967335,4.1176729530334475,0.473,0.9967111111111111
dib,10.0,1,38,-0.43751061914183875,4.126818154144287,0.4742,0.9971333333333333
dib,10.0,1,39,-0.44307265219688413,4.152937820434571,0.4726,0.9969777777777777
dib,10.0,1,40,-0.4490964153246446,4.206606163024903,0.4712,0.9971555555555556
dib,10.0,1,41,-0.4531760912548412,4.23433671875,0.4746,0.9965111111111111
dib,10.0,1,42,-0.458541300314123,4.267806713104248,0.4716,0.9968666666666667
dib,10.0,1,43,-0.46388141888705164,4.295993277740479,0.4732,0.9966
dib,10.0,1,44,-0.46727797275023025,4.3321983406066895,0.4726,0.9965333333333334
dib,10.0,1,45,-0.4722550030404871,4.3639101196289065,0.4712,0.9963555555555555
dib,10.0,1,46,-0.47794126676212656,4.379257357025146,0.4736,0.9968222222222223
dib,10.0,1,47,-0.481198677184365,4.4166450126647945,0.4716,0.9966222222222222
dib,10.0,1,48,-0.4868445452039892,4.451305838775634,0.4706,0.9969111111111111
dib,10.0,1,49,-0.4896969796267423,4.461139824676514,0.4712,0.9968666666666667
dib,10.0,1,50,-0.49331564049720766,4.50460039138794,0.4712,0.9968
dib,10.0,1,51,-0.49734971538890493,4.517377349090576,0.4704,0.9965777777777778
dib,10.0,1,52,-0.49988980521288784,4.514191876220703,0.471,0.9964444444444445
dib,10.0,1,53,-0.5035844330267473,4.557517095947266,0.4702,0.9966888888888888
dib,10.0,1,54,-0.507911573860862,4.575970294189453,0.4684,0.9966444444444444
dib,10.0,1,55,-0.5114090233716098,4.600583631134033,0.4668,0.9966888888888888
dib,10.0,1,56,-0.514845217184587,4.619391404724121,0.469,0.9967111111111111
dib,10.0,1,57,-0.5182810534173792,4.649290430450439,0.4688,0.9966666666666667
dib,10.0,1,58,-0.5202520941734314,4.658945109558106,0.4692,0.9966222222222222
dib,10.0,1,59,-0.5222923977851868,4.67327498550415,0.4686,0.9967333333333334
dib,10.0,1,60,-0.5268514063488353,4.718434747314453,0.4684,0.9963777777777778
dib,10.0,1,61,-0.5292022717562589,4.726898237609864,0.4686,0.9964444444444445
dib,10.0,1,62,-0.532539545249939,4.724596450042725,0.4706,0.9966888888888888
dib,10.0,1,63,-0.5349312235745517,4.7356978713989255,0.4678,0.9965777777777778
dib,10.0,1,64,-0.5354363960266113,4.7797637443542484,0.4674,0.9962666666666666
dib,10.0,1,65,-0.5404202870889143,4.779474957275391,0.4668,0.9965555555555555
dib,10.0,1,66,-0.541516433542425,4.769442403411865,0.4664,0.9967777777777778
dib,10.0,1,67,-0.5443930799614299,4.805807397460938,0.4654,0.9965555555555555
dib,10.0,1,68,-0.5463642935189333,4.820037496185303,0.467,0.9964
dib,10.0,1,69,-0.5485242241859436,4.82109100189209,0.4692,0.9964888888888889
dib,10.0,1,70,-0.5500148905840787,4.837709141540527,0.4704,0.9965777777777778
dib,10.0,1,71,-0.5530652946298773,4.838698114013672,0.4686,0.9961777777777778
dib,10.0,1,72,-0.5533680172313343,4.8399946426391605,0.4656,0.9969111111111111
dib,10.0,1,73,-0.557767991958965,4.875154969787598,0.4678,0.9966222222222222
dib,10.0,1,74,-0.5573740788979964,4.864683191680908,0.466,0.9964888888888889
dib,10.0,1,75,-0.5606595119953156,4.882267687225342,0.4678,0.9963111111111111
dib,10.0,1,76,-0.5625306503425945,4.899465603637696,0.4658,0.9967555555555555
dib,10.0,1,77,-0.5646021149938757,4.909622515106201,0.466,0.9964444444444445
dib,10.0,1,78,-0.5664537997765975,4.925577554321289,0.4664,0.9966222222222222
dib,10.0,1,79,-0.5681712485833601,4.930973008728027,0.4672,0.9965333333333334
dib,10.0,1,80,-0.5698620958935131,4.949843180847168,0.4664,0.9967777777777778
dib,10.0,1,81,-0.5724346997867931,4.952534169006348,0.4678,0.9961333333333333
dib,10.0,1,82,-0.5719086604595184,4.957743556213379,0.4664,0.9959333333333333
dib,10.0,1,83,-0.5738132493019104,4.990152669525147,0.4648,0.9966444444444444
dib,10.0,1,84,-0.5750621829379688,4.9703514060974125,0.4642,0.9966
dib,10.0,1,85,-0.5763816783254797,4.957843748474121,0.4644,0.9966222222222222
dib,10.0,1,86,-0.5791680144309997,4.979992808532715,0.4652,0.9966444444444444
dib,10.0,1,87,-0.5812573303179307,5.029891016387939,0.4642,0.9968
dib,10.0,1,88,-0.5810632894602689,5.025159085845948,0.4648,0.9964888888888889
dib,10.0,1,89,-0.582918955638192,5.028887852478027,0.465,0.9966222222222222
dib,10.0,1,90,-0.5835924140670082,5.051690441894531,0.4668,0.9961111111111111
dib,10.0,1,91,-0.5874497095628218,5.05515161819458,0.4616,0.9967555555555555
dib,10.0,1,92,-0.5850046120817011,5.055489978027344,0.4634,0.9962888888888889
dib,10.0,1,93,-0.5862336522232402,5.045996782684326,0.467,0.9963333333333333
dib,10.0,1,94,-0.586804559842023,5.056662769317627,0.4648,0.9964666666666666
dib,10.0,1,95,-0.5885357635498046,5.056143280029297,0.464,0.9967333333333334
dib,10.0,1,96,-0.5898624945120378,5.051532426452637,0.4616,0.9966666666666667
dib,10.0,1,97,-0.5931987033757297,5.049766215515136,0.463,0.9966222222222222
dib,10.0,1,98,-0.5935014769640836,5.085882355499267,0.4638,0.9970888888888889
dib,10.0,1,99,-0.594130923500928,5.075731203460693,0.4642,0.9960888888888889
dib,10.0,1,100,-0.5952525411865928,5.087146652984619,0.4616,0.9960444444444444
dib,10.0,1,101,-0.5970697775320574,5.097039289855957,0.4612,0.9962888888888889
dib,10.0,1,102,-0.5977066140651703,5.125284848022461,0.462,0.9962444444444445
dib,10.0,1,103,-0.5994320379603992,5.119746070861816,0.467,0.9965555555555555
dib,10.0,1,104,-0.5999628731120716,5.105624202728271,0.4618,0.9963555555555555
dib,10.0,1,105,-0.5999919604128058,5.116148622131347,0.462,0.9966888888888888
dib,10.0,1,106,-0.6009442228794097,5.097076335144043,0.463,0.9961555555555556
dib,10.0,1,107,-0.6014258821140636,5.120215796661377,0.4652,0.9963333333333333
dib,10.0,1,108,-0.6026552041053772,5.1332614189147945,0.4638,0.9969333333333333
dib,10.0,1,109,-0.602283567497947,5.136966812896729,0.4636,0.9965777777777778
dib,10.0,1,110,-0.6039106602668762,5.1428264656066895,0.463,0.9966888888888888
dib,10.0,1,111,-0.6045434709895741,5.130714128112793,0.4642,0.9962666666666666
dib,10.0,1,112,-0.6060018273873763,5.1415263961791995,0.4622,0.9966222222222222
dib,10.0,1,113,-0.607249518437819,5.138739968872071,0.4616,0.9965555555555555
dib,10.0,1,114,-0.6064630669593811,5.15408316192627,0.4612,0.9964666666666666
dib,10.0,1,115,-0.6084385358897122,5.153119733428955,0.4624,0.9965333333333334
dib,10.0,1,116,-0.6092332581780173,5.158318937683106,0.461,0.9963777777777778
dib,10.0,1,117,-0.607618143562837,5.138531171417236,0.4618,0.9962666666666666
dib,10.0,1,118,-0.6096593985470858,5.175814296722412,0.4634,0.9961555555555556
dib,10.0,1,119,-0.6103725997404619,5.172379106140137,0.4622,0.9967555555555555
dib,10.0,1,120,-0.611623228298534,5.168684464263916,0.463,0.9959555555555556
dib,10.0,1,121,-0.6110037980339744,5.176565012359619,0.4634,0.9962222222222222
dib,10.0,1,122,-0.6108999503829262,5.14743655090332,0.4628,0.9961777777777778
dib,10.0,1,123,-0.6128700266144492,5.185008209991455,0.4646,0.9965555555555555
dib,10.0,1,124,-0.6136434290799228,5.168525930786132,0.4628,0.9965777777777778
dib,10.0,1,125,-0.6131677186532454,5.175421520233154,0.4628,0.9960888888888889
dib,10.0,1,126,-0.613210763870586,5.180907746887207,0.4634,0.9965333333333334
dib,10.0,1,127,-0.6148192385500127,5.195442726898193,0.4626,0.9967333333333334
dib,10.0,1,128,-0.6149582420435818,5.2024895889282226,0.4632,0.9967777777777778
dib,10.0,1,129,-0.6143504032221707,5.18724217300415,0.4626,0.9961111111111111
dib,10.0,1,130,-0.6180765440160578,5.228001588439941,0.462,0.9966
dib,10.0,1,131,-0.6155686254327948,5.21573150100708,0.46,0.9961777777777778
dib,10.0,1,132,-0.6181271342190829,5.206651724243164,0.4602,0.9966
dib,10.0,1,133,-0.6175708701610565,5.209109409332275,0.462,0.9962888888888889
dib,10.0,1,134,-0.6171670192631808,5.219855813598633,0.4614,0.9965333333333334
dib,10.0,1,135,-0.6180233456091447,5.218590393829346,0.4626,0.9960888888888889
dib,10.0,1,136,-0.6199828328392722,5.2188811782836915,0.4626,0.9964888888888889
dib,10.0,1,137,-0.6196066090410406,5.216769689941406,0.4618,0.9962444444444445
dib,10.0,1,138,-0.619122195555947,5.228121640014648,0.4626,0.9962
dib,10.0,1,139,-0.6214633860588074,5.232880471038818,0.463,0.9966888888888888
dib,10.0,1,140,-0.6210933778502724,5.2159316459655765,0.4614,0.9963555555555555
dib,10.0,1,141,-0.6194007274280895,5.261052907562256,0.461,0.9962666666666666
dib,10.0,1,142,-0.6205343231114474,5.2153801940917965,0.46,0.9964222222222222
dib,10.0,1,143,-0.6190490840825168,5.233101522827148,0.461,0.9962
dib,10.0,1,144,-0.6218441810694608,5.2145297172546385,0.4614,0.9961111111111111
dib,10.0,1,145,-0.6226185987299139,5.228193877410889,0.4608,0.9961555555555556
dib,10.0,1,146,-0.6213073644551363,5.2422330169677736,0.4636,0.9961777777777778
dib,10.0,1,147,-0.6229717037157579,5.249717068481445,0.4602,0.9962222222222222
dib,10.0,1,148,-0.6228598799965598,5.237629657745361,0.4626,0.9963111111111111
dib,10.0,1,149,-0.6230995023510673,5.22594136505127,0.4626,0.9965333333333334
dib,10.0,1,150,-0.6234074947357178,5.230559942626953,0.4608,0.9960444444444444
dib,10.0,1,151,-0.6238258622429588,5.243059175109863,0.462,0.9962888888888889
dib,10.0,1,152,-0.626430991823023,5.263975972747803,0.4622,0.9963111111111111
dib,10.0,1,153,-0.6242574816400355,5.240185623931885,0.4612,0.9962888888888889
dib,10.0,1,154,-0.6241555686863985,5.264750967407227,0.4626,0.9965333333333334
dib,10.0,1,155,-0.6260053544911471,5.236838240051269,0.4614,0.9963111111111111
dib,10.0,1,156,-0.6237077952124855,5.246902552032471,0.4632,0.9964888888888889
dib,10.0,1,157,-0.6255683317184448,5.2518766975402835,0.4608,0.9960666666666667
dib,10.0,1,158,-0.6243542247772217,5.255171460723877,0.4606,0.9962666666666666
dib,10.0,1,159,-0.6251121839436617,5.2333982460021975,0.4606,0.9961555555555556
dib,10.0,1,160,-0.6265929597334429,5.258620433807373,0.4624,0.9964
dib,10.0,1,161,-0.6253819010907954,5.266020520019532,0.4632,0.9958666666666667
dib,10.0,1,162,-0.6246897967251864,5.253598894500732,0.4612,0.9958444444444444
dib,10.0,1,163,-0.6259551384752446,5.2355607154846195,0.4604,0.9966222222222222
dib,10.0,1,164,-0.6273861815365878,5.243615824127197,0.464,0.9961555555555556
dib,10.0,1,165,-0.6276186018770391,5.250680672454834,0.4612,0.9964888888888889
dib,10.0,1,166,-0.6273483153083108,5.245702648925781,0.4608,0.9962444444444445
dib,10.0,1,167,-0.6280162360798229,5.279061336517334,0.4616,0.9960444444444444
dib,10.0,1,168,-0.628209483164007,5.252346862792969,0.463,0.9967555555555555
dib,10.0,1,169,-0.6294242929458618,5.2578119262695315,0.4606,0.9966666666666667
dib,10.0,1,170,-0.6271117283387617,5.256051519775391,0.4612,0.9961777777777778
dib,10.0,1,171,-0.6291482661160556,5.256480979156494,0.4626,0.9964
dib,10.0,1,172,-0.628072872578014,5.2740426445007325,0.4616,0.9966
dib,10.0,1,173,-0.6312709567763589,5.256302705383301,0.462,0.9959777777777777
dib,10.0,1,174,-0.6304088553168556,5.268084163665772,0.4634,0.9966
dib,10.0,1,175,-0.6287769934914329,5.29116796875,0.4624,0.9959777777777777
dib,10.0,1,176,-0.6270899083917791,5.268983013916015,0.463,0.9954444444444445
dib,10.0,1,177,-0.628091880720312,5.270568267059327,0.4636,0.9963555555555555
dib,10.0,1,178,-0.6280910948493263,5.278063138580322,0.4608,0.9962888888888889
dib,10.0,1,179,-0.6281352466973391,5.2528925880432125,0.461,0.9964444444444445
dib,10.0,1,180,-0.6300335153493014,5.265169107818603,0.4618,0.9965555555555555
dib,10.0,1,181,-0.6283750683090904,5.279927536010742,0.4612,0.9960222222222223
dib,10.0,1,182,-0.6305652628725226,5.270811877441406,0.4624,0.9967555555555555
dib,10.0,1,183,-0.6311832566001199,5.246060386657715,0.4632,0.9960222222222223
dib,10.0,1,184,-0.6301334979230707,5.273676779174805,0.4618,0.9959555555555556
dib,10.0,1,185,-0.6309648465850136,5.274019748687744,0.4616,0.9963777777777778
dib,10.0,1,186,-0.6307405888080597,5.2783542808532715,0.461,0.9962
dib,10.0,1,187,-0.6297069611549377,5.270711693572998,0.4618,0.9963333333333333
dib,10.0,1,188,-0.6312638233965093,5.283545755004883,0.462,0.9962222222222222
dib,10.0,1,189,-0.6306134037451311,5.30448317489624,0.4618,0.9967333333333334
dib,10.0,1,190,-0.6302414761369879,5.27830288772583,0.46,0.9957111111111111
dib,10.0,1,191,-0.630735166757757,5.262148525238037,0.4612,0.9965777777777778
dib,10.0,1,192,-0.6317720545031807,5.280600412750244,0.4638,0.9959777777777777
dib,10.0,1,193,-0.6327529772931879,5.283474241638183,0.4598,0.9962888888888889
dib,10.0,1,194,-0.6313064008626071,5.282685891723633,0.4624,0.9957777777777778
dib,10.0,1,195,-0.6314320968021045,5.2679033226013185,0.461,0.9965111111111111
dib,10.0,1,196,-0.6327980998039245,5.28145408706665,0.4594,0.9965555555555555
dib,10.0,1,197,-0.6324647921345451,5.299500804901123,0.4592,0.9960444444444444
dib,10.0,1,198,-0.6321343348243019,5.280603105926514,0.4604,0.9963333333333333
dib,10.0,1,199,-0.6306893472324718,5.285264669036866,0.461,0.9962666666666666
dib,10.0,2,0,1.243593291941556,1.707030477333069,0.3952,0.39413333333333334
dib,10.0,2,1,0.67381971802278,1.5736444248199464,0.4592,0.7282888888888889
dib,10.0,2,2,0.40358430709622123,1.574015322303772,0.4794,0.8519333333333333
dib,10.0,2,3,0.24735958456776358,1.6239569534301759,0.4838,0.9071777777777777
dib,10.0,2,4,0.1431718800924041,1.6954226854324341,0.485,0.9377333333333333
dib,10.0,2,5,0.06903472271236506,1.7820228357315064,0.4856,0.9563111111111111
dib,10.0,2,6,0.014195356766202233,1.8736559991836548,0.4846,0.9650666666666666
dib,10.0,2,7,-0.02968402226187966,1.9704032850265503,0.486,0.9731111111111111
dib,10.0,2,8,-0.06667466770356352,2.066920033454895,0.488,0.9785555555555555
dib,10.0,2,9,-0.09559190125248648,2.1465443729400633,0.4856,0.9813111111111111
dib,10.0,2,10,-0.12167332463697954,2.251248373413086,0.4842,0.9843777777777778
dib,10.0,2,11,-0.1447227881193161,2.3504294818878173,0.4842,0.9862
dib,10.0,2,12,-0.16441024345051158,2.445174211883545,0.4844,0.9879333333333333
dib,10.0,2,13,-0.1838212911714207,2.539884758758545,0.4828,0.9890666666666666
dib,10.0,2,14,-0.2006348919651725,2.647367862319946,0.4846,0.9905333333333334
dib,10.0,2,15,-0.2160606055541472,2.7334700019836426,0.4854,0.9906666666666667
dib,10.0,2,16,-0.2312165300390937,2.819333207321167,0.483,0.9916
dib,10.0,2,17,-0.24576316367062656,2.9020222789764403,0.4836,0.9919111111111111
dib,10.0,2,18,-0.25924848691333424,2.9950400299072264,0.4798,0.9926222222222222
dib,10.0,2,19,-0.27177058189132,3.0621405197143554,0.4794,0.9927111111111111
dib,10.0,2,20,-0.2838946410959417,3.146489176940918,0.4818,0.9942
dib,10.0,2,21,-0.293547974430431,3.232847439956665,0.4828,0.9932
dib,10.0,2,22,-0.3049164714813232,3.301456156539917,0.4806,0.9938
dib,10.0,2,23,-0.31556823189908806,3.3812336910247804,0.481,0.9937111111111111
dib,10.0,2,24,-0.3258906094724482,3.4326586879730225,0.481,0.9937111111111111
dib,10.0,2,25,-0.33587534337260505,3.4853212242126466,0.4746,0.9940444444444444
dib,10.0,2,26,-0.3445609789588235,3.587450434875488,0.4766,0.9944444444444445
dib,10.0,2,27,-0.35269742755022915,3.6346141452789307,0.4764,0.9944666666666667
dib,10.0,2,28,-0.3611462549166246,3.6937541889190673,0.4776,0.9949333333333333
dib,10.0,2,29,-0.3683073121807792,3.740074917602539,0.4748,0.9949555555555556
dib,10.0,2,30,-0.37555854301452635,3.7968262615203856,0.4744,0.9949111111111111
dib,10.0,2,31,-0.38338261642022564,3.8351230461120607,0.4758,0.9953777777777778
dib,10.0,2,32,-0.3910503172267567,3.901877347946167,0.4762,0.9952888888888889
dib,10.0,2,33,-0.3969808190605857,3.9430143321990965,0.4754,0.9947333333333334
dib,10.0,2,34,-0.4047931878566742,3.975064091873169,0.4754,0.995
dib,10.0,2,35,-0.4115752145680514,4.040659604644776,0.4736,0.9949333333333333
dib,10.0,2,36,-0.4173658327362754,4.0792377784729,0.4732,0.9948888888888889
dib,10.0,2,37,-0.4232619462143291,4.12295919303894,0.4742,0.9952666666666666
dib,10.0,2,38,-0.4288340604868802,4.160799793243408,0.4732,0.9953777777777778
dib,10.0,2,39,-0.4336135568532077,4.184029573822022,0.4726,0.9951111111111111
dib,10.0,2,40,-0.4407177274097096,4.2318339385986325,0.4734,0.9952
dib,10.0,2,41,-0.444148332379081,4.246786610412598,0.4734,0.9950888888888889
dib,10.0,2,42,-0.44966240321072665,4.285001051330567,0.4748,0.9952888888888889
dib,10.0,2,43,-0.4551111738031561,4.3285928665161135,0.4718,0.9956222222222222
dib,10.0,2,44,-0.45963610796061427,4.366087831115722,0.4708,0.9950888888888889
dib,10.0,2,45,-0.46441830878691237,4.369803141021729,0.473,0.9953555555555555
dib,10.0,2,46,-0.46859056575081565,4.434312264251709,0.4686,0.9955555555555555
dib,10.0,2,47,-0.4730643465865742,4.449407004547119,0.4732,0.9954444444444445
dib,10.0,2,48,-0.47722493894750423,4.458695893859863,0.4714,0.9952444444444445
dib,10.0,2,49,-0.48081805533929306,4.506858502197265,0.471,0.9952444444444445
dib,10.0,2,50,-0.48432424589937384,4.520869509124756,0.4712,0.9956222222222222
dib,10.0,2,51,-0.4892847011479464,4.537953672027588,0.4718,0.9953555555555555
dib,10.0,2,52,-0.49281987857818604,4.575858961486817,0.4704,0.9952444444444445
