experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,,epochs,run_count,test_I_xz_mean,test_I_xz_std,train_I_xz_mean,train_I_xz_std,train_DIQ_yz_mean,train_DIQ_yz_std,test_DIQ_yz_mean,test_DIQ_yz_std,train_DIQ_xz_mean,train_DIQ_xz_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_zCx_mean,train_H_zCx_std,test_H_zCx_mean,test_H_zCx_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,test_H_Q_yCz_mean,test_H_Q_yCz_std,train_DIQ_xzCy_mean,train_DIQ_xzCy_std,train_acc_mean,train_acc_std,test_acc_mean,test_acc_std,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std,train_loglike_mean,train_loglike_std,test_loglike_mean,test_loglike_std,train_H_Q_xCz_mean,train_H_Q_xCz_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_H_Q_xCzy_mean,train_H_Q_xCzy_std,train_h_acc_mean,train_h_acc_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_z_norm_mean,train_z_norm_std,test_z_norm_mean,test_z_norm_std,train_z_mean_norm_mean,train_z_mean_norm_std,test_z_mean_norm_mean,test_z_mean_norm_std,train_z_std_mean,train_z_std_std,test_z_std_mean,test_z_std_std
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,transformer,best,3,,,,,3.31921585039659,0.0001281477564860629,-0.2392760594685872,0.028933995911763724,,,3.326710856322086,0.28657593644461193,,,,,0.002712170402942733,0.00012815686120905772,3.5612040837605794,0.028933995911764102,,,1.0,0.0,0.5325333333333333,0.0015947831618540736,,,,,-0.0018799299454476967,8.890536983386484e-05,-2.4677493191926443,0.020483284724626512,,,8.91117646477439,0.28657334677903545,,,,,0.3128205069924585,0.019126799999261514,0.997628618370403,0.027727966396919462,1.0027361154556276,0.028334335558682935,2.131360709667206,0.15383069299642355,2.1510790268580124,0.15001536120246634,0.07314135862345045,0.03138659546893859,0.0744806336859862,0.0316992643824561
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,default,transformer,best,3,,,,,3.3197122920643203,9.924826864885973e-05,-0.08743996620178222,0.053566912988555926,,,1.8063896930578982,0.0694973977290912,,,,,0.00221573941367255,9.923632706166583e-05,3.409367990493774,0.05356691298855582,,,1.0,0.0,0.5342333333333333,0.0024501700621248922,,,,,-0.0015358659944131917,6.879158911340228e-05,-2.362121069639232,0.03864212025879912,,,10.431500868363814,0.06950019959466966,,,,,0.22612201984231117,0.00616004217175925,0.9924876256422562,0.010259625056389466,0.9866787552833557,0.01048680095186111,4.436939831935998,0.09175412668971407,4.467850017547608,0.09552908397030238,0.3458970785140991,0.011298296054595458,0.34997880260149633,0.010758896863152984
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,5,default,transformer,best,3,,,,,3.3198829130692915,0.00021430833326444102,-0.11778370539347331,0.015969032333596204,,,1.6958619807705733,0.16129676790086178,,,,,0.0020451101467408466,0.00021431286873522574,3.4397117296854653,0.015969032333596228,,,1.0,0.0,0.5392,0.003411744421846363,,,,,-0.0014176394685865984,0.00014858636867679594,-2.38305734157425,0.012375477567379353,,,10.542027271155156,0.16129799236394268,,,,,0.22002945345539351,0.01547695448620231,1.0051805837587877,0.01771854592061824,0.9958529909451803,0.019268543442768172,4.855374285669037,0.43765209397216037,4.8866225878397636,0.4424607627428867,0.4873454864277984,0.04333997474729719,0.4923012693723043,0.04319545309163406
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,1,default,transformer,best,3,,,,,3.1352225144704184,0.20329375592131774,-0.1821577072143555,0.4733927835568552,,,1.0923742073954958,0.2452446000945101,,,,,0.18670550252621368,0.20329375462303706,3.5040857315063474,0.4733927835568549,,,0.9652148148148147,0.04218082375919315,0.4803,0.033192318388446426,,,,,-0.12940502322319525,0.14089435174746995,-2.4267188074167287,0.32700978677797876,,,11.145513086607963,0.24524851182933208,,,,,0.1282473496020065,0.015919303663847622,0.9817790858673326,0.017988139980929064,0.9916260560353596,0.02211236417533943,5.781906518069181,1.0212037069034563,5.859339491526286,1.0298687869308156,0.011082258131919487,0.003543028845501144,0.011040126159787179,0.003452754748585405
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,transformer,best,3,,,,,3.3087876348784473,0.0016610651638293155,0.46125028928120937,0.05078267282510774,,,0.1565205425475583,0.04074020797476932,,,,,0.013140385631810534,0.0016610643732051199,2.8606777350107833,0.05078267282510772,,,0.999925925925926,6.789001029557807e-05,0.5051666666666667,0.001721433511156715,,,,,-0.009108502754641767,0.0011516387821846445,-1.9814391778951699,0.03562463404456105,,,12.081370368148342,0.04073795381762822,,,,,0.07063455942615157,0.012835725821368455,0.981186296000625,0.030520766236314386,0.9764505068461099,0.031770913474522836,5.698831583514358,2.2194028587317867,5.7354745388031,2.256384110330058,0.008746421063375292,0.0004811314464999468,0.00863391508658727,0.00046320017717496213
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,5,default,transformer,best,3,,,,,3.309114391153509,0.0019453717667744464,0.5785744349161784,0.09471188785280817,,,0.051909815068497796,0.009964803015037995,,,,,0.012813647094210892,0.001945372419055049,2.7433535893758134,0.0947118878528087,,,1.0,0.0,0.5033333333333333,0.006375996654118724,,,,,-0.008881868415481718,0.001348279621261111,-1.9003775236033758,0.06602501277781701,,,12.185979351852879,0.009965021427712743,,,,,0.06960301551851344,0.006985005248202775,0.9553295997056095,0.04378732921943777,0.9363074143727621,0.05679132237320322,4.311379179810033,1.7782843233873844,4.313954448699952,1.800486245086236,0.008005531723469949,0.0006751030861908263,0.007826286864777404,0.0006610437501037869
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,best,3,,,,,2.87347276283033,0.4887576920936272,0.49808219273885096,0.6735823530688592,,,0.3619884505416408,0.23075434457271796,,,,,0.4484552657513908,0.48875769287779286,2.8238458315531414,0.6735823530688594,,,0.9331481481481482,0.10158807486478177,0.47590000000000005,0.05540568562882334,,,,,-0.31085434885725827,0.338789676061094,-1.9560159356402824,0.4661654110258193,,,11.875898852492824,0.23076102409967206,,,,,0.06632045761169679,0.01643936648171668,0.9825645287831625,0.01551761759684899,0.996994133790334,0.018832784183573734,11.545321262244023,1.0351653816910753,11.702379671732585,1.0420289865749777,0.007128889891177867,0.0009297560684969352,0.0071871502945820495,0.0009570975147141063
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,default,transformer,best,3,,,,,3.189751903216044,0.08177891509102261,0.6142787456512452,0.22431221525934952,,,0.2930528763117212,0.10010492550918416,,,,,0.13217612547856392,0.08177893368086434,2.707649278640748,0.2243122152593493,,,0.9862888888888888,0.01998176946897123,0.48936666666666667,0.01673688541316256,,,,,-0.09162345075372842,0.05669742143453728,-1.8762318568637062,0.15686809058518686,,,11.944837873632258,0.10010190203874288,,,,,0.05318142143225681,0.008866543898766524,0.9744433850953073,0.03202092632386426,0.9870556910832722,0.03588228792052181,9.695396726781674,1.164865727887699,9.784177907307942,1.1883134897214382,0.006172188846958858,0.00040459290871919674,0.006152840921034415,0.0004410075567679105
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,5,default,transformer,best,3,,,,,3.2339127533363574,0.01371663742185788,0.7797302087148031,0.08354900703739916,,,0.46920839832587674,0.25888447877403875,,,,,0.08801526316639151,0.013716645229582295,2.542197815577189,0.08354900703739876,,,0.9970888888888888,0.001463295789613684,0.49679999999999996,0.005507267925205741,,,,,-0.061009347961454484,0.009506787085502922,-1.7620259274139267,0.057558122112744844,,,11.768680630308209,0.2588840752399684,,,,,0.06925903632284822,0.024570433347096854,0.988091300834309,0.06422940274991444,0.9833030780156454,0.06644856436273146,8.024383089759132,1.7937516308554797,8.05352201461792,1.8292517486432787,0.006304578693357832,0.0017117165286907768,0.006186334881931543,0.0015940139386169418
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,transformer,best,3,,,,,1.9868466565103244,0.14518884516348782,1.3925765752792358,0.016572762725213037,,,0.00901399597977147,0.0029235534202570355,,,,,1.335081367781668,0.1451888451634876,1.9293514490127563,0.016572762725213037,,,0.7053481481481482,0.03659992129340074,0.5351333333333333,0.004789919971495653,,,,,-0.9254070800911153,0.10062131440371509,-1.33712130957602,0.011298536726417296,,,12.228873310667097,0.002931650201499162,,,,,0.012330921401039767,0.0011476219386161906,0.9949851433436075,0.0040341883540089924,0.9990850965181987,0.0019733784020490755,20.669692010590524,2.006937679378842,20.965394973754883,1.9909756735004696,0.004199382979563918,0.0003505265795421279,0.004155013244599104,0.0003314045131705182
