datasize,beta,epochs,run_count,train_z_norm_mean,train_z_norm_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,train_aux_loss_mean,train_aux_loss_std,valid_z_norm_mean,valid_z_norm_std,valid_d_H_Q_xCz_mean,valid_d_H_Q_xCz_std,valid_h_delta_acc_mean,valid_h_delta_acc_std,valid_d_DIQ_xz_mean,valid_d_DIQ_xz_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,valid_aux_loss_mean,valid_aux_loss_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std
b1024,0.01,10,3,3.113473023429061,0.37166990774584585,12.140634587316802,0.0062236401523450115,0.032428194041721446,0.0010760292992049237,0.09726378998973152,0.006223921586625138,1.1142177834655298,0.039076921797582403,2.2077102516636704,0.03907692822074293,-0.11829287016933615,0.0003206184698952449,3.1311124324798585,0.3824971864551366,12.238179842631022,0.00010062205615610258,2.7894926868240115e-05,0.00045685889178813,0.00021423764604454237,0.00025436337955009195,2.0821247816085813,0.014668153214194969,1.2398032426834107,0.01466815321419496,-0.11925068298975627,0.0003816567175358605,0.9958603522018149,0.03937007115911622,1.9623922258377078,0.015353957455368123,0.5119333333333334,0.0013316656236958403,-1.442884301696355,0.010653660056157463,0.7657481481481482,0.009596947388464484
b1024,0.01,11,3,3.204326158220118,0.3693565144630972,12.130079811269587,0.006264300212379791,0.03463980259725352,0.0008993958961901821,0.10781649765417432,0.006276466344211686,0.9853151639302572,0.04028345985262192,2.3366128621679363,0.04028346136251104,-0.11809646925239853,0.0003160811809045681,3.214848899841309,0.363014502392021,12.238269678751628,0.00030133454491610947,-0.00017663586221730574,0.0015187918522435585,0.00012440681845570604,0.00011054345375153694,2.088674863179525,0.006241440756449682,1.2332531611124673,0.006241440756449839,-0.11916784644126892,0.0003600466970604628,0.8672049669830888,0.040581668012891745,1.9694145055770873,0.005570548050064749,0.5145333333333334,0.004801388688008214,-1.4476943093148107,0.003841146225270083,0.8013185185185185,0.01137366100290729
b1024,0.01,12,3,3.303439129482616,0.3660787115456596,12.11586763642051,0.008717776819860806,0.03714572401116015,0.0012360366996973702,0.1220395276040742,0.008726620788740489,0.8710968656973406,0.03687916949999795,2.450831160400853,0.0368791691205517,-0.11785523429738753,0.00028374696693735996,3.3291715304056804,0.4011792587111105,12.238394165039063,0.0003525635277057774,0.0005573223942969514,0.0006074937982475109,0.0,0.0,2.1080253442128503,0.008215638503773052,1.2139026800791424,0.008215638503773368,-0.11905476798613868,0.00039799910566953,0.7531929706361559,0.037156341018424716,1.9890681383768716,0.008429506197958766,0.5113333333333333,0.004965212315030744,-1.4612388197191344,0.00558826417239079,0.8328888888888888,0.010213812966206184
b1024,0.01,13,3,3.4049428574966663,0.3883940918316223,12.103403040857026,0.011345451222468435,0.038686817123651296,0.0016891162252724906,0.13450165922668847,0.011345759488075188,0.7616720154429927,0.03582395774442844,2.5602560115583017,0.03582396174345619,-0.11762908524410291,0.0002873277366373268,3.440279706319173,0.4062425087071874,12.238394165039063,0.0003525635277057774,0.0007123048795476894,0.001223083939478664,0.0,0.0,2.13795804977417,0.011007828107376324,1.1839699745178223,0.011007828107376197,-0.11894365946451824,0.00040304427251904436,0.6440679972577978,0.03612747397276905,2.018891692352295,0.010821259910122675,0.5161333333333333,0.006213962772123255,-1.4818338876395274,0.007274328853724495,0.863562962962963,0.00925913185097533
b1024,0.01,14,3,3.5060277310284698,0.3949882279902297,12.087986209175803,0.015615864237113405,0.04116747663717495,0.0020751663459943467,0.14990863198358,0.015612549696341656,0.6635132093321193,0.03379428042295142,2.6584148226362285,0.03379427512992077,-0.1173738312879295,0.0002446496378144448,3.5182375272115074,0.42202274241275656,12.238394165039063,0.0003525635277057774,-0.0005697094702556539,0.0014260306650308488,0.0,0.0,2.162321869532267,0.005429788255038418,1.159606154759725,0.005429788255038307,-0.11886570254961648,0.0004188330225036003,0.546109639704669,0.03405183241443868,2.0434257230122888,0.005262564216238015,0.516,0.007600000000000037,-1.498785581403542,0.003396834523312219,0.8898148148148147,0.00789187215371202
b1024,0.01,15,3,3.5935126217928803,0.42196379562960235,12.073606050375737,0.01720899141442914,0.04308241836136415,0.0020809233042758737,0.16429372097958217,0.017214647832247378,0.5776916200464423,0.03378455341810651,2.7442364060517512,0.033784570061561554,-0.11714254573664883,0.00026622611175647814,3.614187796910604,0.421317602324776,12.238394165039063,0.0003525635277057774,0.0001636246312684364,0.001119278701882166,0.0,0.0,2.1986937681833902,0.00973190254400344,1.123234256108602,0.009731902544003414,-0.11876975049575168,0.0004180861139319594,0.4605199255819674,0.03406051603896821,2.0797765561421717,0.010278686800800092,0.5155333333333333,0.005608327142146153,-1.5239155686276131,0.00739089844059315,0.9106148148148149,0.008541267530572173
b1024,0.01,16,3,3.6796719251257,0.42661441832550245,12.05468394539573,0.017628288377974363,0.045495643173078935,0.0021537191074097817,0.1832103459446719,0.017628123293093836,0.4997421963648363,0.03035510261266452,2.822185827024055,0.030355107660882744,-0.11686716505298107,0.00026162003701523447,3.6949177424112953,0.43701112646783846,12.238394165039063,0.0003525635277057774,-0.0006547865966076699,0.0016180369737040987,0.0,0.0,2.235324176152547,0.007280543085491835,1.086603848139445,0.007280543085491818,-0.11868902047475179,0.0004337764913045489,0.38285698907993465,0.030620467685273572,2.1161146748860675,0.006658214200990009,0.5176,0.003104834939252,-1.5490472447969275,0.004324906224206284,0.9293555555555555,0.005856177491744538
b1024,0.01,17,3,3.76418230750344,0.44043113425574865,12.037062095873283,0.020341504449196395,0.04753178393405908,0.002571154141276105,0.2008277176681793,0.020334878272613106,0.4298020434198957,0.029121959092661256,2.8921259768081433,0.02912195938717933,-0.11660643610538858,0.00024872463040129613,3.781204605102539,0.4525556931020731,12.238394165039063,0.0003525635277057774,-0.001067305033185841,0.0006274957986262268,0.0,0.0,2.271681531270345,0.006462935418330105,1.050246493021647,0.00646293541833021,-0.11860273331403733,0.0004493445600295762,0.3131624561044905,0.029361945480290516,2.152447251383464,0.00691458601242419,0.5194666666666666,0.0018147543451754967,-1.5741712596230568,0.005033770254693802,0.9459481481481481,0.00666875276003585
b1024,0.01,18,3,3.853544822244933,0.45169990015769984,12.013857473026624,0.030079601295428252,0.050120415398170755,0.0027556944437510905,0.22403306152784463,0.03008201834344435,0.3691538712292007,0.023970364210114187,2.952774138161631,0.02397038197183233,-0.11628502737166303,0.00017785577274311313,3.854661703109741,0.47937987189700987,12.238394165039063,0.0003525635277057774,-0.00020433874139626383,0.0007116838048543118,0.0,0.0,2.322185564041138,0.01529220828441101,0.9997424602508543,0.015292208284410934,-0.11852927754322688,0.00047610751997055557,0.2528330906320501,0.024093970144572173,2.2034075702667235,0.014782094256445376,0.5188666666666667,0.002773685875028617,-1.609443327031259,0.010113264625897275,0.9585777777777778,0.003948620637421586
b1024,0.01,19,3,3.924642098672462,0.45520837903573597,11.992683677962333,0.030449353525180346,0.0522299776969723,0.0030089204193845397,0.2452178718239972,0.030447048902742517,0.31878810646859085,0.0246535240963038,3.0031399203069284,0.024653529271762953,-0.11600219187411394,0.00017581428642847902,3.926324542363485,0.4605915416488204,12.238394165039063,0.0003525635277057774,-0.00011181976708456277,0.0012832440830518412,0.0,0.0,2.3701379458109537,0.020295351772613233,0.9517900784810385,0.020295351772613268,-0.11845761338869731,0.00045731126268540583,0.20276599383972313,0.02477895004255944,2.250927190653483,0.019683477481137426,0.5206000000000001,0.006009991680526705,-1.642331806028302,0.013442792889742601,0.9683481481481482,0.004019233593998693
b1024,0.01,20,3,3.9914608796437583,0.45394550293528774,11.975653337709831,0.03480986394615141,0.055025244169158015,0.0033800778693257472,0.2622448254489538,0.034801539494248156,0.2735897336493839,0.023894987279630613,3.048338294029236,0.02389498267337161,-0.11576507009114279,0.00014985134241234246,3.991041040420532,0.4800996445447729,12.238394165039063,0.0003525635277057774,-0.00033310671705998046,0.0008831307458027465,0.0,0.0,2.419070021311442,0.024412382875083995,0.9028580029805502,0.024412382875084102,-0.11839289764563243,0.0004768144162171722,0.15781819161838953,0.02396755233476297,2.30029436416626,0.023829858928937648,0.5173333333333333,0.005658032638058286,-1.6765056430197027,0.016505992013379826,0.9759703703703705,0.004424194609461363
b1024,0.01,21,3,4.055726703369256,0.4687667500092607,11.94967897010572,0.04477522043430711,0.057063453573049705,0.004020731479086763,0.28821670094674284,0.044785776860589675,0.23440229655666786,0.017824863734265523,3.0875257271708865,0.017824853059490945,-0.11544106037101963,0.00013649463519825716,4.068575112024942,0.4885163426600514,12.238394165039063,0.0003525635277057774,-0.0006246351093903641,0.0010433252860290666,0.0,0.0,2.463156493504842,0.015656917208741763,0.8587715307871501,0.015656917208741874,-0.11831536293029786,0.00048528501820152347,0.11895516921105209,0.01783699852224186,2.3443562426249187,0.015061273179670983,0.5204000000000001,0.002163330765278448,-1.7069932856150214,0.010422414959693068,0.9820814814814814,0.0030046329110294404
b1024,0.01,22,3,4.130133054473183,0.47485146569837217,11.9209085522276,0.04894739144018803,0.059912540427192906,0.0037285234094418555,0.3169877266116215,0.04894745992592574,0.19988132731029482,0.017572085985064004,3.1220467000296623,0.017572099562310785,-0.11507895024436893,9.959794772852939e-05,4.133498620986939,0.48872911301952593,12.238394165039063,0.0003525635277057774,-0.0006228586682645032,0.0013010804034379751,0.0,0.0,2.5098336378733315,0.024750175725397425,0.8120943864186604,0.02475017572539778,-0.1182504415512085,0.0004854681130669106,0.08478943229692953,0.0175448460802276,2.391014767710368,0.024255522571662268,0.5201333333333333,0.004041451884327344,-1.739289475202557,0.01689106708826271,0.9870444444444444,0.0025137645764229167
b1024,0.01,23,3,4.19408583279812,0.4807215840014376,11.893077012264365,0.058658584521924385,0.06228443823729288,0.004932417234068244,0.3448226140304045,0.05866366818642133,0.1716161649109739,0.014063906294134489,3.1503118583650296,0.014063898782402736,-0.1147366820862799,0.00017621326906097805,4.2028958638509115,0.5064899902097149,12.238394165039063,0.0003525635277057774,0.0005231859175270401,0.0010933878435526235,0.0,0.0,2.571441125869751,0.025007572430052184,0.7504868984222414,0.02500757243005202,-0.11818104237318039,0.0005032203496896565,0.05687088438228325,0.013936649716485951,2.4527060428619385,0.024733733719630457,0.5195333333333333,0.005254839039716956,-1.7820025373710158,0.017322723754972787,0.9905185185185186,0.0018229447528700451
b1024,0.01,24,3,4.25914132233822,0.49475609831057765,11.863026683980769,0.06752828626073393,0.06496346328242393,0.005340324357990665,0.3748722453460549,0.06753487764753967,0.14757575941356746,0.011842111718184705,3.1743522593469335,0.01184211956967089,-0.11437112301813833,0.00022717160670673303,4.2524040540059405,0.5141176769774627,12.238394165039063,0.0003525635277057774,-0.0008098651057030486,0.0006387267723484038,0.0,0.0,2.625809907913208,0.02394278337483748,0.6961181163787842,0.023942783374837295,-0.11813153425852457,0.0005108461419026356,0.03319340900094421,0.011629328309789954,2.506678510157267,0.023107241161733332,0.5186666666666667,0.0023180451534285107,-1.8193790285125948,0.01610180667836133,0.9933185185185186,0.0014769560511250167
b1024,0.01,25,3,4.30189501877987,0.4996715859685421,11.826031085216636,0.07731876901597069,0.06865405471130466,0.005796840466289173,0.41187137704003945,0.07731409567470847,0.13019714047285644,0.008886658194678793,3.1917308876008694,0.008886659757174117,-0.11395841357157087,0.0003039104532845317,4.295249032974243,0.5200278315042289,12.238394165039063,0.0003525635277057774,-0.0005728782571288103,0.0014941396167557715,0.0,0.0,2.6665228843688964,0.03195672191677244,0.6554051399230957,0.03195672191677238,-0.11808868845303853,0.0005167615605251387,0.016224161302160336,0.008579935701811148,2.5469942651112873,0.0308947155586081,0.5198666666666666,0.005749202843293451,-1.8472941909012464,0.021346917026934004,0.9948666666666668,0.0008660966786624788
b1024,0.01,26,3,4.348906831307844,0.5073388485385061,11.793089100808809,0.09032694468222677,0.07087472249613908,0.006260028628407997,0.44480392991593387,0.09032534943288764,0.11244858259504491,0.008749024700095465,3.209479442148498,0.008749036938949392,-0.11358198162281152,0.0004389045008016891,4.34758022626241,0.5172119290272831,12.238394165039063,0.0003525635277057774,-0.000249710007989184,0.0017804914804974402,0.0,0.0,2.7129900614420577,0.027164171934129348,0.608937962849935,0.027164171934129133,-0.1180363580584526,0.0005139319566568929,-0.001132408050254539,0.008305733061345568,2.594071316401164,0.026093299975350672,0.5208666666666667,0.00531538647074068,-1.8798892043900641,0.018110930079483344,0.9963703703703702,0.0007239580280219547
b1024,0.01,27,3,4.403546707196669,0.504352201472379,11.757316719401965,0.10013249368570269,0.07336191912507045,0.007460640097841975,0.48058355125513935,0.10014101447052909,0.09603934148044298,0.008019630883440702,3.2258886803280222,0.00801963234061031,-0.11316961766869733,0.0005223557546914523,4.399676990509033,0.5276659722996535,12.238394165039063,0.0003525635277057774,-0.00017605971914945958,0.0007840591219203685,0.0,0.0,2.7730809847513833,0.028180105239035073,0.5488470395406088,0.02818010523903508,-0.11798426012198131,0.0005243815642826099,-0.017133743657006154,0.007506196407860647,2.653764315414429,0.02767561604139739,0.5192666666666667,0.0020231987873990877,-1.9212291673539905,0.019340071825898555,0.9976296296296296,0.0007222507116887865
b1024,0.01,28,3,4.4440614201805815,0.5059478777535269,11.714373472965123,0.11709980970890228,0.07680126215342996,0.00837295841462689,0.5235166906407385,0.11710061585676101,0.0850205666978251,0.006554626037631215,3.236907455054196,0.0065546213034248955,-0.11269967088645155,0.000689281649839202,4.437558555603027,0.519228036814287,12.238394165039063,0.0003525635277057774,0.0005773433659046209,0.0005674554488171833,0.0,0.0,2.8121586799621583,0.040217950874602434,0.509769344329834,0.0402179508746022,-0.11794637988011042,0.0005159333036539516,-0.027677728809250724,0.005862781632392864,2.6933253082275392,0.038764268483774136,0.5208666666666666,0.00325166623953521,-1.9486244296025188,0.02691342049750498,0.9983037037037037,0.0005049548731008397
b1024,0.01,29,3,4.491372581684228,0.501969778298891,11.669017242662834,0.13099235102389442,0.08012266196475343,0.009312453010569316,0.5688818889585409,0.13099109161020517,0.07462782596209735,0.00622459602337495,3.247300193165288,0.006224593314553275,-0.11219879753436103,0.0008291758918022704,4.481046962738038,0.5171400185799079,12.238394165039063,0.0003525635277057774,-0.0010827648721730577,0.001153206753628963,0.0,0.0,2.863765509923299,0.04639573623763442,0.458162514368693,0.04639573623763452,-0.11790289282798767,0.0005138504674102261,-0.037576147651672366,0.005392223653913394,2.744820342636108,0.04516285313118176,0.5202666666666667,0.005913825608972037,-1.9842878868702556,0.031279702769340584,0.9989333333333333,0.00036379345652766393
b1024,0.01,30,3,4.525614940758907,0.49457528920361976,11.625180193872163,0.1471762801625922,0.08340800828533268,0.010436964559396683,0.6127156068881353,0.14717674511714543,0.06581722228138735,0.00546738856011696,3.256110803647475,0.005467383303522993,-0.11172618502468773,0.000998229871688113,4.518500518798828,0.5139302384910964,12.238394165039063,0.0003525635277057774,-0.0010935675546951823,0.0005603375355314756,0.0,0.0,2.8993165493011475,0.036378568683053676,0.4226114749908447,0.03637856868305395,-0.11786543875932694,0.000510631040947273,-0.04590998198831523,0.004494270056125631,2.7800884471893315,0.03495973238519641,0.5213333333333333,0.003900427327016034,-2.0087079855870034,0.024249824857218386,0.9992222222222221,0.0004115613150545212
b1024,0.01,31,3,4.563507025892085,0.49840706074326735,11.57687742059881,0.16382351590144148,0.08691868382788366,0.010863459396581615,0.6610144751541541,0.16382155034160797,0.05842944384185653,0.004321328567097401,3.263498575398416,0.0043213212473304586,-0.11120526532106328,0.0011572449397566366,4.552315998077392,0.5106779853791446,12.238394165039063,0.0003525635277057774,-0.0018984874323992142,0.001965733428151666,0.0,0.0,2.9467867851257323,0.04368543307874778,0.3751412391662598,0.04368543307874765,-0.11783162305752437,0.0005073777902402495,-0.05277705555845189,0.003231680380432755,2.8277705050150552,0.0425406009464695,0.5205333333333333,0.0074144004028197305,-2.041735175254392,0.029553549971683035,0.9994592592592593,0.00024778857309148744
b1024,0.01,32,3,4.597311146331556,0.48946138329697625,11.524643941359088,0.18044674467481145,0.09065719542076238,0.011887457584661957,0.713260841640559,0.18044935106990326,0.05199718356809833,0.004087781135382072,3.269930843150977,0.004087760810687477,-0.11064912581985646,0.0013319347953330341,4.586897087097167,0.5034349006189611,12.238394165039063,0.0003525635277057774,-0.0009813636922320552,0.0018260507924505746,0.0,0.0,2.9980306784311934,0.05329358603873188,0.32389734586079916,0.05329358603873172,-0.11779704292615255,0.0005001407665808002,-0.0586511587065679,0.002767100592125983,2.87873414738973,0.05182938833902364,0.5220666666666666,0.005033222956847173,-2.0770365709643346,0.03597046153861691,0.9996962962962964,0.0001850369777302818
b1024,0.01,33,3,4.6306978500250615,0.48323704503319237,11.469871875011558,0.1984194804306982,0.09431641073375803,0.012812145066808984,0.7680242468010295,0.19841687306583503,0.04651162908835845,0.0035342632493571375,3.275416379625147,0.003534265882558771,-0.11006801778619939,0.0015185976569375272,4.6219971656799315,0.49674201680566554,12.238394165039063,0.0003525635277057774,-0.0012102845378564409,0.0018101626996683774,0.0,0.0,3.0367230574289956,0.039810400839970804,0.2852049668629964,0.03981040083997103,-0.11776194324096044,0.0004934484367839283,-0.06356010667306405,0.0020234023779531055,2.917683516820272,0.03829503499357407,0.5222666666666668,0.003629508690350973,-2.1040098685618966,0.026554138044707763,0.9997925925925926,0.00014286890016290522
b1024,0.01,34,3,4.662021897055886,0.4749989380547586,11.413152145616936,0.2166040310151113,0.09808902436359983,0.013896637457576617,0.8247509720650587,0.21660786783905905,0.04209027292601989,0.0030648846958026116,3.2798377546397126,0.003064865432137809,-0.10946949723769317,0.0017094447082919041,4.646732393900554,0.48888376380469667,12.238394165039063,0.0003525635277057774,-0.0019515886184857424,0.0005567269587637584,0.0,0.0,3.0736164728800452,0.04621179396163703,0.24831155141194663,0.046211793961637083,-0.11773720731337865,0.0004855744975317216,-0.06737944066877717,0.0013951441092781335,2.95464234568278,0.04460347573833588,0.5207333333333333,0.006765599258996452,-2.129610660361287,0.03090916272523476,0.9999259259259259,7.804187965080205e-05
b1024,0.01,35,3,4.691803769631819,0.4651905381229692,11.35253038550868,0.23266301379064885,0.10207196700671488,0.015229773925022711,0.8853728405453943,0.23266942341253935,0.03786908691240983,0.002825759836652994,3.2840589393268935,0.0028257600151488857,-0.10883349705148826,0.001877471910941806,4.679022185007731,0.47742944126559805,12.238394165039063,0.0003525635277057774,-0.001373429049901672,0.0015826528186439223,0.0,0.0,3.110179901123047,0.05051197112404125,0.2117481231689453,0.050511971124041086,-0.11770491848389308,0.00047411667473288416,-0.07096674532007288,0.0009495531718607877,2.9910119283040366,0.048876613849191,0.5218666666666667,0.007184242015225647,-2.154797752561244,0.03389763286331906,0.9999185185185185,0.0001050181250278307
b1024,0.01,36,3,4.7210237112912266,0.45349798639615047,11.287656523964621,0.251140589855265,0.1066364836380332,0.016383188138935762,0.9502386911348863,0.25114609877915783,0.03438376961275935,0.0023460784835564485,3.287544257713087,0.0023460740243433256,-0.10815553925931454,0.0020751663058421067,4.705461851755778,0.4679006863302513,12.238394165039063,0.0003525635277057774,-0.0014132309335054083,0.0023270927673032893,0.0,0.0,3.154746516545613,0.0566266780867113,0.1671815077463786,0.05662667808671129,-0.1176784778634707,0.00046459193891291,-0.07377059677132854,0.00027865368853907966,3.0356190419514975,0.05481112747343474,0.5206666666666666,0.004158525379666849,-2.185698739428207,0.03803424601492699,0.9999555555555556,3.849001794597882e-05
