experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,,epochs,test_I_xz_toagg,train_I_xz_toagg,train_DIQ_yz_toagg,test_DIQ_yz_toagg,train_DIQ_xz_toagg,train_d_DIQ_xz_toagg,train_H_zCx_toagg,test_H_zCx_toagg,train_H_Q_yCz_toagg,test_H_Q_yCz_toagg,train_DIQ_xzCy_toagg,train_acc_toagg,test_acc_toagg,train_loss_toagg,test_loss_toagg,train_loglike_toagg,test_loglike_toagg,train_H_Q_xCz_toagg,train_d_H_Q_xCz_toagg,train_H_Q_xCzy_toagg,train_h_acc_toagg,train_h_delta_acc_toagg,train_z_norm_toagg,test_z_norm_toagg,train_z_mean_norm_toagg,test_z_mean_norm_toagg,train_z_std_toagg,test_z_std_toagg
corrLrnewBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,transformer,best,,,3.318301623517817,-0.3473875522613525,,,,,0.003626400551928038,3.6693155765533447,,1.0,0.4955,,,-0.002513561245087011,-2.5426373887407783,,,,,,,,,,,
corrLrnewBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,transformer,best,,,3.319173964587125,-0.6730407238006592,,,,,0.0027540805643763056,3.994968748092652,,1.0,0.4877,,,-0.0019090677371290047,-2.7656853911174664,,,,,,,,,,,
corrLrnewBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,transformer,best,,,3.31935453414917,-0.6743995666503906,,,,,0.0025734903650696983,3.9963275909423834,,1.0,0.483,,,-0.0017838162751186038,-2.7681866282132965,,,,,,,,,,,
corrLrnewBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,transformer,best,,,3.319072398272428,-0.5733329296112061,,,,,0.0028556148331104355,3.895260953903198,,1.0,0.4986,,,-0.0019792260825356412,-2.6988421670194462,,,,,,,,,,,
corrLrnewBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,transformer,best,,,3.3191628781231968,-0.758747673034668,,,,,0.00276516704947095,4.08067569732666,,1.0,0.4933,,,-0.0019165473563518133,-2.827082962885024,,,,,,,,,,,
corrLrnewBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,transformer,best,,,3.1792868484150283,0.2218625545501709,,,,,0.1426411751996387,3.1000654697418213,,0.9946222222222222,0.4972,,,-0.09887942373982783,-2.146501093371758,,,,,,,,,,,
corrLrnewBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,transformer,best,,,3.1634693795984443,0.404939079284668,,,,,0.15845865891738373,2.9169889450073243,,0.9934666666666668,0.5044,,,-0.10983068531742696,-2.0204508792125964,,,,,,,,,,,
corrLrnewBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,transformer,best,,,3.171700152483853,0.2865917682647705,,,,,0.15022789619185709,3.0353362560272217,,0.9935111111111112,0.4932,,,-0.10413666333994084,-2.1029454482334833,,,,,,,,,,,
corrLrnewBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,transformer,best,,,3.1673479947176846,0.2962838649749756,,,,,0.15458001738244834,3.0256441593170167,,0.9931555555555556,0.4905,,,-0.1071437839269882,-2.094223250425571,,,,,,,,,,,
corrLrnewBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,transformer,best,,,3.1341231086037378,0.4062770366668701,,,,,0.1878049292347648,2.915650987625122,,0.9896666666666668,0.4931,,,-0.13016659217141707,-2.019795955555141,,,,,,,,,,,
corrLrnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,transformer,best,,,3.3080233443867075,-5.117269897460939,,,,,0.013904702066528524,8.43919792175293,,0.9970666666666668,0.5438,,,-0.00962941099618026,-5.6561142441931835,,,,,,,,,,,
corrLrnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,transformer,best,,,3.30985100702806,-4.935562515258789,,,,,0.01207702435468408,8.257490539550782,,0.9976888888888888,0.5473,,,-0.00837291944227557,-5.528914980109684,,,,,,,,,,,
corrLrnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,transformer,best,,,3.314895250580528,-5.72918815612793,,,,,0.007032767700200731,9.05111618041992,,0.9985777777777778,0.5536,,,-0.004876165733799537,-5.9922337843878415,,,,,,,,,,,
corrLrnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,transformer,best,,,3.3140186830000444,-5.163596057891847,,,,,0.00790934770537371,8.485524082183838,,0.9984222222222222,0.5426,,,-0.00548109916200269,-5.653813969172753,,,,,,,,,,,
corrLrnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,transformer,best,,,3.3150583722374667,-6.052742767333983,,,,,0.0068696376613595275,9.374670791625977,,0.9986666666666668,0.5416,,,-0.004763529234077503,-6.1423255291473815,,,,,,,,,,,
corrLrnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,transformer,best,,,3.301264849576083,1.6442399740219116,,,,,0.0206631738692522,1.6776880502700806,,0.9950444444444444,0.8233,,,-0.01431311015144503,-1.1632986185725869,,,,,,,,,,,
corrLrnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,transformer,best,,,3.3084583174098623,1.7682470321655273,,,,,0.013469708554277366,1.5536809921264652,,0.9971555555555556,0.8274,,,-0.009338092662621384,-1.077090119586019,,,,,,,,,,,
