experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,clf_nhid,clf_nlay,clf_kpru,gamma,epochs,run_count,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,train_acc_mean,train_acc_std,valid_acc_mean,valid_acc_std
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,193,5,-6.732307051038743,1.3573583644298692,8.921783256530762,0.3478964694789295,0.9996,0.000894427190999929,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,194,5,-6.7518991250991816,1.289972146719758,8.927659225463866,0.347238598983666,0.9996,0.0008944271909999374,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,195,5,-6.687433383178711,1.2934185575311812,8.925036811828614,0.34458427106791595,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,196,5,-6.714261834716797,1.3578157124690755,8.926326370239257,0.3464768568645408,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,197,5,-6.694201956558229,1.3758621518287495,8.92293930053711,0.34769700955136,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,198,5,-6.689840077781677,1.3027737129650725,8.92576847076416,0.34623016723269895,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,199,5,-6.674179853057862,1.3203866554385557,8.920070457458497,0.3451912985396121,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,200,5,-6.785048492813109,1.3200497137799772,8.92477035522461,0.3492409321748355,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,201,5,-6.79727127571106,1.3317257360850172,8.923195838928223,0.3459788676535742,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,202,5,-6.7419147895812985,1.3420974815928837,8.929480361938477,0.3453596646587109,0.9984,0.0021908902300206527,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,203,5,-6.730493935394287,1.2821450664349938,8.921211433410644,0.34650880099529263,1.0,0.0,0.518,0.024248711305964305
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,204,5,-6.726621818256378,1.2738570265446312,8.92570972442627,0.34584604505094435,0.9996,0.000894427190999929,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,205,5,-6.735669319915772,1.2840782483653133,8.923565864562988,0.3449508773901509,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,206,5,-6.655032370376587,1.2574664212434365,8.917112159729005,0.3438894791448228,0.9987999999999999,0.002683281572999756,0.518,0.024248711305964305
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,207,5,-6.739689556884765,1.4124773991269983,8.92607536315918,0.34658726814701524,0.9975999999999999,0.0032863353450309847,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,208,5,-6.689972266387938,1.2919921450927867,8.92011375427246,0.34269518097769625,1.0,0.0,0.5186666666666667,0.025324559884296795
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,209,5,-6.669855476760864,1.2798667982534817,8.921566390991211,0.34377373159813773,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,210,5,-6.6550584884643555,1.307962591677992,8.9250057220459,0.3463067602857348,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,211,5,-6.767153625488281,1.3696502308377148,8.919673347473145,0.3411065881332823,0.9996,0.0008944271909999374,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,212,5,-6.687577021789551,1.3216789020328996,8.92353172302246,0.34377820133157727,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,213,5,-6.712341453552246,1.3012412870276977,8.919463729858398,0.3447335637991154,0.9992000000000001,0.0017888543819998273,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,214,5,-6.7250366764068605,1.3501144323460808,8.919368743896484,0.3455765980160781,0.9996,0.000894427190999929,0.5186666666666667,0.025324559884296795
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,215,5,-6.750199652099608,1.3494560964121554,8.92269515991211,0.3445223474293244,0.9996,0.0008944271909999219,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,216,5,-6.6317418090820315,1.2527636480887994,8.92549991607666,0.3466630324511537,0.9992000000000001,0.001788854381999827,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,217,5,-6.724401755523681,1.3644731558516061,8.926298713684082,0.3470049793244731,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,218,5,-6.72171219139099,1.3415279880100002,8.921542739868164,0.34291504277955454,0.9996,0.0008944271909999374,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,219,5,-6.75830344696045,1.2692503689548653,8.923879432678223,0.3459232941593062,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,220,5,-6.7321993957519535,1.4508781357374607,8.922880744934082,0.3445623941514944,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,221,5,-6.6479493972778325,1.3396626593031717,8.926078414916992,0.3474640275234197,0.9987999999999999,0.0026832815729997436,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,222,5,-6.693975353784562,1.3140548070511855,8.922261047363282,0.34449439655867653,0.9996,0.0008944271909999374,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,223,5,-6.739192986679077,1.3514362656895926,8.923770904541016,0.3482963101912489,0.9992000000000001,0.0017888543819998273,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,224,5,-6.715562866592407,1.3750671780060528,8.92605094909668,0.34632119165348607,0.9992000000000001,0.0017888543819998427,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,225,5,-6.721066758728028,1.3998704354296312,8.925789642333985,0.3470156996022871,0.9996,0.0008944271909999219,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,226,5,-6.6651603597641,1.3071535680191952,8.922891426086426,0.3473309549066018,0.9984,0.0021908902300206653,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,227,5,-6.6804936847686776,1.2714153600657636,8.926528930664062,0.3488691820353122,0.9996,0.0008944271909999374,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,228,5,-6.720837099456787,1.396428514139071,8.926753044128418,0.3458879656075916,0.9996,0.0008944271909999219,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,229,5,-6.672573616027833,1.3186016623848438,8.927689743041991,0.34422379602010783,0.9996,0.000894427190999929,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,230,5,-6.732542485046386,1.39628028995474,8.92115478515625,0.3435895175256233,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,231,5,-6.730533157348633,1.372495116977279,8.928002548217773,0.34873678504982314,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,232,5,-6.698930324554444,1.2974291474330735,8.920990371704102,0.346423056470532,0.9996,0.000894427190999929,0.5186666666666667,0.025324559884296795
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,233,5,-6.742954409027101,1.2843897164654199,8.923307991027832,0.3491954322307367,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,234,5,-6.598226475858688,1.366927026449558,8.925288581848145,0.3444082900447495,0.9992000000000001,0.0017888543819998349,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,235,5,-6.697683425617218,1.2778999403671123,8.924777603149414,0.34521126985528355,0.9996,0.000894427190999929,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,236,5,-6.797877630615235,1.3830818337219046,8.926602172851563,0.346917322445103,0.9996,0.0008944271909999374,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,237,5,-6.722422245597839,1.2733792256016532,8.921955871582032,0.34392446909908453,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,238,5,-6.700367247009277,1.3104086818873448,8.921099853515624,0.34204750612088464,1.0,0.0,0.518,0.02357965224510321
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,239,5,-6.800795562362671,1.3929472175538222,8.928136253356934,0.3485042115486266,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,240,5,-6.644264519500733,1.2959944475308285,8.92161979675293,0.3420623632883493,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,241,5,-6.704827451705933,1.4413843594523699,8.9252197265625,0.3463187446616001,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,242,5,-6.706255769729614,1.3028956324272103,8.920587348937989,0.3431338630555684,0.9992000000000001,0.0017888543819998349,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,243,5,-6.745696379470826,1.385498261650197,8.926744270324708,0.3467626808130994,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,244,5,-6.647043723297119,1.335393261401858,8.923249435424804,0.34727053612874575,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,245,5,-6.739369254684448,1.3250068565950786,8.925905990600587,0.3458393206636709,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,246,5,-6.740121295166015,1.3666207364162368,8.92613697052002,0.3473303243034726,0.9996,0.0008944271909999219,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,247,5,-6.72388461112976,1.3428494896462795,8.928355407714843,0.34646577880917934,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,248,5,-6.682627852249146,1.4150549051871266,8.921150970458985,0.342969755387048,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,249,5,-6.721978248405456,1.2789959576330858,8.924048233032227,0.3457114116592559,0.9996,0.000894427190999926,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,250,5,-6.764273591232299,1.2562124783039874,8.923728752136231,0.3459864138648635,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,251,5,-6.689783794021606,1.370400551771381,8.925823783874511,0.3450875024366942,0.9984,0.003577708763999654,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,252,5,-6.830320352172852,1.4190272263920956,8.922119522094727,0.345280335526893,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,253,5,-6.714936258888244,1.2867562825027494,8.924821472167968,0.34316231363837424,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,254,5,-6.803642347717284,1.4165660919584704,8.924435043334961,0.34553607717666157,0.9996,0.0008944271909999374,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,255,5,-6.7279120481491095,1.4186654510807424,8.925452423095702,0.3439846122113559,0.9996,0.0008944271909999374,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,256,5,-6.681541599845886,1.3416119483383795,8.92379970550537,0.34635675509533503,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,257,5,-6.75155172510147,1.3741310186087532,8.927100563049317,0.34857602048854336,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,258,5,-6.676935863876342,1.2883322116276414,8.923468399047852,0.34413253108720476,0.9996,0.000894427190999929,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,259,5,-6.74292266921997,1.3607865561347243,8.922961044311524,0.34362570878624704,0.9996,0.0008944271909999374,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,260,5,-6.654549753379821,1.32498749855088,8.920575714111328,0.3455199356313323,0.9996,0.0008944271909999219,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,261,5,-6.768807572364809,1.330038453865785,8.926677131652832,0.3449125662638041,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,262,5,-6.738316229438782,1.239320933368647,8.926097297668457,0.34702827265194114,0.9987999999999999,0.0026832815729997644,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,263,5,-6.7292228931427,1.3337683231403719,8.924710845947265,0.3451642160854191,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,264,5,-6.669384108734131,1.2921782779579423,8.922725868225097,0.3444991442724499,0.9996,0.000894427190999929,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,265,5,-6.742055876541137,1.2689682148889356,8.922875213623048,0.3437341189834721,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,266,5,-6.697301824951173,1.2788945562645229,8.924949073791504,0.3481725202043425,0.9996,0.000894427190999926,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,267,5,-6.712233140182495,1.2574614947574387,8.925991249084472,0.34641711395957964,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,268,5,-6.763187666702271,1.35847922918647,8.923320770263672,0.34515619583254525,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,269,5,-6.679463699722289,1.375454180248646,8.925321769714355,0.3406309397299593,0.9975999999999999,0.003577708763999662,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,270,5,-6.780164738273621,1.387520684166599,8.923350715637207,0.3433236977647682,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,271,5,-6.714621541976929,1.3369051248985862,8.92017765045166,0.35296403651519986,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,272,5,-6.731526690292358,1.3902298730539513,8.922840881347657,0.3442166372302984,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,273,5,-6.727819717025757,1.273685006061715,8.923768043518066,0.34586687324179205,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,274,5,-6.713146018791198,1.3663108601495015,8.923760795593262,0.34529473857885035,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,275,5,-6.72928814163208,1.2901018600945722,8.925773429870606,0.3474752561443584,1.0,0.0,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,276,5,-6.684181116485595,1.3258542613961053,8.928045845031738,0.3459199895453694,0.9992000000000001,0.0010954451150103196,0.518,0.02553429066960743
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,277,5,-6.773172494506835,1.3004445721128253,8.925420188903809,0.34587191402226286,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,278,5,-6.780490850543975,1.290860924134323,8.92391357421875,0.34419311994977186,1.0,0.0,0.5173333333333333,0.024440403706431166
Qminimality2DFinal,bincifar100,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,279,5,-6.742951186752319,1.3145783489711018,8.922157096862794,0.34521635586309696,0.9996,0.000894427190999929,0.518,0.02553429066960743
