data,model,enc_zx_nhid,run,epochs,train_loss_toagg,valid_loss_toagg,train_acc_toagg,valid_acc_toagg
binmnist,cdib,1024,0,250,-1.4393119640052319,1.7621983289718628,1.0,0.902
binmnist,cdib,1024,0,251,-1.457406172895478,1.7624212503433228,1.0,0.902
binmnist,cdib,1024,0,252,-1.2709311641454697,1.7635506391525269,0.998,0.902
binmnist,cdib,1024,0,253,-1.3005468940734863,1.7664765119552612,0.998,0.902
binmnist,cdib,1024,0,254,-1.3576062214374542,1.7649085521697998,1.0,0.902
binmnist,cdib,1024,0,255,-1.4214962248086958,1.7512054443359375,1.0,0.902
binmnist,cdib,1024,0,256,-1.2760231362342838,1.758000373840332,1.0,0.902
binmnist,cdib,1024,0,257,-1.3651832513690005,1.7624813318252563,0.998,0.902
binmnist,cdib,1024,0,258,-1.4224262399673462,1.7699507474899292,1.0,0.902
binmnist,cdib,1024,0,259,-1.3424074152234942,1.767234206199646,1.0,0.902
binmnist,cdib,1024,0,260,-1.4514226989746093,1.7478235960006714,1.0,0.902
binmnist,cdib,1024,0,261,-1.3994493169784545,1.7693480253219604,1.0,0.902
binmnist,cdib,1024,0,262,-1.3971321907998062,1.7692759037017822,1.0,0.902
binmnist,cdib,1024,0,263,-1.4347862911224365,1.7518866062164307,1.0,0.902
binmnist,cdib,1024,0,264,-1.4349452033042909,1.7676889896392822,0.998,0.902
binmnist,cdib,1024,0,265,-1.3298637223243714,1.7625792026519775,1.0,0.902
binmnist,cdib,1024,0,266,-1.44978264889773,1.7595157623291016,1.0,0.902
binmnist,cdib,1024,0,267,-1.369635398197177,1.7631852626800537,1.0,0.902
binmnist,cdib,1024,0,268,-1.303740710258484,1.7667677402496338,1.0,0.902
binmnist,cdib,1024,0,269,-1.3906144282341004,1.7509886026382446,1.0,0.902
binmnist,cdib,1024,0,270,-1.365815565109253,1.767949104309082,1.0,0.902
binmnist,cdib,1024,0,271,-1.330163924217224,1.769930124282837,0.998,0.902
binmnist,cdib,1024,0,272,-1.3173702085986734,1.7417312860488892,1.0,0.902
binmnist,cdib,1024,0,273,-1.333964125201106,1.7618781328201294,1.0,0.902
binmnist,cdib,1024,0,274,-1.4202938740730284,1.7690871953964233,1.0,0.902
binmnist,cdib,1024,0,275,-1.4376246888041497,1.7590084075927734,1.0,0.902
binmnist,cdib,1024,0,276,-1.3469865165710448,1.748902678489685,1.0,0.902
binmnist,cdib,1024,0,277,-1.3040266284003883,1.7599835395812988,0.998,0.902
binmnist,cdib,1024,0,278,-1.3694291366580873,1.7635445594787598,0.998,0.902
binmnist,cdib,1024,0,279,-1.5311730086803437,1.754089117050171,1.0,0.902
binmnist,cdib,1024,0,280,-1.3230195491313934,1.770050287246704,1.0,0.902
binmnist,cdib,1024,0,281,-1.4188635548353195,1.7680288553237915,1.0,0.902
binmnist,cdib,1024,0,282,-1.4504806306362152,1.7677525281906128,1.0,0.902
binmnist,cdib,1024,0,283,-1.3574913368225097,1.751971960067749,0.996,0.902
binmnist,cdib,1024,0,284,-1.4176603269577026,1.7466555833816528,1.0,0.902
binmnist,cdib,1024,0,285,-1.350754869842538,1.7668277025222778,1.0,0.902
binmnist,cdib,1024,0,286,-1.2119210255146027,1.7628240585327148,1.0,0.902
binmnist,cdib,1024,0,287,-1.3291928114891052,1.769175410270691,1.0,0.902
binmnist,cdib,1024,0,288,-1.5159173338413239,1.757346272468567,0.998,0.902
binmnist,cdib,1024,0,289,-1.371528085231781,1.7649949789047241,0.998,0.902
binmnist,cdib,1024,0,290,-1.2510707752706949,1.760754942893982,0.998,0.902
binmnist,cdib,1024,0,291,-1.4270992736816406,1.7588201761245728,0.994,0.902
binmnist,cdib,1024,0,292,-1.2436769044876101,1.7606431245803833,0.998,0.902
binmnist,cdib,1024,0,293,-1.3609035242795944,1.7684377431869507,1.0,0.902
binmnist,cdib,1024,0,294,-1.3404268321990966,1.7673993110656738,1.0,0.902
binmnist,cdib,1024,0,295,-1.4601545276641845,1.766261339187622,0.996,0.902
binmnist,cdib,1024,0,296,-1.4632419437408448,1.7511694431304932,1.0,0.902
binmnist,cdib,1024,0,297,-1.3654525861740112,1.7648770809173584,1.0,0.902
binmnist,cdib,1024,0,298,-1.3364613876342772,1.765545129776001,1.0,0.902
binmnist,cdib,1024,0,299,-1.332814280223858,1.7487188577651978,0.998,0.902
binmnist,cdib,1024,1,0,-0.13058730344846844,0.9238244891166687,0.96,0.91
binmnist,cdib,1024,1,1,-0.35658856907094105,1.2813594341278076,1.0,0.91
binmnist,cdib,1024,1,2,-0.4426043866643231,1.3731839656829834,1.0,0.91
binmnist,cdib,1024,1,3,-0.3949134430885243,1.4137961864471436,0.996,0.908
binmnist,cdib,1024,1,4,-0.3932656979411695,1.27778959274292,1.0,0.906
binmnist,cdib,1024,1,5,-0.4089613420978203,1.3845564126968384,1.0,0.906
binmnist,cdib,1024,1,6,-0.445783501933985,1.4292997121810913,1.0,0.906
binmnist,cdib,1024,1,7,-0.5303272927761009,1.4503123760223389,1.0,0.906
binmnist,cdib,1024,1,8,-0.4584169507980441,1.5268936157226562,0.996,0.908
binmnist,cdib,1024,1,9,-0.5242309050086903,1.5296053886413574,0.998,0.908
binmnist,cdib,1024,1,10,-0.5244870712697508,1.5531991720199585,1.0,0.908
binmnist,cdib,1024,1,11,-0.5796525704402847,1.5651538372039795,1.0,0.908
binmnist,cdib,1024,1,12,-0.6106688536882401,1.5766016244888306,1.0,0.908
binmnist,cdib,1024,1,13,-0.5853092367203906,1.5821350812911987,1.0,0.908
binmnist,cdib,1024,1,14,-0.5879360006063931,1.5956145524978638,1.0,0.908
binmnist,cdib,1024,1,15,-0.6342118034306914,1.5897060632705688,1.0,0.908
binmnist,cdib,1024,1,16,-0.6499614767082967,1.609574556350708,1.0,0.908
binmnist,cdib,1024,1,17,-0.6664505918696527,1.6050848960876465,1.0,0.908
binmnist,cdib,1024,1,18,-0.6918899337299481,1.6200491189956665,1.0,0.908
binmnist,cdib,1024,1,19,-0.7046118540167808,1.6285769939422607,1.0,0.908
binmnist,cdib,1024,1,20,-0.6699938094617337,1.6081904172897339,1.0,0.906
binmnist,cdib,1024,1,21,-0.69585776655675,1.602784276008606,1.0,0.906
binmnist,cdib,1024,1,22,-0.7254489963531553,1.6086262464523315,1.0,0.906
binmnist,cdib,1024,1,23,-0.7354036994934431,1.6299612522125244,0.996,0.906
binmnist,cdib,1024,1,24,-0.7194634025089445,1.6220332384109497,1.0,0.906
binmnist,cdib,1024,1,25,-0.7080438453197566,1.63713800907135,0.998,0.906
binmnist,cdib,1024,1,26,-0.7406407024621964,1.6391794681549072,0.998,0.906
binmnist,cdib,1024,1,27,-0.8037741900444036,1.633177399635315,1.0,0.906
binmnist,cdib,1024,1,28,-0.7794330053955782,1.6277295351028442,0.998,0.906
binmnist,cdib,1024,1,29,-0.7839619821548479,1.640580654144287,1.0,0.906
binmnist,cdib,1024,1,30,-0.8175737047428265,1.6488984823226929,0.998,0.906
binmnist,cdib,1024,1,31,-0.8003473392012063,1.649082064628601,1.0,0.908
binmnist,cdib,1024,1,32,-0.8473234326362618,1.6460132598876953,1.0,0.906
binmnist,cdib,1024,1,33,-0.8139325493336073,1.6469248533248901,1.0,0.908
binmnist,cdib,1024,1,34,-0.8255285744667054,1.6423226594924927,1.0,0.906
binmnist,cdib,1024,1,35,-0.8036218502044794,1.6559228897094727,0.998,0.906
binmnist,cdib,1024,1,36,-0.8382982540250068,1.6574121713638306,0.998,0.906
binmnist,cdib,1024,1,37,-0.8248115984916681,1.6540595293045044,1.0,0.906
binmnist,cdib,1024,1,38,-0.8051999222754502,1.6524486541748047,1.0,0.906
binmnist,cdib,1024,1,39,-0.9038945153236388,1.65204918384552,1.0,0.906
binmnist,cdib,1024,1,40,-0.8669985922574996,1.6649478673934937,1.0,0.906
binmnist,cdib,1024,1,41,-0.8744112961768642,1.6718709468841553,0.998,0.906
binmnist,cdib,1024,1,42,-0.872578510034457,1.6470133066177368,0.998,0.908
binmnist,cdib,1024,1,43,-0.9007889213562018,1.660245418548584,1.0,0.908
binmnist,cdib,1024,1,44,-0.9647482943534851,1.6574029922485352,1.0,0.908
binmnist,cdib,1024,1,45,-0.9447724840879455,1.6608164310455322,1.0,0.908
binmnist,cdib,1024,1,46,-1.002265013790876,1.6556028127670288,1.0,0.908
binmnist,cdib,1024,1,47,-0.9453928789138795,1.6632922887802124,1.0,0.908
binmnist,cdib,1024,1,48,-0.944089626789093,1.6648634672164917,1.0,0.906
binmnist,cdib,1024,1,49,-0.9807184062480919,1.6743276119232178,1.0,0.906
binmnist,cdib,1024,1,50,-0.93622746257782,1.6740726232528687,1.0,0.906
binmnist,cdib,1024,1,51,-0.991126191663742,1.6794735193252563,1.0,0.906
binmnist,cdib,1024,1,52,-0.936623674393073,1.662204384803772,0.998,0.908
binmnist,cdib,1024,1,53,-1.041756310272217,1.6721785068511963,1.0,0.906
binmnist,cdib,1024,1,54,-1.0142692277908354,1.6700410842895508,1.0,0.906
binmnist,cdib,1024,1,55,-1.0047790212631225,1.6790658235549927,0.998,0.906
binmnist,cdib,1024,1,56,-0.9888550325036048,1.6765177249908447,0.998,0.906
binmnist,cdib,1024,1,57,-0.9773987557888217,1.6814299821853638,0.998,0.906
binmnist,cdib,1024,1,58,-1.009823315858841,1.675635814666748,0.996,0.906
binmnist,cdib,1024,1,59,-0.9778524745106697,1.6569507122039795,1.0,0.906
binmnist,cdib,1024,1,60,-0.9563883060934604,1.66506826877594,1.0,0.908
binmnist,cdib,1024,1,61,-1.006771800518036,1.667252779006958,1.0,0.908
binmnist,cdib,1024,1,62,-0.963653071498871,1.6681723594665527,1.0,0.906
binmnist,cdib,1024,1,63,-1.0131107131005033,1.662959098815918,1.0,0.908
binmnist,cdib,1024,1,64,-0.9543829215049773,1.6656959056854248,1.0,0.908
binmnist,cdib,1024,1,65,-1.0112347815334797,1.669202446937561,1.0,0.906
binmnist,cdib,1024,1,66,-1.004290097284317,1.6704744100570679,0.998,0.906
binmnist,cdib,1024,1,67,-1.008915716934205,1.6833513975143433,0.998,0.906
binmnist,cdib,1024,1,68,-1.0359650307659067,1.6739780902862549,1.0,0.906
binmnist,cdib,1024,1,69,-1.0397290078163206,1.6799808740615845,1.0,0.906
binmnist,cdib,1024,1,70,-1.0346221598148349,1.6837306022644043,1.0,0.906
binmnist,cdib,1024,1,71,-1.080978823387623,1.6765764951705933,1.0,0.906
binmnist,cdib,1024,1,72,-1.0685988962173465,1.6727368831634521,0.994,0.906
binmnist,cdib,1024,1,73,-1.1109104256629945,1.6771020889282227,1.0,0.906
binmnist,cdib,1024,1,74,-1.0325076338767976,1.6813907623291016,1.0,0.906
binmnist,cdib,1024,1,75,-1.0384669206738473,1.6650481224060059,0.998,0.908
binmnist,cdib,1024,1,76,-1.0355513224601745,1.6632667779922485,1.0,0.908
binmnist,cdib,1024,1,77,-1.0415725107192992,1.6766300201416016,0.994,0.906
binmnist,cdib,1024,1,78,-1.1144576354980469,1.6650749444961548,1.0,0.908
binmnist,cdib,1024,1,79,-1.1487502292633058,1.6714739799499512,1.0,0.906
binmnist,cdib,1024,1,80,-1.0074052165508272,1.6734310388565063,0.996,0.906
binmnist,cdib,1024,1,81,-1.0481537947356727,1.6634509563446045,1.0,0.908
binmnist,cdib,1024,1,82,-1.1238134521753527,1.672132968902588,1.0,0.906
binmnist,cdib,1024,1,83,-0.9543793066024779,1.673949956893921,1.0,0.906
binmnist,cdib,1024,1,84,-1.025927722263336,1.677033543586731,1.0,0.906
binmnist,cdib,1024,1,85,-1.047939917290304,1.6784327030181885,1.0,0.906
binmnist,cdib,1024,1,86,-1.0717368569374084,1.6920431852340698,1.0,0.906
binmnist,cdib,1024,1,87,-1.0891900147437992,1.6844068765640259,1.0,0.906
binmnist,cdib,1024,1,88,-1.060018310546875,1.6841983795166016,1.0,0.906
binmnist,cdib,1024,1,89,-1.0238029391288759,1.685718059539795,0.998,0.906
binmnist,cdib,1024,1,90,-1.0053050217002746,1.6864756345748901,1.0,0.906
binmnist,cdib,1024,1,91,-1.1098513239149006,1.6920692920684814,0.998,0.906
binmnist,cdib,1024,1,92,-1.0548416196823092,1.6800364255905151,1.0,0.906
binmnist,cdib,1024,1,93,-1.0451952323913574,1.6852041482925415,1.0,0.906
binmnist,cdib,1024,1,94,-1.0963855997562424,1.6846600770950317,0.998,0.906
binmnist,cdib,1024,1,95,-1.1837929676547647,1.6795380115509033,1.0,0.906
binmnist,cdib,1024,1,96,-1.068379774570465,1.6810494661331177,1.0,0.906
binmnist,cdib,1024,1,97,-1.0426232917785645,1.6844207048416138,1.0,0.906
binmnist,cdib,1024,1,98,-1.0929212463378906,1.683966875076294,1.0,0.906
binmnist,cdib,1024,1,99,-1.1496897065639495,1.6790170669555664,0.998,0.906
binmnist,cdib,1024,1,100,-1.1024854021072388,1.6889621019363403,1.0,0.906
binmnist,cdib,1024,1,101,-1.1535271158460527,1.6896204948425293,1.0,0.906
binmnist,cdib,1024,1,102,-1.1480514316558839,1.6906845569610596,1.0,0.906
binmnist,cdib,1024,1,103,-1.1623515305519103,1.6908230781555176,0.998,0.906
binmnist,cdib,1024,1,104,-1.1144876816273026,1.6982815265655518,1.0,0.906
binmnist,cdib,1024,1,105,-1.1161908464431762,1.6917362213134766,1.0,0.906
binmnist,cdib,1024,1,106,-1.201790578174591,1.6933152675628662,1.0,0.906
binmnist,cdib,1024,1,107,-1.1676039630889907,1.6950139999389648,1.0,0.906
binmnist,cdib,1024,1,108,-1.201417268848419,1.6948455572128296,1.0,0.906
binmnist,cdib,1024,1,109,-1.1499654806137114,1.6840460300445557,0.998,0.906
binmnist,cdib,1024,1,110,-1.1932683604240428,1.6876782178878784,1.0,0.906
binmnist,cdib,1024,1,111,-1.0871452247142783,1.6812466382980347,0.998,0.906
binmnist,cdib,1024,1,112,-1.2165009733438492,1.691847562789917,0.996,0.906
binmnist,cdib,1024,1,113,-1.138615604633093,1.6785606145858765,1.0,0.906
binmnist,cdib,1024,1,114,-1.0859241432070732,1.6741703748703003,0.998,0.906
binmnist,cdib,1024,1,115,-1.1874523321151738,1.688621163368225,0.998,0.906
binmnist,cdib,1024,1,116,-1.1963510184288024,1.6709694862365723,1.0,0.908
binmnist,cdib,1024,1,117,-1.1618556371688842,1.6658791303634644,1.0,0.908
binmnist,cdib,1024,1,118,-1.1808430453300476,1.6645516157150269,1.0,0.908
binmnist,cdib,1024,1,119,-1.2085489826202394,1.6694446802139282,1.0,0.908
binmnist,cdib,1024,1,120,-1.182066005277651,1.675593376159668,1.0,0.906
binmnist,cdib,1024,1,121,-1.1648052949905396,1.6738214492797852,1.0,0.906
binmnist,cdib,1024,1,122,-1.120229971408844,1.6615391969680786,0.998,0.908
binmnist,cdib,1024,1,123,-1.2504824427843095,1.6774929761886597,1.0,0.906
binmnist,cdib,1024,1,124,-1.1885316644757986,1.6705608367919922,1.0,0.906
binmnist,cdib,1024,1,125,-1.200411847782135,1.6846376657485962,1.0,0.906
binmnist,cdib,1024,1,126,-1.1613850401640011,1.682786226272583,1.0,0.906
binmnist,cdib,1024,1,127,-1.2313444872379302,1.6912212371826172,1.0,0.906
binmnist,cdib,1024,1,128,-1.2375684441924095,1.6832468509674072,0.996,0.906
binmnist,cdib,1024,1,129,-1.1934796409606934,1.6787099838256836,1.0,0.906
binmnist,cdib,1024,1,130,-1.2339824485778808,1.6854219436645508,1.0,0.906
binmnist,cdib,1024,1,131,-1.227822055132696,1.6825329065322876,1.0,0.906
binmnist,cdib,1024,1,132,-1.211489212036133,1.6842182874679565,1.0,0.906
binmnist,cdib,1024,1,133,-1.175123044013977,1.6767973899841309,1.0,0.906
binmnist,cdib,1024,1,134,-1.179189688205719,1.6917725801467896,0.998,0.906
binmnist,cdib,1024,1,135,-1.2989102594852449,1.6812986135482788,1.0,0.906
binmnist,cdib,1024,1,136,-1.1158615751266479,1.683906078338623,1.0,0.906
binmnist,cdib,1024,1,137,-1.2727008122444154,1.6922646760940552,1.0,0.906
binmnist,cdib,1024,1,138,-1.1763727137133464,1.6895110607147217,1.0,0.906
binmnist,cdib,1024,1,139,-1.2153858743548394,1.6783512830734253,0.998,0.906
binmnist,cdib,1024,1,140,-1.1832840479850784,1.6842427253723145,1.0,0.906
binmnist,cdib,1024,1,141,-1.1826421031244099,1.7012946605682373,1.0,0.906
binmnist,cdib,1024,1,142,-1.212282670855522,1.7007660865783691,1.0,0.906
binmnist,cdib,1024,1,143,-1.11053970308305,1.6954351663589478,1.0,0.906
binmnist,cdib,1024,1,144,-1.2633688716888427,1.7007051706314087,1.0,0.906
binmnist,cdib,1024,1,145,-1.189001612186432,1.6886392831802368,1.0,0.906
binmnist,cdib,1024,1,146,-1.2093475682497083,1.6804168224334717,0.996,0.906
binmnist,cdib,1024,1,147,-1.1897844163894657,1.6989340782165527,1.0,0.906
binmnist,cdib,1024,1,148,-1.2672376644611505,1.6905888319015503,1.0,0.906
binmnist,cdib,1024,1,149,-1.2084976711273199,1.6829545497894287,0.998,0.906
binmnist,cdib,1024,1,150,-1.2122555099964258,1.6864880323410034,1.0,0.906
binmnist,cdib,1024,1,151,-1.1212309582233428,1.6787208318710327,0.998,0.906
binmnist,cdib,1024,1,152,-1.2199984277725198,1.6912347078323364,1.0,0.906
binmnist,cdib,1024,1,153,-1.1582078681468964,1.6967735290527344,0.998,0.906
binmnist,cdib,1024,1,154,-1.1823285701051354,1.674945592880249,0.998,0.906
binmnist,cdib,1024,1,155,-1.228123560667038,1.676093339920044,0.998,0.906
binmnist,cdib,1024,1,156,-1.1591447758674622,1.6817783117294312,1.0,0.906
binmnist,cdib,1024,1,157,-1.1896996943950653,1.7027008533477783,1.0,0.906
binmnist,cdib,1024,1,158,-1.2605568915367145,1.686806321144104,1.0,0.906
binmnist,cdib,1024,1,159,-1.2355409244541078,1.6850610971450806,1.0,0.906
binmnist,cdib,1024,1,160,-1.193272857761389,1.687184453010559,0.998,0.906
binmnist,cdib,1024,1,161,-1.1902025360108355,1.6976524591445923,1.0,0.906
binmnist,cdib,1024,1,162,-1.2180781126022515,1.6753872632980347,1.0,0.906
binmnist,cdib,1024,1,163,-1.2555202012062072,1.6922613382339478,1.0,0.906
binmnist,cdib,1024,1,164,-1.1923958200216294,1.676635503768921,0.998,0.906
binmnist,cdib,1024,1,165,-1.2300177065432072,1.6743252277374268,1.0,0.906
binmnist,cdib,1024,1,166,-1.2721917085647583,1.6950503587722778,1.0,0.906
binmnist,cdib,1024,1,167,-1.1715424886010588,1.7001861333847046,1.0,0.906
binmnist,cdib,1024,1,168,-1.3448322830200194,1.6984472274780273,1.0,0.906
binmnist,cdib,1024,1,169,-1.257250726222992,1.6858223676681519,1.0,0.906
binmnist,cdib,1024,1,170,-1.28571431684494,1.6870977878570557,1.0,0.906
binmnist,cdib,1024,1,171,-1.251111334323883,1.6832791566848755,1.0,0.906
binmnist,cdib,1024,1,172,-1.1719216530799865,1.7043801546096802,1.0,0.906
binmnist,cdib,1024,1,173,-1.2803782093524934,1.6842641830444336,1.0,0.906
binmnist,cdib,1024,1,174,-1.1854662883758555,1.6898521184921265,0.998,0.906
binmnist,cdib,1024,1,175,-1.238524099016562,1.6947306394577026,1.0,0.906
binmnist,cdib,1024,1,176,-1.3236823062896728,1.7057019472122192,0.996,0.906
binmnist,cdib,1024,1,177,-1.2547752511501313,1.7025457620620728,1.0,0.906
binmnist,cdib,1024,1,178,-1.3250577209591865,1.6931151151657104,1.0,0.906
binmnist,cdib,1024,1,179,-1.2630363702774048,1.6981943845748901,0.998,0.906
binmnist,cdib,1024,1,180,-1.239770464658737,1.6968276500701904,1.0,0.906
binmnist,cdib,1024,1,181,-1.2264214141368865,1.6946452856063843,1.0,0.906
binmnist,cdib,1024,1,182,-1.2683820006847382,1.7013906240463257,1.0,0.906
binmnist,cdib,1024,1,183,-1.2838335313796998,1.6942806243896484,1.0,0.906
binmnist,cdib,1024,1,184,-1.241066614961648,1.6980314254760742,1.0,0.906
binmnist,cdib,1024,1,185,-1.2746738873004912,1.7104383707046509,1.0,0.906
binmnist,cdib,1024,1,186,-1.2203450665473938,1.7087905406951904,0.998,0.906
binmnist,cdib,1024,1,187,-1.261088474559784,1.694324016571045,0.996,0.906
binmnist,cdib,1024,1,188,-1.2524131089210508,1.6981924772262573,1.0,0.906
binmnist,cdib,1024,1,189,-1.248193512365251,1.6790745258331299,1.0,0.906
binmnist,cdib,1024,1,190,-1.183342492389679,1.698049545288086,1.0,0.906
binmnist,cdib,1024,1,191,-1.241674946308136,1.694995641708374,1.0,0.906
binmnist,cdib,1024,1,192,-1.2888674400329823,1.6984212398529053,1.0,0.906
binmnist,cdib,1024,1,193,-1.2420518760681152,1.69967520236969,1.0,0.906
binmnist,cdib,1024,1,194,-1.2087314224261791,1.7046396732330322,1.0,0.906
binmnist,cdib,1024,1,195,-1.2342406135559432,1.7034941911697388,1.0,0.906
binmnist,cdib,1024,1,196,-1.2346740263223654,1.7105767726898193,1.0,0.906
binmnist,cdib,1024,1,197,-1.093142033195496,1.6743487119674683,0.994,0.904
binmnist,cdib,1024,1,198,-1.255831200742675,1.6982587575912476,0.998,0.906
binmnist,cdib,1024,1,199,-1.2498201493263477,1.6943076848983765,1.0,0.906
binmnist,cdib,1024,1,200,-1.1634024908840657,1.7067034244537354,1.0,0.906
binmnist,cdib,1024,1,201,-1.2576481677055362,1.7024098634719849,1.0,0.906
binmnist,cdib,1024,1,202,-1.3143031858683099,1.7098286151885986,0.998,0.906
binmnist,cdib,1024,1,203,-1.1648691844940187,1.6943116188049316,0.998,0.906
binmnist,cdib,1024,1,204,-1.2713390617370606,1.6904757022857666,0.996,0.906
binmnist,cdib,1024,1,205,-1.2519388898849493,1.7015354633331299,1.0,0.906
binmnist,cdib,1024,1,206,-1.2447588778495793,1.7074706554412842,1.0,0.906
binmnist,cdib,1024,1,207,-1.1980476541519165,1.6932752132415771,0.998,0.906
binmnist,cdib,1024,1,208,-1.232519208431244,1.6946125030517578,0.998,0.906
binmnist,cdib,1024,1,209,-1.200859792470932,1.692060112953186,1.0,0.906
binmnist,cdib,1024,1,210,-1.232765490090847,1.6939624547958374,1.0,0.906
binmnist,cdib,1024,1,211,-1.2360484211444855,1.700312852859497,1.0,0.906
binmnist,cdib,1024,1,212,-1.1482138677835465,1.7038354873657227,0.998,0.906
binmnist,cdib,1024,1,213,-1.2075735810279846,1.6860442161560059,0.998,0.906
binmnist,cdib,1024,1,214,-1.3015728449821473,1.7001359462738037,1.0,0.906
binmnist,cdib,1024,1,215,-1.2304925372600324,1.6912723779678345,1.0,0.906
binmnist,cdib,1024,1,216,-1.2949693051338198,1.6864688396453857,1.0,0.906
binmnist,cdib,1024,1,217,-1.2392616933822638,1.6844197511672974,0.998,0.906
binmnist,cdib,1024,1,218,-1.2447803361415863,1.7032642364501953,1.0,0.906
binmnist,cdib,1024,1,219,-1.2600134767562385,1.7064939737319946,1.0,0.906
binmnist,cdib,1024,1,220,-1.2894835217483342,1.7088011503219604,0.998,0.906
binmnist,cdib,1024,1,221,-1.2700994332563131,1.6971676349639893,1.0,0.906
binmnist,cdib,1024,1,222,-1.2672421136379242,1.6997126340866089,0.998,0.906
binmnist,cdib,1024,1,223,-1.3117749127388003,1.7053409814834595,0.996,0.906
binmnist,cdib,1024,1,224,-1.3004038822054862,1.709255337715149,0.998,0.906
binmnist,cdib,1024,1,225,-1.3115229732990266,1.697388768196106,0.998,0.906
binmnist,cdib,1024,1,226,-1.2145672952890396,1.7076011896133423,0.996,0.906
binmnist,cdib,1024,1,227,-1.3170193243026733,1.6933109760284424,0.998,0.906
binmnist,cdib,1024,1,228,-1.259608657926321,1.699510097503662,1.0,0.906
binmnist,cdib,1024,1,229,-1.2007438084135762,1.7004499435424805,1.0,0.906
binmnist,cdib,1024,1,230,-1.2178801680088045,1.6861745119094849,0.998,0.906
binmnist,cdib,1024,1,231,-1.2286808091164567,1.6927520036697388,0.998,0.906
binmnist,cdib,1024,1,232,-1.2718348378598692,1.694898247718811,0.996,0.906
binmnist,cdib,1024,1,233,-1.1810183872222828,1.7021723985671997,1.0,0.906
binmnist,cdib,1024,1,234,-1.262356689929962,1.6958624124526978,1.0,0.906
binmnist,cdib,1024,1,235,-1.232398774862243,1.6885557174682617,0.998,0.906
binmnist,cdib,1024,1,236,-1.328212490081787,1.695893406867981,1.0,0.906
binmnist,cdib,1024,1,237,-1.219137505531311,1.7005157470703125,1.0,0.906
binmnist,cdib,1024,1,238,-1.249836664199829,1.69585120677948,1.0,0.906
binmnist,cdib,1024,1,239,-1.1712919419288694,1.7056618928909302,0.998,0.906
binmnist,cdib,1024,1,240,-1.2350346340895049,1.6932100057601929,0.996,0.906
binmnist,cdib,1024,1,241,-1.2796404097557068,1.699729561805725,1.0,0.906
binmnist,cdib,1024,1,242,-1.2884059913635246,1.7061328887939453,1.0,0.906
binmnist,cdib,1024,1,243,-1.219220886658132,1.6847807168960571,0.998,0.906
binmnist,cdib,1024,1,244,-1.1819136958122254,1.7028491497039795,1.0,0.906
binmnist,cdib,1024,1,245,-1.2405629478454647,1.7012101411819458,1.0,0.906
binmnist,cdib,1024,1,246,-1.2614805593490637,1.6899412870407104,0.998,0.906
binmnist,cdib,1024,1,247,-1.2462445812821388,1.6954009532928467,0.998,0.906
binmnist,cdib,1024,1,248,-1.1680274196475746,1.6952224969863892,1.0,0.906
binmnist,cdib,1024,1,249,-1.2459269560799002,1.6813255548477173,1.0,0.906
binmnist,cdib,1024,1,250,-1.2312045810222625,1.6771087646484375,0.998,0.906
binmnist,cdib,1024,1,251,-1.2563645541191144,1.6947910785675049,1.0,0.906
binmnist,cdib,1024,1,252,-1.2592196146489587,1.693322777748108,1.0,0.906
binmnist,cdib,1024,1,253,-1.2291880474589998,1.6913630962371826,1.0,0.906
binmnist,cdib,1024,1,254,-1.2249392015457155,1.7076318264007568,1.0,0.906
binmnist,cdib,1024,1,255,-1.2588710331916808,1.696500301361084,1.0,0.906
binmnist,cdib,1024,1,256,-1.1923167274475097,1.696178674697876,0.998,0.906
binmnist,cdib,1024,1,257,-1.2312715721130372,1.6886541843414307,1.0,0.906
binmnist,cdib,1024,1,258,-1.338539728164673,1.6865673065185547,1.0,0.906
binmnist,cdib,1024,1,259,-1.2007271289825439,1.6863430738449097,1.0,0.906
binmnist,cdib,1024,1,260,-1.3081153633121867,1.6887038946151733,0.998,0.906
binmnist,cdib,1024,1,261,-1.208646978616726,1.6850711107254028,1.0,0.906
binmnist,cdib,1024,1,262,-1.2605037689208984,1.698989987373352,1.0,0.906
binmnist,cdib,1024,1,263,-1.2348916175365448,1.6885186433792114,1.0,0.906
binmnist,cdib,1024,1,264,-1.2140424553886056,1.6897330284118652,1.0,0.906
binmnist,cdib,1024,1,265,-1.267495445633016,1.6811509132385254,0.998,0.906
binmnist,cdib,1024,1,266,-1.2878753911018392,1.7009121179580688,1.0,0.906
binmnist,cdib,1024,1,267,-1.174176438331604,1.712778925895691,0.996,0.906
binmnist,cdib,1024,1,268,-1.2960990527153018,1.6921461820602417,1.0,0.906
binmnist,cdib,1024,1,269,-1.2782224640846251,1.6970453262329102,1.0,0.906
binmnist,cdib,1024,1,270,-1.3002850903511067,1.6788491010665894,1.0,0.906
binmnist,cdib,1024,1,271,-1.289922014284879,1.6807310581207275,1.0,0.906
binmnist,cdib,1024,1,272,-1.2913869686126709,1.6897525787353516,1.0,0.906
binmnist,cdib,1024,1,273,-1.2875110414505033,1.7058284282684326,1.0,0.906
binmnist,cdib,1024,1,274,-1.219865771770482,1.6937929391860962,0.998,0.906
binmnist,cdib,1024,1,275,-1.2915134219169502,1.698750376701355,0.998,0.906
binmnist,cdib,1024,1,276,-1.290305652236939,1.6939303874969482,1.0,0.906
