experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,,epochs,run_count,test_I_xz_mean,test_I_xz_std,train_I_xz_mean,train_I_xz_std,train_DIQ_yz_mean,train_DIQ_yz_std,test_DIQ_yz_mean,test_DIQ_yz_std,train_DIQ_xz_mean,train_DIQ_xz_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_zCx_mean,train_H_zCx_std,test_H_zCx_mean,test_H_zCx_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,test_H_Q_yCz_mean,test_H_Q_yCz_std,train_DIQ_xzCy_mean,train_DIQ_xzCy_std,train_acc_mean,train_acc_std,test_acc_mean,test_acc_std,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std,train_loglike_mean,train_loglike_std,test_loglike_mean,test_loglike_std,train_H_Q_xCz_mean,train_H_Q_xCz_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_H_Q_xCzy_mean,train_H_Q_xCzy_std,train_h_acc_mean,train_h_acc_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_z_norm_mean,train_z_norm_std,test_z_norm_mean,test_z_norm_std,train_z_mean_norm_mean,train_z_mean_norm_std,test_z_mean_norm_mean,test_z_mean_norm_std,train_z_std_mean,train_z_std_std,test_z_std_mean,test_z_std_std
corrBatchnewBob,cifar10,b128,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.3112622022628786,0.002315878952471777,-4.318850154876708,0.18676679789343778,,,,,,,,,0.010665808366188273,0.0023158778870840655,7.6407781791687,0.18676679789343786,,,0.9979066666666666,0.00047749345545256797,0.54268,0.0034273896772908747,,,,,-0.007394876973756781,0.0016053946994235649,-5.136991604812743,0.11317114844664677,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,cifar10,b128,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.3142516981471672,0.005314778471467184,1.908574833869934,0.05242448658078727,,,,,,,,,0.007676333544077351,0.005314784259931208,1.4133531951904295,0.052424476202339414,,,0.9983422222222222,0.0013695633259195284,0.84062,0.0049312270278298745,,,,,-0.005317011923435977,0.003682419657313657,-0.9797875695159183,0.036701413213112724,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,cifar10,b2048,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.3127176631580704,0.0019788225781220328,-1.7399485206604002,0.15645138313824655,,,,,,,,,0.009210357806560668,0.001978819490963107,5.061876544952392,0.15645138313824683,,,0.9993555555555556,0.00040338077468158744,0.52542,0.002393115124685787,,,,,-0.006384289388723444,0.0013721035277486505,-3.5024787877419223,0.10873431150762485,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,cifar10,b2048,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.2946701114827937,0.009601353902279805,1.0930228710174559,0.06681994736930259,,,,,,,,,0.02725791735574603,0.00960135057435613,2.2289051532745363,0.06681994736930265,,,0.9936355555555556,0.0024039370998939938,0.75372,0.0024345430782797763,,,,,-0.0188933736451381,0.00665316133348173,-1.5439133883071885,0.04632264841108158,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,cifar10,b32,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.313819707523693,0.0020653906944405787,-6.2590674209594725,0.7389441905369605,,,,,,,,,0.008108317636122759,0.0020653765834343658,9.580995445251464,0.7389441905369606,,,0.9987644444444443,0.00035956077458108393,0.5401199999999999,0.003448477925114214,,,,,-0.0056205958693469294,0.0014302730044659809,-5.7882241361042075,0.1767250103713478,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,cifar10,b32,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.316115897352045,0.0036566869439112423,1.637559814453125,0.1457384003115699,,,,,,,,,0.00581212246166119,0.0036566857575749635,1.6843682098388673,0.14573840031156982,,,0.9987733333333335,0.000813527602785386,0.84246,0.005111555536233577,,,,,-0.004027954863014471,0.0025346900311810265,-1.1557321649438919,0.0924180617687651,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,cifar10,b512,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.3149028756401755,0.0025505427271519084,-4.29591682434082,0.5097203130132867,,,,,,,,,0.007025139126926661,0.0025505407074401217,7.617844848632812,0.5097203130132874,,,0.9986266666666666,0.0005334259178896979,0.54406,0.002311493023999849,,,,,-0.004869405515163131,0.0017675462891236914,-5.166800108355519,0.31841005545625917,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,cifar10,b512,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.310398799722845,0.004079641789722725,1.6317558336257931,0.013593196674417744,,,,,,,,,0.011529235311106525,0.0040796342357524214,1.690172190666199,0.01359319667441773,,,0.9973644444444446,0.0009042560546358256,0.81594,0.004640366364846669,,,,,-0.007991897476714195,0.002828836896955168,-1.1711560039185454,0.009850759891494778,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.3112814664840697,0.004542958145255255,-19.848954315185544,1.7444871534208901,,,,,,,,,0.010646555700805038,0.0045429635935469595,23.170882339477537,1.7444871534208908,,,0.9982711111111111,0.0010489736312283202,0.5235000000000001,0.00930403138429788,,,,,-0.0065563877714432065,0.003626487543876927,-9.614587728163196,0.4034508027251475,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.31701935638081,0.0030999699527707696,0.7566596221923828,0.15817747667070456,,,,,,,,,0.004908676585645562,0.0030999610639435627,2.5652684020996093,0.15817747667070456,,,0.9993955555555555,0.0003429717621461749,0.8286200000000001,0.0010545141061171501,,,,,-0.0027832810095635664,0.0015440346327505149,-1.5449724715392237,0.08804135504897267,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,svhn,b128,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.216498629252116,0.0029371478492360202,-0.20808845299940842,0.19012416004686405,,,,,,,,,0.009945851339337727,0.0029371430391069266,3.4345329358027525,0.190124160046864,,,0.9978917352990248,0.0008470675103028014,0.8335971112476951,0.0028529409503311263,,,,,-0.0069924688313784955,0.002072198841131142,-2.0804238691098735,0.052691997627571534,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,svhn,b128,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.2203891421809336,0.0014697657614545334,2.6824583750504716,0.0260188297812326,,,,,,,,,0.006055342180435687,0.0014697722694970413,0.543986110503857,0.02601883391244793,,,0.9987107733842958,0.0003240639550321339,0.9469652735095269,0.0019338441730244972,,,,,-0.004234763911290309,0.0010476831675502157,-0.37140904091239435,0.017551902093971516,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,svhn,b2048,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.2184193582245797,0.0012484587478694383,0.7197694191565881,0.08181530416294544,,,,,,,,,0.008025125539720509,0.0012484625282352642,2.506675063646757,0.08181530416294511,,,0.9990232212464548,0.0002684667680396762,0.8162108174554394,0.001994880265970337,,,,,-0.00560076265470567,0.000853976980073669,-1.6893856506959164,0.053110073711659905,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,svhn,b2048,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.2042292060274065,0.011351865754155187,2.6619186401367188,0.03243308837537377,,,,,,,,,0.02221528425756277,0.011351873606568478,0.5645258440421179,0.03243307831502242,,,0.9949249973457098,0.0027151841145608173,0.9238706207744315,0.003828766787303246,,,,,-0.015400265880967684,0.007852779853579617,-0.39321724244980505,0.02236959864582845,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,svhn,b32,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.2186019651817555,0.0025017189056172283,-1.0284876089829664,0.27587849243882073,,,,,,,,,0.00784252256959338,0.0025017209711195895,4.254932091786311,0.27587849243882046,,,0.9985985348318696,0.0005035704539922564,0.8234250153657037,0.0011384498541222253,,,,,-0.005354463019042926,0.0014380566301172638,-2.4214661771465362,0.10295217172295199,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,svhn,b32,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.2194193811127634,0.003154027650022699,2.5626014782832223,0.060846494720021384,,,,,,,,,0.007025109242055226,0.0031540315260254062,0.66384301002209,0.060846487693572794,,,0.9987350411794147,0.00042381882141211515,0.9470113706207746,0.002065565839162882,,,,,-0.004827270944710885,0.0022580169023043582,-0.4320506380235284,0.03521789139186177,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,svhn,b512,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.216307372757883,0.003850154406606912,-0.24075576342069188,0.06841164869589139,,,,,,,,,0.010137114776510067,0.003850150340703611,3.4672002462240363,0.06841164869589147,,,0.9978431997087863,0.0008723151069077002,0.8292716656422863,0.0010578229679719911,,,,,-0.007123984374567955,0.0026781406118621762,-2.1845076394613905,0.03414572065726583,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,svhn,b512,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.213794945225571,0.0025714794950311808,2.676760684526884,0.025833054765033066,,,,,,,,,0.012649544204274813,0.002571484775509534,0.5496837923159965,0.02583306226606073,,,0.9971485340735011,0.0006237091867240655,0.9381299938537182,0.003124286291584936,,,,,-0.008707414369369244,0.001908055298625313,-0.3829359941345652,0.017623216455233483,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,svhn,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.2187457128004597,0.005857504911600536,-23.477435951966505,15.870106939789778,,,,,,,,,0.0076987751119194205,0.005857504234839878,26.703880434769854,15.870107313881872,,,0.9990444555671838,0.0006953872009433623,0.8120467117393977,0.003916314432289503,,,,,-0.004841961861778432,0.003531157486366535,-3.7486298701087235,0.3489455911704548,,,,,,,,,,,,,,,,,,,,,,
corrBatchnewBob,svhn,b8,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,best,5,,,,,3.2220055739084876,0.0018520222123710479,1.5467060510928814,0.1519068286255252,,,,,,,,,0.004438908240770229,0.001852019545697528,1.6797384417974033,0.15190683496241658,,,0.9994539746098194,0.00021369314591923995,0.9437768899815613,0.0031109147056814935,,,,,-0.0027274696283181446,0.0007710737615291241,-0.6545089505246867,0.0636498109670775,,,,,,,,,,,,,,,,,,,,,,
