data,model,dropout,beta,minimax,mchead,run,test_I_xz_toagg,train_I_xz_toagg,train_DIQ_yz_toagg,test_DIQ_yz_toagg,train_d_DIQ_xz_toagg,train_H_zCx_toagg,test_H_zCx_toagg,train_H_Q_yCz_toagg,test_H_Q_yCz_toagg,train_acc_toagg,test_acc_toagg,train_loglike_toagg,test_loglike_toagg,train_d_H_Q_xCz_toagg,train_h_delta_acc_toagg,train_z_norm_toagg,test_z_norm_toagg,train_z_mean_norm_toagg,test_z_mean_norm_toagg,train_z_std_toagg,test_z_std_toagg
cifar10,stochasticErm,0.0,1.0,0,3,2,,,3.321927309036255,-2.894345474243164,,,,6.856317440906423e-07,6.216273498535156,1.0,0.5593,-4.7602694384636383e-07,-4.306599621825926,,,7.20150463104248,7.017101573944093,2.082341585159302,2.053960418701172,0.0050033416971564295,0.004950156528502702
cifar10,vib001,0.0,0.01,0,3,1,592.0505126953125,602.8057373046875,3.321537628173828,-0.9334823608398436,,165.52445251464843,160.6483062744141,0.00039038243587128816,4.255410385131836,1.0,0.5546,-0.0002709211831970178,-2.9500050786197614,,,2.322979335784912,2.2384294033050542,0.994032871723175,0.9634689569473268,0.5880342745780944,0.5844814538955688
cifar10,vib001,0.0,0.01,0,3,0,596.72919921875,608.9076733398438,3.321524353027344,-0.9423641204833983,,153.98970642089844,149.0427490234375,0.000403672109823674,4.264292144775391,1.0,0.5554,-0.0002806012179467531,-2.9548257142834355,,,2.293927564620972,2.2004867076873778,0.9935583901405336,0.962575614452362,0.5722027754783631,0.5678625226020813
cifar10,vib001,0.0,0.01,0,3,4,596.3841186523438,608.2559448242188,3.321525535583496,-0.9377084732055664,,156.435556640625,151.5735595703125,0.00040248317760415374,4.259636497497558,1.0,0.5469,-0.00028072202944647685,-2.951199159284207,,,2.303354225158692,2.2116108894348145,0.995891809463501,0.9646601676940918,0.5745514893531799,0.5700478315353393
cifar10,vib001,0.0,0.01,0,3,3,594.8908203125,605.8101123046877,3.3215175819396974,-0.9550024032592772,,162.0841729736328,156.14906005859376,0.0004104346456006169,4.276930427551268,1.0,0.5553,-0.00028397812773184685,-2.9631205718873304,,,2.3204199886322017,2.2270853996276854,0.997632532119751,0.967210876941681,0.5809606456756592,0.5750780463218689
cifar10,vib001,0.0,0.01,0,3,2,596.7779663085937,609.796103515625,3.3215426445007323,-0.9170790672302246,,158.73655395507814,153.42774353027343,0.0003853479051031172,4.239007091522216,1.0,0.5464,-0.0002679356531350952,-2.9373251452143165,,,2.3241943645477297,2.224687910079956,1.000325963497162,0.9683675646781922,0.5780905485153198,0.5720032930374146
cifar10,dropout,0.5,1.0,0,3,3,,,2.6718874549865723,1.4687041044235232,,,,0.6500405740737915,1.8532239198684688,0.8805200000000001,0.5627,-0.4505516315825309,-1.2836826010462152,,,,,,,,
cifar10,dropout,0.5,1.0,0,3,4,,,2.6723719120025637,1.4771938800811768,,,,0.6495560908317566,1.8447341442108156,0.88026,0.5660000000000001,-0.4497330711383027,-1.2781356676298503,,,,,,,,
cifar10,dropout,0.5,1.0,0,3,0,,,2.6773580074310304,1.4827275037765504,,,,0.6445699882507324,1.8392005205154416,0.88074,0.5662,-0.44674458731123207,-1.274086877994003,,,,,,,,
cifar10,dropout,0.5,1.0,0,3,1,,,2.665902481079101,1.4753460884094238,,,,0.6560255241394043,1.8465819358825684,0.87818,0.5634,-0.4542665154072775,-1.2790101897335957,,,,,,,,
cifar10,dropout,0.5,1.0,0,3,2,,,2.670457181930542,1.461650848388672,,,,0.6514708352088928,1.8602771759033203,0.8785200000000001,0.563,-0.4517079712200858,-1.2887071909313637,,,,,,,,
cifar10,vib01,0.0,0.1,0,3,2,283.8335266113281,276.48729614257815,3.3201961517333984,-0.13624939918518067,,341.34361083984373,334.33936767578126,0.0017318793665617705,3.4581774234771734,1.0,0.5492,-0.0012034918848542835,-2.3956158137811223,,,1.5078608417510986,1.509506678581238,0.6490676379203797,0.6177501082420349,0.7590032863616943,0.7642685651779175
cifar10,vib01,0.0,0.1,0,3,1,288.60796508789065,279.54587890625,3.320273189544677,-0.2253718376159668,,338.88390258789065,332.7413330078125,0.0016548176994547249,3.547299861907959,1.0,0.5424,-0.0011422430497275474,-2.4586140221419295,,,1.5112886190414432,1.5272383451461793,0.6517015695571899,0.6206758499145508,0.7557669472694397,0.7655308723449707
cifar10,vib01,0.0,0.1,0,3,0,290.0967224121094,281.96455444335936,3.320352983474732,-0.21183228492736814,,338.1165124511719,331.218505859375,0.0015750394202768802,3.5337603092193604,1.0,0.5472,-0.001093828834229334,-2.4466668060361143,,,1.520137996673584,1.5266065120697019,0.6561150884628296,0.6243272185325622,0.7551335883140564,0.7619570612907409
cifar10,vib01,0.0,0.1,0,3,4,285.6568908691406,277.2311865234375,3.3202193450927733,-0.17665343284606932,,343.45659912109375,339.0947082519532,0.0017086839536204935,3.4985814571380613,1.0,0.5429999999999999,-0.0011802273962350173,-2.4243233008741347,,,1.5234761238098145,1.5452475309371951,0.6517951393127441,0.6212116003036499,0.7635325741767883,0.7759247422218323
cifar10,vib01,0.0,0.1,0,3,3,288.453369140625,279.842861328125,3.3203093719482424,-0.20850105285644527,,334.15793701171873,327.7247375488281,0.001618668413721025,3.5304290771484377,1.0,0.5432,-0.0011179003993772377,-2.4455088342433453,,,1.4875256729125976,1.4977014780044555,0.6497429752349854,0.619417941570282,0.7463855552673342,0.7543477773666382
cifar10,vib,0.0,1.0,0,3,2,64.48072814941406,55.258572998046866,3.3145155620574958,0.4584709644317627,,487.8731335449218,486.4953674316406,0.00741245923563838,2.8634570598602296,1.0,0.528,-0.005141423606504711,-1.9849040499586141,,,1.103348164558411,1.1457253456115724,0.3771215331554413,0.338203901052475,0.923170816898346,0.9401506662368776
cifar10,vib,0.0,1.0,0,3,0,66.12639465332032,55.896155548095706,3.3147752189636237,0.4776846408843994,,485.5493859863281,483.9318420410156,0.007152819465845823,2.8442433834075933,1.0,0.5352,-0.004965628850376804,-1.9683862101857488,,,1.0943660879135129,1.1410435438156128,0.3771439981460572,0.3389452338218689,0.917782471179962,0.9354367971420288
cifar10,vib,0.0,1.0,0,3,3,66.0550521850586,55.40149505615234,3.3147542762756346,0.4753416538238525,,487.58640625,486.18833618164064,0.007173747289925814,2.84658637046814,1.0,0.5309,-0.004985398339374075,-1.9728599515728555,,,1.1026198005676269,1.1523034811019897,0.3761642420291901,0.3395628869533539,0.9227577924728394,0.940943717956543
cifar10,vib,0.0,1.0,0,3,4,65.87694854736328,55.431646881103525,3.314703550338745,0.44629812240600586,,486.8483544921875,486.84681396484376,0.007224479485303164,2.8756299018859863,1.0,0.5337,-0.0050132402732975395,-1.99223065564812,,,1.0988716316223144,1.1555106163024902,0.37592533826828,0.3386851608753204,0.920907654762268,0.9425316333770752
cifar10,vib,0.0,1.0,0,3,1,66.49615478515625,55.61333435058594,3.3145434093475337,0.5052552700042725,,486.6778759765625,485.1253662109375,0.007384610623121263,2.8166727542877203,1.0,0.5393,-0.005102851391590545,-1.951637829263976,,,1.098794755935669,1.1496585369110108,0.3761038613319397,0.3388182997703552,0.9206823277473448,0.9389423370361328
cifar10,wdecay,0.0,1.0,0,3,0,,,3.3205432891845703,-0.2766318798065185,,,,0.0013847285136580467,3.5985599040985106,1.0,0.5609,-0.000959690865817176,-2.493112185540021,,,,,,,,
cifar10,wdecay,0.0,1.0,0,3,1,,,3.3205263900756834,-0.2385149478912353,,,,0.001401626537553966,3.560442972183228,1.0,0.5646,-0.0009704038236854233,-2.465247807858333,,,,,,,,
cifar10,wdecay,0.0,1.0,0,3,2,,,3.320546312332153,-0.2670041561126709,,,,0.0013817335991188884,3.588932180404663,1.0,0.562,-0.0009597203998052784,-2.4868003946011705,,,,,,,,
cifar10,wdecay,0.0,1.0,0,3,3,,,3.320539007186889,-0.2685971736907959,,,,0.001389034977182746,3.590525197982788,1.0,0.563,-0.000962953307325616,-2.4880853104240663,,,,,,,,
cifar10,wdecay,0.0,1.0,0,3,4,,,3.3205407810211183,-0.2322624683380127,,,,0.0013872704980894925,3.554190492630005,1.0,0.5648,-0.0009611378769917027,-2.4627002608295308,,,,,,,,
cifar10,simplecdib1,0.0,1.0,0,1,4,,,3.321874885559082,-1.8551968574523925,0.0005235958099365233,,,5.314875525073148e-05,5.177124881744385,1.0,0.5329,-3.686161554064654e-05,-3.5865758477131924,12.287176704406738,0.0006574292452830191,0.99662433385849,0.9480321288108826,0.8416954207420351,0.8196182131767273,0.004349574074149131,0.004337652307003737
cifar10,simplecdib1,0.0,1.0,0,1,3,,,3.3218793392181403,-1.8447784423828124,0.0005877685546875,,,4.870076241786592e-05,5.166706466674805,1.0,0.5405,-3.3827942206614094e-05,-3.5809173186302536,12.287112426757812,0.0013265588148584904,1.0059295296669006,0.9573341012001038,0.8371095538139344,0.8160499095916748,0.005113521460443736,0.005086499638855458
cifar10,simplecdib1,0.0,1.0,0,1,2,,,3.3218791580200198,-1.789542007446289,0.0005529403686523436,,,4.887044604402035e-05,5.111470031738281,1.0,0.5321,-3.390454781948691e-05,-3.542532183905596,12.287147331237795,0.0007122457252358487,1.0065780830383302,0.9571106076240541,0.8307484102249145,0.8087238550186158,0.004532734099775553,0.004516015201807022
cifar10,simplecdib1,0.0,1.0,0,1,1,,,3.3218728351593017,-1.8338619232177733,0.0006214332580566406,,,5.518350488273426e-05,5.155789947509764,1.0,0.5349,-3.823517334629002e-05,-3.573011825813865,12.287078819274905,0.0011683741155660374,0.9845423769950866,0.9350189089775084,0.8512045645713806,0.8283879637718201,0.0045932565256953245,0.0045825432054698466
cifar10,simplecdib1,0.0,1.0,0,1,0,,,3.321875095367432,-1.7762245178222655,0.0005235671997070311,,,5.294071306707338e-05,5.098152542114258,1.0,0.5417,-3.67131962981756e-05,-3.529464552080116,12.287176666259766,0.0001512750589622644,0.9903245782852172,0.9418380975723266,0.8415660524368286,0.8199358582496643,0.004483952112495899,0.004467970225960015
cifar10,batchnorm,0.0,1.0,0,3,4,,,3.3219252777099615,-2.425132751464844,,,,2.7332788704370613e-06,5.747060775756836,1.0,0.5447,-1.997477820680729e-06,-3.975781991166035,,,,,,,,
cifar10,batchnorm,0.0,1.0,0,3,0,,,3.321924772262573,-2.329109001159668,,,,3.2409851337433787e-06,5.65103702545166,1.0,0.5461,-2.3401202844178216e-06,-3.910266592893372,,,,,,,,
cifar10,batchnorm,0.0,1.0,0,3,1,,,3.32192494392395,-2.285757541656494,,,,3.057432677451288e-06,5.607685565948486,1.0,0.5536,-2.222482573480988e-06,-3.8783964227131937,,,,,,,,
cifar10,batchnorm,0.0,1.0,0,3,3,,,3.3219234943389893,-2.165568161010742,,,,4.521068422036478e-06,5.487496185302733,1.0,0.5504,-3.2268496159517214e-06,-3.7980676883500353,,,,,,,,
cifar10,batchnorm,0.0,1.0,0,3,2,,,3.321924867630005,-2.4417291641235352,,,,3.177334810970933e-06,5.763657188415527,1.0,0.5387,-2.30554911049552e-06,-3.982208525031673,,,,,,,,
cifar10,simplecdib001,0.0,0.01,0,1,2,,,3.3219220924377435,-2.0281137466430663,0.0010000324249267577,,,5.917014550504973e-06,5.350041770935059,1.0,0.5509,-4.1024547508155255e-06,-3.707477175167969,12.286700325012207,0.0008883954893867922,1.0074041318893432,0.9480488061904908,0.8266934800148009,0.7992787599563599,0.004199518617242575,0.0041986869648098935
cifar10,simplecdib001,0.0,0.01,0,1,1,,,3.3219227981567383,-2.072230148315429,0.0010305213928222656,,,5.234251329966355e-06,5.394158172607422,1.0,0.5421,-3.6204305445339462e-06,-3.7363638709790017,12.286669845581054,0.002134526090801887,0.9880747246742247,0.9311606884002686,0.8182204198837281,0.7920133352279664,0.004120060652494431,0.004120796453207731
cifar10,simplecdib001,0.0,0.01,0,1,0,,,3.3219210720062256,-1.9439161300659182,0.0010910701751708984,,,6.966794080653926e-06,5.26584415435791,1.0,0.5512,-4.81804849665437e-06,-3.645827985266469,12.286609230041506,0.0020910414209905663,0.9949690628051758,0.9333982706069948,0.8302616500854492,0.8032456278800965,0.003928521126508713,0.0039264438673853866
cifar10,simplecdib001,0.0,0.01,0,1,4,,,3.3219227504730227,-2.031359577178955,0.0009041309356689453,,,5.290616918500746e-06,5.3532876014709485,1.0,0.5415,-3.6598085998521415e-06,-3.708677224989145,12.28679615020752,0.00095703125,0.9952610802650452,0.9378564715385436,0.8191880464553833,0.7933237552642822,0.004152031149715185,0.004150825459510088
cifar10,simplecdib001,0.0,0.01,0,1,3,,,3.321922597885132,-2.1012444496154785,0.001240549087524414,,,5.43759459105786e-06,5.423172473907472,1.0,0.5456,-3.7672534373717783e-06,-3.757183696859634,12.286459617614744,0.0015953898879716981,1.0001673293113709,0.9415778636932371,0.8201066732406617,0.793825364112854,0.004079756960272789,0.004070205613970757
cifar10,simplecdib01,0.0,0.1,0,1,4,,,3.321916790008545,-2.2746771812438964,0.0005859947204589844,,,1.125314967794111e-05,5.596605205535889,1.0,0.5402,-7.869442345696314e-06,-3.872663695839228,12.287114181518554,0.0010918153007075473,,,,,,
cifar10,simplecdib01,0.0,0.1,0,1,1,,,3.3219170093536383,-2.335624980926513,0.00060577392578125,,,1.1003981235262472e-05,5.657553005218506,1.0,0.5393,-7.715369930087946e-06,-3.9124241038746423,12.287094459533689,-0.00017495209316037736,,,,,,
cifar10,simplecdib01,0.0,0.1,0,1,2,,,3.3219159698486327,-2.309722709655761,0.0005151271820068358,,,1.2034606988891028e-05,5.631650733947754,1.0,0.5431,-8.449274815095578e-06,-3.894038438215509,12.287185249328616,0.0007629164209905661,,,,,,
cifar10,simplecdib01,0.0,0.1,0,1,3,,,3.32191556930542,-2.1111306190490717,0.000513010025024414,,,1.2456874173949473e-05,5.433058643341066,1.0,0.5462,-8.718010073355914e-06,-3.7575649579697297,12.287187309265134,0.001229271079009434,,,,,,
cifar10,simplecdib01,0.0,0.1,0,1,0,,,3.321916627883911,-2.2566611289978034,0.0005667781829833984,,,1.1399146897019819e-05,5.578589153289795,1.0,0.5402,-7.97592779805683e-06,-3.8569709730974613,12.287133522033693,0.00020563089622641504,,,,,,
cifar10,cdib,0.0,0.1,5,1,0,,,3.321899538040161,-1.6738363265991212,0.0,,,2.847666008165106e-05,4.995764350891113,1.0,0.5552,-1.9746176488539925e-05,-3.4592286313880662,12.287700233459473,0.0025027638561320753,1.0185896348953247,0.9679825186729432,0.9036980509757996,0.8792988061904907,0.003960368074476719,0.00394456060603261
cifar10,cdib,0.0,0.1,5,1,4,,,3.321899137496948,-1.6514751434326171,0.0,,,2.886553083953913e-05,4.9734031677246096,1.0,0.5559,-2.003442753918748e-05,-3.4478480280122565,12.287700233459473,0.0010684146521226414,1.0134020829200745,0.96127188205719,0.8863568735122681,0.8624936938285828,0.004017773736268282,0.004011540208011866
cifar10,cdib,0.0,0.1,5,1,3,,,3.321895446777344,-1.668071460723877,0.0,,,3.261015452153515e-05,4.989999485015869,1.0,0.5493,-2.261152833249668e-05,-3.4569232166726658,12.287700233459473,0.0024744803950471697,0.9999032020568848,0.947467315196991,0.8709191274642945,0.8461365580558777,0.004540774319320917,0.00452675214037299
cifar10,cdib,0.0,0.1,5,1,1,,,3.3218984127044684,-1.7792737960815432,0.0,,,2.959632802230772e-05,5.101201820373535,1.0,0.5482,-2.050364175018657e-05,-3.53561151588777,12.287700233459473,0.0032748010023584905,1.0117068099975586,0.9633525490760804,0.8999047946929931,0.8770486831665039,0.004510998129844666,0.004508156981319189
cifar10,cdib,0.0,0.1,5,1,2,,,3.321901969909668,-1.7619383811950684,0.0,,,2.605951485747937e-05,5.0838664054870595,1.0,0.5483,-1.8107811177448808e-05,-3.522864796781547,12.287700233459473,0.0043588775058962265,1.0014433479309082,0.9514457583427428,0.8948971438407898,0.8703718304634094,0.004277582988142967,0.004273701924830675
cifar10,perminvcdib,0.0,1.0,5,1,1,,,1.4751326560974118,1.217123556137085,0.01670864105224609,,,1.84679536819458,2.1048044681549074,0.5554399999999999,0.4925,-1.2789537985684805,-1.4586911053398277,12.2709916305542,0.017552973909198112,1.0274247169494628,1.038445496559143,17.89587860107422,17.97076530456543,0.9568132042884828,0.9643419742584228
cifar10,perminvcdib,0.0,1.0,5,1,2,,,1.5519955825805665,1.217734432220459,0.0,,,1.7699324417114255,2.104193592071533,0.57234,0.4934,-1.2284532925225036,-1.4579409521714317,12.287700233459473,0.009377579599056605,0.962681245803833,0.9706383109092712,20.052180709838872,20.274961471557614,0.40651187658309934,0.4091358661651611
cifar10,perminvcdib,0.0,1.0,5,1,4,,,1.3917399740219116,1.237747859954834,0.0,,,1.9301880502700808,2.084180164337158,0.5364,0.4954,-1.3372551636435257,-1.4442594544217455,12.287700233459473,0.006791255159198113,1.0356440091133117,1.0272814393043521,20.177628479003907,20.06952018737793,1.505141191482544,1.4941263437271115
cifar10,perminvcdib,0.0,1.0,5,1,3,,,1.6756158638000491,1.2980560302734374,0.2450756931304932,,,1.6463121604919433,2.0238719940185548,0.6023,0.5086,-1.1410678931780254,-1.4025471325820806,12.042624473571776,0.05542111954599057,1.0106362438201903,1.0190285086631774,21.591921081542967,21.85767707824707,0.19190007150173188,0.193116495013237
cifar10,perminvcdib,0.0,1.0,5,1,0,,,1.50554217338562,1.2393376350402832,0.0,,,1.816385850906372,2.082590389251709,0.5638,0.4966,-1.258804593154075,-1.4431778713918642,12.287700233459473,0.009589935878537736,1.0105882024765014,0.9940817594528198,23.4358683013916,23.12354240417481,0.6902151250839234,0.676552677154541
cifar10,cdibhigher,0.0,0.1,5,3,1,,,3.321916227340698,-1.888730239868164,0.0,,,1.1785162132582628e-05,5.210658264160156,1.0,0.5474,-8.163516729261459e-06,-3.6114714352686965,12.287701148986814,-0.0018663706269654086,0.9885291624069212,0.9338793516159056,0.8470232367515564,0.821608018875122,0.004613212533295155,0.004604058526456356
cifar10,cdibhigher,0.0,0.1,5,3,2,,,3.321917972564697,-1.9167249679565432,0.0,,,1.0048838412330953e-05,5.238652992248535,1.0,0.5504,-6.962035957652403e-06,-3.6301696721028947,12.287701148986814,-0.002957633156446541,1.0104476881027222,0.9546232819557191,0.8479420733451843,0.8222161650657653,0.004357427097856997,0.004363470338284969
cifar10,cdibhigher,0.0,0.1,5,3,3,,,3.321917371749878,-1.9042799949646,0.0,,,1.0660090738383588e-05,5.226208019256592,1.0,0.5532,-7.39841948290035e-06,-3.6219698636573834,12.287701148986814,-0.002428139740566038,1.0064174771308898,0.9503275871276856,0.8433373236656189,0.8181904911994934,0.004573471676558256,0.004556689877063036
cifar10,cdibhigher,0.0,0.1,5,3,0,,,3.321917152404785,-1.9115909576416013,0.0,,,1.0882683418458328e-05,5.233518981933594,1.0,0.5506,-7.525987414607016e-06,-3.623661546420093,12.287701148986814,-0.0021744484571540887,0.9967072772979736,0.940722131729126,0.847767448425293,0.8222625970840454,0.004123529177159071,0.004120606742799282
cifar10,cdibhigher,0.0,0.1,5,3,4,,,3.3219170379638667,-1.8513882637023928,0.0,,,1.1023701081285253e-05,5.173316287994385,1.0,0.5515,-7.629833598850411e-06,-3.5851082461734234,12.287701148986814,-0.0020653068494496853,0.9967922067642212,0.9419822692871094,0.8423484897613526,0.8179442882537842,0.004242221973836422,0.004243495874106884
cifar10,perminvcdib01,0.0,0.1,5,1,2,,,2.2976558780670167,1.0560908794403077,0.4023299503326416,,,1.0242721366882324,2.2658371448516847,0.75138,0.5052,-0.7113721613508399,-1.5703760581790949,11.885370254516602,0.1062523032134434,0.9710436487197877,0.9757172226905824,7.143566246032715,7.1910758972167965,0.0679115241765976,0.06845295578241348
cifar10,perminvcdib01,0.0,0.1,5,1,1,,,2.185978984832764,1.1692591667175294,2.024110898971557,,,1.1359490537643433,2.1526688575744632,0.73096,0.5085,-0.7862362259446322,-1.492185574808126,10.263589363098145,0.207557211821934,1.0018729901313779,1.0040340542793271,7.214902229309082,7.2224400520324705,0.09442668825387956,0.09401147961616516
cifar10,perminvcdib01,0.0,0.1,5,1,0,,,2.144746732711792,1.1841701030731202,1.5812894916534423,,,1.1771812963485715,2.137757921218872,0.7157600000000001,0.5141,-0.8159707312575205,-1.4814925895099542,10.706410751342773,0.17547215875589622,1.0403611207008359,1.043450927734375,7.858432903289795,7.897259521484375,0.15364323258399964,0.1547939509153366
cifar10,perminvcdib01,0.0,0.1,5,1,4,,,1.940877776145935,1.2227352619171143,0.0,,,1.3810502481460571,2.0991927623748783,0.67306,0.5044,-0.9570357561917476,-1.454672025993018,12.287700233459473,0.014630933077830187,1.0275660705566407,1.0366157770156859,9.469500350952151,9.554815673828122,0.22797422409057616,0.2320251315832138
cifar10,perminvcdib01,0.0,0.1,5,1,3,,,2.112822856903076,1.2184971809387206,1.294281234741211,,,1.2091051721572876,2.103430843353272,0.7133,0.5115,-0.837464114999525,-1.4574321589651038,10.993418846130373,0.1451755969929245,0.9880547881126404,0.985389244556427,6.12665168762207,6.128988933563233,0.1239224037528038,0.12470033466815947
cifar10,perminvcdib10,0.0,10.0,5,1,4,,,1.2117175102233886,1.1575710773468018,0.001428680419921875,,,2.110210514068604,2.1643569469451904,0.484,0.4705,-1.4621557340423856,-1.4995737328650434,12.286271553039553,0.014643370430424529,1.0230839061737058,1.0262087464332579,37.54449142456055,37.96852645874024,0.21902454137802124,0.2199808984994888
cifar10,perminvcdib10,0.0,10.0,5,1,3,,,1.60878643989563,1.3264204740524292,0.0008057594299316406,,,1.7131415843963622,1.9955075502395634,0.58144,0.512,-1.1875393300240138,-1.3829689435479813,12.286894493103027,0.010213277564858491,1.029342110157013,1.0425673246383669,42.73069290161133,43.82466354370117,0.020636472031474114,0.020977164059877398
cifar10,perminvcdib10,0.0,10.0,5,1,0,,,1.7405885410308841,1.3486392974853516,0.0012217617034912108,,,1.5813394832611083,1.9732887268066408,0.62126,0.5178,-1.0960005746030144,-1.3678834507394495,12.286478500366213,0.009287938531839622,0.9862589335441588,0.99189475774765,42.24443984985353,43.12323913574219,0.021789422407746315,0.02187164127826691
cifar10,perminvcdib10,0.0,10.0,5,1,2,,,1.0397974014282227,1.0160435676574706,0.005913982391357422,,,2.282130622863769,2.3058844566345216,0.44448000000000004,0.4404,-1.5832876985789277,-1.5979251059385948,12.281786231994626,0.014994656544811318,0.9809588932991028,0.9584667682647704,31.29164649963379,30.773594284057612,1.5703266286849975,1.5527216672897342
cifar10,perminvcdib10,0.0,10.0,5,1,1,,,1.5280050563812255,1.3332627773284913,0.0,,,1.7939229679107669,1.9886652469635009,0.56308,0.5153,-1.243077966406988,-1.3781524909294036,12.287700233459473,0.006595021373820754,1.0498399209976197,1.062908124923706,42.67581634521484,43.65778503417969,0.04621009975671768,0.04708292037248611
cifar10mnist,vib001,0.0,0.01,0,3,3,465.13262939453125,483.8684423828125,3.3215806007385256,-1.7184606552124024,,242.7941436767578,241.7059875488281,0.00034741200390271844,5.040388679504393,1.0,0.4826,-0.00024231774631001133,-3.492721493394517,,,2.097312488555908,1.9890062332153318,0.9294330763816834,0.8895102024078371,0.638934268951416,0.6383864045143127
cifar10mnist,vib001,0.0,0.01,0,3,2,461.0179382324219,479.26345458984383,3.3216088581085206,-1.780174732208252,,243.61859497070316,241.80721435546874,0.0003191796084865928,5.102102756500244,1.0,0.4776,-0.00022237173002574834,-3.536939486560185,,,2.0771267509460447,1.9685518264770507,0.9259812784194946,0.8849769711494446,0.6376867032051087,0.6367639303207397
cifar10mnist,vib001,0.0,0.01,0,3,0,466.11240234375,485.54153564453117,3.321601591110229,-1.7929187774658204,,238.63861999511718,236.87588806152343,0.00032642544363625347,5.114846801757811,1.0,0.4724,-0.00022701312346336025,-3.547212570406955,,,2.0836719036102296,1.968947672843933,0.9290476155281068,0.8873654365539551,0.6330998325347901,0.6311250448226928
cifar10mnist,vib001,0.0,0.01,0,3,1,459.98658447265626,478.7535363769532,3.3215953063964845,-1.7881516456604003,,241.77578857421875,240.40756225585938,0.00033271430293098093,5.110079669952394,1.0,0.4676,-0.00023094836816913954,-3.5443146867274744,,,2.0645089721679692,1.9557652950286863,0.9229987359046936,0.8820321917533874,0.6351486301422119,0.6342827200889587
cifar10mnist,vib001,0.0,0.01,0,3,4,462.8852355957032,480.5512548828125,3.321602506637573,-1.7263051986694335,,244.50659790039063,241.1787841796875,0.00032549977535381916,5.048233222961426,1.0,0.4775,-0.00022414170350896085,-3.500091767743787,,,2.0887609481811524,1.9756344556808472,0.9266150474548341,0.8862579941749573,0.6409160947799682,0.6365649461746216
cifar10mnist,vib,0.0,1.0,0,3,2,66.5566390991211,53.15386474609375,3.3158474159240723,-0.06841483116149903,,487.07783203125,485.18988647460935,0.006080595236271621,3.390342855453491,1.0,0.4497,-0.004200254880576864,-2.3503439121842478,,,1.0877557611465454,1.149902606010437,0.3644589531421661,0.3190423488616944,0.922571177482605,0.945463252067566
cifar10mnist,vib,0.0,1.0,0,3,0,65.86039276123047,53.220475616455076,3.315819940567017,-0.10083131790161133,,487.333046875,484.0629150390625,0.006108085159212351,3.422759342193604,1.0,0.4488,-0.004239574533440475,-2.3722113048383933,,,1.0894441843032836,1.1403502225875854,0.3649105215072632,0.31836308240890504,0.923136386871338,0.9420348644256592
cifar10mnist,vib,0.0,1.0,0,3,1,67.11525726318361,53.163173828125,3.3158086490631105,-0.13217740058898925,,486.94769897460935,484.5935180664063,0.0061193986423313616,3.4541054248809813,1.0,0.4475,-0.004241034454938626,-2.3937295803630856,,,1.0871522092819217,1.1500240802764892,0.3641969084739685,0.31926676630973816,0.9222926354408264,0.9446869015693664
cifar10mnist,vib,0.0,1.0,0,3,4,65.36251525878906,52.7243978881836,3.3156210231781005,-0.05675859451293945,,488.9330554199218,486.325439453125,0.0063070240430533895,3.378686618804932,1.0,0.4501,-0.0043676964328334695,-2.339972323322542,,,1.0955144739151002,1.1498161554336548,0.3632606756687165,0.31630449295043944,0.9271463322639464,0.9477364897727968
cifar10mnist,vib,0.0,1.0,0,3,3,66.40806427001954,53.16957550048828,3.3158265781402587,-0.09091873168945312,,488.04298583984377,484.96021728515626,0.00610145203769207,3.412846755981445,1.0,0.4471,-0.0042352799525646675,-2.3666693519206703,,,1.093178210258484,1.1475790739059448,0.3641623938083649,0.3189146339893341,0.92511239528656,0.9447145462036132
cifar10mnist,vib01,0.0,0.1,0,3,3,211.1401580810547,210.46609985351563,3.320542755126953,-0.8155017852783203,,391.13606811523437,388.6909423828125,0.0013852555444464087,4.137429809570312,1.0,0.4705,-0.0009591342274137877,-2.8688785858959864,,,1.42016526222229,1.4099071025848389,0.6182443594932556,0.5785680770874023,0.7984237432479858,0.8098546624183655
cifar10mnist,vib01,0.0,0.1,0,3,4,212.83155822753903,210.4794836425781,3.3205502700805662,-0.9370072364807128,,393.92695190429686,390.1424621582031,0.0013777278270572426,4.258935260772705,1.0,0.4626,-0.0009551577517301542,-2.95025493308896,,,1.4354876947402957,1.4277273416519165,0.6206771540641784,0.5809197306632996,0.8040678191184998,0.814130699634552
cifar10mnist,vib01,0.0,0.1,0,3,1,213.2471099853516,211.54163940429692,3.320485200881958,-0.9145221710205078,,392.648017578125,388.6900146484375,0.0014428203739225865,4.2364501953125,1.0,0.4607,-0.0009998805814995253,-2.9380102125189755,,,1.4341553258895874,1.4225427865982057,0.6205350542068482,0.5804755806922912,0.8023260569572449,0.8114639759063721
cifar10mnist,vib01,0.0,0.1,0,3,2,207.9077270507813,207.5420245361328,3.320532970428467,-0.9355275154113768,,393.31396728515625,391.62833251953117,0.0013950473256409167,4.257455539703368,1.0,0.4615,-0.0009669286958249836,-2.949912547853524,,,1.4160461568832396,1.4088565349578857,0.6148894238471985,0.57396000623703,0.8013530135154724,0.8146773695945739
