experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,,epochs,run_count,test_I_xz_mean,test_I_xz_std,train_I_xz_mean,train_I_xz_std,train_DIQ_yz_mean,train_DIQ_yz_std,test_DIQ_yz_mean,test_DIQ_yz_std,train_DIQ_xz_mean,train_DIQ_xz_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_zCx_mean,train_H_zCx_std,test_H_zCx_mean,test_H_zCx_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,test_H_Q_yCz_mean,test_H_Q_yCz_std,train_DIQ_xzCy_mean,train_DIQ_xzCy_std,train_acc_mean,train_acc_std,test_acc_mean,test_acc_std,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std,train_loglike_mean,train_loglike_std,test_loglike_mean,test_loglike_std,train_H_Q_xCz_mean,train_H_Q_xCz_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_H_Q_xCzy_mean,train_H_Q_xCzy_std,train_h_acc_mean,train_h_acc_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_z_norm_mean,train_z_norm_std,test_z_norm_mean,test_z_norm_std,train_z_mean_norm_mean,train_z_mean_norm_std,test_z_mean_norm_mean,test_z_mean_norm_std,train_z_std_mean,train_z_std_std,test_z_std_mean,test_z_std_std
perminv,cifar10,all,False,False,decay,adam,0.0001,last,0,batchnorm,0.0,mlp,128,0,0,128,0,0,1.0,0,256,0,3,default,transformer,best,5,,,,,3.321924671173096,6.848417540442045e-07,-2.3294593238830568,0.11239239691400185,,,,,,,,,3.346019982927828e-06,6.853758357375233e-07,5.651387348175049,0.11239239691400209,,,1.0,0.0,0.5467,0.0056934172515282905,,,,,-2.418495881005356e-06,4.7117217971696555e-07,-3.9089442440308617,0.0759333061081977,,,,,,,,,,,,,,,,,,,,,,
perminv,cifar10,all,False,False,decay,adam,0.0001,last,0,cdib,0.0,mlp,128,0,0,128,0,0,0.1,0,256,5,1,default,transformer,best,5,,,,,3.321898900985718,2.347873729893388e-06,-1.7069190216064456,0.05903381370306196,,,0.0,0.0,,,,,2.9121637664502487e-05,2.3586682508917578e-06,5.028847045898438,0.05903381370306123,,,1.0,0.0,0.55138,0.0038388800450131176,,,,,-2.0200717057571895e-05,1.6215955667624394e-06,-3.484495237748461,0.041312022087502766,,,12.287700233459473,0.0,,,,,0.0027358674823113206,0.0012070284096198914,1.00900901556015,0.008039287417633406,0.9583040046691895,0.008550425596578355,0.891155198097229,0.013042270032030293,0.8670699143409729,0.013408686296175252,0.00426149944961071,0.00026952970751673255,0.004252942372113466,0.00027106805578095463
perminv,cifar10,all,False,False,decay,adam,0.0001,last,0,cdibhigher,0.0,mlp,128,0,0,128,0,0,0.1,0,256,5,3,default,transformer,best,5,,,,,3.3219171524047852,6.303996428478041e-07,-1.8945428848266601,0.026332494556704764,,,0.0,0.0,,,,,1.0880095156608151e-05,6.283242217689073e-07,5.216470909118653,0.02633249455670488,,,1.0,0.0,0.55062,0.0021123446688455258,,,,,-7.535958636654328e-06,4.333143644287715e-07,-3.614476152724498,0.01773637486601111,,,12.287701148986814,0.0,,,,,-0.0022983797661163523,0.000420644307510983,0.9997787623405456,0.008700654346515993,0.9443069243431091,0.008210734543154624,0.8456837143898011,0.002639399818728104,0.8204443120956422,0.002186873599294772,0.00438197249174118,0.00021039814939255845,0.004377664271742106,0.00020468617795623513
perminv,cifar10,all,False,False,decay,adam,0.0001,last,0,dropout,0.5,mlp,128,0,0,128,0,0,1.0,0,256,0,3,default,transformer,best,5,,,,,2.6715954074859622,0.004110984602949908,1.4731244850158691,0.008137837077318954,,,,,,,,,0.6503326025009156,0.004110988459314991,1.848803539276123,0.008137837077318959,,,0.8796440000000001,0.0011994498739005053,0.56426,0.0016994116628998807,,,,,-0.45060075533188587,0.0027517741894764894,-1.2807245054670056,0.0056163300946853924,,,,,,,,,,,,,,,,,,,,,,
perminv,cifar10,all,False,False,decay,adam,0.0001,last,0,erm,0.0,mlp,128,0,0,128,0,0,1.0,0,256,0,3,default,transformer,best,5,,,,,3.321927412033081,1.910207514106234e-07,-3.903173694610595,0.10168850884233874,,,,,,,,,6.291763618264667e-07,1.8046934557318103e-07,7.225101718902588,0.101688508842339,,,1.0,0.0,0.5540200000000001,0.002833196075106699,,,,,-5.700723684431068e-07,1.256013557088731e-07,-4.929429919271554,0.07021909064010316,,,,,,,,,,,,,,,,,,,,,,
perminv,cifar10,all,False,False,decay,adam,0.0001,last,0,perminvcdib,0.0,mlp,128,0,0,128,0,0,1.0,0,256,5,1,default,transformer,best,5,,,,,1.5200052499771117,0.10477685311684842,1.2419999027252198,0.03307227937049358,,,0.052356866836547854,0.10797576872208928,,,,,1.8019227743148805,0.10477685311684833,2.0799281215667724,0.03307227937049354,,,0.566056,0.02424037705977361,0.49729999999999996,0.0065199693250812376,,,,,-1.2489069482133222,0.07220422006947458,-1.44132330318139,0.02287705522718759,,,12.235343360900881,0.10797580165828129,,,,,0.01974657281839623,0.020346982026551795,1.0093948836326598,0.028280825757532987,1.0098951029777528,0.027349526142485526,20.630695434570317,2.0501293631670703,20.65929328918457,1.951433664537005,0.7501162937879564,0.5113813902821179,0.7474546712636947,0.5077736230251332
perminv,cifar10,all,False,False,decay,adam,0.0001,last,0,perminvcdib01,0.0,mlp,128,0,0,128,0,0,0.1,0,256,5,1,default,transformer,best,5,,,,,2.1364164457321166,0.1297266570912811,1.1701505184173584,0.06765629965353856,,,1.0604023151397706,0.8384911063210543,,,,,1.1855115814208985,0.12972665882855422,2.151777505874634,0.06765629965353846,,,0.716892,0.02882168836137128,0.50874,0.004116187556465323,,,,,-0.821615797948853,0.08948040923486007,-1.4912316814910596,0.047006936508169964,,,11.227297889709474,0.8384911016459926,,,,,0.12981764077240565,0.0744764148947912,1.0057797236442565,0.028313198078239354,1.0090414452552794,0.03016355677112059,7.562610683441163,1.2331075213751637,7.598916015624999,1.2632602325305262,0.13357561457157135,0.061748284288215646,0.1347967705130577,0.06328530861060541
perminv,cifar10,all,False,False,decay,adam,0.0001,last,0,perminvcdib10,0.0,mlp,128,0,0,128,0,0,10.0,0,256,5,1,default,transformer,best,5,,,,,1.4257789897918702,0.2906247806992258,1.2363874387741087,0.1456491493391636,,,0.0018740367889404298,0.002323692963532646,,,,,1.8961490345001224,0.29062478069922565,2.0855405855178835,0.14564914933916345,,,0.538852,0.07264060242040948,0.49119999999999997,0.034388006630219216,,,,,-1.3144122607310658,0.2018731790717759,-1.4453007448040947,0.10078111394418292,,,12.28582620239258,0.002323705453753444,,,,,0.011146852889150943,0.003608237918529149,1.01389675283432,0.0294262885563215,1.0164091444015502,0.04153526179126135,39.297417404174816,4.976218911167763,39.869561691284176,5.633170548188802,0.37559743285179137,0.6729722001845726,0.3725268582999707,0.6649417422783036
perminv,cifar10,all,False,False,decay,adam,0.0001,last,0,simplecdib001,0.0,mlp,128,0,0,128,0,0,0.01,0,256,0,1,default,transformer,best,5,,,,,3.321922262191772,7.217556930771722e-07,-2.0353728103637696,0.05943622766543654,,,0.001053260803222656,0.00012459585514953197,,,,,5.7692542941367725e-06,7.213277170133584e-07,5.357300834655762,0.05943622766543688,,,1.0,0.0,0.54626,0.0046457507466501095,,,,,-3.993599165845552e-06,4.983647229004057e-07,-3.711105990652444,0.04195652726199392,,,12.286647033691407,0.00012464949287645946,,,,,0.0015332768278301886,0.000596739255556585,0.997175265789032,0.007157748113553595,0.938408420085907,0.0067252932391920145,0.8228940539360046,0.00529301306892724,0.7963373684883118,0.00475565783765576,0.004095977701246738,0.00010337736184967697,0.0040933916717767705,0.0001043383000404135
perminv,cifar10,all,False,False,decay,adam,0.0001,last,0,simplecdib01,0.0,mlp,128,0,0,128,0,0,0.1,0,256,0,1,default,transformer,best,5,,,,,3.3219163932800293,6.021228057730185e-07,-2.257563323974609,0.08739344789360803,,,0.0005573368072509765,4.184222180551048e-05,,,,,1.162955179461278e-05,5.988813581918184e-07,5.579491348266602,0.08739344789360755,,,1.0,0.0,0.5418000000000001,0.0028469281690973887,,,,,-8.145604992458516e-06,4.213138095521329e-07,-3.8587324337993136,0.060335210190387116,,,12.287142944335937,4.19070842477273e-05,,,,,0.000622936320754717,0.0005953682691771839,,,,,,,,,,,,
perminv,cifar10,all,False,False,decay,adam,0.0001,last,0,simplecdib1,0.0,mlp,128,0,0,128,0,0,1.0,0,256,0,1,default,transformer,best,5,,,,,3.3218762626647953,2.8659666584843836e-06,-1.8199207496643066,0.03496031194066481,,,0.0005618610382080077,4.2515505686037825e-05,,,,,5.1768836332485074e-05,2.861432177245238e-06,5.1418487739562995,0.03496031194066479,,,1.0,0.0,0.53642,0.0044127089185668905,,,,,-3.590849504224264e-05,1.9566501539451945e-06,-3.5625003456286044,0.02509679784767456,,,12.287138389587403,4.253167287753484e-05,,,,,0.000803176591981132,0.00046416174519383073,0.996799780368805,0.009632892690026233,0.9478667688369751,0.009702044394122733,0.8404648003578187,0.007478897556116173,0.8185431599617005,0.007117769260258163,0.004614607654511929,0.0002929965037315721,0.004598136115819216,0.000287350346938014
