experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,clf_nhid,clf_nlay,clf_kpru,gamma,epochs,test_accuracy_toagg,test_loglike_toagg,train_accuracy_toagg,train_loglike_toagg,train_sharp_mag_toagg,train_var_grad_toagg,train_path_norm_toagg,train_y_pred_ent_toagg
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.1,0,1024,5,1,default,4,128,1,0,0.0,best,0.5235,-4.2610116558757065,1.0,-5.648703360276386e-05,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.1,0,1024,5,1,default,0,128,1,0,-0.55,best,0.429,-7.344311852670153,0.9995555555555556,-0.00503138638686715,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.1,0,1024,5,1,default,0,128,1,0,0.0,best,0.5294,-4.245395087743376,1.0,-6.836764837707534e-05,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.1,0,1024,5,1,default,1,128,1,0,-0.55,best,0.4166,-7.534654102325707,0.9993555555555556,-0.00557672034696883,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.1,0,1024,5,1,default,1,128,1,0,0.0,best,0.534,-4.235437048393541,1.0,-4.431273681016153e-05,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.001,0,1024,5,1,default,3,128,1,0,0.0,best,0.5248,-4.346844631344693,1.0,-2.9513088492952497e-06,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.001,0,1024,5,1,default,2,128,1,0,0.0,best,0.5194,-4.431458701636197,1.0,-3.048447704242581e-06,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.001,0,1024,5,1,default,0,128,1,0,0.0,best,0.5289,-4.373903019495064,1.0,-2.409392701649122e-06,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.001,0,1024,5,1,default,1,128,1,0,0.0,best,0.5274,-4.446434052903713,1.0,-2.3631570354529197e-06,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.001,0,1024,5,1,default,4,128,1,0,0.0,best,0.5304,-4.408536506625992,1.0,-2.3415459339173282e-06,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1000.0,0,1024,5,1,default,2,128,1,0,-0.55,best,0.4048,-1.64639895780012,0.41517777777777776,-1.6269135879668095,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1000.0,0,1024,5,1,default,2,128,1,0,0.0,best,0.4094,-1.6424153994970023,0.4151111111111111,-1.6286345492904384,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1000.0,0,1024,5,1,default,3,128,1,0,-0.55,best,0.3974,-1.6849578575529158,0.3995111111111111,-1.6707493763719996,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1000.0,0,1024,5,1,default,3,128,1,0,0.0,best,0.3982,-1.6791256686657667,0.4008888888888889,-1.671104290109045,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1000.0,0,1024,5,1,default,4,128,1,0,-0.55,best,0.3969,-1.6793325729720294,0.4030222222222222,-1.6627641121933858,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1000.0,0,1024,5,1,default,4,128,1,0,0.0,best,0.4005,-1.671194219402969,0.40257777777777776,-1.6598690952342416,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1000.0,0,1024,5,1,default,1,128,1,0,-0.55,best,0.4112,-1.642231679446995,0.4152666666666667,-1.628556497703741,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1000.0,0,1024,5,1,default,1,128,1,0,0.0,best,0.4143,-1.637715859144181,0.4165555555555556,-1.6302341778272968,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1000.0,0,1024,5,1,default,0,128,1,0,-0.55,best,0.3973,-1.67176954995133,0.408,-1.6523731381732556,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1000.0,0,1024,5,1,default,0,128,1,0,0.0,best,0.4011,-1.661523443447426,0.40942222222222224,-1.6485514922098983,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.0,0,1024,5,1,default,4,128,1,0,-0.55,best,0.4022,-8.249547730079055,0.9997555555555556,-0.003209889105348079,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.0,0,1024,5,1,default,4,128,1,0,0.0,best,0.5287,-4.341913147545497,1.0,-8.508434014725847e-07,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.0,0,1024,5,1,default,0,128,1,0,-0.55,best,0.3928,-8.423447363638129,0.9997333333333334,-0.003729034665311904,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.0,0,1024,5,1,default,0,128,1,0,0.0,best,0.5291,-4.356116405232739,1.0,-6.100716371316631e-07,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.0,0,1024,5,1,default,1,128,1,0,-0.55,best,0.3822,-8.42891741062219,0.9992888888888888,-0.005037828217206177,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.0,0,1024,5,1,default,1,128,1,0,0.0,best,0.5284,-4.327783585305755,1.0,-1.0383952272658487e-06,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.0,0,1024,5,1,default,3,128,1,0,-0.55,best,0.3887,-8.547005444265961,0.9997777777777778,-0.0036190149244076436,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.0,0,1024,5,1,default,3,128,1,0,0.0,best,0.5262,-4.32840553890316,1.0,-6.693428202510178e-07,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.0,0,1024,5,1,default,2,128,1,0,-0.55,best,0.3857,-8.397576387418821,0.9995333333333334,-0.0033329679163239113,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.0,0,1024,5,1,default,2,128,1,0,0.0,best,0.5301,-4.2868513769709615,1.0,-6.667915595676909e-07,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.0001,0,1024,5,1,default,4,128,1,0,0.0,best,0.5263,-4.3779083948107145,1.0,-1.0653699472222734e-06,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.0001,0,1024,5,1,default,0,128,1,0,0.0,best,0.5276,-4.3631866767076,1.0,-8.795826286515763e-07,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.0001,0,1024,5,1,default,1,128,1,0,0.0,best,0.5322,-4.315651154164824,1.0,-8.337603696315594e-07,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.0001,0,1024,5,1,default,3,128,1,0,0.0,best,0.5203,-4.409521937286987,1.0,-1.880676669045379e-06,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,0.0001,0,1024,5,1,default,2,128,1,0,0.0,best,0.5334,-4.268294116995289,1.0,-1.349622772773608e-06,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,100.0,0,1024,5,1,default,3,128,1,0,-0.55,best,0.5014,-1.5784752236243844,0.6996444444444444,-0.8488653589151832,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,100.0,0,1024,5,1,default,3,128,1,0,0.0,best,0.5112,-1.4780425098872365,0.7014666666666667,-0.8572609724442769,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,100.0,0,1024,5,1,default,2,128,1,0,-0.55,best,0.498,-1.5662663814422548,0.6783111111111111,-0.9109003646520808,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,100.0,0,1024,5,1,default,2,128,1,0,0.0,best,0.5047,-1.4827699879124303,0.6801111111111111,-0.916242425322628,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,100.0,0,1024,5,1,default,4,128,1,0,-0.55,best,0.4882,-1.4855117981944448,0.6254888888888889,-1.056007996804364,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,100.0,0,1024,5,1,default,4,128,1,0,0.0,best,0.4972,-1.4398446836124328,0.6258,-1.0583877837740214,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,100.0,0,1024,5,1,default,0,128,1,0,-0.55,best,0.4939,-1.6139872823556891,0.7068222222222222,-0.8308461702011438,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,100.0,0,1024,5,1,default,0,128,1,0,0.0,best,0.5042,-1.5080594968009882,0.7064888888888889,-0.8371896176902569,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,100.0,0,1024,5,1,default,1,128,1,0,-0.55,best,0.5042,-1.4719281901644978,0.6395111111111111,-1.0231408689214183,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,100.0,0,1024,5,1,default,1,128,1,0,0.0,best,0.5086,-1.4314913847106683,0.6387777777777778,-1.0243993466185206,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1.0,0,1024,5,1,default,4,128,1,0,-0.55,best,0.436,-6.371265215646008,0.9985777777777778,-0.00868877770766733,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1.0,0,1024,5,1,default,4,128,1,0,0.0,best,0.5207,-3.82288277986107,1.0,-0.0007496342142230395,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1.0,0,1024,5,1,default,0,128,1,0,-0.55,best,0.436,-6.4910705350440345,0.9982888888888888,-0.009015236767089142,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1.0,0,1024,5,1,default,0,128,1,0,0.0,best,0.5236,-3.8871104076274885,1.0,-0.0006388100934243226,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1.0,0,1024,5,1,default,1,128,1,0,-0.55,best,0.4314,-6.604830065123438,0.9988222222222222,-0.008424352932145714,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1.0,0,1024,5,1,default,1,128,1,0,0.0,best,0.5191,-3.9637320499725086,1.0,-0.0005723751133942143,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1.0,0,1024,5,1,default,3,128,1,0,-0.55,best,0.43200000000000005,-6.41693684914759,0.9982888888888888,-0.009463288228765413,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1.0,0,1024,5,1,default,3,128,1,0,0.0,best,0.5172,-3.7198119365617615,1.0,-0.0007789832513895101,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1.0,0,1024,5,1,default,2,128,1,0,-0.55,best,0.4295,-6.509198436128025,0.9988222222222222,-0.00882174682055927,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,1.0,0,1024,5,1,default,2,128,1,0,0.0,best,0.521,-3.859338444365299,1.0,-0.0008314195473007375,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,10.0,0,1024,5,1,default,1,128,1,0,-0.55,best,0.474,-4.723434700251038,0.9966,-0.015247464160537197,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,10.0,0,1024,5,1,default,1,128,1,0,0.0,best,0.5116,-3.0569055848462225,0.9999333333333332,-0.009411976934863736,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,10.0,0,1024,5,1,default,0,128,1,0,-0.55,best,0.4619,-4.771802249258903,0.9962,-0.01804902741178809,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,10.0,0,1024,5,1,default,0,128,1,0,0.0,best,0.5049,-3.1468796617699124,0.9998666666666668,-0.01342299180472005,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,10.0,0,1024,5,1,default,4,128,1,0,-0.55,best,0.4714,-4.607924975982956,0.9962,-0.018282758151058492,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,10.0,0,1024,5,1,default,4,128,1,0,0.0,best,0.5114,-3.1003734863306587,0.9998888888888888,-0.013154367968537334,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,10.0,0,1024,5,1,default,2,128,1,0,-0.55,best,0.4668,-4.565579588587728,0.9970888888888888,-0.016159444295500446,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,10.0,0,1024,5,1,default,2,128,1,0,0.0,best,0.5075,-3.0356989347338166,0.9998888888888888,-0.011383653328508292,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,10.0,0,1024,5,1,default,3,128,1,0,-0.55,best,0.4654,-4.7776202068542215,0.9964,-0.016577659002013398,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibS,0,mlpl,128,1,0,2,1,0,10.0,0,1024,5,1,default,3,128,1,0,0.0,best,0.5037,-3.0955554742609883,0.9998,-0.011347163975506669,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,1,128,1,0,-0.55,best,0.4624,-3.476418167321568,1.0,-0.0119093299715843,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,1,128,1,0,0.0,best,0.5153,-2.1509451125761214,1.0,-0.0034728813551489824,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,0,128,1,0,-0.55,best,0.4673,-3.337455767275332,1.0,-0.009799740459440513,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,0,128,1,0,0.0,best,0.5125,-2.1532750258016398,1.0,-0.003487219829258865,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,4,128,1,0,-0.55,best,0.4584,-3.4410491503158487,1.0,-0.009205617669909944,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,4,128,1,0,0.0,best,0.504,-2.1847714421852977,1.0,-0.00337106813840938,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,2,128,1,0,-0.55,best,0.4685,-3.3839929829897577,1.0,-0.008857944883646041,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,2,128,1,0,0.0,best,0.508,-2.176178237866747,1.0,-0.0035983822780125845,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,3,128,1,0,-0.55,best,0.4638,-3.3691374000422347,1.0,-0.010720155842094231,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,3,128,1,0,0.0,best,0.5134,-2.128460582482925,1.0,-0.003633827444163879,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,4,128,1,0,-0.55,best,0.4441,-2.92501739571471,1.0,-0.0167752663687657,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,4,128,1,0,0.0,best,0.4588,-2.176912570088201,1.0,-0.018475840957678114,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,1,128,1,0,-0.55,best,0.4551,-2.7856529417495453,1.0,-0.016279151123421615,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,1,128,1,0,0.0,best,0.4714,-2.1100122808366053,1.0,-0.01847622710141969,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,0,128,1,0,-0.55,best,0.4562,-2.7887134565185,1.0,-0.016493716607724303,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,0,128,1,0,0.0,best,0.4708,-2.110593168378801,1.0,-0.018384457611350782,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,2,128,1,0,-0.55,best,0.4498,-2.9176527713584934,1.0,-0.017025905405442052,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,2,128,1,0,0.0,best,0.4656,-2.1751533870998707,1.0,-0.01894098127983133,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,3,128,1,0,-0.55,best,0.4506,-2.863140393250123,1.0,-0.0167534197583601,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,3,128,1,0,0.0,best,0.4657,-2.145095413818808,1.0,-0.018608522259911255,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,4,128,1,0,-0.55,best,0.3855,-8.481830056808608,0.9997111111111112,-0.003569770691534819,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,4,128,1,0,0.0,best,0.5168,-4.4207103815923965,1.0,-9.15481784261058e-07,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,1,128,1,0,-0.55,best,0.3646,-8.79591582588197,0.9995777777777778,-0.004531495917665379,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,1,128,1,0,0.0,best,0.5262,-4.283096748243463,1.0,-4.2270636489468596e-07,,,,
QminimalityQsFinalAvg,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,128,1,0,-0.55,best,0.3822,-8.498620180154708,0.9995777777777778,-0.0046896284051808,,,,
