experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,clf_nhid,clf_nlay,clf_kpru,gamma,epochs,test_accuracy_toagg,test_loglike_toagg,train_accuracy_toagg,train_loglike_toagg,train_sharp_mag_toagg,train_var_grad_toagg,train_path_norm_toagg,train_y_pred_ent_toagg,train_d_H_Q_xCz_toagg,train_H_Q_xCz_further_toagg,train_H_Q_xCz_toagg,train_d_H_Q_xCz_nofreeze_toagg,train_d_H_Q_xCz_maxep_toagg,train_d_H_Q_xCz_minep_toagg,train_H_Q_xCzy_toagg,test_d_H_Q_xCz_test_toagg,train_d_H_Qm_xCz_toagg,train_d_H_Qp_xCz_toagg
corrResnetsBob,svhn,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet34,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.9003534111862324,-0.8862226793606827,0.9999848326280504,-2.136957129372934e-05,1419823.8995041326,,33735.462172615924,3.1791063520358875e-05,13.216036973997605,,16.044262509013333,,,,,,16.063164260036267,15.386884378832441
corrResnetsBob,svhn,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet34,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.8898279041180086,-0.970361359155124,0.9999848326280504,-2.113568255488539e-05,1651275.3925413303,,33942.360554327985,3.205579923815094e-05,13.17954158782959,,16.042256591856013,,,,,,16.06603722978932,15.354747750038323
corrResnetsBob,svhn,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet34,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.8973955132145052,-0.9439759016989272,0.9999848326280504,-2.1100738604825787e-05,1684135.78904029,,39167.442806494284,3.1645980925532065e-05,13.217470871385677,,16.04330432507419,,,,,,16.064834890439528,15.583363074664922
corrResnetsBob,svhn,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet101,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.8700445605408728,-1.1192539445181813,0.9999848326280504,-2.1534640371156368e-05,4542235.226122017,,106848926.46941371,3.770605326280929e-05,13.21803176495456,,16.055273011673332,,,,,,16.068341617436367,15.779587649559788
corrResnetsBob,svhn,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet101,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.8884449907805777,-0.9424803917872254,0.9999848326280504,-2.1746395048528888e-05,4328513.273872511,,113345141.96991742,3.570881744963117e-05,13.22192146242127,,16.05855722944866,,,,,,16.068385309027146,15.86613289145536
corrResnetsBob,svhn,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet101,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.8843346650276582,-0.976362798828663,0.9999848326280504,-2.1788142058065566e-05,4129528.0773991942,,112580366.71120748,3.570782791939564e-05,13.18970178264056,,16.0579074149908,,,,,,16.068116579868995,15.858646156251893
corrResnetsBob,svhn,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet101,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.8817609096496619,-1.0024603701858326,0.9999848326280504,-4.263056015993896e-05,4852727.684203093,,103844351.16063918,8.566983888158576e-05,13.222507255021913,,16.056436213412027,,,,,,16.068140680475754,15.876454109369321
corrResnetsBob,svhn,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet101,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.8738475722188076,-1.0866269659843193,0.9999848326280504,-2.135486260207585e-05,4772185.8844444435,,119592511.76790734,3.503862171783112e-05,13.230067659718122,,16.05789197877396,,,,,,16.068446979966275,15.869657686514447
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet101,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.5908,-3.5811333694797023,1.0,-2.833273361714027e-06,24932236.45750567,,403484390.06127787,2.7335949198459275e-05,12.199587388472125,,15.524101918393916,,,,,,15.54998471520164,15.154483274980025
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet101,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.5929,-3.5973132697969006,1.0,-2.09600689177023e-06,22717182.39206612,,943380319.318006,2.569011303421576e-05,12.183349988677286,,15.526473890651355,,,,,,15.549412521449002,15.390985402193936
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet101,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.5857,-3.713013271873197,1.0,-1.949266014748711e-06,29214359.33085344,,1021794270.5188572,2.4558426957810294e-05,12.200460488146,,15.517815459858287,,,,,,15.55237340927124,15.308026552200316
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet101,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.5843,-3.7129290561011614,1.0,-2.197985737770283e-06,25909879.05966632,,791864564.4653053,2.621412750158925e-05,12.201655442064462,,15.521501660346985,,,,,,15.546506784178995,15.283070466735149
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet101,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.596,-3.4845577192597563,1.0,-2.1253650487103136e-06,18168940.904488068,,485899266.79570335,2.895201760111377e-05,12.201130585236983,,15.5208444703709,,,,,,15.545893127268009,15.225800091570074
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.5787,-4.177153019904246,1.0,-1.5354714401528075e-07,4935325.821315714,,11766.966643957141,3.3780088415369387e-06,12.102605733004484,,15.465038603002375,,,,,,15.541341922499914,14.207954298366198
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.5715,-4.151880648100996,1.0,-1.8245682687007852e-07,4852727.684203093,,11161.5203265505,3.952849965571659e-06,12.116347822276028,,15.432321645996787,,,,,,15.537649154663086,14.031116843223572
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.5729,-4.156364789827198,1.0,-1.5719760508419415e-07,4617003.274388605,,11272.784216864973,3.4646209314814764e-06,12.148054523901505,,15.412204536524685,,,,,,15.53411071950739,14.336336558515375
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.5834,-4.007643289240939,1.0,-2.1303155729886687e-07,4260616.078864158,,10893.54597915665,4.568935310089728e-06,12.137961322611027,,15.433505697683856,,,,,,15.537740902467208,14.673161257397046
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.5741,-4.321946809726248,1.0,-1.2071552413759592e-07,4772185.8844444435,,10599.144116389776,2.6601571789797163e-06,12.066797332330186,,15.434730497273533,,,,,,15.542317087000065,13.918835108930415
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet50,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.5881,-3.7566319232575425,1.0,-1.0201410986180945e-06,12895379.383749295,,29421396.643800035,1.4573800399375617e-05,12.194691159508444,,15.510647329417141,,,,,,15.547966664487666,15.28840503909371
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet50,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.584,-3.7183221485354103,1.0,-1.462694533927965e-06,10220029.25877454,,39116112.8953266,2.0407154806889594e-05,12.187455209818753,,15.522400671785526,,,,,,15.54952283339067,15.325040806423535
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet50,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.5983,-3.5601862330692833,1.0,-9.362255289848541e-07,12549210.506939372,,32355967.19563574,1.4580361494154205e-05,12.205959645184604,,15.529956741766494,,,,,,15.5515638589859,15.346878105943851
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet50,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.5839,-3.821366450405416,1.0,-1.0088343721656023e-06,13256071.901234567,,36333593.33881085,1.5226160030579196e-05,12.183204477483576,,15.508534355597062,,,,,,15.545624852180481,15.141615423289213
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet50,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.5797,-3.748029227443802,1.0,-1.2130696166202094e-06,13256071.901234567,,39235811.269829296,1.7648862922214906e-05,12.204107468778437,,15.521671782840382,,,,,,15.544801267710598,15.12848267771981
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet34,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.5539,-4.738327875251382,1.0,-1.7813959869891328e-07,6605101.570165321,,175477.56642944418,3.1867159577814164e-06,12.161206635561856,,15.501762303439053,,,,,,15.543951327150516,14.654469500888476
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet34,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.5495,-4.580087132164923,1.0,-1.6530286913254915e-07,9079069.459109526,,175402.20222106678,3.109934368694667e-06,12.179675438187337,,15.503428751772098,,,,,,15.542967948046597,14.805480382659221
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet34,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.5507,-4.734480509928408,1.0,-1.457953703888077e-07,9079069.459109526,,177781.32725345483,2.741166099440306e-06,12.175082369284196,,15.510145967656916,,,,,,15.548767534169285,14.565006787126714
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet34,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.5502,-4.573101380542589,1.0,-1.9994985918698504e-07,8390400.382894294,,162649.94047339828,3.7622260151692903e-06,12.167925563725559,,15.512915557081051,,,,,,15.541768095710061,14.727364453402432
corrResnetsBob,cifar10,all,False,False,decay,adam,5e-05,last,0,erm,0,resnet34,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.5623,-4.708614952773623,1.0,-1.396131846989748e-07,9291438.174148187,,158905.25962346242,2.6145178253500494e-06,12.177126180041919,,15.49477271600203,,,,,,15.548109813169999,14.480185649611736
