experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,clf_nhid,clf_nlay,clf_kpru,gamma,epochs,run_count,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,train_acc_mean,train_acc_std
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,10,3,-0.31859567860401034,0.001724227892473882,3.220828070195516,0.06730966301276894,0.5166000000000001,0.007472616676907718,0.9962518518518518,0.0006552102040739247
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,11,3,-0.3344726953723214,0.001385933881949188,3.3315591019948325,0.06351442418463626,0.5148,0.004866210024238535,0.9964074074074074,0.00010961961916260746
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,12,3,-0.3494974797566732,0.002415966308292717,3.398605832290649,0.06159977987087494,0.513,0.0033286633954185863,0.9966888888888888,0.00039063101847212157
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,13,3,-0.36279842382922317,0.00246390305664531,3.479534097925822,0.06983724517134612,0.5115333333333333,0.005281413952090218,0.9964962962962963,0.0002813839987143844
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,14,3,-0.3755112045049667,0.003598730339167605,3.577391480000814,0.06393175661073233,0.5133333333333333,0.005352880844305535,0.9965259259259259,0.00015126353967901424
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,15,3,-0.3876975277142091,0.004334036725654425,3.6827701529184975,0.0633127595901682,0.5072666666666666,0.005445487428443224,0.9965777777777779,0.00025043172599077516
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,16,3,-0.4002052048032934,0.004165552881076241,3.7337671319325767,0.06995737313840189,0.5056666666666666,0.006741908730718109,0.9964444444444444,0.00034924963656669334
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,17,3,-0.4111848320094022,0.003911048859533676,3.8064460032145178,0.07019382646868766,0.5074666666666667,0.006957969052340808,0.9963037037037038,0.0003215190283586656
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,18,3,-0.42147788133332226,0.0047380001046657665,3.8819840841929114,0.06691145200544131,0.504,0.006248199740725329,0.9965407407407407,0.00034450417642176823
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,19,3,-0.43099944638772447,0.004111812460785805,3.9398238632202145,0.045867017599194565,0.5023333333333334,0.003035347316755251,0.9965259259259259,0.0002778518419779156
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,20,3,-0.4409795678774516,0.005772746865884055,3.977845976893107,0.08626197904708559,0.5041333333333333,0.006278003929063239,0.9967259259259259,0.0007049501631394547
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,21,3,-0.44926757776231474,0.005289149582816789,4.049867370605469,0.07757044902607584,0.5023333333333333,0.007105866121264413,0.9965777777777777,0.00032885885748780923
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,22,3,-0.45739665160323634,0.0054683153199099315,4.078713960266113,0.06821829417382044,0.501,0.006502307282803501,0.9963925925925926,0.00037799557991630167
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,23,3,-0.46535864433519775,0.004935872703561815,4.14627246017456,0.0625606099970231,0.5011333333333333,0.005262445565830937,0.9965407407407407,0.00032228607285640214
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,24,3,-0.4726678496750918,0.006044930045195954,4.191882126108806,0.09425693823720177,0.4992666666666667,0.007834113436333013,0.9963185185185185,0.00027962349760263797
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,25,3,-0.47886489533655574,0.006046453711140548,4.251909137217204,0.093098634080896,0.49826666666666664,0.007579797710581286,0.9967555555555556,0.00031111111111106364
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,26,3,-0.4858572524865468,0.0066333223048170445,4.253190671539307,0.07035923049417693,0.49846666666666667,0.006004442799572079,0.9963555555555555,0.00045919951821717277
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,27,3,-0.49156455797426624,0.006438757932113815,4.320108820088705,0.06556416169327058,0.4978666666666666,0.005231953108862237,0.9965259259259259,0.0003416252609658744
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,28,3,-0.4980762056899793,0.007240041107268043,4.314508822377523,0.07882534932078443,0.5006666666666667,0.00482631674606353,0.9965037037037038,0.0004412850669216344
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,29,3,-0.5032110157431978,0.007176965518168913,4.338214683787029,0.07610809729988553,0.4991333333333334,0.0057735026918962545,0.9964592592592593,0.0003160976043459548
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,30,3,-0.5086099112337287,0.007114257306109927,4.384085495249431,0.06710965963850488,0.4981333333333334,0.0056083271421461765,0.9966518518518518,0.0003747152554056365
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,31,3,-0.5132781069509911,0.007202895177404517,4.399402841440836,0.06960126818148858,0.49700000000000005,0.005919459434779521,0.9965999999999999,0.0003227964232518679
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,32,3,-0.5181876793630195,0.007772159746194074,4.440706466166178,0.08274441491470881,0.4975333333333333,0.006616141876753631,0.9965777777777779,0.00017638342073761994
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,33,3,-0.5221814301201791,0.007883019531885267,4.446086187235514,0.07747409280310154,0.4986,0.006352952069707471,0.9967703703703704,0.0004673716016102671
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,34,3,-0.5270679119731442,0.008144235021288825,4.477447625223795,0.07954670256695219,0.49766666666666665,0.006034346139668651,0.9967481481481482,0.0003000685792670638
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,35,3,-0.5300266858389883,0.007207472231069721,4.504897842915852,0.07513319374234081,0.49666666666666665,0.006741908730718118,0.9967333333333332,0.00010183501544348823
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,36,3,-0.5347745007067015,0.00763888396549289,4.519240446472168,0.07520311325211275,0.49720000000000003,0.005909314681077666,0.996511111111111,0.0003227964232518679
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,37,3,-0.5376667229768001,0.007596496268517043,4.532403342183431,0.08374260504908175,0.4956666666666667,0.008326663997864546,0.9966592592592592,0.00021923923832515115
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,38,3,-0.5412376751841921,0.007816321496065953,4.558054239908855,0.0934937957022501,0.4950666666666666,0.007910330797971299,0.9968296296296296,3.394500514783446e-05
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,39,3,-0.544175260964307,0.0075737597896172945,4.574583961486816,0.08280496731988173,0.4958,0.00728560224003476,0.9967037037037038,0.00015765775299104382
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,40,3,-0.5477208005659508,0.008430430321285431,4.586046502176921,0.07370857591185612,0.49626666666666663,0.005352880844305545,0.9967925925925926,0.0001863666018579187
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,41,3,-0.5499041024106921,0.00788926179401494,4.616211899312337,0.09662202547489226,0.4958666666666667,0.007441326046702503,0.9968444444444445,0.00011547005383791243
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,42,3,-0.5531708815979235,0.00804542600426195,4.622709064229329,0.07707686842683652,0.4954666666666667,0.006242862591258417,0.9967037037037038,0.0005627679974288218
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,43,3,-0.5558328871235703,0.008009550612489409,4.638924831644694,0.09206606597547719,0.49466666666666664,0.006842026990105567,0.9968296296296296,7.804187965074014e-05
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,44,3,-0.5583518935116855,0.00811290375427304,4.6487512949625645,0.09544762830126942,0.49646666666666667,0.006197849089267481,0.9966444444444443,0.00041156131505444484
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,45,3,-0.5609330661224596,0.007854104526091484,4.657618380228679,0.09557027915860275,0.4956666666666667,0.0077105987662005205,0.9968074074074075,0.0002575605726030845
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,46,3,-0.5629722867720054,0.0075996530700295824,4.6731374903361,0.08998815631311631,0.4961333333333333,0.00700380848776816,0.9969037037037037,0.0002447809132127335
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,47,3,-0.5652743513136199,0.007638415487315418,4.6842298828125,0.08994203144413425,0.4954666666666667,0.007114304838375553,0.9969629629629629,8.981004187393723e-05
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,48,3,-0.5675801427349899,0.0077462040352460175,4.690986575317383,0.09125118493037142,0.4955333333333334,0.006293912402737551,0.9969185185185184,0.00032381471102813634
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,49,3,-0.5694294333848086,0.007220831410102487,4.7090980936686195,0.09603553926765922,0.4948666666666666,0.005658032638058326,0.9969259259259259,0.00028917364882880746
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,50,3,-0.5714406711809562,0.007819086250849101,4.715283569081624,0.09688211403011657,0.4940666666666667,0.00773907832583008,0.9969777777777779,8.888888888887447e-05
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,51,3,-0.5728369400761344,0.007377128555166879,4.722918461608887,0.09107162090623354,0.4938,0.006773477688750465,0.997,0.00027307123838768736
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,52,3,-0.5746043952421709,0.00812423519072676,4.733824294026692,0.09354071261034354,0.49466666666666664,0.005529315810598362,0.9970888888888889,0.00024745619390351267
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,53,3,-0.5763206657929855,0.007801661031535986,4.734213590240478,0.09806017093971654,0.4947333333333333,0.006658328118479375,0.9969333333333333,0.00024037008503090615
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,54,3,-0.5776282539512172,0.007600359403772761,4.752490274302165,0.09707119860999537,0.494,0.0069397406291589955,0.997237037037037,0.00014796284707732207
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,55,3,-0.5794780036882919,0.007731095553056678,4.755952042643229,0.09559985433045035,0.4952666666666667,0.007900210967647186,0.9968962962962963,0.00026881847869072566
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,56,3,-0.5807948369719765,0.007952834435520898,4.7548881497701005,0.09612850797379474,0.4940666666666667,0.00677150894065224,0.9970444444444445,0.00011111111111108962
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,57,3,-0.58176747415716,0.00822147180425588,4.770432195281982,0.09656392930602872,0.4935333333333333,0.007731321577410486,0.9971185185185184,0.0002527218090256363
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,58,3,-0.5833676234014106,0.0076705081742682955,4.7753895619710285,0.09725061680926846,0.49420000000000003,0.007299315036357887,0.9970814814814815,0.00012239045660638605
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,59,3,-0.5843533725131641,0.00793606121928554,4.782846325174967,0.09359330975956083,0.49313333333333337,0.007333030296769105,0.9970148148148148,0.00021353385637630772
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,60,3,-0.585580562808297,0.00814624116881721,4.7826670211792,0.09651070964637085,0.4929333333333334,0.007695020034628477,0.997,0.00027844364635869374
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,61,3,-0.5865214169415561,0.007981099599426677,4.789239021301269,0.09493429047336757,0.4938,0.007662897624267235,0.9970222222222223,0.00030550504633038297
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,62,3,-0.5877720462972468,0.00792950070268128,4.793192283630371,0.09927665067342452,0.4938666666666667,0.007055021852080492,0.996962962962963,0.0002016393716861451
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,63,3,-0.5886241112709045,0.008214607324523641,4.797839400482178,0.10141380753156912,0.4936,0.0072773621594641085,0.9970888888888889,0.00012372809695176132
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,64,3,-0.5893927023237401,0.008129769853587045,4.806580394236247,0.10090311369058554,0.4930666666666667,0.007739078325830081,0.9971185185185186,0.00026881847869072566
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,65,3,-0.5904176281741171,0.008579180430214968,4.809944499206543,0.09990474203586587,0.49300000000000005,0.007501999733404425,0.9970962962962963,0.00022698597697844993
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,66,3,-0.5916738757321328,0.00842513044999272,4.812662000783285,0.0966835934384355,0.49333333333333335,0.006312949653952072,0.9970296296296296,0.00043904123000707007
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,67,3,-0.5924271361726703,0.008109119796582236,4.813601503499349,0.09912247989599818,0.4932666666666667,0.006709197666884858,0.9970740740740741,0.00032760510203696234
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,68,3,-0.592891481439995,0.008256842654704657,4.8161941945393885,0.09816439199650344,0.49313333333333337,0.007674199198179135,0.997,0.0004656072631057343
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,69,3,-0.5935307844711072,0.00829796362954009,4.823516107432048,0.10258670143686527,0.492,0.007977468270071624,0.9969481481481481,0.00018899778995810896
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,70,3,-0.5944845708919294,0.008596914402986188,4.825359493255615,0.1009285276707085,0.4929333333333334,0.00787485449601028,0.997037037037037,0.00026042067898138493
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,71,3,-0.5947898102182331,0.008258013235500374,4.830427749125163,0.09972355469757334,0.4928666666666666,0.008391265299901635,0.9970592592592592,0.000255636058173882
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,72,3,-0.5955373298356027,0.008427962757014525,4.83192957204183,0.10036574621964876,0.4932666666666667,0.007900210967647186,0.9969777777777779,0.00029397236789611893
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,73,3,-0.5961120547626958,0.008423430872531314,4.839652211252848,0.10062125893584764,0.49286666666666673,0.007710598766200574,0.9971851851851851,0.00026324971324320355
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,74,3,-0.5968006861224319,0.00847428933069339,4.842681726328532,0.10297630306575575,0.49313333333333337,0.007548068185524911,0.9970592592592592,0.0002225922844639794
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,75,3,-0.5973625331098383,0.008624801568056428,4.8421465629577645,0.10065557576785943,0.49266666666666664,0.007915385861304166,0.9970074074074073,0.0004099583437636553
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,76,3,-0.5980320130825042,0.008382249853916167,4.84345513941447,0.09960625641008235,0.49239999999999995,0.007623647421018353,0.9970814814814815,0.00028138399871436323
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,77,3,-0.598460140247056,0.008594959479374307,4.8467220746358235,0.10206712271018768,0.49280000000000007,0.007967433714816823,0.9970296296296296,0.0002158341079160479
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,78,3,-0.5987598962393674,0.008282724537231981,4.849278378041585,0.10164989846470683,0.4930666666666667,0.008329065573840413,0.9971481481481481,0.00031531550598211703
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,79,3,-0.5993417659672824,0.00837670736950572,4.8517730387369795,0.1010941032152596,0.4929333333333334,0.007915385861304131,0.9970814814814815,0.00031137554899230785
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,80,3,-0.599794193946954,0.008460815766175607,4.850511161549886,0.09840427595534404,0.49279999999999996,0.008466404195406679,0.9969481481481481,0.0004253296954060981
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,81,3,-0.6001993048263318,0.00859044422644631,4.854368272399903,0.10078532331834071,0.49266666666666664,0.0074332585945420535,0.9971481481481481,0.00030252707935796597
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,82,3,-0.6005425533020136,0.00819381670977107,4.858041281127931,0.10072988814425986,0.49266666666666664,0.008085377748338885,0.9971037037037037,0.0003145314628971626
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,83,3,-0.6010290699872103,0.008463326578158216,4.858987110646566,0.10165928868151922,0.4927333333333334,0.007915385861304131,0.997162962962963,0.00034735923222800673
