experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,clf_nhid,clf_nlay,clf_kpru,epochs,run_count,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,train_acc_mean,train_acc_std
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,10,3,-0.3262666732412396,0.008109749993462303,3.272143148167928,0.11019793858502558,0.5146000000000001,0.007076722405181659,0.9960444444444444,0.0002888888888888834
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,11,3,-0.34281979538310664,0.007620397929337868,3.3780512231190998,0.14313499841637906,0.5115333333333333,0.007100234737903619,0.9961333333333333,0.00048125350728241416
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,12,3,-0.3576555225430113,0.007828062768639349,3.454546674092611,0.11146230237324053,0.5149333333333334,0.00631294965395205,0.9962296296296297,0.00028313355338689563
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,13,3,-0.37184132244225704,0.008077910155963791,3.5671105923970536,0.13038805416677623,0.5111333333333333,0.005604759881862344,0.9966962962962963,0.0005353357471157552
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,14,3,-0.3851301211198171,0.00886882227933431,3.62877600924174,0.1252510709541791,0.5130666666666667,0.00560475988186229,0.9960740740740741,0.0005000411505700195
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,15,3,-0.3979856669144197,0.009675696318012038,3.72382030245463,0.11655170448016668,0.5097333333333333,0.006957969052340903,0.9964370370370371,0.0005426652713301257
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,16,3,-0.40981597202546666,0.009395343835051426,3.8239727099100747,0.13510621429393074,0.5093333333333333,0.005033222956847173,0.9965259259259259,0.0002813839987143727
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,17,3,-0.4213200548880027,0.009717559401487733,3.8931612210591635,0.15421893354378,0.5052666666666666,0.006226823695378994,0.9966296296296296,0.0001667900777658998
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,18,3,-0.43173302434140987,0.010808080658167796,3.947565023549398,0.15791294283141358,0.5080666666666667,0.006591914238924357,0.9964962962962963,0.00034450417642165813
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,19,3,-0.44140181748216806,0.011079486551010657,4.006526590220134,0.13111252689146,0.5059999999999999,0.005919459434779552,0.9967185185185184,0.00017261007700340248
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,20,3,-0.4510667189424688,0.011054397262912415,4.055868809000651,0.12985683908676088,0.5072,0.00452106182218288,0.9967851851851851,0.0002857378003256838
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,21,3,-0.46061214851032606,0.011730352057983817,4.089630126698812,0.13400833534327858,0.507,0.005102940328869255,0.9965703703703704,0.0004970696020683594
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,22,3,-0.4683733872818225,0.011021331698256908,4.175339799499512,0.1360706912278883,0.5054,0.004103656905736633,0.9969555555555556,0.0002119864892037724
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,23,3,-0.47679446689576815,0.012168872380324344,4.21225085957845,0.12564440308470812,0.5055999999999999,0.004911211663123496,0.996488888888889,0.0003471222078181123
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,24,3,-0.48419787183096913,0.011864661280365795,4.2469014612833655,0.13610202127234486,0.5040666666666667,0.0024684678108765263,0.9965851851851851,0.00019159284676109294
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,25,3,-0.4909772738630121,0.011653510872254566,4.288130092366536,0.16154620930030514,0.5034,0.004660472079092463,0.9967407407407407,0.0004206598774667424
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,26,3,-0.49811102668010826,0.012037550982616574,4.326109052022298,0.1562153194284811,0.5037333333333333,0.0036018513757973816,0.9966962962962963,0.00035439625818982595
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,27,3,-0.5037721621455568,0.011887949112345978,4.3805975949605305,0.1314098310129512,0.5033333333333333,0.003646002377033454,0.9967407407407407,0.0001140355875432873
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,28,3,-0.5098952505198392,0.012599683935093748,4.403983543395996,0.15615283256498017,0.5022000000000001,0.00421426150114108,0.9966222222222223,0.0004073400617738439
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,29,3,-0.5158515461213661,0.012424379904874015,4.42333856048584,0.14612984862691475,0.5035333333333334,0.003629508690350951,0.9964962962962963,0.00022259228446396416
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,30,3,-0.5212480168530434,0.01214701997880773,4.462535441843669,0.16590136586341722,0.5017333333333334,0.003807011076071737,0.996874074074074,0.00017962008374793856
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,31,3,-0.5263086191018422,0.012607143350011677,4.481009325154623,0.17206859175882827,0.5007333333333334,0.004759551799627103,0.9967555555555556,0.00045379061903691903
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,32,3,-0.5304790814688711,0.012832492758303718,4.510677058664958,0.16160494699949143,0.5004,0.002821347195933169,0.996711111111111,0.00012372809695175633
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,33,3,-0.5354647538589709,0.012400590943184171,4.52444035059611,0.16702064599831343,0.5021333333333333,0.005371529887595645,0.9967037037037038,0.0003160976043459548
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,34,3,-0.5392271596446182,0.012760121295836107,4.559135532633463,0.17091449155377506,0.5008666666666666,0.0037112441759244875,0.9967555555555556,0.00026943012562179343
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,35,3,-0.5439507531614015,0.013299745105881737,4.580508916727702,0.15486782996312912,0.4996666666666667,0.005797700693665784,0.9966740740740742,0.0001863666018579932
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,36,3,-0.5477862687183149,0.01292965996519467,4.605540073649088,0.16793142562193414,0.5012,0.004084115571332446,0.9969111111111112,0.00021430335024434776
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,37,3,-0.5514251582521381,0.013062959899483369,4.622278759002685,0.1601867644267445,0.5011333333333333,0.004163331998932265,0.9967925925925926,0.00030252707935796597
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,38,3,-0.5547488221717604,0.012650617688648044,4.639037479146321,0.17171622239233694,0.4998666666666667,0.003885013942488945,0.9968592592592592,0.00044128506692165553
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,39,3,-0.5582089204614813,0.013235328402293429,4.669124731190999,0.17349323613159057,0.4989333333333333,0.004225320500664239,0.9968666666666667,3.849001794595479e-05
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,40,3,-0.561554830975966,0.013281826193452325,4.65747990620931,0.1688751773913143,0.5007333333333334,0.004500370355130046,0.9968,0.0003738356409168775
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,41,3,-0.563824678104574,0.012817261536944752,4.688600561014812,0.1703832371490817,0.4996666666666667,0.00408084958474745,0.9968370370370371,0.0002742742012084587
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,42,3,-0.567437995115916,0.013415542753813533,4.690084988657634,0.16635060639900245,0.4998666666666667,0.002500666577801434,0.9968074074074074,0.0005426652713301325
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,43,3,-0.5694592218399048,0.013053245742874739,4.714616500600179,0.17764130196927216,0.4998,0.003736308338453903,0.9969185185185184,0.00024778857309145594
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,44,3,-0.57213060279615,0.013189803895926396,4.727757494099936,0.1804484463009104,0.4989333333333333,0.005352880844305535,0.9968888888888889,0.0002730712383876546
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,45,3,-0.5748198787732558,0.013623128801132187,4.734681832122803,0.1737510151080605,0.49879999999999997,0.005242136968832457,0.9967703703703704,0.0002594708131575457
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,46,3,-0.5765111558769689,0.01276180364497669,4.756963538106283,0.1763455566831083,0.49853333333333333,0.005220472520120502,0.9971037037037037,0.0003253361667555267
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,47,3,-0.5789297932379174,0.013277651906111146,4.771012184651693,0.17550917485086628,0.4978,0.005141984052872997,0.9969333333333333,0.00030792014356787064
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,48,3,-0.581751054986318,0.013669066467942508,4.768887703704834,0.16907685564332095,0.49853333333333333,0.004437717130838043,0.9968518518518518,0.00024478091321267974
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,49,3,-0.583010605656017,0.013201315210839634,4.788375277709961,0.18139032748581252,0.49666666666666665,0.0045092497528228985,0.9970074074074073,0.00032533616675553274
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,50,3,-0.5849810514016585,0.013783787034674328,4.7968618710835775,0.17408687451312146,0.49733333333333335,0.005404936015655827,0.9968962962962963,0.0003667227790958157
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,51,3,-0.5867002418857632,0.013080040437967368,4.8036019999186195,0.1739715406466842,0.49806666666666666,0.004401514890731724,0.9969481481481481,0.00016679007776587517
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,52,3,-0.5886861140337858,0.01329705889783721,4.80188334274292,0.17564658693690932,0.49793333333333334,0.004965212315030797,0.9969555555555556,0.00024037008503096388
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,53,3,-0.5900431556788358,0.013580199648104979,4.811076224263509,0.16765375924514128,0.49833333333333335,0.004437717130838004,0.9970888888888889,0.00032279642325192237
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,54,3,-0.5916158522548097,0.012829342952441394,4.82387873840332,0.17314143301051751,0.4977333333333333,0.005139390365922134,0.997074074074074,0.00040020570842183
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,55,3,-0.5934923328038417,0.01348208689827372,4.828708619944255,0.17134044972464393,0.4977333333333333,0.004826316746063564,0.9970888888888888,0.00016777409856155007
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,56,3,-0.5945206859010639,0.01331201833503882,4.839746890513102,0.17785249865692682,0.4970666666666667,0.004401514890731724,0.9970962962962964,0.00018503697773034178
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,57,3,-0.5957045445095409,0.013237189477591655,4.849469817352295,0.17757058351998056,0.4968000000000001,0.005399999999999974,0.9971481481481481,0.00028573780032564207
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,58,3,-0.5972969092239033,0.013727268857749966,4.849191021982829,0.175701147490243,0.4976,0.004331281565541527,0.9970074074074073,0.000487540227315689
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,59,3,-0.5986314321647991,0.013348495281260303,4.8555531845092785,0.17580886007110982,0.4974,0.0042142615011410926,0.9970888888888888,0.0003006166501881578
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,60,3,-0.5996502316561613,0.013600797508271952,4.8605604728698735,0.1761467439557017,0.4975333333333333,0.005033222956847157,0.9970814814814815,0.000419484300289435
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,61,3,-0.6008437817024462,0.013656669581990735,4.86717079188029,0.17360157626616915,0.4976,0.005011985634456659,0.9969777777777779,0.000256279168770454
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,62,3,-0.6018492304166158,0.013419543691587075,4.874383769989014,0.1773637324402182,0.49679999999999996,0.004927473997901969,0.9971925925925925,0.00019415322106793213
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,63,3,-0.6027578911911358,0.01345769848170941,4.8801177368164055,0.17728109350453738,0.49733333333333335,0.003910669166949989,0.9972,0.0002784436463587447
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,64,3,-0.6035671673919215,0.01350671275290819,4.88579126180013,0.17573855772402103,0.49720000000000003,0.004331281565541532,0.9973111111111111,0.0003134830217704067
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,65,3,-0.6048570238792536,0.013584462051296986,4.882195911661785,0.17513903517627913,0.4976,0.0047031904065219215,0.9968962962962963,0.00031609760434589754
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,66,3,-0.6052645883184491,0.01350652748982418,4.89186754099528,0.17588918587799068,0.49700000000000005,0.004399999999999973,0.9971629629629629,0.00014796284707728038
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,67,3,-0.6063769891507698,0.013391102665734806,4.896753796641032,0.1797308449866566,0.4969333333333334,0.0051159880114532525,0.9971037037037037,0.0002247998652666148
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,68,3,-0.6074355022690513,0.013850539476335895,4.891365896606445,0.17153132846934907,0.49679999999999996,0.0047031904065219215,0.9969185185185184,0.0003530000757761195
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,69,3,-0.6073460611690175,0.013289600052810317,4.904605838267009,0.17914209699433373,0.4967333333333334,0.005005330491918941,0.9972814814814814,0.00021811010169388534
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,70,3,-0.6085020121343209,0.013564362099309446,4.90639505030314,0.1831054007508822,0.49686666666666673,0.004562163229580172,0.9971111111111112,0.0003527668414753186
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,71,3,-0.6092204558805986,0.01351489847220278,4.909329877217611,0.182039902180509,0.4969333333333334,0.0048055523442507185,0.9970148148148148,0.00015126353967898299
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,72,3,-0.6098571771159317,0.01391381407308835,4.910937636566161,0.17959309908704632,0.4967333333333333,0.004805552344250665,0.9971037037037037,0.000265118965454411
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,73,3,-0.610401601973447,0.013702432524906083,4.9159797581990565,0.18043961898886002,0.4970666666666667,0.00475955179962706,0.9972,0.00023517789431691402
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,74,3,-0.6111684742031676,0.013669734901420984,4.917680795796713,0.17922963423961655,0.4969333333333334,0.005404936015655786,0.9971555555555556,0.0003464101615138174
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,75,3,-0.6116917632449757,0.013496532944862404,4.921192227681478,0.1800662290650159,0.49700000000000005,0.00461302503786827,0.9971703703703704,0.00012239045660635163
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,76,3,-0.6122530833822308,0.013873093894921898,4.9240912012736,0.18277894038697914,0.49700000000000005,0.005199999999999982,0.9972222222222221,0.00022553092366867292
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,77,3,-0.6127142153075248,0.013786307309219701,4.926015620168051,0.1809417289724058,0.4970666666666667,0.005005330491918913,0.9971555555555556,0.00021198648920372877
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,78,3,-0.613301406916705,0.013889987817563197,4.927073718770345,0.17958141106287429,0.49700000000000005,0.004651881339845199,0.9971481481481481,0.0002742742012085783
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,79,3,-0.6136098569176415,0.013857293190859404,4.930815599314372,0.1806236572588034,0.4970666666666667,0.0044060564378288975,0.997162962962963,0.00029509013758573883
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,80,3,-0.6140003829753761,0.01378992745644883,4.932843792978923,0.18055130079115284,0.49700000000000005,0.00490306026885252,0.9971259259259259,0.00020163937168617566
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,81,3,-0.6146139567721973,0.013841301015013189,4.934998210652669,0.1819180463640411,0.4966,0.005411099703387489,0.9972148148148149,0.0002100362500557456
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,82,3,-0.6152639771201395,0.0139083498424036,4.935727109273274,0.18027498767475977,0.4970666666666667,0.004940985056983422,0.9971703703703704,0.0003786482346409284
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,128,1,0,83,3,-0.6152386528780966,0.013636342601900981,4.937776030476888,0.18105211300481622,0.4969333333333333,0.005714309523759905,0.9971851851851853,0.00026042067898146386
