experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,,epochs,run_count,train_z_norm_mean,train_z_norm_std,train_z_mean_norm_mean,train_z_mean_norm_std,train_z_std_mean,train_z_std_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,train_aux_loss_mean,train_aux_loss_std,valid_z_norm_mean,valid_z_norm_std,valid_z_mean_norm_mean,valid_z_mean_norm_std,valid_z_std_mean,valid_z_std_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,10,3,4.150468183286262,1.1972785598584927,1.572764630344781,0.22493099467580294,0.016724641417209623,0.0024618776675042133,10.999278007131634,0.25051686494751607,0.13583740234375,0.01819781272800982,1.2386098488262205,0.25049378913964704,0.5459666871889072,0.08990333321306146,2.7759613403768255,0.08990333706752698,,,4.173559586207072,1.2087267814996407,1.5769710408316717,0.2270609254615462,0.016263350533942383,0.0023169350111008806,2.592847135331896,0.04652934197296085,0.7290808889600965,0.04652934197296075,0.5459095268814652,0.0900294886912316,2.587215563583374,0.04951698734460945,0.4652,0.0022715633383201075,-1.793321247362148,0.03432256951282258,0.9069111111111111,0.02436288413666965
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,11,3,4.421495017680255,1.293058985935091,1.623252952640707,0.23471782111556502,0.01630701759484399,0.0022692412290612443,10.900802314281464,0.29572942240640887,0.14173357106218437,0.022100966754074417,1.3370822471651165,0.29574503434021177,0.3805612543541374,0.07641371865287552,2.941366775017796,0.07641371793046083,,,4.452956305609809,1.306339955835524,1.6289441055721705,0.23686942025119792,0.015871540850235354,0.0019617992706637464,2.74713397026062,0.05150296970414756,0.5747940540313721,0.05150296970414756,0.38050356249809264,0.07643186136694188,2.744752546183268,0.054825860286440015,0.4630666666666667,0.007910330797971295,-1.902517490530346,0.038002442525204315,0.9466740740740741,0.018770114587985054
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,12,3,4.685895677317273,1.3745413977099012,1.671720496181286,0.24237641712763816,0.01576270704566868,0.0017542590684048458,10.771569934758274,0.34104753856291575,0.1507900045375631,0.024972314755426526,1.4663333502231222,0.34105222672025115,0.25914659520441835,0.06270245284218105,3.06278142694271,0.06270245820697291,,,4.731349600685967,1.432284594905774,1.6789135270648534,0.25121696844547436,0.015350666000611251,0.0017110780433451788,2.906528181499905,0.05132079925482346,0.41539984279208714,0.051320799254823385,0.2591433920445266,0.06270173474602848,2.9063770290374755,0.052835494480639865,0.46819999999999995,0.0055749439459065395,-2.0145471221010336,0.03662280971250374,0.9712740740740742,0.013599751873795567
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,13,3,4.955426979697112,1.474388884324936,1.7195427600633015,0.2521786208944616,0.015418253362771464,0.0015243095529364544,10.65688153107961,0.3846787153616327,0.15811155993529039,0.02677016150318672,1.5810201058559346,0.38466472699825327,0.17086478255011817,0.05042519074863409,3.151063243548075,0.050425189417201734,,,5.0077965524461545,1.5159532848817026,1.7278131643931072,0.256933901254691,0.015185580174956055,0.0016746053445022544,3.1125445100996227,0.052742071106885675,0.20938351419236925,0.052742071106885766,0.17089645927128969,0.05046826360932153,3.1148539582570396,0.05644919948924655,0.46366666666666667,0.0067002487516012324,-2.1590522754668435,0.03912759112402715,0.9867333333333335,0.00790989378898896
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,14,3,5.212862089276314,1.566770489316025,1.7640217127222002,0.26090608848473545,0.01515005356244122,0.001533728114223838,10.54379167881879,0.4405087701096103,0.16472345525568183,0.02971778082156603,1.6941072498307086,0.44051877909338855,0.11120298839964425,0.03887527753614641,3.2107250356312953,0.038875278423773765,,,5.289298852284749,1.631278021434455,1.776096264521281,0.26956497727086476,0.01491156251480182,0.0013931157412303923,3.2672877576616077,0.06999975405720421,0.054640266630384654,0.0699997540572042,0.11119695913747506,0.038871060102875436,3.2616362751007077,0.07165865965227211,0.4685333333333333,0.0030022213997860574,-2.260794050289293,0.049669973255199805,0.9943555555555555,0.00518516402112087
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,15,3,5.486640465982032,1.6947671425100352,1.80985078125289,0.275061024047461,0.014911320467945188,0.0012105647230692216,10.428112026416896,0.4954445937536245,0.17209203854955812,0.03391435805662819,1.8097826520150357,0.4954458745481123,0.07176194598926514,0.027240808185986023,3.2501660779570085,0.027240810348443112,,,5.558149655659993,1.7442032134401915,1.8211768600675795,0.2813147328519187,0.014638672996726299,0.0009875095756897844,3.4542976750267873,0.09204158796435696,-0.13236965073479545,0.09204158796435676,0.07175973292478809,0.027228055171686173,3.4435458666483565,0.09517943298257682,0.46613333333333334,0.005907057925340967,-2.38688402604838,0.06597338767865918,0.9975925925925925,0.0027145091030943303
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,16,3,5.75172502524925,1.8174056201269755,1.8532121976216633,0.28828718450866947,0.014738703391754605,0.0010459727866103552,10.316486286394523,0.5456537290624645,0.17898721097695705,0.03711486431149674,1.9214078386624653,0.5456682840533498,0.04742555331198894,0.01829343558433329,3.2745024737986648,0.01829343985101604,,,5.830566512213813,1.8711774683686304,1.8650064865748088,0.29457020838913045,0.01460991385910246,0.0010736503349648861,3.6145025359259706,0.06422447323026331,-0.292574511633979,0.06422447323026327,0.047427243740470325,0.018301259687196557,3.607734138615926,0.07094491310535779,0.4654666666666667,0.005714309523759903,-2.5006907526034152,0.04917524657105166,0.9993629629629629,0.0007769307557156653
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,17,3,6.003351402102094,1.9442815329425536,1.8931187025525353,0.30174865880732965,0.014658017278028032,0.0011054175516331235,10.191566747246368,0.6055749980133511,0.18673874980271465,0.040201688047630905,2.046321735011809,0.6055555946156553,0.03219826180826534,0.011520938933085199,3.289729763161052,0.01152093742201191,,,6.06989065806071,2.0212756743383067,1.9026036527421741,0.31205284300556274,0.01450227563165956,0.0010898094753183294,3.7583405706617565,0.07114867252928947,-0.43641254636976456,0.0711486725292892,0.03219975625055808,0.011518989015727156,3.7509398701985677,0.07235314368550835,0.4643333333333333,0.007381959992666833,-2.59995336067019,0.050151406490776165,0.9997777777777778,0.0003471222078181052
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,18,3,6.219385762106288,2.064270747044254,1.9266997535120358,0.3148129940096323,0.01453294975429096,0.0010351906996439706,10.073782295891734,0.6439518648351091,0.1946771918402778,0.043523779802750344,2.1640934253280815,0.6439480733371213,0.023423097637891205,0.007910318749783204,3.2985049287478128,0.007910312732980799,,,6.263836118910048,2.127475863911197,1.932351695166694,0.3229958564627389,0.014373283005423015,0.0009976316741690343,3.8745002216762963,0.07254564306940713,-0.5525721973843044,0.07254564306940714,0.023418752103602447,0.007901867068242982,3.8653594192504883,0.07801873490093394,0.46573333333333333,0.007813663246732184,-2.6792630701661078,0.054078494287414035,0.9999555555555556,7.698003589193362e-05
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,19,3,6.407180633508798,2.177342412203441,1.9552153877236627,0.3269955831965499,0.014437549179560985,0.0010064895106103146,9.959931662588408,0.7011577358305116,0.20200498638731065,0.04630731361182287,2.2779787539532688,0.7011598864139648,0.017834862115595377,0.005566915716599931,3.304093160864079,0.005566917788423869,,,6.442914326985677,2.228076598064914,1.9598472780651515,0.3338814282656044,0.01430537241200606,0.0009828838577060233,3.9978601137797036,0.06346071957902813,-0.6759320894877116,0.06346071957902809,0.01783327911617579,0.00556624962859504,3.9881457647959393,0.06850147140929894,0.4626666666666667,0.007049349851818462,-2.764372025588194,0.047481601173068905,0.999962962962963,6.415002990988192e-05
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,20,3,6.564892116821174,2.2577484764913245,1.979231835540497,0.3350404232633699,0.01437457245210129,0.0009919734685041764,9.841481725374857,0.7434923810387817,0.20966870857007572,0.049423902483698975,2.396425433682673,0.7434785671835058,0.014054291890440227,0.004123626660352915,3.307873730858167,0.004123627518571718,,,6.5937054422166606,2.3072806373041543,1.9826671812269423,0.3414668984337208,0.014264256072541079,0.001010757468312459,4.095880137549506,0.05509662423307968,-0.7739521132575141,0.055096624233079435,0.014054149865276285,0.004124633710474447,4.084315561930339,0.059340859364785364,0.46186666666666665,0.006911825615084149,-2.831031896839948,0.04113195568685988,0.9999851851851852,2.5660011963927124e-05
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,21,3,6.707524137966561,2.333922580639729,2.0006649995392016,0.3425614654316409,0.014301404630356103,0.0010005099221912282,9.731054334929494,0.7981538757869024,0.21686678799715908,0.052997824704871,2.506844000382857,0.7981650922353105,0.011332616381961006,0.0030367185836710536,3.3105954098882098,0.0030367151863389063,,,6.726796785990397,2.379103245825058,2.0024682680765786,0.34849940409452285,0.014165769331157207,0.000999726811903172,4.180808332231311,0.06031561471733894,-0.8588803079393174,0.06031561471733899,0.01133279446589726,0.0030372374667317517,4.16928612391154,0.06256386746580386,0.463,0.0028213471959331804,-2.8899289174131404,0.043366047234448486,1.0,0.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,22,3,6.830903646620837,2.396868676131131,2.019059241043799,0.3486653918720934,0.01417602811742461,0.0009564414156786973,9.596429748968644,0.8283299559006952,0.22560687440814398,0.055021368411477284,2.6414795502117188,0.8283181491116189,0.00938763585255594,0.002353507780571821,3.3125403961448954,0.002353506883543407,,,6.846370167202419,2.4460708192048886,2.0201893117692733,0.3550947278174135,0.014045647862884736,0.0009340764800180964,4.258450931972927,0.05277489750517112,-0.9365229076809354,0.05277489750517075,0.00938688738986298,0.002352494657508967,4.247012403615316,0.05408542465484533,0.46146666666666664,0.005147167505855355,-2.94380459451582,0.03748924895709916,1.0,0.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,23,3,6.945795845804793,2.462395216197942,2.03595058574821,0.355192990292725,0.014093494434332983,0.0009358026753912961,9.48272157979734,0.8667305422986775,0.23334778448547985,0.05771830547938861,2.7551835445743618,0.8667216118857284,0.007924383713433406,0.0018847550752574263,3.3140036418582457,0.0018847594338649715,,,6.952748404608833,2.5059014677081572,2.035930977927314,0.3611106220699157,0.013963847524589961,0.0009204045862379867,4.333688841925727,0.05318284580024318,-1.011760817633735,0.053182845800242975,0.007924118790361617,0.0018843342718319865,4.322945937347412,0.05567497766114801,0.4618666666666667,0.004196824196143254,-2.9964377826665807,0.03859097850717563,1.0,0.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,24,3,7.04901288043369,2.5175198014595974,2.051076670487722,0.3605952176042685,0.01400850996883078,0.0009106853703460001,9.372837442340272,0.9062740549246692,0.24042021780303044,0.06048027487673069,2.865067129108039,0.9062745520153366,0.006763846875401214,0.001538004471616164,3.315164179061398,0.0015379953418584694,,,7.051129394107395,2.5529073815191463,2.0503885216183133,0.3653987594712561,0.013893803478115134,0.0008947976557462873,4.400598049163818,0.0562022469988523,-1.0786700248718262,0.056202246998852325,0.006763471754143636,0.0015387302872094351,4.389129275767008,0.057956178899689105,0.46259999999999996,0.005245950819441601,-3.042312646789311,0.04017214779506367,1.0,0.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,25,3,7.145010880448601,2.565819247666444,2.065074211720264,0.3650643167079597,0.013939510074895666,0.0008976888541533012,9.249385738011563,0.925080762580167,0.24845177852746217,0.0613872068394668,2.9885160904942136,0.9250775037183299,0.005851485045048211,0.001294243659424809,3.316076544649673,0.0012942499523762852,,,7.143847995334201,2.6033560170344376,2.063874867227342,0.37025521406003886,0.013828225433826447,0.0008967967523979968,4.46906418270535,0.0476320045335244,-1.1471361584133573,0.04763200453352464,0.005850928059606641,0.001294427266787582,4.456202404022217,0.04786808362336908,0.4614666666666667,0.005158811232574164,-3.0888042332408023,0.033179699877383964,1.0,0.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,26,3,7.231592281298204,2.6101072323991334,2.0776854554812116,0.3693173280827508,0.013862133385952222,0.0008929791410302098,9.131692063627822,0.9667224528057397,0.25596576112689395,0.06445896766141383,3.106199327743415,0.9667164746105819,0.00511785860042878,0.0011150795749171687,3.3168101658423743,0.0011150812280850658,,,7.224970923529731,2.640638513590201,2.0756488508648343,0.3733713175269884,0.013744449346429771,0.0008700861456201384,4.523900455898708,0.04607329068341196,-1.2019724316067164,0.04607329068341188,0.0051180580501203185,0.0011155246303239169,4.511742919921875,0.0473096533759278,0.4628666666666667,0.004365012409298882,-3.127301864845632,0.032792599134304115,1.0,0.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,27,3,7.312756457112052,2.647482325426785,2.0894342444159766,0.37253465321147894,0.013790544016625392,0.0008637670413129735,9.027367309187397,1.0146663803257734,0.26266428937815656,0.06745971669262009,3.210536203375369,1.014687735489547,0.004510722566258416,0.0009600509943143137,3.3174172987540564,0.0009600540682497226,,,7.3069975111219625,2.6873901302217647,2.0874594979816012,0.3779997096152377,0.01368025504052639,0.0008625138033979505,4.583543247646756,0.047456675823812466,-1.2616152233547637,0.04745667582381254,0.004510953720286488,0.0009597856352070605,4.570296526590983,0.0485771668855911,0.46213333333333334,0.004006661120351127,-3.16788826676739,0.033671171571127735,1.0,0.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,28,3,7.389423281857461,2.6881446608977853,2.100432991755731,0.3764156805686891,0.013720963742922651,0.0008664297882049431,8.910804930058392,1.0163616537390274,0.27058931601167924,0.06737223831162668,3.3270842464584294,1.0163795715336836,0.004007531882080278,0.0008438846759704774,3.3179204960664115,0.0008438882090979208,,,7.377300951215957,2.7190206623529285,2.0976079702377324,0.38076854720170433,0.013615231443610458,0.0008545278693040843,4.6386398739284935,0.04729381960292723,-1.3167118496365016,0.047293819602927105,0.004007262395087767,0.0008434714007621037,4.626950632985433,0.04662456136305229,0.463,0.005702630971753297,-3.207157805515353,0.03231767126941127,1.0,0.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,29,3,7.460941911646814,2.7243803495599344,2.110634326257489,0.3797001278121828,0.013665589094726425,0.0008621942821952583,8.794419698642962,1.0371066830980071,0.27841481218434344,0.06873172067390945,3.443478175636493,1.0371132865863903,0.003561049111092209,0.0007181289970468965,3.3183669777530613,0.0007181292053104482,,,7.447698381212022,2.753261731068657,2.1077123483022056,0.3838190271820215,0.013559330047832593,0.0008445127884665041,4.6919899516635475,0.040052755366958626,-1.370061927371555,0.0400527553669588,0.0035609540984034536,0.0007183418400857498,4.679283374277751,0.0377012461345597,0.46293333333333336,0.0038279672586548417,-3.243432185339596,0.026132567152535358,1.0,0.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,30,3,7.527565081914266,2.755397740883349,2.1201729584823954,0.38243859395476903,0.01360304289229327,0.0008464667827431612,8.696496657349847,1.069054700911831,0.2849680397727273,0.07124826990980325,3.541397581497828,1.0690547936862875,0.0031765856291520213,0.0006167003410582592,3.31875143764597,0.0006167008434095295,,,7.513451682196723,2.7873471624319253,2.117009811931186,0.3868658691026199,0.01349504188530975,0.0008378733775304863,4.740044275919597,0.0376693061909684,-1.4181162516276042,0.037669306190968574,0.00317636102170304,0.000616446171284987,4.726526961771647,0.03521855975777137,0.46313333333333334,0.004244211744639218,-3.2761788756897694,0.024411722945035453,1.0,0.0
