experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,,epochs,test_I_xz_toagg,train_I_xz_toagg,train_DIQ_yz_toagg,test_DIQ_yz_toagg,train_DIQ_xz_toagg,train_d_DIQ_xz_toagg,train_H_zCx_toagg,test_H_zCx_toagg,train_H_Q_yCz_toagg,test_H_Q_yCz_toagg,train_DIQ_xzCy_toagg,train_acc_toagg,test_acc_toagg,train_loss_toagg,test_loss_toagg,train_loglike_toagg,test_loglike_toagg,train_H_Q_xCz_toagg,train_d_H_Q_xCz_toagg,train_H_Q_xCzy_toagg,train_h_acc_toagg,train_h_delta_acc_toagg,train_z_norm_toagg,test_z_norm_toagg,train_z_mean_norm_toagg,test_z_mean_norm_toagg,train_z_std_toagg,test_z_std_toagg
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,transformer,best,,,3.3172478567470205,-1.1390402793884278,,,,,0.004680148537524722,4.46096830368042,,1.0,0.4455,,,-0.0032440607963011613,-3.0920410284110647,,,,,,1.776879765770652,1.7625940561294555,1.1763360391963609,1.173332190513611,0.008843295233832166,0.00881655365228653
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,transformer,best,,,3.317673618143255,-1.1358043670654296,,,,,0.004254414763470943,4.457732391357422,,1.0,0.4469,,,-0.0029490812262220143,-3.0907647089811987,,,,,,1.625029910694469,1.6120389461517337,1.1438555175607854,1.141016721725464,0.008193728895011274,0.008179614506661891
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,best,,,3.317353692921725,-1.242288589477539,,,,,0.0045743233270265846,4.564216613769531,,1.0,0.4384,,,-0.003170769587585693,-3.1610088634450335,,,,,,1.7020984454588457,1.689037203788757,1.1692233085632324,1.1662451505661011,0.008966373068026522,0.008943947963416576
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,default,2,transformer,best,,,3.320291887630116,-1.6199207305908203,,,,,0.0016361574790525165,4.9418487548828125,,1.0,0.4615,,,-0.0011340929227968654,-3.421831319596305,,,,,,5.175055655566129,5.127684497833252,1.9536911953579297,1.949257588386536,0.14630050821737808,0.14488089680671692
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,default,0,transformer,best,,,3.320095625790682,-1.5643478393554688,,,,,0.0018324022900990465,4.886275863647461,,1.0,0.4648,,,-0.0012701799380101214,-3.388104332376465,,,,,,5.306832703677091,5.281582832336426,2.003329650922255,2.0022681951522827,0.11549571664495903,0.11499517858028413
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,default,1,transformer,best,,,3.3204303979873657,-1.6229605674743652,,,,,0.0014975985554470258,4.9448885917663565,,1.0,0.4668,,,-0.0010380166972883329,-3.4282769917239,,,,,,5.123097744855014,5.061304092407227,1.8883359594778584,1.8812445640563964,0.13504291664470325,0.13372670114040375
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,1,transformer,best,,,3.3218669024380767,-3.0638462066650383,,,,,6.114220824119084e-05,6.385774230957031,,1.0,0.4727,,,-4.237625031789665e-05,-4.426489318119478,,,,,,14.324404066259213,14.238168716430664,2.9715887633236973,2.9631968021392816,0.01195810324597088,0.011869843304157256
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,0,transformer,best,,,3.3218831799247046,-3.0168728828430176,,,,,4.483735723293979e-05,6.33880090713501,,1.0,0.47100000000000003,,,-3.107434073533284e-05,-4.393721927655885,,,,,,7.473395130851053,7.412828540802003,2.1255890997973355,2.1171497821807863,0.011013656896962359,0.010946152172982691
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,2,transformer,best,,,3.321881987831808,-3.152778911590576,,,,,4.604317489958538e-05,6.474706935882567,,1.0,0.4651,,,-3.1911872746409775e-05,-4.4865485797003055,,,,,,7.976139675487173,7.936407279968263,2.215235720981251,2.2099215507507326,0.01201742887496948,0.011946640908718107
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,default,2,transformer,best,,,0.13120978528803046,0.13876137733459473,,,,,3.190718239003962,3.1831666469573974,,0.18584444444444445,0.1861,,,-2.2116364397181405,-2.2064379286706446,,,,,,0.9469508339058268,0.9735246539115906,0.5506899058818817,0.5610334038734436,0.006563740020448511,0.006572324130684136
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,default,1,transformer,best,,,0.1744446320967241,0.17186460494995118,,,,,3.147483392195268,3.150063419342041,,0.2333333333333333,0.2331,,,-2.181663683131006,-2.1834743245720865,,,,,,0.923378884792328,0.8969172596931457,0.7473484223539179,0.7367184519767761,0.006212030833756382,0.006204265728592872
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,default,0,transformer,best,,,3.295210914178328,-0.15064702033996585,,,,,0.026717113415625958,3.472575044631958,,1.0,0.4273,,,-0.018519555515369768,-2.407002212423522,,,,,,1.0248703197999434,1.0199599266052246,0.9415517476471988,0.9398528337478638,0.00649191390468993,0.006491169054061175
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,default,1,transformer,best,,,3.295226736502214,-0.20487642288208008,,,,,0.02670128110118888,3.5268044471740723,,1.0,0.4305,,,-0.018507745067515367,-2.444777672164977,,,,,,1.0283672321926465,1.026078200340271,0.9372275065292012,0.93670973777771,0.006530852226371115,0.006529679335653782
