experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,,epochs,run_count,train_z_norm_mean,train_z_norm_std,train_z_mean_norm_mean,train_z_mean_norm_std,train_z_std_mean,train_z_std_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,train_aux_loss_mean,train_aux_loss_std,valid_z_norm_mean,valid_z_norm_std,valid_z_mean_norm_mean,valid_z_mean_norm_std,valid_z_std_mean,valid_z_std_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,10,3,3.730646036339529,0.6198703283478819,1.4838212523044962,0.12584209875719088,0.01584365835173451,0.0012309347616834862,11.033915035652392,0.1549304279392373,0.13424195568970962,0.011257195514256784,1.2039727807948084,0.1549072633410209,0.6372332562777129,0.04372726407806153,2.684694767449841,0.043727264350786235,,,3.7536491817898217,0.6248624998087233,1.4877132707171972,0.12583808667540824,0.015368800713784166,0.0013668288909796328,2.1917785538567434,0.006301354130081464,1.1301494704352484,0.006301354130081297,0.6372153581760548,0.043778144558879094,2.1823110928853353,0.013795410656489855,0.5313333333333333,0.0036350149013907916,-1.512662803938616,0.00956230372313398,0.8770000000000001,0.011371591199992787
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,11,3,3.9157844885732196,0.6338216498436268,1.5204070203683593,0.12548642027796783,0.015306150330809143,0.0011766854151299619,10.946088034095188,0.16964272803416985,0.1392567027698864,0.013344361064155305,1.2917965092893802,0.16965927122404842,0.49166227171592647,0.041771424397596325,2.830265754551599,0.041771430650867504,,,3.923664861255222,0.56660804575508,1.521687110265096,0.11241480474980628,0.0147037191523446,0.0007823339624464301,2.2975777255164247,0.024080744531242353,1.0243502987755668,0.024080744531242426,0.49163680843953733,0.041722517191804136,2.284547477722168,0.023682548096051623,0.5294,0.008168231142664885,-1.583527690234715,0.016415467613834098,0.9140444444444444,0.009849409332418438
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,12,3,4.080451568419283,0.5992286865749756,1.5528403053229507,0.11668366676785663,0.014780985574223892,0.0007857615004276842,10.837174966479793,0.18651324481421214,0.14653616240530304,0.01401154343609693,1.4007283349831898,0.18651740355491064,0.37230217101221735,0.03275726941903992,2.949625849723816,0.03275727510046785,,,4.1125889089372425,0.6409862495280899,1.5575038989384968,0.12417622248137004,0.014523778007262284,0.0008177611934032214,2.387677643034193,0.016766539242602976,0.934250381257799,0.0167665392426028,0.3722450289320063,0.03276598990624408,2.372749255371094,0.011493426061035247,0.5326666666666666,0.005586889414811575,-1.6446645091097387,0.007966667553665348,0.9416074074074073,0.007282528842198175
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,13,3,4.286716281464606,0.64464543205043,1.5913517224517735,0.12262899495718457,0.014584564203466995,0.0008783353943187462,10.7300941510634,0.20802376966764824,0.15356728910195708,0.015219247343126255,1.5078074286381404,0.2080100635829668,0.27621822953788616,0.02814020099415829,3.0457097892508362,0.02814020086404836,,,4.301628404193455,0.6482982982850101,1.5931929217444525,0.12281487052799782,0.014311589714553622,0.0008974906535621428,2.5137298107147217,0.06113274023420404,0.8081982135772705,0.061132740234204036,0.276261587356638,0.028161110336968373,2.4964095859527586,0.05419754257951222,0.5361333333333334,0.009261389384608217,-1.730379343758446,0.03756688728546967,0.9621185185185185,0.005330801868356301
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,14,3,4.481222169868874,0.6460701463005358,1.6279940769979449,0.12008181229175606,0.01444779968446572,0.0009787654490832178,10.624819224531,0.23595521249655485,0.16034078578756314,0.01646375815033852,1.6130796772512521,0.235966567469452,0.20214568668355545,0.023927903392700515,3.119782338539759,0.02392790390063408,,,4.534860081142849,0.6712378988431199,1.636836091677348,0.12422768385472066,0.014268755084938474,0.001102988985446919,2.6306612756517196,0.05320541047000836,0.6912667486402725,0.05320541047000836,0.2021264333822109,0.023909623502359863,2.6103469980875653,0.05085198750661853,0.535,0.005786190456595795,-1.8093546936375204,0.03524791738764256,0.9769333333333333,0.004763907515350672
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,15,3,4.684732785730651,0.6876104728823008,1.6648897591865424,0.1256059561765479,0.014324299308513715,0.0009961366093673252,10.51281474756472,0.2568605756325764,0.16750658439867427,0.01760756538031777,1.7250799326734108,0.25686130462614626,0.14648135457978104,0.014193031694944487,3.175446666551359,0.014193027930776434,,,4.725218878851996,0.7014392149051603,1.6716851260926988,0.12731948840641027,0.014124077123900255,0.0008307161832392953,2.7573856512705484,0.010282771370985449,0.5645423730214437,0.01028277137098529,0.14647847785684798,0.01421925810699519,2.7319739632924396,0.007957507836792025,0.5346666666666667,0.0039004273270160177,-1.8936600976886684,0.005515753549510789,0.9862000000000001,0.0016706618781521757
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,16,3,4.868941297133763,0.7201768053011725,1.697632539904479,0.12886524678154299,0.014187946721600989,0.0009623948390100489,10.40734695304524,0.28877282944826105,0.17359483506944443,0.02017323872850366,1.8305471984274462,0.2887873955391865,0.10747041541970137,0.0125072032742227,3.2144576062758765,0.012507200852912079,,,4.914674441019694,0.712412410836323,1.704787148369683,0.1274817958087726,0.013954737223684788,0.000961162364090794,2.871755176120334,0.06621555325877028,0.450172848171658,0.06621555325877045,0.10748067389373427,0.012514846479299178,2.84849859568278,0.06433909360433783,0.5345333333333333,0.003931072796748107,-1.9744288117894915,0.04459642752898233,0.9922962962962963,0.0019384776174232747
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,17,3,5.056750239747944,0.7201841226217416,1.7306325112779934,0.12722690665949674,0.013951253424624376,0.0010248499428700457,10.287627864967694,0.3159641709189764,0.18166205512152778,0.02212027156247896,1.9502606030666467,0.3159444593001995,0.07787312368975219,0.00968613532571839,3.244054899974303,0.009686136317143898,,,5.1170238918728295,0.7392428829859218,1.7404499716228912,0.13012610844306932,0.013782248107923402,0.0009398272526016977,2.9865880807240806,0.0828294580024817,0.3353399435679118,0.08282945800248186,0.07784679924249649,0.00968965856047603,2.9559390308380125,0.07207561503593005,0.5341333333333332,0.004424176006143178,-2.0489008808934748,0.04995904310514157,0.996,0.0008652409926192037
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,18,3,5.236500502535791,0.7568078850148849,1.761690185151317,0.13147635162822371,0.013773762598055217,0.0009882981748640413,10.166050385345113,0.33831030646627785,0.18994875512941925,0.023835150268902455,2.0718252898165677,0.3383064166450618,0.05805167307456335,0.0059779555674208925,3.263876348282352,0.005977949408333271,,,5.268811755710178,0.7744858966736573,1.7665842374165852,0.1341155131587999,0.013579340651631355,0.0009173054315221664,3.074240525563558,0.06290163561518235,0.24768749872843424,0.06290163561518214,0.05804033914958989,0.005982800686748243,3.041557336171468,0.057727568231904336,0.5345333333333334,0.004801388688008216,-2.1082468869144004,0.04001376976178683,0.9975481481481481,0.0004111611581149294
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,19,3,5.402256521311673,0.7681609843472526,1.7898076569492165,0.1316486972514071,0.013627366499735437,0.0008826408471102916,10.054894985574665,0.36032547774617296,0.1965870620265151,0.024574293012905334,2.1830153580416334,0.3603273847152931,0.04338773967923992,0.005875847895098947,3.278540280732242,0.005875843564380503,,,5.440038204193115,0.7791412529550286,1.795557207531399,0.1337497328126064,0.01350815345843633,0.000773434034571522,3.1927888923221164,0.05825979788742345,0.12913913196987575,0.05825979788742331,0.04337658638203585,0.005881612432430316,3.1639641577402755,0.05110504779811844,0.5344666666666666,0.007338483040338318,-2.193092846538155,0.03542327043012102,0.9987333333333334,0.00039063101847218554
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,20,3,5.555215710040295,0.7906126930676997,1.815328488747279,0.1340376563880332,0.01352191804625997,0.0008068585464670401,9.95602498993729,0.3804749338720953,0.20333103989109846,0.02577500649632832,2.2818821661851625,0.3804611053653217,0.03359100971173382,0.004226548739037586,3.288337016195962,0.004226547728493723,,,5.581220891740586,0.8122566478249179,1.8189496199289958,0.1372147894458046,0.01338277260462443,0.00077869327174073,3.266939560572306,0.06564600421512568,0.054988463719685875,0.06564600421512569,0.033600200574486344,0.004229016349283816,3.23717338701884,0.056989038548264356,0.5352666666666667,0.006646302230062477,-2.243837576898199,0.0395018501397179,0.9992740740740741,0.00022369879808210595
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,21,3,5.707739641269048,0.82118049994068,1.8404043436501965,0.13745813626371217,0.013450152505273845,0.0008768646454396763,9.835426010868765,0.411484968967612,0.2111174982244318,0.027995406770544164,2.4024722930608373,0.4114961097504676,0.024701973229336243,0.0017611380597529213,3.29722604832866,0.0017611384535584245,,,5.740903854370117,0.8503756730441607,1.8450198968251545,0.14171760174267453,0.013359908842378192,0.0008500974426822486,3.3492245939042835,0.06948991368183284,-0.027296569612291124,0.06948991368183279,0.024695917410541463,0.0017571601476637404,3.319221533203125,0.06098611596179905,0.5379999999999999,0.0061999999999999555,-2.300709028715721,0.04227238757869033,0.9997481481481482,7.143445008139362e-05
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,22,3,5.843601409232978,0.8533165986335945,1.862441478353558,0.141174379121648,0.013371627336847736,0.0008889935363526614,9.724574374430107,0.4400204261306791,0.21804805871212118,0.029621436166939737,2.5133348730477416,0.44000856251470205,0.02000505498003666,0.0010338207943776088,3.301922964327263,0.0010338247867164574,,,5.8726953400505915,0.8789206386535968,1.8663123448689778,0.14508994118732707,0.013248677365481853,0.0007970794325311997,3.431986172993978,0.08079418757285044,-0.11005814870198567,0.08079418757285056,0.019997584932049117,0.0010410216193972944,3.402556428527832,0.0753702114276274,0.5352,0.008146164741766519,-2.358472329556365,0.05224266391557271,0.9997999999999999,9.686442096754924e-05
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,23,3,5.97198461131616,0.8893381892808481,1.8829120575930134,0.14573912034697847,0.013300606418245783,0.0008564590801216105,9.608786140427446,0.4670823268061653,0.22577062125157835,0.03159821273778919,2.6291189611409647,0.4670738191769957,0.015915828677613965,0.00063162135660492,3.3060121924588173,0.0006316230736145487,,,5.997486432393392,0.9000416891938404,1.8863367239634197,0.147056294599416,0.01320894072867102,0.0007934485674316366,3.514256556828817,0.08962526566763837,-0.19232853253682455,0.08962526566763836,0.01591511300747041,0.0006306681123899484,3.4817612745920816,0.07938115988339546,0.5366,0.008861151166750314,-2.4133730140919183,0.05502271528345306,0.9999555555555556,2.222222222221515e-05
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,24,3,6.0930946550586,0.8985971067192394,1.9023503453442545,0.14582907401437936,0.013245699630880898,0.0008213008663495281,9.50025373877901,0.46557933682149544,0.2334200649068813,0.03162255686678449,2.737650799028801,0.46557968339190275,0.012924934689759868,0.0012458098194060145,3.309003095735203,0.0012458139815240937,,,6.106638113657634,0.8991515570039853,1.9037902222739325,0.14607318608530773,0.013134328131046561,0.0007399178934385222,3.582938167783949,0.09361407530731093,-0.26101014349195695,0.09361407530731101,0.012920610888302325,0.0012438965529398918,3.548632904815674,0.08407377358880377,0.5347333333333333,0.008122397018942948,-2.4597249050463748,0.05827545295239811,0.999925925925926,3.39450051478072e-05
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,25,3,6.1335816356268795,0.7950526603648919,1.9093757287570925,0.1298115936791318,0.013080607193070604,0.0007136018370630043,9.374391786979906,0.48448103611829907,0.24099301116635088,0.032764773904580324,2.863510029785561,0.4844777940413297,0.02176957675097087,0.01941529581252048,3.300158446033796,0.01941529419866161,,,5.93515862358941,0.43213318656459243,1.8784929513931274,0.0750841211293058,0.012737115534643332,0.0005775051329135571,3.679354508717855,0.16031450185472543,-0.3574264844258626,0.1603145018547253,0.02170943811751074,0.01931163450436919,3.6480634578704834,0.15396112056502242,0.5316000000000001,0.019353552645444694,-2.528644902299258,0.10671767170580894,0.9976888888888888,0.00398373235255456
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,26,3,5.958764680407263,0.32896607195917216,1.883711070725412,0.059557749907323695,0.012700445434981675,0.0007385139177359076,9.279428767435478,0.515601258790245,0.24747681897095955,0.0346263056402043,2.9584626492225765,0.5155954311035652,0.0185728435762664,0.016813227847411294,3.303355182210604,0.016813233401254485,,,5.976028813256158,0.3436438989578011,1.886000672976176,0.062089760849043565,0.012627664539549088,0.0006269937898654808,3.6561813354492188,0.016134925988290253,-0.33425331115722656,0.01613492598829023,0.018573568490644298,0.01681541125222573,3.625386127471924,0.017309050144576434,0.5349333333333334,0.009617345441094063,-2.5129262691009338,0.011997731618700984,0.9987185185185186,0.00221959103488456
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,27,3,6.087387278224483,0.39732457996421305,1.9042844544305948,0.07009079499801606,0.012674408816647801,0.0007131961658436272,9.156558230067745,0.5160973335674456,0.25550270774147715,0.03432181345780547,3.0813453644514084,0.5161188931571795,0.009231762941150615,0.0028283901475500885,3.312696266806487,0.002828389438850878,,,6.121901035308838,0.4534097697185213,1.9087157514360216,0.07845382424041523,0.012615703667203585,0.0005792098706331491,3.718789259592692,0.020977640477889702,-0.3968612353006999,0.020977640477890008,0.009232928561667601,0.002829804732231275,3.6834895348866783,0.02383559962914585,0.5360666666666667,0.008637900979597633,-2.5532003903797236,0.01652162920665895,0.9999185185185185,0.00014113006580192768
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,28,3,6.220472410772786,0.49151552252625863,1.924845271264062,0.08386457130622363,0.012669559703984609,0.0006758042114895828,9.037789940834045,0.5264867439509273,0.26349939827967167,0.03536551684622439,3.2000991571130175,0.5265047419621812,0.007292093563592061,0.0011805078191730522,3.3146359351548287,0.001180511451498821,,,6.240618652767605,0.524925753267033,1.9270128938886852,0.0888798594457589,0.012620549131598739,0.0005661340616090795,3.7752432823181152,0.02866338847222023,-0.45331525802612305,0.028663388472220393,0.007292931452641885,0.0011815991025353305,3.739622657140096,0.02399573480821575,0.5361333333333334,0.0065615038926555135,-2.592108974050173,0.016632677738440807,0.9999925925925925,1.2830005982003625e-05
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,29,3,6.331294034466599,0.5541097747384062,1.9418419087023446,0.09283429573196118,0.012668845167905654,0.0006685565572233117,8.928027018453136,0.5266218346580255,0.2702807370580809,0.035997567929090105,3.3098708598902733,0.5266284262072068,0.006314286653474538,0.0007957926161655501,3.3156137439337647,0.000795790217390961,,,6.339847723642985,0.5816270031717714,1.942360798517863,0.09680002826029314,0.012603993734551802,0.0005609165282423253,3.8293360339270692,0.038046295000802345,-0.5074080096350776,0.03804629500080216,0.0063135935947299,0.0007952655662673519,3.792324058151245,0.032945831722595256,0.5342666666666667,0.00932165936587114,-2.628638834571413,0.022836265381976768,1.0,0.0
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,transformer,30,3,6.42403721448147,0.5999966524361204,1.9560609983675405,0.09917214747726356,0.012649606036685518,0.0006537971808953266,8.827200769475013,0.5340718505513664,0.2772287572995581,0.03672050103213835,3.410693569616838,0.5340718198856944,0.0055744123136250755,0.0006639924989378432,3.316353612325408,0.0006639930599609987,,,6.432945251464844,0.6158495708644519,1.956567340426975,0.10151761686241667,0.012588520016935138,0.0005437739117094434,3.876840273539225,0.03424347934983962,-0.554912249247233,0.03424347934983953,0.005574236514612481,0.0006636684860308804,3.8398257823944095,0.027668803259046273,0.5356000000000001,0.008606973916540028,-2.661564447707278,0.019178600861871026,1.0,0.0
