model,beta,run,epochs,train_z_norm_toagg,train_z_mean_norm_toagg,train_z_std_toagg,train_d_H_Q_xCz_toagg,train_h_delta_acc_toagg,train_d_DIQ_xz_toagg,train_H_Q_yCz_toagg,train_DIQ_yz_toagg,train_aux_loss_toagg,valid_z_norm_toagg,valid_z_mean_norm_toagg,valid_z_std_toagg,valid_H_Q_yCz_toagg,valid_DIQ_yz_toagg,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,valid_loglike_toagg,train_acc_toagg
cdib,1.0,0,57,1.0180330327288671,0.9228390878574415,0.006516023501965471,11.804433779283004,0.07222700639204543,0.4335075809874318,0.03561034156221219,3.286317683079026,-11.731760528954593,1.0173179308573406,0.9230216145515442,0.006517133054633935,2.7684720357259116,0.5534559885660807,-11.696062359619141,2.7792214923858642,0.5224,-1.9264095926036098,1.0
cdib,1.0,0,58,1.0165756676684727,0.9223407937044447,0.006515510875033215,11.809805777939884,0.07235595703124996,0.42808020589026535,0.03492996950676157,3.286998059261929,-11.736593360250646,1.0125953356424968,0.9210295478502909,0.006516378838568926,2.7674229939778647,0.5545050303141276,-11.701834013027614,2.7794158672332765,0.5224,-1.9265443482547329,1.0
cdib,1.0,0,59,1.0125051896003159,0.9203336804427884,0.006514828109753911,11.796090472828258,0.07277306758996213,0.44179526360874827,0.03430910890032961,3.2876189188523726,-11.724335686727004,1.0154703855514526,0.9222787419954935,0.006519705522805452,2.7702189286549888,0.5517090956370035,-11.69015074174669,2.7832408363342287,0.5204,-1.9291955051588414,1.0
cdib,1.0,0,60,1.0135993151502176,0.9207209318198941,0.006515848415967246,11.795694833452051,0.07220954663825757,0.44218313694000244,0.0348233415808698,3.2871046757156197,-11.72215762463483,1.0157594680786133,0.9217649102210999,0.006517807332177957,2.780573527018229,0.5413544972737631,-11.687484851582845,2.792927976989746,0.5186,-1.935910104170114,1.0
cdib,1.0,0,61,1.015306289900433,0.9208776913583279,0.006516730299071324,11.78824976899407,0.0743369732481061,0.44966464811428025,0.03456887100103565,3.2873591509732334,-11.714073424989527,1.0142848094304402,0.9207926988601685,0.006516925369699796,2.774935483932495,0.5469925403594971,-11.679618535359701,2.786661697769165,0.5194,-1.9315667282456135,0.9999777777777777
cdib,1.0,0,62,1.0138643597337333,0.9199230819940567,0.006513922205406495,11.7789186835289,0.0746765506628788,0.4589989527382634,0.03447745891753584,3.2874505601146002,-11.705409131266855,1.0161383946736653,0.9210807283719381,0.006514809249589841,2.7828332583109536,0.5390947659810384,-11.67087038201226,2.7938648666381836,0.5208,-1.9365595893310474,1.0
cdib,1.0,0,63,1.0145635303448548,0.9197824306108735,0.006510296442270787,11.782088100910187,0.07299656723484847,0.4558015049181201,0.03420587384607643,3.2877221459692176,-11.705626103011044,1.0156569480895996,0.9206359386444092,0.006509329192340374,2.783243179321289,0.5386848449707031,-11.671485362243653,2.793516940307617,0.5222,-1.93631839466126,1.0
cdib,1.0,0,64,1.0157292153347621,0.9203117049553178,0.00650714119811627,11.779277416792782,0.07479262843276514,0.45864209363406355,0.03371252087791535,3.2882155030965805,-11.707860020073978,1.0175437132517497,0.921294093132019,0.006509439554065466,2.783970832824707,0.5379571914672852,-11.674235277642143,2.7943307285308836,0.522,-1.9368824563820564,0.9999777777777777
cdib,1.0,0,65,1.0178950171579013,0.9210797053846446,0.006507686902874742,11.768398452888835,0.07492180101799244,0.46948711574077606,0.033224317308684644,3.2887037057768214,-11.69178131493655,1.0199524561564128,0.9223382870356241,0.006510403162489335,2.7866105238596597,0.5353175004323324,-11.658566484069825,2.79489896774292,0.5212,-1.9372763173842453,1.0
cdib,1.0,0,66,1.0187181769446894,0.9214239493012428,0.006508557829709554,11.768732797015797,0.07467492305871208,0.46918874758888374,0.033795325995676896,3.2881326986984774,-11.692080188881267,1.020681381225586,0.9227782487869263,0.006510201220711072,2.7863173484802246,0.5356106758117676,-11.658392982652453,2.7950881977081297,0.5184,-1.937407534599058,1.0
cdib,1.0,0,67,1.0201234858144412,0.9220049885863607,0.006507412472274154,11.762729130008005,0.07432631983901516,0.47515780783512374,0.03371216159906577,3.288215856660496,-11.681391250003468,1.0176113446553547,0.9210064808527628,0.006508984137326479,2.78018848101298,0.5417395432790121,-11.647802867974175,2.7876608543395998,0.5186,-1.932259337985776,1.0
cdib,1.0,0,68,1.0169172544371,0.9202278337695382,0.006508254745064981,11.7619201595133,0.07558645537405306,0.47598282603377645,0.033600349381396714,3.288327670910142,-11.68362346020612,1.0159804026285808,0.9201221267382304,0.006509989965707064,2.7915616035461426,0.5303664207458496,-11.650029932149252,2.7993116008758543,0.518,-1.940334950718901,1.0
cdib,1.0,0,69,1.0187092111869291,0.9211199852553281,0.006507713524942202,11.75221225348386,0.07599032315340906,0.48568426512859086,0.03361829176587476,3.288309720429507,-11.67558398030021,1.016823649406433,0.9208505153656006,0.0065074955734113855,2.788231372833252,0.5336966514587402,-11.642109840393067,2.7972899196624756,0.5178,-1.9389337346563733,1.0
cdib,1.0,0,70,1.0171271867372773,0.9206624403595924,0.0065058430402793665,11.741330623626709,0.07782729640151514,0.4965836781669747,0.034015786527148026,3.2879122400825675,-11.665394127368927,1.0178844134012859,0.9215294718742371,0.0065067873025933904,2.785336494445801,0.5365915298461914,-11.631534278361002,2.793432721710205,0.5192,-1.936260005227756,1.0
cdib,1.0,0,71,1.021490329368548,0.9228224950757894,0.00650823748649352,11.746480372819034,0.07667872573390153,0.4914086435667493,0.03429305637043647,3.2876349714669315,-11.661156643520702,1.02367369333903,0.9239964286486307,0.006510550777117412,2.7857563495635986,0.5361716747283936,-11.62692940334744,2.7945914043426514,0.5172,-1.9370632357563313,1.0
cdib,1.0,0,72,1.0221902321685443,0.922705156559294,0.0065081262119664725,11.755807042121887,0.07614095052083335,0.48207682235674426,0.03413523358970203,3.2877927991476925,-11.674333052201705,1.0208145380020142,0.9222302238146464,0.006507801357656717,2.792712926864624,0.5292150974273682,-11.640173309665256,2.8023823810577393,0.5198,-1.9424634628545012,1.0
cdib,1.0,0,73,1.0211818624626507,0.922107653861696,0.006507970122832127,11.733888225121932,0.07849350437973483,0.5040003520182588,0.033971061686646535,3.2879569693045183,-11.652976550839163,1.0207658608754475,0.9223213593165079,0.0065085929818451405,2.798314412434896,0.5236136118570963,-11.61915054389106,2.806990526199341,0.5182,-1.94565763030186,1.0
cdib,1.0,0,74,1.0230338309298863,0.922735963694074,0.00650961967502636,11.739746814424342,0.07695416074810603,0.49818326465108176,0.03397182668347589,3.287956190380183,-11.658173203468323,1.0222141742706299,0.9226481318473816,0.006511349851886432,2.7918198903401694,0.5301081339518229,-11.624369269137912,2.800213597869873,0.5178,-1.940960157206432,1.0
cdib,1.0,0,75,1.019504843110388,0.9208921360021288,0.0065103160344402895,11.733151625503194,0.0770791903409091,0.504724511707371,0.03376975634389303,3.288158273155039,-11.659220094030553,1.021684209505717,0.9223126371701559,0.006513393949717283,2.7882442474365234,0.5336837768554688,-11.625444107394749,2.797602602005005,0.5184,-1.9391504793619074,1.0
cdib,1.0,0,76,1.0207816951654174,0.9213600229810585,0.006513826612552459,11.720621900124984,0.07902758049242418,0.5172695378688249,0.03360772295854986,3.288320308381861,-11.639745885675604,1.021323839823405,0.9218518137931824,0.006518172255406777,2.7956014474232993,0.526326576868693,-11.606137525261772,2.8056646083831787,0.518,-1.9447384501954759,1.0
cdib,1.0,0,77,1.0212862108918754,0.9213133782825687,0.006517593330830674,11.707421389493076,0.0797912227746212,0.5304793945767663,0.033397492867979134,3.2885305271907286,-11.624968349933624,1.0227957566579182,0.9221782883008321,0.0065192839441200095,2.7935656706492105,0.5283623536427816,-11.591536335923937,2.8010478630065916,0.517,-1.9415384225162313,1.0
cdib,1.0,0,78,1.0184420157562604,0.9199437136677179,0.0065172406638422135,11.701762822541324,0.07948530717329545,0.5361463539302349,0.03393375791016628,3.2879942628470333,-11.6245800094171,1.019443154335022,0.9208386143048605,0.006519536177317302,2.799641768137614,0.5222862561543783,-11.590802193196614,2.807536577987671,0.5174,-1.9460359963541822,1.0
cdib,1.0,0,79,1.0222319002178581,0.9216827994043176,0.006520068675110286,11.694825047796423,0.08149539831912875,0.5430842013182965,0.03426002433777533,3.287668003277345,-11.611556925556876,1.0271222988764446,0.924271821975708,0.006523724490155776,2.7986251513163247,0.5233028729756674,-11.577274994913736,2.8070867919921874,0.512,-1.9457243124849564,1.0
cdib,1.0,0,80,1.0267218242992053,0.9236502630466764,0.006523031273073601,11.698347118767826,0.08083436908143936,0.5395403643223372,0.03435121150687337,3.287576813589443,-11.613622112707658,1.0273476044336955,0.9242680668830872,0.006525715657820304,2.7940303484598794,0.5278976758321127,-11.57935065697564,2.8027061531066892,0.5144,-1.9426878324354722,1.0
cdib,1.0,0,81,1.0259689590470358,0.9232382093640891,0.006524416102117605,11.703200730410488,0.07967447916666669,0.5346823593770916,0.034120355267077684,3.287807675925168,-11.614577000791376,1.0244574944178264,0.9228646357854208,0.006525365170091391,2.7948830922444663,0.527044932047526,-11.580513250393338,2.8021045711517334,0.5146,-1.9422709207107105,1.0
cdib,1.0,0,82,1.0232361216436734,0.9218743362210013,0.006524772716643797,11.693447719920766,0.0801504794034091,0.5444693148813464,0.03407675875562497,3.2878512740135193,-11.608433317054402,1.0246458450953166,0.9227902491887411,0.006527565109233062,2.796254873275757,0.5256731510162354,-11.574359066433377,2.8034916080474854,0.5148,-1.943232326884496,1.0
cdib,1.0,0,83,1.024549532004378,0.9223334616558119,0.0065269518236164,11.690435068173842,0.07985906427556819,0.5474490765482187,0.03394711095924405,3.2879809086973015,-11.603074556047266,1.0243608951568604,0.922605554262797,0.006528500467538834,2.79675022761027,0.525177796681722,-11.569231684536405,2.8039069190979005,0.5152,-1.9435201966747802,1.0
cdib,1.0,0,84,1.0258845697072418,0.922626931220293,0.006528660099403086,11.67195412787524,0.08263590494791667,0.5659352657808498,0.034179011920721016,3.287749015472152,-11.586753509261392,1.0268775622049968,0.9233512481053671,0.006529671140015125,2.793260176976522,0.5286678473154703,-11.552651838684081,2.8005168407440184,0.515,-1.9411703995902747,1.0
cdib,1.0,0,85,1.0280862291428177,0.9234401857988401,0.006529115778076547,11.672209051522342,0.08139197147253789,0.5656688856807622,0.034315778387033126,3.28761224584146,-11.586792967536233,1.030181845029195,0.9246216416358948,0.006532273255288601,2.790338675181071,0.5315893491109213,-11.55267445119222,2.798269815444946,0.5138,-1.9396128130104051,1.0
cdib,1.0,0,86,1.0307012315500865,0.9243540550497445,0.006532280547121031,11.674984287131917,0.0809970555160985,0.5629289915615862,0.0344693917802281,3.2874586406079205,-11.585360982201315,1.0314007202784221,0.9249130884806315,0.006535056512802839,2.7895530064900718,0.5323750178019205,-11.550996479458279,2.7967720851898195,0.5126,-1.938574752481847,1.0
cdib,1.0,0,87,1.0311107723550363,0.924367736347697,0.0065346112003846265,11.669169767336411,0.0812213689630682,0.5687434573403813,0.03451145459389822,3.2874165746298702,-11.578978034583004,1.0318331321080525,0.9250103036562601,0.0065364524101217585,2.793553670247396,0.5283743540445963,-11.544517258877224,2.8010273345947265,0.5124,-1.9415242140908602,1.0
cdib,1.0,0,88,1.0320310054177588,0.9246211360124025,0.006535790601364252,11.659136842597615,0.08271314216382576,0.5787573908878998,0.034480697443624114,3.2874473279172722,-11.568323536352677,1.0327653487523396,0.9251869320869446,0.006538241636008024,2.792723814646403,0.5292042096455892,-11.533941244167751,2.799548731994629,0.5118,-1.9404993632882455,1.0
cdib,1.0,0,89,1.0316116074946793,0.9242842156778682,0.0065372149110771716,11.658399376002224,0.08312906901041664,0.5794857074929909,0.03438443506390534,3.2875435907732355,-11.56531312790784,1.0324517488479614,0.9249420762062073,0.006539762175331513,2.794269641240438,0.5276583830515543,-11.53112768910726,2.8013940208435057,0.513,-1.9417784911334937,1.0
cdib,1.0,0,90,1.0323534323410555,0.9244483644989404,0.006538873829413205,11.649910672144456,0.08331683534564394,0.588001574812965,0.034618472564034164,3.287309557199478,-11.556783150542866,1.034389575322469,0.9256050189336141,0.00654180549706022,2.7970287799835205,0.5248992443084717,-11.522263207499186,2.805255545806885,0.5152,-1.9444550492786998,1.0
cdib,1.0,0,91,1.034116197716106,0.9250608956949278,0.006540894603610716,11.643831009214574,0.08400827118844699,0.5940429901873524,0.03479679783975536,3.2871312255209144,-11.552189073779367,1.0361570119857788,0.9262339274088541,0.006543496157974005,2.7963992754618325,0.5255287488301595,-11.517543689982096,2.8051718521118163,0.5148,-1.944396997642296,1.0
cdib,1.0,0,92,1.0344288030808622,0.9251218868250196,0.006541673406238921,11.651087029413743,0.08352561257102274,0.586790756745772,0.03497483840593221,3.286953175609762,-11.55550754070282,1.0359034935633342,0.92608775695165,0.006544419098645449,2.793729623158773,0.5281984011332194,-11.520692137654622,2.8037694366455077,0.5128,-1.943424842391444,0.9999777777777777
cdib,1.0,0,93,1.0346277552572163,0.9251962659711187,0.006542830873513594,11.640195851976221,0.08259099786931819,0.597706025974317,0.03513985725162043,3.2867881655693054,-11.549616315148093,1.036942720413208,0.9265305598576864,0.006545052397996187,2.7983378569285073,0.5235901673634847,-11.514511233859592,2.8078612621307375,0.5134,-1.9462611612377458,1.0
cdib,1.0,0,94,1.0360850603743033,0.9258010079237547,0.006543609684079208,11.624479288404638,0.08465576171875006,0.6134380315515128,0.035046747885644436,3.2868812788616526,-11.529304840347983,1.0382462342580159,0.9270850419998169,0.006545711153497298,2.8015478452046714,0.5203801790873209,-11.494360653516981,2.810380408859253,0.5134,-1.9480072494644352,1.0
cdib,1.0,0,95,1.037387290461497,0.9264085482467305,0.006544286625946618,11.645190488208424,0.08187004320549246,0.592714349315925,0.035363397148268465,3.2865646291862833,-11.551551992242986,1.0394792556762695,0.9277208844820658,0.0065468161677320795,2.8059526284535727,0.5159753958384196,-11.516111478339301,2.814670909500122,0.513,-1.9509812310561356,1.0
cdib,1.0,0,96,1.0392716919833964,0.9272186573256146,0.0065457016938704655,11.6476783210581,0.08250244140625002,0.5902323638173667,0.0352422729854218,3.28668574988842,-11.55160837281834,1.0419634580612183,0.9286911884943644,0.006548385756711165,2.8035898208618164,0.5183382034301758,-11.516436550733777,2.81272850189209,0.5142,-1.9496347705818975,1.0
cdib,1.0,0,97,1.0408492494713177,0.9277501651509241,0.006546983296919445,11.631946233185856,0.0834931344696969,0.6059578614817425,0.03531295604030178,3.2866150628436697,-11.53573031317104,1.0424841245015461,0.928759495417277,0.006549139351894458,2.803727070490519,0.518200953801473,-11.500512279256185,2.812262190246582,0.5126,-1.9493116275040585,1.0
cdib,1.0,0,98,1.0416883352127941,0.9279596114700491,0.006547970393016426,11.64455984397368,0.08277454723011361,0.5933513277294961,0.03551978429525413,3.286408240144903,-11.548816800117493,1.0436118046442668,0.9290943543116251,0.006549914057056109,2.8050522804260254,0.5168757438659668,-11.513259855143229,2.8140134552001954,0.5116,-1.9505254869112545,1.0
cdib,1.0,0,99,1.0427467823028564,0.9283140003681183,0.006549115414434875,11.64969373291189,0.08055390329071974,0.5881939017298546,0.03553775714879686,3.286390272053805,-11.551030814647675,1.0444490512212117,0.9293670256932577,0.006551772356033325,2.8044543266296387,0.5174736976623535,-11.515577375623915,2.8141023971557617,0.5132,-1.950587135702024,1.0
cdib,10.0,2,0,2.0218367644331674,1.0940274474295704,0.021361273522912103,11.281944041902369,0.13234123461174235,0.9559613114053552,6.01994003220038,-2.6980120079083876,-110.79760386727072,1.9989420970280964,1.088113268216451,0.02107112544278304,6.00086243947347,-2.678934415181478,-104.77725834147135,5.993571336364746,0.0806,-4.154427135527134,0.07995555555555556
cdib,10.0,2,1,2.021715149283409,1.0940298681909388,0.021359606254422528,11.190993178974498,0.13680301550662868,1.0468941703438759,6.019913109866056,-2.6979850855740635,-109.88821649551392,1.9989309708277385,1.088113268216451,0.02107112544278304,5.998795827229817,-2.6768678029378257,-103.86767093777127,5.991812496185303,0.0814,-4.153208188734576,0.08008888888888889
cdib,10.0,2,2,2.021377092735334,1.094031155786731,0.02134661417750811,10.95772310820493,0.15507353811553032,1.2801662371917204,5.999228306791999,-2.6773002825000067,-107.55585423382846,1.98461910088857,1.0967971086502075,0.01937384841342767,4.089061737060547,-0.7671337127685547,-101.55416260850694,4.09047054977417,0.151,-2.8352981732979416,0.08035555555555556
cdib,10.0,2,3,3.2948142750696703,1.2349366647276012,0.01873807755129581,11.841582238674164,0.07133041844223487,0.3963018960150128,2.9650360630317167,0.3568919612602754,-109.37272956154563,1.3838356733322144,0.8291855653127035,0.009925518184900284,2.7767021656036377,0.5452258586883545,-106.39871506754557,2.783887895965576,0.3226,-1.929644061342627,0.2772222222222222
cdib,10.0,2,4,1.197617525065487,0.7564201453192667,0.009201502951327711,11.898654108697718,0.06561493844696965,0.3392424637621099,2.7267540151422676,0.5951740091497247,-117.93447867306796,1.0189497073491414,0.7083829243977865,0.008449148076275984,2.6790125370025635,0.6429154872894287,-115.20752442355686,2.6882952850341795,0.3576,-1.8633843096837401,0.34175555555555553
cdib,10.0,2,5,1.1794334091246128,0.7364884977313605,0.009067061002662575,11.95543440363624,0.059318255800189366,0.2824755167927254,2.6753732589158146,0.6465547653761777,-118.45137535442005,1.1393611033757527,0.7018168171246847,0.008883288751045862,2.657538970311483,0.6643890539805094,-115.77606443684896,2.664266333770752,0.3544,-1.84672874943316,0.3565333333333333
cdib,10.0,2,6,1.0945385640317744,0.6832045103338632,0.008757639417043802,11.983641581101852,0.05658757990056818,0.2542545191774314,2.6591725931926207,0.6627554310993715,-118.93495442650534,1.087829311688741,0.6677814722061157,0.008757196366786957,2.6731757322947183,0.6487522919972738,-116.27627994791666,2.6789418853759766,0.3506,-1.8569010481506587,0.36288888888888887
cdib,10.0,2,7,1.2573413676158949,0.701972764662721,0.009441972419153899,12.000623470002955,0.05326822916666667,0.23728144346651706,2.650535087693821,0.6713929365981709,-118.89657402038574,1.1446817715962727,0.6612160603205363,0.00931863859295845,2.624621550242106,0.6973064740498861,-116.24691952311198,2.6280433006286623,0.372,-1.821620838688314,0.3648
cdib,10.0,2,8,1.038252837617289,0.6406398462978277,0.008627785250692714,12.000369489192963,0.054284372040719654,0.23753515571694483,2.6042621433734894,0.7176658809185028,-119.35777911272916,0.9944253365198771,0.6423688928286234,0.008386435608069101,2.5911502043406167,0.7307778199513754,-116.75414780680339,2.597129812240601,0.3804,-1.8001932605139912,0.38095555555555555
cdib,10.0,2,9,1.0128716105087237,0.6498728949915279,0.008335219545353373,12.025374320420353,0.049992749763257564,0.21251338254660368,2.56748773699457,0.7544402872974222,-119.66566766392101,0.994325856367747,0.654742419719696,0.008164977344373861,2.5539347330729165,0.7679932912190756,-117.09823852267795,2.561094424819946,0.3878,-1.775215393615514,0.3902888888888889
cdib,10.0,2,10,1.009397585283626,0.6568550003523176,0.008198112167354504,12.041513843969865,0.047553415009469704,0.196364717642692,2.5404335084286602,0.7814945158633319,-119.84350416877054,0.9896114667256674,0.6578850746154785,0.008216034310559431,2.5613788763682046,0.7605491479237875,-117.30406942545572,2.5677603553771973,0.39,-1.7798358483236283,0.3950888888888889
cdib,10.0,2,11,1.021670817651532,0.6689520386809652,0.00821471450829201,12.056051357225938,0.04546734434185604,0.18184439042075115,2.5242839604616165,0.7976440638303757,-119.94964547590776,1.0265579223632812,0.6905878980954488,0.008017737728854021,2.5256142616271973,0.7963137626647949,-117.42520895724826,2.5363974666595457,0.3956,-1.7580968123607337,0.4001777777777778
cdib,10.0,2,12,1.0162496854635803,0.6847092939371412,0.007982700438746675,12.061318240382455,0.04463541666666668,0.17658144565807146,2.4811521782116457,0.8407758460803465,-120.03661047328602,0.9629097580909729,0.6688275734583536,0.007861837123831114,2.513046662012736,0.8088813622792562,-117.55555780978733,2.521483809661865,0.3972,-1.747759470396489,0.4088
cdib,10.0,2,13,1.002256758849729,0.6814189830964262,0.007966163274514574,12.073476888916709,0.04309414950284091,0.16442439036274498,2.4526605985381384,0.8692674257538535,-120.22158432006836,0.9808169404665629,0.6854056517283121,0.007841896265745163,2.472043593724569,0.8498844305674235,-117.76816628553603,2.4815748359680176,0.4142,-1.720096645860374,0.42104444444444444
cdib,10.0,2,14,0.9939355057748881,0.6960432102734392,0.007849405487914655,12.077412556518208,0.042232407078598495,0.16051477210765536,2.4213205454024402,0.9006074788895521,-120.25445864417337,0.95715860525767,0.6919181744257609,0.007733713059375684,2.450328270594279,0.8715997536977133,-117.83274904785156,2.4585063594818117,0.4206,-1.7041068280875682,0.4298666666666667
cdib,10.0,2,15,0.987441664392298,0.7083672891286287,0.007697421943620694,12.078633796085011,0.04072731711647727,0.15924983204935084,2.3901403668251904,0.9317876574668017,-120.27397177436136,0.9642814000447592,0.7139662305514017,0.007554474286735058,2.4346072673797607,0.8873207569122314,-117.88503031277126,2.4435013454437255,0.414,-1.693706096421182,0.4342666666666667
cdib,10.0,2,16,0.994093831628561,0.7264386649158868,0.007542974897660315,12.082621948285537,0.04074396306818181,0.15526171528141608,2.355872085148638,0.9660559391433542,-120.31598888744007,0.9646738568941752,0.7288636366526285,0.00742086519797643,2.3936847845713296,0.9282432397206625,-117.95994423828125,2.4044173488616942,0.4268,-1.666615062955767,0.4408666666666667
cdib,10.0,2,17,0.9927300722761587,0.740710489790548,0.007450422684831376,12.083715086633509,0.04143865411931819,0.15416299848055298,2.3319823023947803,0.989945721897212,-120.3189652182839,0.9609341224034628,0.7304114699363708,0.007395006095369657,2.393319527308146,0.9286084969838461,-117.98686545681424,2.402829895019531,0.4274,-1.6655148520350456,0.4494888888888889
cdib,10.0,2,18,0.9777058667757295,0.7437461983751167,0.007399831977884539,12.086934170939706,0.040852124763257586,0.1509365502490916,2.2993935414335946,1.0225344828583978,-120.4363603591919,0.9625928004582723,0.7482305963834127,0.007368789985775948,2.3703981240590415,0.9515299002329508,-118.13852508409288,2.3788432723999025,0.4318,-1.6488885753385722,0.45686666666666664
cdib,10.0,2,19,0.9769115315919573,0.7589523443444208,0.007336755468383093,12.09350265156139,0.040356667258522716,0.14443062546408988,2.2666128900918094,1.0553151342001827,-120.50866538828069,0.9289370179176331,0.7511378129323324,0.007235684897750616,2.3469457626342773,0.9749822616577148,-118.24160882839627,2.355565998840332,0.4362,-1.6327539768606425,0.4633333333333333
cdib,10.0,2,20,0.9764140421016649,0.7718947384167801,0.0072998325261075725,12.099269558082927,0.03883411754261363,0.13862397238104182,2.24150035191666,1.0804276723753323,-120.60299279473044,0.998203714688619,0.7799774010976156,0.007362701464444399,2.3620102405548096,0.9599177837371826,-118.36149993218316,2.3741142688751222,0.432,-1.6456106454376132,0.4703555555555556
cdib,10.0,2,21,0.9868350953541019,0.7776807485656305,0.007364849935666743,12.095390195196325,0.04001124526515151,0.14250822534615343,2.228614341128956,1.093313683163036,-120.52971857244319,0.9602329532305399,0.7743706305821737,0.007302848777423303,2.3112754027048745,1.0106526215871174,-118.30037853325737,2.3208429935455324,0.4444,-1.6086857898619027,0.4693333333333333
cdib,10.0,2,22,0.9795978800816969,0.7843997928906571,0.007289466956122355,12.096750806678426,0.03933667732007575,0.14114763037386266,2.2009589157321234,1.1209691085598685,-120.56545647707853,0.9423228104909261,0.7771722674369812,0.007205232512205839,2.2918450832366943,1.0300829410552979,-118.36411210801866,2.303252560424805,0.4478,-1.5964930864488707,0.4804
cdib,10.0,2,23,0.9705080325630578,0.7922572249715979,0.00720324160118418,12.100509475577962,0.03928636955492423,0.13740649650042708,2.1660058362917467,1.1559221880002455,-120.6928449977528,0.9680927793184916,0.7964565555254618,0.007153204331795375,2.2699570655822754,1.0519709587097168,-118.5265745320638,2.2820026161193847,0.451,-1.5817637888027356,0.48962222222222224
cdib,10.0,2,24,0.9790064783936198,0.8011163391850211,0.007165654067648575,12.101972157304937,0.0385312352035985,0.1359272412955761,2.1409233835610477,1.1810046407309445,-120.65041399002075,0.9760414759318033,0.8036113580067953,0.007141820931186278,2.266910950342814,1.055017073949178,-118.51116307237413,2.276353675842285,0.4494,-1.577848119377531,0.49246666666666666
cdib,10.0,2,25,0.9814636612480337,0.809721318835562,0.007106120216617869,12.103431847962467,0.03868726325757576,0.13447103983807293,2.1230768886479465,1.1988511356440457,-120.6361102624373,0.9604135354359945,0.8062110344568888,0.007050746275732915,2.263152599334717,1.0587754249572754,-118.51337545979818,2.275033190155029,0.4522,-1.5769328404596075,0.4992666666666667
cdib,10.0,2,26,0.9782185202295129,0.8161463219333779,0.0070577479385643856,12.099650886925785,0.038526278409090904,0.1382471588016911,2.103136097842997,1.2187919264489955,-120.63230427828702,0.9769286115964254,0.8199110229810079,0.0070637925527989864,2.2464982668558755,1.0754297574361165,-118.5308044406467,2.2609168952941894,0.4562,-1.5671481897572055,0.5041777777777777
cdib,10.0,2,27,0.9799296022816137,0.8225563608787276,0.007059370900440792,12.100847298448736,0.038559052438446956,0.1370547543787821,2.086083598434925,1.235844425857067,-120.66407801888205,0.9492375055948893,0.8132073283195496,0.007019669593622287,2.2381271521250405,1.0838008721669514,-118.57921492784288,2.2481928405761717,0.4558,-1.5583285405721516,0.509
cdib,10.0,2,28,0.9744553657417948,0.8217503902587023,0.007036943885561248,12.099693027409641,0.039694528290719726,0.13819737000052223,2.073174835606055,1.2487531886859373,-120.66762252287431,0.9580815235773722,0.8163861433664957,0.006990791919330756,2.224696636199951,1.097231388092041,-118.59452046305339,2.2359955585479736,0.461,-1.5498741089683026,0.5108222222222222
cdib,10.0,2,29,0.9812619123946537,0.8283033706247807,0.006992310264401815,12.106501162052155,0.03856090198863635,0.13139817097478293,2.0392673936757175,1.2826606306162747,-120.73758415742354,0.9594825307528178,0.8228661020596822,0.006956061193098624,2.211989959081014,1.1099380652109783,-118.69835890435112,2.2237502849578856,0.461,-1.5413863471232354,0.5188666666666667
cdib,10.0,2,30,0.980383784594861,0.8302447067742998,0.007012074524854225,12.09814802083102,0.03970769708806818,0.13975260402499276,2.0321256409991872,1.2898023832928052,-120.63332705064254,0.9539495706558228,0.8201388915379842,0.006960155597577493,2.2021443843841553,1.119783639907837,-118.60121785617405,2.2123451026916503,0.4644,-1.5334808292936533,0.5176444444444445
cdib,10.0,2,31,0.9689434224909003,0.8267403695393692,0.006959594918457283,12.100086396390742,0.039127678148674246,0.13782814365218987,2.0059405572035094,1.3159874670884826,-120.72997682744807,0.9670745730400085,0.8275226354598999,0.006947670131921768,2.1951631704966226,1.1267648537953694,-118.72552695855035,2.2090542442321777,0.471,-1.5311997120495886,0.5286444444444445
cdib,10.0,2,32,0.9774029309099371,0.8322851722213355,0.0069436212043828245,12.101471548730677,0.039629572088068186,0.13640565048395234,1.9920793243429877,1.3298486999490045,-120.70679421858354,0.9632980227470398,0.8253304759661356,0.006930612338085969,2.207970142364502,1.1139578819274902,-118.71465941433377,2.2212402351379397,0.4654,-1.539646423235163,0.5339777777777778
cdib,10.0,2,33,0.978655035522851,0.8307226181707599,0.0069320995297113604,12.101932829076594,0.03936390269886363,0.13597323919053783,1.9753798496994106,1.3465481745925816,-120.71229228106412,0.9781955083211263,0.8298662106196085,0.006894174963235855,2.195673863093058,1.1262541611989338,-118.7378324367947,2.2081845447540283,0.468,-1.5305969271330162,0.5359777777777778
cdib,10.0,2,34,0.979605322195725,0.8288841653953899,0.0068893142108043485,12.100371929732235,0.040207223603219676,0.13753817729990592,1.9635928469625386,1.3583351773294536,-120.6722444187511,0.9539403716723124,0.8193465868631998,0.006850779056549072,2.1817123889923096,1.1402156352996826,-118.70966158854166,2.192130489730835,0.4742,-1.5194691809441894,0.5396222222222222
cdib,10.0,2,35,0.9798186502673409,0.8304838680408217,0.006858293313681233,12.100788652896881,0.04057476621685607,0.13711297410455617,1.9450053044340827,1.3769227198579095,-120.64932285655628,0.9523430665334066,0.8222678899765015,0.006817396730184555,2.18328587214152,1.138642152150472,-118.7043107164171,2.1916997268676757,0.4752,-1.5191705432724207,0.5456888888888889
