experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,,epochs,test_I_xz_toagg,train_I_xz_toagg,train_DIQ_yz_toagg,test_DIQ_yz_toagg,train_DIQ_xz_toagg,train_d_DIQ_xz_toagg,train_H_zCx_toagg,test_H_zCx_toagg,train_H_Q_yCz_toagg,test_H_Q_yCz_toagg,train_DIQ_xzCy_toagg,train_acc_toagg,test_acc_toagg,train_loss_toagg,test_loss_toagg,train_loglike_toagg,test_loglike_toagg,train_H_Q_xCz_toagg,train_d_H_Q_xCz_toagg,train_H_Q_xCzy_toagg,train_h_acc_toagg,train_h_delta_acc_toagg,train_z_norm_toagg,test_z_norm_toagg,train_z_mean_norm_toagg,test_z_mean_norm_toagg,train_z_std_toagg,test_z_std_toagg
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,default,2,transformer,best,,,3.320020307194103,-0.7657706737518309,,,,,0.0019077333801595323,4.087698698043823,,1.0,0.5389,,,-0.0013223849665262065,-2.8323725943042586,,,,,,5.601710016077215,5.547490215301512,1.9892108332027088,1.9823564291000368,0.1428176076574759,0.14147959649562836
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,default,1,transformer,best,,,3.3201988501982256,-0.8676438331604004,,,,,0.0017291542026214304,4.1895718574523935,,1.0,0.5357,,,-0.0011986339050582575,-2.9040551782105886,,,,,,5.267103823748502,5.203532123565674,1.8849576657468623,1.876548767089844,0.13887155530127612,0.13752594888210296
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,default,0,transformer,best,,,3.3199773051522,-0.8832801818847656,,,,,0.0019507334535856817,4.205208206176758,,1.0,0.5283,,,-0.0013520913570938822,-2.9126935573060315,,,,,,5.53215234929865,5.487095355987549,1.979735943404111,1.9743804931640625,0.12945772301067004,0.1285064548254013
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,default,2,transformer,best,,,0.2816817543723367,0.2790533542633057,,,,,3.040246269919656,3.0428746700286866,,0.27671111111111113,0.275,,,-2.107330146484905,-2.109256052327156,,,,,,0.9263515309853988,0.9419538140296936,0.7301095398989591,0.7360403180122376,0.006368966328657486,0.006375221349298954
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,default,1,transformer,best,,,0.05204198577187278,0.05465922355651855,,,,,3.26988603852012,3.267268800735473,,0.1637111111111111,0.1603,,,-2.2665073883599707,-2.2646283007502555,,,,,,0.39111146195368335,0.3624548137187958,0.2197611609643156,0.2113561898469925,0.0066507409369065,0.006594032794237137
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,default,0,transformer,best,,,0.08551417697559703,0.0926051139831543,,,,,3.236413847316395,3.229322910308838,,0.1746888888888889,0.1824,,,-2.2433168850653704,-2.23851378479898,,,,,,0.8714616136117415,0.9034433484077452,0.42354775016958063,0.4336805045604706,0.006381644930859858,0.006390576623380185
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,default,2,transformer,best,,,3.289408705451272,0.5145154476165772,,,,,0.03251933509653265,2.807412576675415,,1.0,0.514,,,-0.022541523995764246,-1.9447237175982024,,,,,,1.034173954616893,1.0273446321487427,0.933104932308197,0.9303081393241882,0.0064955323468893775,0.006493794079869985
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,default,1,transformer,best,,,3.2896345528689297,0.4544482231140137,,,,,0.03229346278716217,2.8674798011779785,,1.0,0.509,,,-0.022384542322165517,-1.986682329495668,,,,,,1.030564627864144,1.0251659870147705,0.917774037881331,0.9157370686531068,0.006640429820188067,0.006638155970722437
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,default,0,transformer,best,,,3.2864398414438423,0.4276381015777588,,,,,0.035488188605416915,2.8942899227142336,,1.0,0.509,,,-0.024598189803362244,-2.00319835793195,,,,,,1.0427946502512149,1.038424515724182,0.9282817298715764,0.9265420794487,0.006549875082617456,0.006548570282757282
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,transformer,best,,,1.6621031815355474,1.219416856765747,,,,,1.6598248427564448,2.102511167526245,,0.6335333333333333,0.4879,,,-1.150469926693937,-1.4572862586950883,,,,,,0.9925303675911644,0.9901472687721252,0.841080513867465,0.8399625062942505,0.0064105700743807975,0.0064100298099219796
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,transformer,best,,,0.4316119063984264,0.43119230270385744,,,,,2.8903161178935664,2.890735721588135,,0.3246888888888889,0.3251,,,-2.0034008056364128,-2.0037136979050936,,,,,,0.643269809809598,0.6681208968162536,0.2696169235489585,0.2760371506214142,0.006976670141077854,0.007039545010775328
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,0,transformer,best,,,1.5511053800582886,1.2020380973815918,,,,,1.7708226442337036,2.119889926910401,,0.6110222222222222,0.4887,,,-1.2274487399155132,-1.4691716944136657,,,,,,0.9915358586744828,0.9977356910705566,0.8706840168346058,0.8728649020195007,0.00614138423803855,0.006143469270318747
