datasize,model,beta,epochs,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,train_acc_mean,train_acc_std,valid_acc_mean,valid_acc_std,run_count
mini,cdib,0.0,31,-1.5435385818135228,0.01265995755632376,14.110236100260417,0.07121063302920737,0.9899999999999999,0.010000000000000009,,,3
mini,cdib,0.0,32,-1.5587339105857874,0.009348904429478186,14.14359956817627,0.0676532798755431,0.9966666666666667,0.0057735026918962545,,,3
mini,cdib,0.0,33,-1.5612057038581018,0.007220513871941266,14.228766375732421,0.10094797089379015,0.9933333333333333,0.0057735026918962545,,,3
mini,cdib,0.0,34,-1.5663351151337324,0.007248112870920831,14.09947418823242,0.15720792787864626,0.9933333333333333,0.0057735026918962545,,,3
mini,cdib,0.0,35,-1.5713516156036074,0.011586302709147706,14.260420116170247,0.18865680816256314,0.9966666666666667,0.005773502691896279,,,3
mini,cdib,0.0,36,-1.578322490544209,0.006978685389959147,14.255759494018553,0.05005855141653486,0.9966666666666667,0.005773502691896279,,,3
mini,cdib,0.0,37,-1.582842281722393,0.013307338104573825,14.188420334879558,0.11398630712950528,1.0,0.0,,,3
mini,cdib,0.0,38,-1.584895905866088,0.008343304494047804,14.204104176330567,0.04501677279311157,1.0,0.0,,,3
mini,cdib,0.0,39,-1.586950032907744,0.01216203689677187,14.3518375579834,0.0695569637465689,0.9966666666666667,0.005773502691896279,,,3
mini,cdib,0.0,40,-1.5955690636493192,0.008075872883485987,14.329652720133462,0.032664268983983086,0.9966666666666667,0.005773502691896279,,,3
mini,cdib,0.0,41,-1.5991454193379617,0.018098023507125808,14.279022118632,0.11945919130989746,1.0,0.0,,,3
mini,cdib,0.0,42,-1.5994331365528673,0.00925142964069404,14.310065717569985,0.021237952131970793,1.0,0.0,,,3
mini,cdib,0.0,43,-1.600119859833922,0.00991676292915589,14.360438998921714,0.11720393685070113,1.0,0.0,,,3
mini,cdib,0.0,44,-1.6043107517324267,0.008354997360421114,14.365606785074869,0.03947770677965974,1.0,0.0,,,3
mini,cdib,0.0,45,-1.606848029995909,0.008555347036016158,14.36197541147868,0.020664499168997836,1.0,0.0,,,3
mini,cdib,0.0,46,-1.6063332863019244,0.01170906948685903,14.322682345072428,0.11278389268638347,1.0,0.0,,,3
mini,cdib,0.0,47,-1.6082879313698697,0.01191217491263225,14.405690351867676,0.051489445091808445,1.0,0.0,,,3
mini,cdib,0.0,48,-1.6126078895058962,0.01078515961653927,14.386303690083821,0.034643700606355,1.0,0.0,,,3
mini,cdib,0.0,49,-1.610953968035506,0.011370775429809792,14.383271649169922,0.02191820377864035,0.9966666666666667,0.005773502691896279,,,3
mini,cdib,0.0,50,-1.6118895134123246,0.010159679048532134,14.405811275227864,0.04785286509215543,1.0,0.0,,,3
mini,cdib,0.0,51,-1.6136545132489095,0.012244441092608218,14.451920486958821,0.04229530482747287,1.0,0.0,,,3
mini,cdib,0.0,52,-1.6141731934814956,0.009663021993558165,14.379955369059244,0.027375245911962783,1.0,0.0,,,3
mini,cdib,0.0,53,-1.6117066368883595,0.010379561812993736,14.435902199808757,0.038928546739164835,1.0,0.0,,,3
mini,cdib,0.0,54,-1.613815523972212,0.006958284814063355,14.36226246693929,0.08420272883208417,1.0,0.0,,,3
mini,cdib,0.0,55,-1.6131013931929081,0.009735200088680807,14.432870530192057,0.016843463103714363,1.0,0.0,,,3
mini,cdib,0.0,56,-1.6150670746686828,0.013292934417137652,14.417049774169923,0.036638116766364935,1.0,0.0,,,3
mini,cdib,0.0,57,-1.6150436157519277,0.008255518165911985,14.457987340291341,0.029811375349954674,1.0,0.0,,,3
mini,cdib,0.0,58,-1.6177356393581175,0.008756216626807197,14.407798196919762,0.010855454030874534,1.0,0.0,,,3
mini,cdib,0.0,59,-1.6158798804456251,0.008312754841184265,14.43330802815755,0.010840073343220473,1.0,0.0,,,3
mini,cdib,0.0,60,-1.6197224026859398,0.010045846153660115,14.383595488484701,0.049739125357984276,1.0,0.0,,,3
mini,cdib,0.0,61,-1.6169773776775145,0.005185552598282465,14.391848521931967,0.09715161464250885,1.0,0.0,,,3
mini,cdib,0.0,62,-1.619073228411155,0.008402113602905702,14.404306543986003,0.03493242069463552,1.0,0.0,,,3
mini,cdib,0.0,63,-1.6176385179998063,0.010708876775327867,14.404481379191083,0.06206228536699125,1.0,0.0,,,3
mini,cdib,0.0,64,-1.6175683104480454,0.006891850275109739,14.379223100789389,0.03336493496968706,1.0,0.0,,,3
mini,cdib,0.0,65,-1.615903880084702,0.008811814803373251,14.417925929260255,0.010565739474021832,1.0,0.0,,,3
mini,cdib,0.0,66,-1.6208358160339962,0.0136026935611629,14.444389989217122,0.02938023193937815,1.0,0.0,,,3
mini,cdib,0.0,67,-1.6186659718031933,0.008085361885123906,14.421054325358073,0.04130347287871094,1.0,0.0,,,3
mini,cdib,0.0,68,-1.618881488586023,0.0074015181838459464,14.416275988769533,0.042391986504105,1.0,0.0,,,3
mini,cdib,0.0,69,-1.6162006998534248,0.008621583883043979,14.417567637125652,0.03191988677324799,1.0,0.0,,,3
mini,cdib,0.0,70,-1.6189334106917428,0.009926318142332266,14.425010935974122,0.038351519512664675,1.0,0.0,,,3
mini,cdib,0.0,71,-1.6182099711855649,0.007887287710713363,14.393627850341796,0.06786797713572595,1.0,0.0,,,3
mini,cdib,0.0,72,-1.6171359396452951,0.008174656551636917,14.409639823913572,0.042523214119743274,1.0,0.0,,,3
mini,cdib,0.0,73,-1.617123783775682,0.009255563580671233,14.402560856119791,0.04936308405422886,1.0,0.0,,,3
mini,cdib,0.0,74,-1.6192245058966155,0.007895609268152099,14.413431257120768,0.07252834452166282,1.0,0.0,,,3
mini,cdib,0.0,75,-1.6176826376332702,0.010463685004607506,14.391492529805502,0.0492768439645427,1.0,0.0,,,3
mini,cdib,0.0,76,-1.617100200558653,0.008325185864408472,14.424163996887208,0.018751284937248112,1.0,0.0,,,3
mini,cdib,0.0,77,-1.618918867488899,0.007870310870879355,14.39895714111328,0.07816137474564903,1.0,0.0,,,3
mini,cdib,0.0,78,-1.616146597799295,0.008601629426411054,14.392756010437012,0.054309552174644865,1.0,0.0,,,3
mini,cdib,0.0,79,-1.6184311617325635,0.0065265608642322255,14.438296896362305,0.02449923227951193,1.0,0.0,,,3
mini,cdib,0.0,80,-1.6198746072498487,0.010936204328092777,14.420689408365886,0.051900054687982825,1.0,0.0,,,3
mini,cdib,0.0,81,-1.6177745221235569,0.005188091108132128,14.39854298502604,0.04774217112699408,1.0,0.0,,,3
mini,cdib,0.0,82,-1.617830738596397,0.007823273408532274,14.397396185302734,0.06004260016204295,1.0,0.0,,,3
mini,cdib,0.0,83,-1.6169105692822547,0.007873671015640954,14.37964850921631,0.040058560601143905,1.0,0.0,,,3
mini,cdib,0.0,84,-1.6186270987161315,0.007407997620865442,14.401401189676923,0.020465785433827172,1.0,0.0,,,3
mini,cdib,0.0,85,-1.6163461919822317,0.009996012563277966,14.372932462056477,0.04954977517601927,1.0,0.0,,,3
mini,cdib,0.0,86,-1.6174613869544305,0.009270875431064404,14.408277548726398,0.04822298643536553,1.0,0.0,,,3
mini,cdib,0.0,87,-1.6156977547592062,0.006781915971153345,14.393849315388998,0.04581973572672817,1.0,0.0,,,3
mini,cdib,0.0,88,-1.6163474177527348,0.008630344634865332,14.411610562642414,0.05310599389020647,1.0,0.0,,,3
mini,cdib,0.0,89,-1.617190252231686,0.011203637218305241,14.395482093811035,0.052831899911474044,1.0,0.0,,,3
mini,cdib,0.0,90,-1.6166013576488683,0.009715326386800982,14.384431412251791,0.04765336881274496,1.0,0.0,,,3
mini,cdib,0.0,91,-1.6141990145755678,0.004735035159310234,14.377823104349773,0.0488062261270655,1.0,0.0,,,3
mini,cdib,0.0,92,-1.61484572160362,0.007420199592343609,14.368215202840169,0.0498818504040971,1.0,0.0,,,3
mini,cdib,0.0,93,-1.614713838092565,0.00878870908263196,14.393264251708985,0.060943142941763596,1.0,0.0,,,3
mini,cdib,0.0,94,-1.616893521803047,0.00938320906051752,14.392357003784179,0.02395630656413064,1.0,0.0,,,3
mini,cdib,0.0,95,-1.6152247877561614,0.010926308890053063,14.38753513437907,0.044313897881644,1.0,0.0,,,3
mini,cdib,0.0,96,-1.617073522589781,0.009884350510402483,14.389033115641277,0.031570201848704946,1.0,0.0,,,3
mini,cdib,0.0,97,-1.6172061269118052,0.008856460935510412,14.393426900227865,0.03918910465648454,1.0,0.0,,,3
mini,cdib,0.0,98,-1.6167370756073753,0.008465462233449553,14.395259284464517,0.04120054557515138,1.0,0.0,,,3
mini,cdib,0.0,99,-1.6155468192824436,0.00915461623129344,14.387652294921876,0.05094311225707815,1.0,0.0,,,3
mini,cdib,0.01,0,-1.0892376116636169,0.019281922752347393,12.191624765523274,0.14896007223461086,0.09666666666666668,0.005773502691896261,,,3
mini,cdib,0.01,1,-1.09017284317772,0.013456535576802556,11.490427508036296,0.775071042682246,0.10000000000000002,0.0,,,3
mini,cdib,0.01,2,-1.095045926106645,0.006933840069659349,11.779918467712404,0.32858941697818544,0.10000000000000002,0.0,,,3
mini,cdib,0.01,3,-1.1065125712545791,0.004311758541033665,12.022770503234861,0.5654227343057174,0.10000000000000002,0.0,,,3
mini,cdib,0.01,4,-1.1214116871632365,0.0016706316641753826,11.828443471781412,0.36146303139819486,0.10000000000000002,0.0,,,3
mini,cdib,0.01,5,-1.1360680178447131,0.004070881906185962,11.756196288045247,0.12358354488060871,0.10333333333333335,0.0057735026918962545,,,3
mini,cdib,0.01,6,-1.1579798786710986,0.009481538479129142,12.291175949096681,0.5587718349969975,0.10666666666666667,0.01154700538379251,,,3
mini,cdib,0.01,7,-1.1777123336430038,0.010432058371845892,12.35415693054199,0.26965756551940523,0.12333333333333334,0.015275252316519475,,,3
mini,cdib,0.01,8,-1.1978152719503976,0.004692587787285035,11.858300588989259,0.3473045188572446,0.12666666666666668,0.005773502691896261,,,3
mini,cdib,0.01,9,-1.2170518511199322,0.00615593232732092,12.417630968221028,0.25088504324251454,0.17333333333333334,0.020816659994661334,,,3
mini,cdib,0.01,10,-1.2415955090601452,0.012552052932157514,12.063952037556966,0.5652517695773612,0.21333333333333335,0.02081665999466132,,,3
mini,cdib,0.01,11,-1.2560562194692027,0.003472731334975926,12.313458012898764,0.2421100209112386,0.26333333333333336,0.041633319989322654,,,3
mini,cdib,0.01,12,-1.2770889027205239,0.00286069297849771,12.640522953287762,0.25142304311968944,0.3433333333333333,0.015275252316519447,,,3
mini,cdib,0.01,13,-1.3026437368329995,0.0047800077137150595,12.645968402608235,0.6810193874661861,0.37333333333333335,0.0057735026918962545,,,3
mini,cdib,0.01,14,-1.3178060405010437,0.0036837737612725363,12.808946309916179,0.16433921965610385,0.47,0.009999999999999988,,,3
mini,cdib,0.01,15,-1.3366450514337018,0.0019397466216809676,12.914016684468587,0.25795088658449283,0.5066666666666667,0.0057735026918962545,,,3
mini,cdib,0.01,16,-1.3559561395015656,0.005061339836224376,12.870646359761556,0.24061299660868146,0.57,0.019999999999999907,,,3
mini,cdib,0.01,17,-1.3709739872331272,0.0033565730966759787,13.195767523193359,0.22366739922041912,0.6433333333333334,0.0321455025366432,,,3
mini,cdib,0.01,18,-1.3892630822745093,0.004081759594250864,13.30866942799886,0.2431935651943525,0.7033333333333333,0.011547005383792535,,,3
mini,cdib,0.01,19,-1.405671490120022,0.006083008955782683,13.120711049906413,0.33232564493438704,0.7399999999999999,0.020000000000000018,,,3
mini,cdib,0.01,20,-1.4197948472177233,0.005315485582146988,13.194617526753744,0.15685480581248648,0.7966666666666667,0.041633319989322605,,,3
mini,cdib,0.01,21,-1.4339286619759235,0.004099195112309717,13.5382830464681,0.2479438358176254,0.8333333333333334,0.005773502691896279,,,3
mini,cdib,0.01,22,-1.4501159704006936,0.0037114850235615907,13.365781784566243,0.12537913958591082,0.8633333333333333,0.04041451884327384,,,3
mini,cdib,0.01,23,-1.4619381285657977,0.0047156747472082506,13.525377364095052,0.15591360053245445,0.89,0.034641016151377574,,,3
mini,cdib,0.01,24,-1.4765755757561614,0.0015092921108155245,13.569383078511557,0.34082192285744617,0.9266666666666667,0.015275252316519395,,,3
mini,cdib,0.01,25,-1.488676641404432,0.005030352713591611,13.87942787475586,0.08951592904903,0.9266666666666666,0.03214550253664318,,,3
mini,cdib,0.01,26,-1.500989239979105,0.002904538866245064,13.86025922648112,0.1980132234636789,0.9466666666666668,0.02886751345948125,,,3
mini,cdib,0.01,27,-1.510880884235055,0.0036321757225284412,14.022572168986002,0.13156884189660129,0.9633333333333333,0.030550504633038936,,,3
mini,cdib,0.01,28,-1.5166307081562458,0.006237782121781197,13.828217589314777,0.04218626794092191,0.9666666666666667,0.020816659994661358,,,3
mini,cdib,0.01,29,-1.5289735295198144,0.007355118426201237,14.112595478820802,0.15748532262693135,0.9833333333333334,0.015275252316519477,,,3
mini,cdib,0.01,30,-1.5391088372567305,0.005760929341932417,13.984824951680501,0.13419068740438758,0.9866666666666667,0.011547005383792535,,,3
mini,cdib,0.01,31,-1.5411557853339923,0.009458003693958644,14.096337861124674,0.10093176372393992,0.9866666666666667,0.015275252316519477,,,3
mini,cdib,0.01,32,-1.556867726313399,0.007438876371413206,14.134669336446125,0.026263613166383936,0.9966666666666667,0.0057735026918962545,,,3
mini,cdib,0.01,33,-1.5593196731668104,0.0035915187868245796,14.22748168589274,0.13130189512651794,0.9966666666666667,0.005773502691896279,,,3
mini,cdib,0.01,34,-1.565162099910648,0.0071253467408066255,14.079068122355144,0.1461048938977477,0.9933333333333333,0.0057735026918962545,,,3
mini,cdib,0.01,35,-1.5695053963456609,0.010051358637781012,14.261627774047852,0.21971561436111964,0.9966666666666667,0.005773502691896279,,,3
mini,cdib,0.01,36,-1.5777638919597414,0.004460355960217615,14.26897642364502,0.04664789548544996,1.0,0.0,,,3
mini,cdib,0.01,37,-1.5800306140314235,0.011226329876801267,14.195739118448893,0.12013282948067817,0.9966666666666667,0.0057735026918962545,,,3
mini,cdib,0.01,38,-1.5812115339241408,0.0074588920413537875,14.1703142868042,0.1007814847252686,1.0,0.0,,,3
mini,cdib,0.01,39,-1.585983116713294,0.010210197756521251,14.35470184020996,0.03250719704728784,1.0,0.0,,,3
mini,cdib,0.01,40,-1.5916277277272919,0.007666070885926705,14.31238115488688,0.04292983423951796,1.0,0.0,,,3
mini,cdib,0.01,41,-1.5994245206090092,0.012737395989226899,14.27573224843343,0.12046529592160797,1.0,0.0,,,3
mini,cdib,0.01,42,-1.5967479209144517,0.006587572617300038,14.323874798075359,0.024679522250875014,1.0,0.0,,,3
mini,cdib,0.01,43,-1.5973429391879845,0.005438926006294613,14.363292800394694,0.10600896296872087,1.0,0.0,,,3
mini,cdib,0.01,44,-1.6024174856588784,0.011336233575841766,14.37400643310547,0.031143111435340116,1.0,0.0,,,3
mini,cdib,0.01,45,-1.6033664832099437,0.008515770078023243,14.318105141194662,0.10292989138441308,1.0,0.0,,,3
mini,cdib,0.01,46,-1.603718826381287,0.006653441937460794,14.307838163757324,0.15525232557024393,1.0,0.0,,,3
mini,cdib,0.01,47,-1.607426901209866,0.012927125086539728,14.394400244649253,0.038523646727286434,1.0,0.0,,,3
mini,cdib,0.01,48,-1.6069332011068613,0.008586475381236993,14.3703684076945,0.08813416570734045,1.0,0.0,,,3
mini,cdib,0.01,49,-1.6096239278497475,0.011710079880665724,14.372639351908367,0.04299480847537158,1.0,0.0,,,3
mini,cdib,0.01,50,-1.6059859107587204,0.007321556141163077,14.354532516988117,0.017485673661144546,1.0,0.0,,,3
mini,cdib,0.01,51,-1.6095628347648645,0.007750141881185598,14.431288815307616,0.019995647916589178,1.0,0.0,,,3
mini,cdib,0.01,52,-1.6089786454002457,0.00903064338948867,14.373765470377604,0.030902617338412423,1.0,0.0,,,3
mini,cdib,0.01,53,-1.609084130891479,0.00796057764166728,14.429027421061198,0.039695104067981574,1.0,0.0,,,3
mini,cdib,0.01,54,-1.6132459342125618,0.010136134268086391,14.428375481160481,0.03141375878787452,1.0,0.0,,,3
mini,cdib,0.01,55,-1.613885496709213,0.007558203266846237,14.38887544148763,0.06255458352249339,1.0,0.0,,,3
mini,cdib,0.01,56,-1.614078982686839,0.0068715936924714045,14.436864988708498,0.05237286926149035,1.0,0.0,,,3
mini,cdib,0.01,57,-1.6131881877140637,0.0037579812896225643,14.413190191650392,0.05872121103958595,1.0,0.0,,,3
mini,cdib,0.01,58,-1.6153178121705258,0.004877477074267419,14.383636158752443,0.04459860669030192,1.0,0.0,,,3
mini,cdib,0.01,59,-1.6115854041253772,0.006830495244515598,14.444828569030761,0.03273168467053535,1.0,0.0,,,3
mini,cdib,0.01,60,-1.6172569009258408,0.006199346913848157,14.385788193257651,0.06181723755347432,1.0,0.0,,,3
mini,cdib,0.01,61,-1.6129661951757501,0.006632936118997712,14.369093980407714,0.06636270885917082,1.0,0.0,,,3
mini,cdib,0.01,62,-1.6144379762454397,0.005933907648354264,14.383885171508789,0.031081359374641317,1.0,0.0,,,3
mini,cdib,0.01,63,-1.6151645773393486,0.008570406150874735,14.364791200764975,0.08073425679501026,1.0,0.0,,,3
mini,cdib,0.01,64,-1.6142698129018147,0.005827504006408199,14.388052072143557,0.07758454710454644,1.0,0.0,,,3
mini,cdib,0.01,65,-1.6140210210686865,0.0022639008079167427,14.420248112996418,0.007589571746597575,1.0,0.0,,,3
mini,cdib,0.01,66,-1.6150371451897196,0.010278744620094349,14.36786181488037,0.05287687655465652,1.0,0.0,,,3
mini,cdib,0.01,67,-1.6139015684190756,0.0055467955233744455,14.401341782124836,0.05081778356701373,1.0,0.0,,,3
mini,cdib,0.01,68,-1.6155873376701535,0.004772947545684952,14.376034450276691,0.05480691016551163,1.0,0.0,,,3
mini,cdib,0.01,69,-1.6156161259031139,0.005871608191002108,14.406757124837242,0.08148238866910933,1.0,0.0,,,3
mini,cdib,0.01,70,-1.6129228145297212,0.0036929872888583804,14.391950597635905,0.06599927551901712,1.0,0.0,,,3
mini,cdib,0.01,71,-1.616125941355236,0.004161128541267762,14.380837923177083,0.09455020954158772,1.0,0.0,,,3
mini,cdib,0.01,72,-1.6152333332131013,0.005814091579482817,14.432635332234701,0.06917540378091282,1.0,0.0,,,3
mini,cdib,0.01,73,-1.6145893481226252,0.0075513146796155894,14.404830126953124,0.04212067233480888,1.0,0.0,,,3
mini,cdib,0.01,74,-1.6146153631462123,0.003800388799954843,14.380037919616699,0.05371861679883143,1.0,0.0,,,3
mini,cdib,0.01,75,-1.6137725909708358,0.00595595761520622,14.384735492960614,0.04869506917963526,1.0,0.0,,,3
mini,cdib,0.01,76,-1.6126256000248118,0.005552788286372311,14.386691278076173,0.054511494152607205,1.0,0.0,,,3
mini,cdib,0.01,77,-1.612691111832169,0.005636505418330786,14.38070364074707,0.05180507843759199,1.0,0.0,,,3
mini,cdib,0.01,78,-1.6149411164494631,0.006008717451467055,14.385456056722004,0.055570588912231454,1.0,0.0,,,3
mini,cdib,0.01,79,-1.6147431808808455,0.004684920604280135,14.41370868581136,0.03132712475339866,1.0,0.0,,,3
mini,cdib,0.01,80,-1.6145147696737407,0.006244962529274185,14.403692888387043,0.06085537106403432,1.0,0.0,,,3
mini,cdib,0.01,81,-1.6125582674706338,0.0032937381320178663,14.386581504821777,0.043191331014077995,1.0,0.0,,,3
mini,cdib,0.01,82,-1.6140808700807023,0.004485547111019081,14.391489717610677,0.06520457056709626,1.0,0.0,,,3
mini,cdib,0.01,83,-1.6137662504215051,0.005179393175490599,14.363486763509115,0.048217565377687045,1.0,0.0,,,3
mini,cdib,0.01,84,-1.6126851600074137,0.0027522490285608785,14.372491864013673,0.06158889640947114,1.0,0.0,,,3
mini,cdib,0.01,85,-1.6146251539822065,0.009640236467904786,14.377859190368653,0.05222265166142002,1.0,0.0,,,3
mini,cdib,0.01,86,-1.613731275061176,0.0054369837083875616,14.392540690104164,0.05118736244637317,1.0,0.0,,,3
mini,cdib,0.01,87,-1.6127537041135354,0.005055002167621819,14.378002493286132,0.04858346825068726,1.0,0.0,,,3
mini,cdib,0.01,88,-1.613646397087047,0.006096633981687469,14.39102021891276,0.05244329007615101,1.0,0.0,,,3
mini,cdib,0.01,89,-1.6131918212053407,0.006684871791029418,14.383678999328614,0.06006982417710077,1.0,0.0,,,3
mini,cdib,0.01,90,-1.6126618483672441,0.005226195817416855,14.361475274658204,0.049183090981935254,1.0,0.0,,,3
mini,cdib,0.01,91,-1.6106233697991954,0.003144136441515612,14.370719036865234,0.05374585669477209,1.0,0.0,,,3
mini,cdib,0.01,92,-1.612301140555454,0.008064673568101676,14.363611994425456,0.033713750759816086,1.0,0.0,,,3
mini,cdib,0.01,93,-1.611695574344975,0.0071074424776809775,14.380364393615721,0.059368984474860075,1.0,0.0,,,3
mini,cdib,0.01,94,-1.6144179824633962,0.0045052927267852745,14.370130891418457,0.03562909896847993,1.0,0.0,,,3
mini,cdib,0.01,95,-1.6117676256198694,0.00822272417533782,14.369889844767252,0.04970293151950747,1.0,0.0,,,3
mini,cdib,0.01,96,-1.6120265544444419,0.007337447268671534,14.358969167073568,0.054516932733711485,1.0,0.0,,,3
mini,cdib,0.01,97,-1.6117499420745147,0.0065305530005130286,14.373044918823242,0.049669906672266576,1.0,0.0,,,3
mini,cdib,0.01,98,-1.6117028880827498,0.00622678187830175,14.374849186197915,0.053596161160978144,1.0,0.0,,,3
mini,cdib,0.01,99,-1.610334990976667,0.004178003651504564,14.374073810831705,0.06221730420761903,1.0,0.0,,,3
mini,cdib,0.1,0,-1.0762409254544638,0.02064906623453628,12.08225200958252,0.17720937997104047,0.09666666666666668,0.005773502691896264,,,3
mini,cdib,0.1,1,-1.084489658012642,0.013733632085148967,11.39249218190511,0.6985751130087264,0.10000000000000002,0.0,,,3
mini,cdib,0.1,2,-1.0889658058987985,0.012269750161408991,11.766110436503093,0.37943487804711384,0.10000000000000002,0.0,,,3
mini,cdib,0.1,3,-1.1027217383431918,0.009603333518693379,11.995212370300294,0.6122312950958874,0.10000000000000002,0.0,,,3
mini,cdib,0.1,4,-1.1191664205211225,0.010838203683374861,11.807137597147625,0.25558275741767017,0.10000000000000002,0.0,,,3
mini,cdib,0.1,5,-1.1329292774672555,0.007397394821358828,11.735175092061361,0.1170434917221454,0.10333333333333333,0.005773502691896256,,,3
mini,cdib,0.1,6,-1.1550611944953995,0.007572154218688054,12.248372058614095,0.5727408474807058,0.11333333333333334,0.015275252316519465,,,3
mini,cdib,0.1,7,-1.1738941937389942,0.014251351369603994,12.240600578816732,0.2186889333126483,0.11333333333333333,0.01154700538379251,,,3
mini,cdib,0.1,8,-1.1964434220491855,0.011026865185523755,11.86971923828125,0.3709300455137875,0.13,0.010000000000000009,,,3
mini,cdib,0.1,9,-1.2142487769237054,0.007342825034923899,12.36870748647054,0.2640020749672729,0.17333333333333334,0.025166114784235846,,,3
mini,cdib,0.1,10,-1.2404209930432513,0.008026154563164883,12.055820122273763,0.49376288025597775,0.21333333333333335,0.005773502691896261,,,3
mini,cdib,0.1,11,-1.2547667280675554,0.007045517932274504,12.326520662434895,0.19877328705125927,0.27666666666666667,0.011547005383792485,,,3
mini,cdib,0.1,12,-1.2757296851129816,0.006872044876806822,12.625282910156251,0.23227070044513598,0.33666666666666667,0.0057735026918962675,,,3
mini,cdib,0.1,13,-1.3016870367251607,0.00785647776272083,12.632701190694172,0.6276746732705204,0.4166666666666667,0.06110100926607786,,,3
