model,beta,mchead,epochs,run_count,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,train_acc_mean,train_acc_std
cdib,0.01,1,11,3,-0.1690669462774739,0.0035707680878567937,1.9584607371648153,0.008472929764578788,0.5288666666666667,0.006506407098647706,0.9980592592592593,0.00044518456892788717
cdib,0.01,1,12,3,-0.18242559250268067,0.0031779130394272285,2.0435594912211097,0.008646975025750027,0.5284,0.008119113252073783,0.9983037037037037,0.00024377011365787446
cdib,0.01,1,13,3,-0.19474797810424457,0.0034132579088155604,2.1222222605387366,0.02365358215040495,0.5252,0.006612110101926614,0.9984888888888888,0.0001677740985616383
cdib,0.01,1,14,3,-0.20624167465441157,0.003030347488210425,2.1886042114257815,0.011886590476070037,0.5267333333333333,0.007736493607141033,0.9983999999999998,0.00011547005383798454
cdib,0.01,1,15,3,-0.21815175992647806,0.0033503778838556396,2.27983129641215,0.01777219885572729,0.5250666666666667,0.008393648392286493,0.9984814814814816,0.0004390412300070281
cdib,0.01,1,16,3,-0.2287960632410916,0.00320772616166312,2.36932431678772,0.016300436548023784,0.5217999999999999,0.006063002556489613,0.9984888888888889,0.0003318485449570511
cdib,0.01,1,17,3,-0.2397436909682823,0.0025996485116844305,2.473621794382731,0.03957271102173222,0.5194,0.006244997998398395,0.9983851851851852,0.0002900262511177589
cdib,0.01,1,18,3,-0.25034170566977876,0.0023045703089088483,2.5222647420247397,0.03632725611283683,0.5202666666666667,0.004225320500664238,0.998237037037037,0.00015608375930148554
cdib,0.01,1,19,3,-0.26045222243612465,0.002809112686541137,2.61717353477478,0.041662454245938466,0.5137333333333333,0.007800854654032012,0.9982148148148148,7.143445008144685e-05
cdib,0.01,1,20,3,-0.271355667180726,0.0022706759249111934,2.6841058831532796,0.01183676338387427,0.5148,0.006878953408767933,0.9978444444444445,0.00019751543149590625
cdib,0.01,1,21,3,-0.2804286924080415,0.002478651344388938,2.800770366032919,0.05316913191879183,0.5118,0.008662563131083071,0.9977777777777778,0.000534720418467405
cdib,0.01,1,22,3,-0.2898707177985798,0.0016106194682728317,2.8720323570251467,0.04875758877447836,0.5110666666666667,0.00881438218670675,0.9975703703703704,0.0001339491949630811
cdib,0.01,1,23,3,-0.2990052373026357,0.002070341418287064,2.9232769864400225,0.031120409083930715,0.5094,0.00844511693228697,0.9974518518518519,0.00012636090451274127
cdib,0.01,1,24,3,-0.3080298228393901,0.002236897831959987,3.0047702907562255,0.04809684107400629,0.5072666666666666,0.011360164318060452,0.9971851851851853,0.0003487779960590642
cdib,0.01,1,25,3,-0.3165847761544314,0.0019031667490611607,3.0711574822743732,0.05564489537980925,0.51,0.008155979401641441,0.9971481481481481,0.0002632497132432465
cdib,0.01,1,26,3,-0.3255688620422825,0.0011150394065535107,3.150432631429036,0.036122252815694415,0.507,0.01092336944353711,0.997162962962963,5.5924699520566934e-05
cdib,0.01,1,27,3,-0.33371765825820693,0.001255983545575811,3.2156955778757728,0.06694578730536233,0.5061333333333334,0.009679531669111554,0.9968962962962964,6.789001029563864e-05
cdib,0.01,1,28,3,-0.3414048785845439,0.001118411278347877,3.2871912872314457,0.04096860666065833,0.5046,0.007660287200882244,0.9968296296296296,0.00024478091321266293
cdib,0.01,1,29,3,-0.3494987445354462,0.0008355934207723879,3.3365574328104657,0.03142816667776695,0.503,0.007868926229162389,0.9963407407407407,0.00019415322106783949
cdib,0.01,1,30,3,-0.35643818007382483,0.001910509324348223,3.4112615982055665,0.040193571430791844,0.5006,0.01014889156509227,0.9964666666666666,0.0007346789002140784
cdib,0.01,1,31,3,-0.36387952776966676,0.0012603549245161993,3.4636435072580976,0.0645330290472768,0.5011333333333333,0.009944512724781081,0.9963481481481482,0.0003445041764217378
cdib,0.01,1,32,3,-0.37007858127247206,0.0005964302347394024,3.5035832778930662,0.06093651103128841,0.5006666666666667,0.009383673765286909,0.9962148148148148,0.00037995018083651985
cdib,0.01,1,33,3,-0.37788096663157145,0.0006513216650578493,3.5694555791219074,0.0632914860676732,0.5004666666666666,0.009658847412260602,0.9962296296296297,0.0005557036839559226
cdib,0.01,1,34,3,-0.3833931254358003,0.0009390977086539887,3.6156706548055015,0.03166882162424416,0.5008,0.007031358332498781,0.9961111111111111,5.879447357924686e-05
cdib,0.01,1,35,3,-0.3902235535939534,0.0008703845614493171,3.6609150452931716,0.05227538785669988,0.4972666666666667,0.011349596174901258,0.9960444444444444,0.00028371434077343076
cdib,0.01,1,36,3,-0.3968184716528112,0.000252826425912335,3.7176820313771564,0.057187407999135506,0.4981333333333334,0.00764286159323414,0.9958814814814815,0.00025947081315754014
cdib,0.01,1,37,3,-0.4017046536134951,0.0013812806467743484,3.750617274729411,0.05612475035635063,0.49713333333333337,0.00864947011864501,0.9958666666666667,0.00016777409856153904
cdib,0.01,1,38,3,-0.40753476430864044,0.0017416755465053235,3.81394228960673,0.06567226854148626,0.4952666666666667,0.009272180613713987,0.9958,0.0004618802153516498
cdib,0.01,1,39,3,-0.41071749328410984,0.00046152075101880085,3.830979055658976,0.09167883586024976,0.4965333333333333,0.009737213838328368,0.9957555555555556,0.0003006166501881455
cdib,0.01,1,40,3,-0.4180928735602986,0.0015673847380618259,3.8748682497660316,0.08391295559435781,0.49700000000000005,0.009551963149007648,0.9957333333333334,0.00035763282087626695
cdib,0.01,1,41,3,-0.42245007723894984,0.0007297262155841492,3.9116579574584964,0.061601262967948794,0.49499999999999994,0.007501999733404441,0.9960222222222223,0.00040794577223749834
cdib,0.01,1,42,3,-0.42774747389157614,0.0017240464259986887,3.935868077214559,0.07884439465073168,0.49393333333333334,0.009485427419643972,0.9956666666666667,0.00013333333333331865
cdib,0.01,1,43,3,-0.43284477368846086,0.0007326486738535938,3.9626314347585043,0.06077297045136254,0.4935333333333333,0.01004854881728367,0.9954518518518519,0.00043338081411280037
cdib,0.01,1,44,3,-0.43619436351747226,0.0016208699807181523,4.004860812505086,0.06519170989267635,0.4937333333333333,0.00972899446671306,0.9956444444444444,0.0002888888888888973
cdib,0.01,1,45,3,-0.4405261226798549,0.0014056677887858632,4.048234606679281,0.08300321960176944,0.49239999999999995,0.009699484522385709,0.9953481481481482,0.00013394919496313484
cdib,0.01,1,46,3,-0.44583565917448564,0.0011536355889910572,4.082326023991903,0.05940368715802044,0.4926,0.010405767631462871,0.9955925925925926,0.0002796234976026913
cdib,0.01,1,47,3,-0.4499513068524274,0.001479862886051067,4.1243477734883625,0.06307094988839315,0.492,0.008199999999999985,0.9955333333333334,0.00034924963656667214
cdib,0.01,1,48,3,-0.45403450811704005,0.0022964159617445807,4.132487226740519,0.05714998110654972,0.4928666666666666,0.008533072912692905,0.9954148148148149,0.00028917364882880746
cdib,0.01,1,49,3,-0.4578182186263981,0.0006543441371734999,4.149314266840617,0.07833175212631519,0.4908666666666666,0.011273567906094904,0.9954148148148149,0.00018899778995812145
cdib,0.01,1,50,3,-0.4611715862722108,0.0013705752430836727,4.171893181991577,0.08047926287137835,0.49226666666666663,0.00926354863609694,0.9953851851851853,0.00037864823464093086
cdib,0.01,1,51,3,-0.4648891954971082,0.0029502627319736075,4.226971557871501,0.07145478615938389,0.49079999999999996,0.010967223896684138,0.9955333333333334,0.0004781652175855778
cdib,0.01,1,52,3,-0.4680627357222817,0.0015719510357139323,4.2387088091532386,0.0652873539334309,0.48966666666666664,0.010147577707676514,0.9953407407407407,0.0003372608129728147
cdib,0.01,1,53,3,-0.4719428554303719,0.0003246049506322895,4.271932866668702,0.06391836922605837,0.49039999999999995,0.009999999999999967,0.9951407407407408,0.00041116115811484614
cdib,0.01,1,54,3,-0.4746783897168709,0.0007560926675202406,4.286995864105225,0.08513932816229644,0.48933333333333334,0.008700191568772105,0.9952814814814813,0.00014458682441440872
cdib,0.01,1,55,3,-0.47991582555915363,0.0011923913000594529,4.275362612915039,0.05890084754005871,0.4904,0.00942974018730104,0.9954000000000001,0.0003421067626297663
cdib,0.01,1,56,3,-0.4817223833430897,0.0021160376782894293,4.331811045328776,0.07456330982707271,0.4888666666666667,0.009252747339754463,0.9951481481481482,0.0004299487958794608
cdib,0.01,1,57,3,-0.4855783650094812,0.0008682221601646967,4.337886687723796,0.07916345075275494,0.4882666666666666,0.0091876729008674,0.9949925925925927,0.00010501812502780623
cdib,0.01,1,58,3,-0.48775673794601904,0.0027296338969707954,4.35043089650472,0.07761858795716416,0.49046666666666666,0.010346658075597783,0.9952518518518518,0.0003727332037158016
cdib,0.01,1,59,3,-0.4908045584548604,0.00017689511693462766,4.414227408854167,0.06437495322715636,0.48839999999999995,0.00871550342780037,0.995125925925926,7.143445008146699e-05
cdib,0.01,1,60,3,-0.49384937757434266,0.0007170216993333409,4.4099552523295085,0.08988124449820095,0.48879999999999996,0.010829589096544709,0.9951111111111111,0.00018986674989601626
cdib,0.01,1,61,3,-0.4971989414908669,0.0030751464460009744,4.412709584299723,0.09811685474995728,0.48786666666666667,0.010519188815366587,0.9951481481481482,0.00017962008374785158
cdib,0.01,1,62,3,-0.4982915878816085,0.0018327456678763486,4.4177293197631835,0.09125009748952564,0.48806666666666665,0.009843441132720475,0.9951925925925926,0.0004008222002509225
cdib,0.01,1,63,3,-0.5019064927953663,0.0014812854733861373,4.466863590240479,0.07612520088529207,0.48606666666666665,0.009790471558272004,0.9949333333333333,0.0003355481971231589
cdib,0.01,1,64,3,-0.505094926962708,0.0020775147987337128,4.470198790740967,0.07248473191212985,0.48699999999999993,0.01081295519273062,0.994725925925926,0.00026511896545444665
cdib,0.01,1,65,3,-0.5075994378364447,0.0019255677723248514,4.495978590901692,0.11114395258055271,0.48806666666666665,0.010830204676428496,0.9952740740740741,0.00017824013948912346
cdib,0.01,1,66,3,-0.508675969768293,0.0018264991400196754,4.519170657348632,0.07027168269661985,0.48666666666666664,0.00920941547185993,0.9946814814814814,0.00032228607285638875
cdib,0.01,1,67,3,-0.5107696477875564,0.0010658896509191597,4.501939546457926,0.07348824170824271,0.48866666666666664,0.009411340676722616,0.9951703703703704,0.00021353385637626343
cdib,0.01,1,68,3,-0.5127436891989274,0.0010296355585873414,4.5406869064331055,0.09522453901368233,0.4872666666666667,0.01115407249991382,0.9949407407407408,0.0004183054193627889
cdib,0.01,1,69,3,-0.5152661586255739,0.0013792123518081435,4.548287366739909,0.07536322991147615,0.4865333333333333,0.0104772769999334,0.9952740740740742,0.000243770113657834
cdib,0.01,1,70,3,-0.5184164034482205,0.0009845851207391772,4.5636995429992675,0.09044604756010291,0.48646666666666666,0.00950859260528777,0.9947259259259259,0.0005165571369366905
cdib,0.01,1,71,3,-0.5205191543940342,0.002638360455619332,4.57312046661377,0.08516663217669934,0.48573333333333335,0.01077837340851266,0.9950296296296296,0.00019159284676114067
cdib,0.01,1,72,3,-0.521732817883925,0.0009769328070805094,4.577376925150553,0.08077820060488854,0.4862666666666667,0.011349596174901258,0.9947777777777778,0.00036717136981909013
cdib,0.01,1,73,3,-0.5236860758738083,0.0011194952560236089,4.601959599304199,0.08135059348691151,0.48679999999999995,0.009608329719571458,0.9951777777777777,0.0005841528634709057
cdib,0.01,1,74,3,-0.5244497750802474,0.0023305532719721136,4.600118647257488,0.06230627468943396,0.4832666666666667,0.01026515140333224,0.9948148148148149,0.00023761503603474734
cdib,0.01,1,75,3,-0.528044071079023,0.002257334927181432,4.613121883646648,0.09617646104685622,0.4847333333333333,0.008904680417248742,0.9950814814814816,8.981004187395326e-05
cdib,0.01,1,76,3,-0.530013326327006,0.0012922136700137428,4.625675433603923,0.08370151316312141,0.4854,0.011537764081484748,0.9951703703703704,0.0003599268329853785
cdib,0.01,1,77,3,-0.5309508704272183,0.0012776971491685251,4.64525251083374,0.0688113265391515,0.48419999999999996,0.010615083607772486,0.995037037037037,0.00014796284707729916
cdib,0.01,1,78,3,-0.5331414093407717,0.0016467607735139915,4.65456324005127,0.05846395407736817,0.48466666666666663,0.010463906217724474,0.9951629629629629,7.804187965075726e-05
cdib,0.01,1,79,3,-0.5338344668532863,0.0013389957791977837,4.675619867451986,0.08512232467480572,0.48500000000000004,0.010053854982045456,0.9948222222222222,0.0001237280969518037
cdib,0.01,1,80,3,-0.5363474990497936,0.0020424499477700365,4.675144306945801,0.07347937387131877,0.4855333333333333,0.009798639361326314,0.9945925925925927,0.00033726081297283725
cdib,0.01,1,81,3,-0.5381266755710948,0.0028861081589263986,4.691663533274333,0.08857061730782859,0.4832666666666667,0.00990824572431131,0.995,0.0002888888888889304
cdib,0.01,1,82,3,-0.5389330477309949,0.0018507839687777377,4.688055442301432,0.09124812716854551,0.4852,0.01076289923765897,0.9946296296296296,0.0006013701776235608
cdib,0.01,1,83,3,-0.5399919842127597,0.0014751407855713148,4.716859344991048,0.09728092673186733,0.4834666666666667,0.011372481406154666,0.9948518518518519,0.0001445868244143703
cdib,0.01,1,84,3,-0.5419550860318271,0.0026796502407955346,4.719968900553385,0.07652765036607374,0.4839333333333333,0.011470541980801644,0.9947555555555555,0.0006547075494514427
cdib,0.01,1,85,3,-0.5452707344243021,0.002109364420282985,4.707443352762858,0.08669521271007113,0.4842666666666666,0.011741095917048524,0.995125925925926,0.0006087158445644861
cdib,0.01,1,86,3,-0.5446616752104326,0.0015295453581770113,4.724522712453207,0.06579194159106508,0.4842666666666666,0.010319560714164766,0.9949185185185184,0.00027427420120856253
cdib,0.01,1,87,3,-0.5477513608802448,0.003395757027504792,4.75307142308553,0.10836216118866722,0.48300000000000004,0.011718361660232208,0.9950518518518519,0.000243770113657834
cdib,0.01,1,88,3,-0.5482907273119145,0.0021280618941451612,4.760533716583252,0.08584228757027162,0.4819333333333333,0.010848655830716269,0.9947037037037036,0.0003720701734777766
cdib,0.01,1,89,3,-0.5486123214259292,0.0025276532698685706,4.774271580251058,0.10525520855378744,0.48233333333333334,0.01215620554833349,0.9949407407407408,0.0002984183270886711
cdib,0.01,1,90,3,-0.5507205248037974,0.002007305227530126,4.7615009328206375,0.11614789421402219,0.4825333333333333,0.011303686714224404,0.9948592592592592,0.0005213152091826532
cdib,0.01,1,91,3,-0.5519527139201309,0.002194537258562125,4.782846630605062,0.09167313433745328,0.48266666666666663,0.010319560714164804,0.9949185185185185,0.0002158341079160479
cdib,0.01,1,92,3,-0.5523273816917883,0.0013129816490128794,4.764916534678142,0.07564462360627273,0.4832666666666667,0.011351358215356147,0.9947703703703704,0.0001889977899581492
cdib,0.01,1,93,3,-0.5547976766376784,0.0009535414537228406,4.7685670605977375,0.08506662153314673,0.4832,0.010671457257563252,0.9949925925925927,7.143445008142095e-05
cdib,0.01,1,94,3,-0.5556064754471635,0.002192209786001543,4.789725225321452,0.06971106156889574,0.4826,0.010512849280761148,0.9947333333333334,0.00013517250067331235
cdib,0.01,1,95,3,-0.5563039499008294,0.00104343383376454,4.788845075734456,0.09546377895413917,0.4818,0.01106887528161738,0.9946148148148147,0.0004451845689279029
cdib,0.01,1,96,3,-0.5577204818393245,0.0020152567007905723,4.818354067993163,0.070384050721303,0.4819333333333334,0.010925810419979538,0.9948666666666667,0.0004222222222222361
cdib,0.01,1,97,3,-0.5580299574086159,0.0015806733086332445,4.795331951649984,0.07706431439644199,0.48353333333333337,0.013273030299571153,0.9946814814814814,0.00019917525421853625
cdib,0.01,1,98,3,-0.561094619846344,0.002228055720133784,4.825802138264973,0.07678329184746953,0.4824,0.009937806599043897,0.9944444444444445,4.4444444444444176e-05
cdib,0.01,1,99,3,-0.5610506267706553,0.002088589274219335,4.8190406354268385,0.083524725867138,0.48146666666666665,0.010231976022906493,0.9944666666666667,0.00032049344670795056
cdib,0.01,1,100,3,-0.5625720415187604,0.002793009690424871,4.8212027259826655,0.09835967099178392,0.48313333333333325,0.010327310072489031,0.994748148148148,8.413197549335093e-05
cdib,0.01,1,101,3,-0.5636356587048733,0.0022898871647278824,4.834031642405193,0.08414705734953036,0.4812,0.009701546268507923,0.9948814814814814,0.0001428689001628275
cdib,0.01,1,102,3,-0.564092063519449,0.0009224645671176328,4.843569893391927,0.08739567890272454,0.48219999999999996,0.010017983829094546,0.9945851851851852,0.0002778518419779026
cdib,0.01,1,103,3,-0.5641724725029685,0.0016881951965546363,4.8302481033325195,0.08965036535917398,0.48266666666666663,0.009687793006321579,0.9945185185185186,0.00037864823464095286
cdib,0.01,1,104,3,-0.5657684271725741,0.0007064050370147559,4.843792557779948,0.09202381345154055,0.4830666666666667,0.01154873730471574,0.9947111111111111,0.0004291823981294449
cdib,0.01,1,105,3,-0.5656587064858639,0.002176748134155651,4.860185794830322,0.08715122103499875,0.4819333333333333,0.011239810200058235,0.9948296296296296,0.00035578696173398
cdib,0.01,1,106,3,-0.5680286490555966,0.0016047925319002234,4.854342159271241,0.08192092847740379,0.48186666666666667,0.010300161811026724,0.9946222222222222,0.00041633319989326515
cdib,0.01,1,107,3,-0.5690292850552183,0.0036180268413052367,4.845972084299723,0.07872371960642983,0.48266666666666663,0.011232690387139362,0.9948444444444444,0.0004286067004885487
cdib,0.01,1,108,3,-0.5676690880645405,0.003130100167387165,4.8515322878519695,0.09582504394284332,0.48146666666666665,0.009304479208066034,0.9948,0.0003055050463303557
cdib,0.01,1,109,3,-0.5709040008516023,0.002325528957781773,4.88246323521932,0.09740495122796199,0.4830666666666667,0.010463906217724516,0.9946962962962963,0.00034017666676164023
cdib,0.01,1,110,3,-0.5705023812886441,0.0021916605157146743,4.867844128672282,0.09506439804119114,0.482,0.011097747519204055,0.9944000000000001,0.00022222222222219312
cdib,0.01,1,111,3,-0.5697658566503815,0.0016942144446423929,4.8800132423400875,0.0841762907536941,0.482,0.01153776408148476,0.9948740740740741,0.0006119522830318077
cdib,0.01,1,112,3,-0.5716053040562253,0.0015864602862017082,4.899410693105062,0.09035394260337616,0.4807333333333333,0.010874434851215614,0.9946962962962963,0.0003017098052505537
cdib,0.01,1,113,3,-0.5716349022258412,0.0022170942593559796,4.883223621114095,0.08194548727794672,0.4820666666666667,0.009790471558272024,0.9945777777777778,8.012336167700207e-05
cdib,0.01,1,114,3,-0.5734359419447003,0.0031726799827874602,4.900580106099447,0.10574120230713274,0.48066666666666663,0.010600628912160515,0.9947777777777779,9.686442096754287e-05
cdib,0.01,1,115,3,-0.5747641050049753,0.002666667306511661,4.889435203806559,0.11595654004892043,0.4812666666666667,0.009394324527784508,0.9947555555555555,0.00017638342073769862
cdib,0.01,1,116,3,-0.5748974816842513,0.0016061066639189467,4.90523805440267,0.09082544463927628,0.48059999999999997,0.012101239605924668,0.9948444444444444,0.0002989694232683395
cdib,0.01,1,117,3,-0.5744487482518861,0.0028865952096186046,4.912076222991943,0.10129148375261844,0.48186666666666667,0.011621244913232557,0.9947777777777779,0.00024444444444440827
cdib,0.01,1,118,3,-0.5762086094364975,0.004322323831983192,4.902398594665527,0.09424842133487427,0.4802666666666666,0.010129823953718703,0.9947111111111111,0.00045106184733741144
cdib,0.01,1,119,3,-0.5773747709389889,0.004001038440836589,4.911430337015788,0.06926069361103818,0.4809333333333334,0.01245846432484087,0.9946,0.000387457683870267
cdib,0.01,1,120,3,-0.5759985832980185,0.0014815239863251598,4.914609297434489,0.08416566459588445,0.48033333333333333,0.011307224828990247,0.9946518518518519,0.00013021033949073667
cdib,0.01,1,121,3,-0.577228994398406,0.0018383601107750142,4.915581671651204,0.10676602294035756,0.4819333333333333,0.012901679477236023,0.9946370370370371,0.00021923923832517273
cdib,0.01,1,122,3,-0.5775973801685103,0.0021542353646871203,4.92200436706543,0.09083545689074979,0.4800666666666667,0.013644534925505283,0.9946740740740742,0.0002959256941546893
cdib,0.01,1,123,3,-0.5790023235783432,0.002683843274124063,4.935928068796794,0.10708818485270136,0.48173333333333335,0.012938830446888674,0.994748148148148,5.5924699520539355e-05
cdib,0.01,1,124,3,-0.5799335272904599,0.0026474613924299317,4.926285866038005,0.06789367653800543,0.48133333333333334,0.011943757086165694,0.9944296296296297,0.0005088516887583549
cdib,0.01,1,125,3,-0.5800145219817305,0.0027279369533859026,4.95308597132365,0.07826296750420689,0.4804,0.01162583330346692,0.9948518518518519,0.0005561478324354106
cdib,0.01,1,126,3,-0.580017252294945,0.0029913451568501447,4.928470303599039,0.08054622551070559,0.4805333333333333,0.012435969336297575,0.994762962962963,0.00010501812502784049
cdib,0.01,1,127,3,-0.581306998128602,0.0016634355724617373,4.951343483479818,0.07802394660137839,0.4808666666666666,0.013726373641036195,0.994637037037037,0.0003543962581898042
cdib,0.01,1,128,3,-0.5812614621032368,0.0010980467309356146,4.932025475819906,0.10088633001367629,0.4816,0.011391224692718502,0.9944074074074075,0.00014796284707733597
cdib,0.01,1,129,3,-0.5827128518046755,0.0028397816738180673,4.953650679016113,0.09137282493435192,0.4814,0.012061509026651686,0.9947333333333335,0.00015555555555557543
cdib,0.01,1,130,3,-0.582354349306858,0.0011960042551634388,4.944905755360921,0.09418279415392566,0.4812,0.011926441212700454,0.9945777777777778,0.00015555555555550406
cdib,0.01,1,131,3,-0.5833291729840365,0.0022458169819647403,4.9323488655090335,0.10031859412332925,0.48079999999999995,0.012322337440599485,0.9944962962962962,0.0005362574162293315
cdib,0.01,1,132,3,-0.5821036861015089,0.000483421024119191,4.95144339726766,0.08082012386794415,0.4809333333333334,0.012369855833166915,0.9946074074074075,0.0001140355875432873
cdib,0.01,1,133,3,-0.5844482652375191,0.0018194024280327984,4.962070971679688,0.07485953400601383,0.48046666666666665,0.012775497381054612,0.9949185185185184,0.00026324971324328476
cdib,0.01,1,134,3,-0.5836937215862852,0.0006295807276898198,4.956792809295654,0.08587474765218901,0.47973333333333334,0.010824663197223874,0.9946962962962962,0.0004224171090187405
cdib,0.01,1,135,3,-0.5847232798894247,0.0018175100614567607,4.963079100545247,0.08177458001663986,0.4805333333333333,0.012369855833166915,0.9944296296296296,0.0001726100770034519
cdib,0.01,1,136,3,-0.585484152022275,0.003039455950712394,4.980284875233969,0.08945004879816948,0.47933333333333333,0.013298621482444452,0.9947481481481483,0.000495078661081672
cdib,0.01,1,137,3,-0.5861602574406248,0.00397628797488244,4.967448777008057,0.09608106631048603,0.4799333333333333,0.012794269550596982,0.9948222222222224,0.0006547075494513712
cdib,0.01,1,138,3,-0.5855288606036794,0.0020239793113714043,4.980756058247884,0.10677782553146355,0.4800666666666667,0.01409869970363699,0.9944444444444445,0.00014572085609561078
cdib,0.01,1,139,3,-0.5875910229986365,0.0029849399484719544,4.98262447052002,0.09044348221043522,0.48,0.01192644121270045,0.9945555555555555,0.00025627916877047203
cdib,0.01,1,140,3,-0.5868890325112778,0.0021846827318982775,4.984087530517578,0.10842612743681615,0.47900000000000004,0.013817380359532713,0.9945407407407408,0.00022259228446394104
cdib,0.01,1,141,3,-0.5871358690666431,0.0016697216576262515,4.971914059448243,0.11129844699318936,0.48166666666666663,0.011562583333033038,0.9946962962962962,0.00034593464974334425
cdib,0.01,1,142,3,-0.5877469362201113,0.0012082298016136961,4.9925265159606935,0.09238525787404922,0.4792,0.01350111106539012,0.9946666666666667,0.00016777409856155557
cdib,0.01,1,143,3,-0.5887196115768317,0.001278007951674131,4.973838322703044,0.09303073812198145,0.4785333333333333,0.011881638495314244,0.9946666666666667,0.00046241448992633536
cdib,0.01,1,144,3,-0.5869569008335923,0.003321018611908889,4.977394210306803,0.09008563816456502,0.4802,0.011262326580240865,0.9943851851851851,0.0005719075006505703
cdib,0.01,1,145,3,-0.5893532630111231,0.0025134035260657604,4.977789305877685,0.10239799039565511,0.4801333333333333,0.011569500133252674,0.9948,0.00023094010767582486
cdib,0.01,1,146,3,-0.5873244938257969,0.004107118406870167,4.997807986195883,0.09933773834993478,0.48006666666666664,0.013869871424542228,0.994437037037037,0.00014796284707740823
cdib,0.01,1,147,3,-0.5899809094226721,0.0036978535178384606,4.999005907185873,0.1002671922086132,0.48066666666666663,0.012070349345952386,0.9948814814814816,0.0004008222002508497
cdib,0.01,1,148,3,-0.5888614806868814,0.0028749564708296462,4.9973995328267415,0.08196930970713541,0.4796,0.011577564510725037,0.9944074074074075,0.00043678586630538976
cdib,0.01,1,149,3,-0.588622487932263,0.0030301332587279266,4.981450562286377,0.08880165391620243,0.47973333333333334,0.01130722482899021,0.994748148148148,8.413197549338514e-05
cdib,0.01,1,150,3,-0.5909729188890168,0.001189980646654527,4.9948816533406575,0.09859234202211926,0.4799333333333333,0.013322662396583232,0.9946888888888888,0.0004055175020199165
cdib,0.01,1,151,3,-0.5907999023350802,0.0023839109735436926,4.9967721153259275,0.10806543596550393,0.47933333333333333,0.012426316161008186,0.9945037037037037,0.0002004111001254823
cdib,0.01,1,152,3,-0.5918093345685439,0.0009928760003374063,5.002592132314046,0.11628450653793598,0.4789333333333334,0.013401989902000876,0.9944814814814814,0.000471579082737656
cdib,0.01,1,153,3,-0.5916123139236913,0.0010463457563719045,4.984208890533448,0.08769243457558697,0.47933333333333333,0.01255600785812646,0.9944962962962963,0.00017962008374790652
cdib,0.01,1,154,3,-0.5911233526461053,0.002469939870669448,5.012922649129232,0.11594059012567223,0.47953333333333337,0.011566042250196642,0.994511111111111,0.000423390197405743
cdib,0.01,1,155,3,-0.5908947392087994,0.0015662481197150115,4.992178057098388,0.08760243640228722,0.4804,0.01138595626199223,0.9942888888888889,0.00026943012562187583
cdib,0.01,1,156,3,-0.591505757895383,0.0021881517813245,4.983196511077881,0.11055865813386478,0.48,0.011587924749496801,0.9945703703703703,0.00019917525421849858
cdib,0.01,1,157,3,-0.5914537349122942,0.0024447989472199593,4.995412084197998,0.10300213628487878,0.4802666666666666,0.01311538536732081,0.9942222222222222,0.0003950308629918312
cdib,0.01,1,158,3,-0.5925806280540697,0.0019725803552175015,5.0075288541158045,0.10485564931857545,0.4790666666666667,0.013388552324031628,0.9945481481481481,0.00018503697773030402
