model,beta,mchead,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
cdib,1.0,1,0,27,0.15620378265055743,1.7596277881622315,0.4668,0.9092666666666667
cdib,1.0,1,0,28,0.14559986442110756,1.7738793766021728,0.469,0.9119111111111111
cdib,1.0,1,0,29,0.13415284411473707,1.7870720161437987,0.4698,0.9133333333333333
cdib,1.0,1,0,30,0.12311488654234193,1.805858647918701,0.4692,0.9155777777777778
cdib,1.0,1,0,31,0.11382285904017361,1.8230734188079833,0.4712,0.9169555555555555
cdib,1.0,1,0,32,0.10474207549027421,1.8264950765609742,0.4718,0.9177555555555555
cdib,1.0,1,0,33,0.09558458157886159,1.843913761138916,0.4722,0.9204666666666667
cdib,1.0,1,0,34,0.0872585511803627,1.8591409170150757,0.4718,0.9209555555555555
cdib,1.0,1,0,35,0.08110660094076937,1.8638521451950074,0.469,0.9222
cdib,1.0,1,0,36,0.0723405718294057,1.8989061410903931,0.4708,0.9239777777777778
cdib,1.0,1,0,37,0.06709321180135011,1.891823381614685,0.471,0.9236888888888889
cdib,1.0,1,0,38,0.05924326659779657,1.9162731941223146,0.4724,0.9261111111111111
cdib,1.0,1,0,39,0.053691915969957,1.9275574918746947,0.4718,0.9271333333333334
cdib,1.0,1,0,40,0.04786499381878159,1.9241866600036621,0.4748,0.9272444444444444
cdib,1.0,1,0,41,0.04149493163173849,1.9537297317504883,0.471,0.9280666666666667
cdib,1.0,1,0,42,0.03737126705700701,1.9664194162368775,0.4716,0.9288666666666666
cdib,1.0,1,0,43,0.032407155189730905,1.9655483413696289,0.4714,0.9294
cdib,1.0,1,0,44,0.028257867580110375,1.9823304834365845,0.4714,0.9298444444444445
cdib,1.0,1,0,45,0.022800493053956466,1.9889104621887208,0.4728,0.9307777777777778
cdib,1.0,1,0,46,0.01817323857315562,2.013328397369385,0.4726,0.9309111111111111
cdib,1.0,1,0,47,0.015822206020355226,2.0018923233032226,0.474,0.9305333333333333
cdib,1.0,1,0,48,0.011198377508466894,2.035484955024719,0.4714,0.9311333333333334
cdib,1.0,1,0,49,0.007076729804412885,2.028353366279602,0.4742,0.9329555555555555
cdib,1.0,1,0,50,0.0037886298766190356,2.0415864269256594,0.4724,0.9321555555555555
cdib,1.0,1,0,51,-0.0009589814364910125,2.04530370349884,0.4734,0.9328
cdib,1.0,1,0,52,-0.003580252773517912,2.0702982093811033,0.4718,0.9340222222222222
cdib,1.0,1,0,53,-0.006674934289672158,2.072780089569092,0.4728,0.9343333333333333
cdib,1.0,1,0,54,-0.009668655589493837,2.0862487941741943,0.4754,0.935
cdib,1.0,1,0,55,-0.012163948601348834,2.1001612361907958,0.4732,0.9338888888888889
cdib,1.0,1,0,56,-0.014501618708263744,2.089915924072266,0.4748,0.9349555555555555
cdib,1.0,1,0,57,-0.017920151989568363,2.1037768165588377,0.4744,0.935
cdib,1.0,1,0,58,-0.019769169963489878,2.1012414249420166,0.4756,0.9357333333333333
cdib,1.0,1,0,59,-0.02312520835670558,2.1438476596832277,0.4754,0.9363777777777778
cdib,1.0,1,0,60,-0.025429447654431517,2.130148390579224,0.4728,0.9360888888888889
cdib,1.0,1,0,61,-0.02753971615379507,2.124080204772949,0.4746,0.9353333333333333
cdib,1.0,1,0,62,-0.029418162074685096,2.130928233718872,0.4746,0.9367111111111112
cdib,1.0,1,0,63,-0.03178125541643663,2.147761315536499,0.4728,0.9371333333333334
cdib,1.0,1,0,64,-0.03406004476537081,2.161704454421997,0.474,0.9373555555555556
cdib,1.0,1,0,65,-0.03648949575640938,2.174930891036987,0.4766,0.9371333333333334
cdib,1.0,1,0,66,-0.03827702678333629,2.194122364807129,0.4734,0.9374444444444444
cdib,1.0,1,0,67,-0.039380472252585674,2.1995101421356202,0.4748,0.9373333333333334
cdib,1.0,1,0,68,-0.042360448035868734,2.201522152709961,0.475,0.9376888888888889
cdib,1.0,1,0,69,-0.04379297729297118,2.2177069396972655,0.4728,0.9384444444444444
cdib,1.0,1,0,70,-0.045042560970783234,2.195004923248291,0.4732,0.9384888888888889
cdib,1.0,1,0,71,-0.04836030459620736,2.230188529586792,0.4754,0.9392666666666667
cdib,1.0,1,0,72,-0.048235117485306477,2.212453248977661,0.4732,0.9388222222222222
cdib,1.0,1,0,73,-0.05023119180148298,2.243491689300537,0.4752,0.9388888888888889
cdib,1.0,1,0,74,-0.05174958963177421,2.2387143920898436,0.476,0.9393111111111111
cdib,1.0,1,0,75,-0.05295881882038984,2.2350923358917236,0.4732,0.9381777777777778
cdib,1.0,1,0,76,-0.05425991513187235,2.236720597076416,0.4726,0.9390444444444445
cdib,1.0,1,0,77,-0.055575999203595246,2.251125828552246,0.4758,0.9392444444444444
cdib,1.0,1,0,78,-0.05651431606682864,2.272328364944458,0.471,0.9397111111111112
cdib,1.0,1,0,79,-0.05769581297419288,2.270645743179321,0.4736,0.9382
cdib,1.0,1,0,80,-0.06051159370153804,2.272663638687134,0.4734,0.9397555555555556
cdib,1.0,1,0,81,-0.05990278201645071,2.2886588985443117,0.4746,0.9400888888888889
cdib,1.0,1,0,82,-0.06289699770645661,2.2718300773620603,0.476,0.9408888888888889
cdib,1.0,1,0,83,-0.0634575452441519,2.2821580345153807,0.474,0.9405111111111111
cdib,1.0,1,0,84,-0.0642367289418524,2.298419947814941,0.4754,0.9404666666666667
cdib,1.0,1,0,85,-0.06517755091948943,2.3113104679107668,0.4734,0.9406222222222222
cdib,1.0,1,0,86,-0.06589427755583416,2.3047865882873535,0.4742,0.9407111111111112
cdib,1.0,1,0,87,-0.06756941599954258,2.277841459655762,0.4762,0.9413555555555555
cdib,1.0,1,0,88,-0.06808942439556122,2.3129864543914795,0.4728,0.9409555555555555
cdib,1.0,1,0,89,-0.06806752057725733,2.307475213241577,0.475,0.9406444444444444
cdib,1.0,1,0,90,-0.07048546027703718,2.3230620670318602,0.4754,0.9413777777777778
cdib,1.0,1,0,91,-0.07114643686197021,2.3232046031951903,0.4756,0.9404666666666667
cdib,1.0,1,0,92,-0.0723187480579723,2.3209660995483397,0.477,0.9418222222222222
cdib,1.0,1,0,93,-0.07239891412041403,2.3091967895507812,0.4746,0.9410888888888889
cdib,1.0,1,0,94,-0.0739118578992784,2.327804042434692,0.4754,0.9414
cdib,1.0,1,0,95,-0.07498215034983374,2.317639905166626,0.4768,0.9408888888888889
cdib,1.0,1,0,96,-0.07536295599720695,2.349539994430542,0.4744,0.9419777777777778
cdib,1.0,1,0,97,-0.07636010479493574,2.3396483890533446,0.4738,0.9425555555555556
cdib,1.0,1,0,98,-0.07753783212060278,2.3344789237976076,0.4732,0.9418
cdib,1.0,1,0,99,-0.07709483388310129,2.3534158031463623,0.474,0.9425777777777777
cdib,1.0,1,0,100,-0.07770636942928488,2.3628123050689696,0.4774,0.9405333333333333
cdib,1.0,1,0,101,-0.07870137123411353,2.34179038734436,0.475,0.9417333333333333
cdib,1.0,1,0,102,-0.07984553275433454,2.351547830581665,0.4754,0.9414666666666667
cdib,1.0,1,0,103,-0.08105261116678064,2.3608316417694093,0.4744,0.9426666666666667
cdib,1.0,1,0,104,-0.08083293003385718,2.3586435447692873,0.4758,0.942
cdib,1.0,1,0,105,-0.08206833156663924,2.378075927352905,0.4758,0.9423777777777778
cdib,1.0,1,0,106,-0.08269888685995883,2.3792419090270998,0.4746,0.9429111111111111
cdib,1.0,1,0,107,-0.08280979486378756,2.3791710136413573,0.475,0.9422
cdib,1.0,1,0,108,-0.082464076344127,2.3736979293823244,0.476,0.9410888888888889
cdib,1.0,1,0,109,-0.0829723676128821,2.364963785934448,0.4756,0.9423333333333334
cdib,1.0,1,0,110,-0.08331602511514317,2.3825729801177977,0.475,0.9420444444444445
cdib,1.0,1,0,111,-0.08419245156429031,2.3796245597839354,0.4754,0.9437777777777778
cdib,1.0,1,0,112,-0.08507736107110977,2.390300525665283,0.4724,0.9434
cdib,1.0,1,0,113,-0.0858445477128029,2.389231552505493,0.4756,0.9428
cdib,1.0,1,0,114,-0.08572315936657515,2.3802974411010744,0.4748,0.9426222222222223
cdib,1.0,1,0,115,-0.08614998436312783,2.3840181770324707,0.476,0.9425111111111111
cdib,1.0,1,0,116,-0.08805804966579785,2.386888865661621,0.475,0.9434222222222223
cdib,1.0,1,0,117,-0.08828785088495775,2.4014906131744387,0.4766,0.9431777777777778
cdib,1.0,1,0,118,-0.08792517967657609,2.392761689376831,0.475,0.9432888888888888
cdib,1.0,1,0,119,-0.08829179943583228,2.391606083679199,0.4752,0.9432888888888888
cdib,1.0,1,0,120,-0.08941998302746902,2.4067639568328856,0.474,0.9429777777777778
cdib,1.0,1,0,121,-0.08934483515566045,2.394822224807739,0.4752,0.9432222222222222
cdib,1.0,1,0,122,-0.08917978723916141,2.426276364135742,0.4758,0.9426666666666667
cdib,1.0,1,0,123,-0.09007014034227892,2.4044189472198485,0.4748,0.9420444444444445
cdib,1.0,1,0,124,-0.09109739419221878,2.411461801147461,0.4744,0.9433555555555555
cdib,1.0,1,0,125,-0.08999470380653035,2.4144790431976317,0.476,0.9427333333333333
cdib,1.0,1,0,126,-0.0909206762227145,2.4354665515899656,0.476,0.9429111111111111
cdib,1.0,1,0,127,-0.09199114492373033,2.423862798690796,0.4758,0.9431111111111111
cdib,1.0,1,0,128,-0.09142431453046473,2.4223432983398436,0.4736,0.9438888888888889
cdib,1.0,1,0,129,-0.09209420983737165,2.407091418838501,0.4754,0.9434
cdib,1.0,1,0,130,-0.09240858070200139,2.432144480895996,0.4754,0.9439777777777778
cdib,1.0,1,0,131,-0.09375513339801268,2.4131965599060057,0.4742,0.9435777777777777
cdib,1.0,1,0,132,-0.09284848007722335,2.425099520492554,0.476,0.9431555555555555
cdib,1.0,1,0,133,-0.09368617820306258,2.4448390674591063,0.4744,0.943
cdib,1.0,1,0,134,-0.09416127658865668,2.4101398139953614,0.4754,0.9431555555555555
cdib,1.0,1,0,135,-0.09426290432539854,2.416870671081543,0.4764,0.9435333333333333
cdib,1.0,1,0,136,-0.09429016735987229,2.4383185401916503,0.4748,0.9426666666666667
cdib,1.0,1,0,137,-0.0934216639063575,2.435060833740234,0.4762,0.9432444444444444
cdib,1.0,1,0,138,-0.09517743808789687,2.4505580940246583,0.4744,0.9436444444444444
cdib,1.0,1,0,139,-0.09507835888537494,2.4180426345825197,0.4748,0.9428
cdib,1.0,1,0,140,-0.09540816181789745,2.460450792694092,0.4752,0.9436444444444444
cdib,1.0,1,0,141,-0.09661307188055732,2.4492284255981445,0.4778,0.9439777777777778
cdib,1.0,1,0,142,-0.09648043785637075,2.466668254470825,0.4754,0.9436
cdib,1.0,1,0,143,-0.09677898896607486,2.428952819824219,0.4754,0.9444888888888889
cdib,1.0,1,0,144,-0.09642993678558956,2.4423404277801515,0.4774,0.9433777777777778
cdib,1.0,1,0,145,-0.09659631733677604,2.427035566711426,0.477,0.944
cdib,1.0,1,0,146,-0.09587835911729119,2.4245232398986816,0.4746,0.9431555555555555
cdib,1.0,1,0,147,-0.09678308679190549,2.4598015727996825,0.4744,0.9444444444444444
cdib,1.0,1,0,148,-0.09803888715180484,2.448274605178833,0.4764,0.9434666666666667
cdib,1.0,1,0,149,-0.09707272800098767,2.4326654975891113,0.4758,0.944
cdib,1.0,1,0,150,-0.09788892849521204,2.452175549316406,0.4758,0.9428888888888889
cdib,1.0,1,0,151,-0.09770958247184754,2.44466482925415,0.477,0.944
cdib,1.0,1,0,152,-0.09940336005796085,2.4526511295318603,0.4758,0.9440666666666667
cdib,1.0,1,0,153,-0.0974269050592726,2.440350984573364,0.4748,0.9435333333333333
cdib,1.0,1,0,154,-0.09833900021422994,2.4475052536010744,0.4756,0.9434
cdib,1.0,1,0,155,-0.0979256857958707,2.4481542324066163,0.4758,0.9427333333333333
cdib,1.0,1,0,156,-0.09891326727867127,2.434109916687012,0.4748,0.9448666666666666
cdib,1.0,1,0,157,-0.09960472158735449,2.435226184463501,0.4752,0.9450666666666667
cdib,1.0,1,0,158,-0.09931089775616472,2.451723063659668,0.4774,0.9445555555555556
cdib,1.0,1,0,159,-0.09811578428311782,2.469288289642334,0.4774,0.9440444444444445
cdib,1.0,1,0,160,-0.09905716503316706,2.452139744567871,0.474,0.9437333333333333
cdib,1.0,1,0,161,-0.09977013245929371,2.456775058746338,0.4772,0.9439333333333333
cdib,1.0,1,0,162,-0.0983895940981128,2.468429968261719,0.4758,0.9426888888888889
cdib,1.0,1,0,163,-0.09965946393663233,2.456933745956421,0.4742,0.9448444444444445
cdib,1.0,1,0,164,-0.09977003093849529,2.462383218765259,0.4748,0.9442444444444444
cdib,1.0,1,0,165,-0.10062083519588817,2.460036613082886,0.4754,0.9447333333333333
cdib,1.0,1,0,166,-0.0997128019246188,2.4646118965148927,0.4766,0.9446444444444444
cdib,1.0,1,0,167,-0.10023510836254466,2.4624387630462645,0.4748,0.9437333333333333
cdib,1.0,1,0,168,-0.10047808401042765,2.4550169864654543,0.4762,0.9443555555555555
cdib,1.0,1,0,169,-0.1002496194080873,2.4815469734191895,0.4762,0.9437555555555556
cdib,1.0,1,0,170,-0.10154639304334467,2.4544583160400393,0.4764,0.9436888888888889
cdib,1.0,1,0,171,-0.1024268432487141,2.4551661067962645,0.4768,0.9440222222222222
cdib,1.0,1,0,172,-0.101074303837256,2.4674701847076417,0.4744,0.9442222222222222
cdib,1.0,1,0,173,-0.09997367155714469,2.454590933609009,0.4754,0.9440222222222222
cdib,1.0,1,0,174,-0.10063635176731782,2.4752289360046387,0.4736,0.9429555555555555
cdib,1.0,1,0,175,-0.10154319588921287,2.4462172512054443,0.4758,0.9438888888888889
cdib,1.0,1,0,176,-0.1017712398485704,2.4648566299438475,0.4738,0.9445111111111111
cdib,1.0,1,0,177,-0.10028258925242857,2.4653444942474367,0.4756,0.9436666666666667
cdib,1.0,1,0,178,-0.10201441825736653,2.477351770782471,0.4758,0.9439777777777778
cdib,1.0,1,0,179,-0.10147766874053261,2.46149881439209,0.4756,0.9443555555555555
cdib,1.0,1,0,180,-0.10163902641859922,2.4777220741271972,0.4756,0.9440222222222222
cdib,1.0,1,0,181,-0.10267923185825348,2.466785848236084,0.4754,0.9439111111111111
cdib,1.0,1,0,182,-0.10338049710040742,2.4728334018707274,0.4744,0.9453111111111111
cdib,1.0,1,0,183,-0.10318280602476813,2.4505007831573486,0.4758,0.9447111111111111
cdib,1.0,1,0,184,-0.10269225382913243,2.4530653228759767,0.4756,0.9436666666666667
cdib,1.0,1,0,185,-0.10275780739350752,2.4622564437866212,0.4752,0.9444666666666667
cdib,1.0,1,0,186,-0.10310385367436843,2.4505971607208252,0.4764,0.9448666666666666
cdib,1.0,1,0,187,-0.10410713250637055,2.4715963890075683,0.4752,0.9445111111111111
cdib,1.0,1,0,188,-0.10203921762162989,2.481978319168091,0.4764,0.9448444444444445
cdib,1.0,1,0,189,-0.10249299094460228,2.4562041145324707,0.4754,0.944
cdib,1.0,1,0,190,-0.10155976971062747,2.4623451835632326,0.4762,0.9439555555555555
cdib,1.0,1,0,191,-0.10265848564668136,2.4747629081726075,0.4766,0.9446222222222223
cdib,1.0,1,0,192,-0.10397869870229201,2.480900196456909,0.4754,0.9440888888888889
cdib,1.0,1,0,193,-0.10330657533082095,2.487004295730591,0.4752,0.9447777777777778
cdib,1.0,1,0,194,-0.10330057606913827,2.453700791931152,0.4764,0.9443777777777778
cdib,1.0,1,0,195,-0.10389208019091324,2.46848712272644,0.4754,0.9440444444444445
cdib,1.0,1,0,196,-0.10329862654209138,2.4838104290008545,0.4758,0.9437111111111111
cdib,1.0,1,0,197,-0.10323579440116883,2.4868843822479247,0.4756,0.9441555555555555
cdib,1.0,1,0,198,-0.10315267477089708,2.441570881271362,0.4748,0.9440888888888889
cdib,1.0,1,0,199,-0.10348144004995173,2.4637605056762695,0.4756,0.9443555555555555
cdib,1.0,1,1,0,1.5511904021523215,2.1174037700653074,0.241,0.22335555555555556
cdib,1.0,1,1,1,1.4259704011050138,2.0342902801513674,0.3028,0.3854666666666667
cdib,1.0,1,1,2,1.315502756396207,1.9547578548431397,0.3696,0.5444666666666667
cdib,1.0,1,1,3,1.207977000912753,1.8763630769729613,0.4226,0.6588444444444445
cdib,1.0,1,1,4,1.1024979450052435,1.8108215576171875,0.425,0.7305333333333334
cdib,1.0,1,1,5,0.9980806283690713,1.7526506559371948,0.4474,0.7952888888888889
cdib,1.0,1,1,6,0.8999200161760503,1.6997505258560182,0.4714,0.8366222222222223
cdib,1.0,1,1,7,0.8074610348354686,1.6583984352111816,0.4692,0.8688888888888889
cdib,1.0,1,1,8,0.7195267398747531,1.6188241287231446,0.484,0.8933777777777778
cdib,1.0,1,1,9,0.6383540920604359,1.581122600364685,0.4912,0.9101555555555556
cdib,1.0,1,1,10,0.5645823224587874,1.5509724370956421,0.4924,0.9231111111111111
cdib,1.0,1,1,11,0.49754074173840607,1.5293092792510987,0.4906,0.9334444444444444
cdib,1.0,1,1,12,0.43833074760437013,1.5128058298110962,0.4954,0.9436444444444444
cdib,1.0,1,1,13,0.38571588511033494,1.5026272951126098,0.499,0.9495333333333333
cdib,1.0,1,1,14,0.3392251420367848,1.4960957500457763,0.5034,0.9553111111111111
cdib,1.0,1,1,15,0.29795472771037707,1.4923797882080079,0.4976,0.9609333333333333
cdib,1.0,1,1,16,0.26064605097770693,1.495567415046692,0.503,0.9644888888888888
cdib,1.0,1,1,17,0.22720640347870913,1.4951747480392457,0.504,0.9679333333333333
cdib,1.0,1,1,18,0.19596812558174134,1.4941878410339355,0.5014,0.9699333333333333
cdib,1.0,1,1,19,0.17044662222862245,1.499564335823059,0.5046,0.9715777777777778
cdib,1.0,1,1,20,0.14557651015411724,1.50736439704895,0.5026,0.9727111111111111
cdib,1.0,1,1,21,0.12219483848918568,1.5223142568588257,0.5026,0.9761777777777778
cdib,1.0,1,1,22,0.10282325886867263,1.540333411026001,0.5014,0.9773555555555555
cdib,1.0,1,1,23,0.08627069711468437,1.5400939949035644,0.504,0.9783333333333334
cdib,1.0,1,1,24,0.06994255847822536,1.5613106496810913,0.5086,0.9789777777777777
cdib,1.0,1,1,25,0.05405168861638416,1.5668230844497681,0.5024,0.9803555555555555
cdib,1.0,1,1,26,0.040890067355199296,1.5815233924865724,0.5066,0.9809777777777777
cdib,1.0,1,1,27,0.030389168986407193,1.5984055492401124,0.5062,0.9797777777777777
cdib,1.0,1,1,28,0.017374102505770598,1.605941497039795,0.5044,0.9814888888888889
cdib,1.0,1,1,29,0.006495611830868504,1.6115898477554322,0.5058,0.9829777777777777
cdib,1.0,1,1,30,-0.0021164477695118297,1.6247981983184814,0.5054,0.9827333333333333
cdib,1.0,1,1,31,-0.010334042181751945,1.6464961391448976,0.507,0.9826666666666667
cdib,1.0,1,1,32,-0.01930180556232279,1.6609430381774903,0.505,0.9828444444444444
cdib,1.0,1,1,33,-0.026618710311976348,1.6829840108871459,0.5062,0.9833555555555555
cdib,1.0,1,1,34,-0.0347697241989049,1.6766000820159912,0.505,0.984
cdib,1.0,1,1,35,-0.040903461557626725,1.7000418991088868,0.5046,0.9840888888888889
cdib,1.0,1,1,36,-0.04644247506098314,1.727373722076416,0.5034,0.9834444444444445
cdib,1.0,1,1,37,-0.0520153759078546,1.734839164161682,0.5046,0.9832444444444445
cdib,1.0,1,1,38,-0.05899145673865622,1.7587242755889894,0.5038,0.9844666666666667
cdib,1.0,1,1,39,-0.06402772535248236,1.7539727632522584,0.5066,0.9854222222222222
cdib,1.0,1,1,40,-0.06865698331811211,1.806150209236145,0.5036,0.9853555555555555
cdib,1.0,1,1,41,-0.07338530622612346,1.7865335123062134,0.5032,0.9858222222222223
cdib,1.0,1,1,42,-0.07814910343451933,1.7998159063339234,0.5048,0.9859333333333333
cdib,1.0,1,1,43,-0.08246899336142974,1.8041979930877685,0.5054,0.9856444444444444
cdib,1.0,1,1,44,-0.08746121410998431,1.819342777633667,0.5046,0.9866666666666667
cdib,1.0,1,1,45,-0.0907359618360346,1.8503995542526246,0.5052,0.9851111111111112
cdib,1.0,1,1,46,-0.09358164943822406,1.847114080429077,0.5036,0.9859777777777777
cdib,1.0,1,1,47,-0.09779979754144495,1.891792315673828,0.5052,0.9857555555555556
cdib,1.0,1,1,48,-0.10023511236689307,1.8858168758392333,0.5026,0.9852888888888889
cdib,1.0,1,1,49,-0.1043258059870113,1.8945036998748779,0.5026,0.9861777777777778
cdib,1.0,1,1,50,-0.10797051691521298,1.914793444442749,0.5034,0.9862666666666666
cdib,1.0,1,1,51,-0.11054552727829327,1.913575096130371,0.5026,0.9864888888888889
cdib,1.0,1,1,52,-0.11259166431752118,1.9238312557220458,0.5048,0.9862444444444445
cdib,1.0,1,1,53,-0.11605075734962117,1.9338179275512695,0.5024,0.9864666666666667
cdib,1.0,1,1,54,-0.1184344628052278,1.9673822383880615,0.503,0.9866666666666667
cdib,1.0,1,1,55,-0.12138386225483634,1.932914460372925,0.5058,0.9864666666666667
cdib,1.0,1,1,56,-0.1222969741344452,1.968354264831543,0.5044,0.9864
cdib,1.0,1,1,57,-0.12557832722826437,1.9789866031646728,0.5028,0.9862666666666666
cdib,1.0,1,1,58,-0.12832604852806437,1.999755085372925,0.5032,0.9870222222222222
cdib,1.0,1,1,59,-0.12946712172681635,2.028903303909302,0.5008,0.9871555555555556
cdib,1.0,1,1,60,-0.13255168887918645,2.0405093536376953,0.5034,0.9873333333333333
cdib,1.0,1,1,61,-0.1336576456113295,2.0368167751312254,0.5046,0.9866666666666667
cdib,1.0,1,1,62,-0.13594282200336455,2.025118083190918,0.5054,0.9866
cdib,1.0,1,1,63,-0.13824559721513227,2.044208305358887,0.5032,0.9871777777777778
cdib,1.0,1,1,64,-0.1396768388813192,2.050460375213623,0.503,0.9870222222222222
cdib,1.0,1,1,65,-0.14165052985928275,2.0876448333740236,0.502,0.987
cdib,1.0,1,1,66,-0.143093663631786,2.0732950916290283,0.5028,0.9872222222222222
cdib,1.0,1,1,67,-0.1447631783507087,2.084122915649414,0.5034,0.9876222222222222
cdib,1.0,1,1,68,-0.1450073649298061,2.110264637374878,0.5022,0.9867111111111111
cdib,1.0,1,1,69,-0.14902327331629667,2.0974046340942385,0.503,0.9877777777777778
cdib,1.0,1,1,70,-0.1485653321873058,2.1223021976470946,0.5026,0.9870666666666666
cdib,1.0,1,1,71,-0.15149645950143986,2.0967599601745603,0.503,0.9883333333333333
cdib,1.0,1,1,72,-0.1520944790948521,2.1329673889160157,0.5016,0.9882222222222222
cdib,1.0,1,1,73,-0.15382497858350927,2.144235453414917,0.5048,0.9877111111111111
cdib,1.0,1,1,74,-0.15381804831244728,2.1198806186676027,0.5008,0.9874888888888889
cdib,1.0,1,1,75,-0.15494185346690093,2.135967198944092,0.5044,0.9872
cdib,1.0,1,1,76,-0.1566808296246962,2.1291525604248047,0.504,0.9878888888888889
cdib,1.0,1,1,77,-0.15805745284557343,2.12768447265625,0.504,0.9878222222222223
cdib,1.0,1,1,78,-0.15824597924189135,2.14305625,0.5008,0.9870222222222222
cdib,1.0,1,1,79,-0.1613540959661657,2.1735272617340087,0.5004,0.9878666666666667
cdib,1.0,1,1,80,-0.1609415203961459,2.171687443161011,0.501,0.9869777777777777
cdib,1.0,1,1,81,-0.16263837218718094,2.2133106468200685,0.5028,0.9874222222222222
cdib,1.0,1,1,82,-0.16321930848468433,2.191064934539795,0.5024,0.9874888888888889
cdib,1.0,1,1,83,-0.1647951624480161,2.2084007820129394,0.5004,0.9877111111111111
cdib,1.0,1,1,84,-0.16535443520329215,2.2138606101989744,0.5024,0.9880444444444444
cdib,1.0,1,1,85,-0.1665696226290681,2.1927137825012206,0.502,0.9883111111111111
cdib,1.0,1,1,86,-0.16750828887224198,2.1960759647369383,0.4986,0.9876888888888888
cdib,1.0,1,1,87,-0.16855004329139536,2.2353614696502686,0.502,0.9876888888888888
cdib,1.0,1,1,88,-0.16893459133885125,2.2133604763031007,0.5028,0.9878222222222223
cdib,1.0,1,1,89,-0.17015801612030376,2.2249308475494383,0.5014,0.9882444444444445
cdib,1.0,1,1,90,-0.17039397969245912,2.230186013412476,0.5026,0.9876222222222222
cdib,1.0,1,1,91,-0.17156143650358374,2.2282328079223634,0.5012,0.9878222222222223
cdib,1.0,1,1,92,-0.17200391260385514,2.2364410102844237,0.5,0.9878888888888889
cdib,1.0,1,1,93,-0.17220620492371647,2.235709436798096,0.5034,0.9872666666666666
cdib,1.0,1,1,94,-0.1736486282413656,2.234774797821045,0.5026,0.9878222222222223
cdib,1.0,1,1,95,-0.17433799922791393,2.255503183364868,0.5016,0.9883777777777778
cdib,1.0,1,1,96,-0.1754795648878271,2.27108228225708,0.5024,0.9886666666666667
cdib,1.0,1,1,97,-0.17562217273061925,2.217041516113281,0.5018,0.9879777777777777
cdib,1.0,1,1,98,-0.1765311338663101,2.2849361865997313,0.4998,0.9881777777777778
cdib,1.0,1,1,99,-0.17578145398009906,2.243934292602539,0.5016,0.9874222222222222
cdib,1.0,1,1,100,-0.17802595095851204,2.2757282176971434,0.502,0.9884666666666667
cdib,1.0,1,1,101,-0.1778937713362954,2.2638695259094237,0.5006,0.9876
cdib,1.0,1,1,102,-0.1778776780345223,2.3118896991729736,0.5022,0.9880444444444444
cdib,1.0,1,1,103,-0.17934517031366176,2.2942485771179197,0.5,0.9875111111111111
