experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,clf_nhid,clf_nlay,clf_kpru,gamma,epochs,run_count,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,train_acc_mean,train_acc_std
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,11,3,-0.4402437343207273,0.020823549510672598,4.279196835327149,0.1464348330972214,0.438,0.003328663395418664,0.9960222222222223,0.0002837143407733971
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,12,3,-0.4589888909766168,0.023086803039793446,4.377048105621338,0.1882913484982335,0.43706666666666666,0.00457092259104585,0.9960074074074075,0.000535335747115635
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,13,3,-0.4768916018341527,0.023150636890796793,4.526037223052978,0.22433757777828217,0.43019999999999997,0.004161730409336965,0.9960370370370369,8.413197549335093e-05
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,14,3,-0.49323966178605055,0.023330431754592814,4.647868432362874,0.20544852439277964,0.43506666666666666,0.00582866479850517,0.9960888888888889,0.0003906310184721745
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,15,3,-0.5102277105952754,0.023054498123328698,4.725607279968262,0.18280166641415266,0.4348,0.002433105012119289,0.995925925925926,8.413197549331305e-05
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,16,3,-0.5247114177862803,0.024044533671837696,4.78341904703776,0.19165994810852913,0.43639999999999995,0.0034117444218463825,0.9960370370370369,0.0005645202632075986
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,17,3,-0.5385881439786968,0.025252644542304643,4.9122519790649415,0.18121918934709627,0.4314,0.0009165151389911761,0.9962,0.00021886350670651184
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,18,3,-0.552337239821752,0.025312008372125726,4.99393383585612,0.20585546620285572,0.43026666666666663,0.004900340124249855,0.9956444444444444,0.00047816521758549586
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,19,3,-0.5647081974174036,0.02615389642035734,5.054769256337484,0.22440150304671277,0.4294,0.003994996871087651,0.9957111111111111,0.00046401362261831166
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,20,3,-0.5775850245504669,0.028065075660444094,5.132804108174642,0.2009181469550331,0.42826666666666663,0.0035907288025320647,0.9960592592592592,0.0005213152091825819
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,21,3,-0.5905646475242846,0.03131197547529675,5.216884250640869,0.2246721897820008,0.42946666666666666,0.004129568177586278,0.9957111111111111,0.0009482928130378839
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,22,3,-0.6014662360017949,0.03258703888061242,5.270993688456217,0.23083634766665956,0.4263333333333333,0.005604759881862327,0.9959185185185184,0.000478853225448762
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,23,3,-0.6111535193963484,0.031961040522589315,5.347249390665691,0.2130258012268775,0.4258,0.0031240998703626643,0.9955703703703703,0.00029509013758581895
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,24,3,-0.6211716231837418,0.033315759666541385,5.401205126953125,0.2724527609795926,0.4263333333333333,0.0020132891827388654,0.9957703703703703,0.0006021907877541554
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,25,3,-0.6292977381951882,0.033034389609949,5.434183973693848,0.24201912226826142,0.4263333333333333,0.006306610288683892,0.9959851851851852,0.0005727703236213698
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,26,3,-0.6372327500747912,0.03362379676898622,5.473473912811279,0.23359959959160895,0.4258,0.0040000000000000036,0.9960814814814816,0.0004955771461830537
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,27,3,-0.6444507216858142,0.03347216543902415,5.539080225372314,0.22591789163935927,0.422,0.002690724809414728,0.9960666666666667,0.0006375105905680523
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,28,3,-0.6524918563033596,0.035182466102839434,5.565362338765463,0.24016831461781687,0.42440000000000005,0.004886716689148243,0.9958074074074074,0.0004333808141128931
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,29,3,-0.6594082320964697,0.03457493082770124,5.582984047698974,0.2217494837403497,0.4252,0.004275511665286384,0.9959777777777777,0.00036379345652762154
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,30,3,-0.6657701587474708,0.0347495631298745,5.636662951405843,0.22964711485486367,0.424,0.0033045423283716694,0.9962148148148148,0.0004829606907468199
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,31,3,-0.6727629122213884,0.035669632441623106,5.64656959584554,0.22119757914687024,0.42386666666666667,0.004001666319589049,0.9960962962962964,0.0005151211452063119
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,32,3,-0.6787711215655009,0.036489108080880774,5.663850460561117,0.2065794284020122,0.42386666666666667,0.0026025628394590753,0.9961851851851852,0.00041116115811486864
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,33,3,-0.6838926149483884,0.03619741778892604,5.719420124308268,0.20420607067737476,0.4214666666666667,0.004244211744639212,0.9962666666666666,0.00034712220781811764
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,34,3,-0.6898504131996269,0.035934089469414406,5.741310204569499,0.24713889985598936,0.42153333333333337,0.005080682368868688,0.9960592592592592,0.00035578696173402247
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,35,3,-0.6937642852320814,0.03669168631468805,5.788690450286865,0.2644932579351188,0.4221333333333333,0.003646002377033409,0.9963703703703705,0.0005000411505700195
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,36,3,-0.6987628522815127,0.036276607373667745,5.793493192545573,0.2339885515548672,0.4212666666666667,0.004006661120351129,0.9963259259259258,0.0005039759612792487
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,37,3,-0.7034130558823094,0.03643315980135983,5.812473207346599,0.25119180399233115,0.4224666666666666,0.0041295681775863164,0.9962370370370371,0.0004253296954060725
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,38,3,-0.7072967498605901,0.03671933031831887,5.831608019256592,0.22858972411669762,0.4212,0.005230678732248821,0.9963925925925926,0.0005762086956176039
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,39,3,-0.7112058594443581,0.03733229868240865,5.874020697021485,0.23773210792234994,0.42166666666666663,0.0037859388972001826,0.9964814814814815,0.0003779955799162554
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,40,3,-0.7156201834216263,0.037456263910511586,5.875009687550862,0.2521259303835212,0.42060000000000003,0.004613025037868332,0.9964074074074074,0.00033431952878211415
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,41,3,-0.7183894899772875,0.03771425660682289,5.8927038940429695,0.23318527987059096,0.4206666666666667,0.00453578365151309,0.9964518518518518,0.0006255203595124498
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,42,3,-0.7222239536112006,0.037530334291065864,5.930427933756511,0.2502607048980547,0.4215333333333333,0.0043924177093410885,0.9963777777777777,0.0003698514883798379
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,43,3,-0.7259855463432543,0.037947210276213,5.928240369669596,0.2533890612368041,0.42060000000000003,0.004214261501141077,0.9963259259259258,0.0005462931575553576
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,44,3,-0.72881093490196,0.038930696517703096,5.941313813273112,0.23866594341002953,0.42053333333333337,0.0038436094147732028,0.9962592592592593,0.0005796266713922007
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,45,3,-0.7325578751722972,0.03992676523881661,5.941652821350098,0.24485030353286424,0.42073333333333335,0.004424176006143189,0.9963333333333333,0.0004729732589731152
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,46,3,-0.7357225649530238,0.041065883888698564,5.970891268666585,0.24477239412750326,0.42086666666666667,0.005281413952090211,0.9966666666666667,0.0006780509467730052
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,47,3,-0.7388348030075882,0.04200080096958122,5.9804192199707025,0.26477433218452634,0.4212666666666667,0.003817503547258767,0.9966148148148148,0.0004577633942365014
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,48,3,-0.741609086562648,0.042607862638195694,6.018499564107259,0.2646749856535994,0.4197333333333333,0.0031895663237081788,0.9967037037037038,0.000688649898807542
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,49,3,-0.7442489026951068,0.0430918598604661,6.00297075398763,0.25097148880297815,0.4209333333333333,0.0045003703551300496,0.9965481481481482,0.00026789838992631186
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,50,3,-0.7466484866373467,0.04333763925361426,6.025804196166992,0.25874004896100183,0.4204666666666667,0.004687572221665858,0.9965037037037038,0.0006964932739505441
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,51,3,-0.7489171562483815,0.04375660150616019,6.043489979553222,0.25267969870709805,0.4196666666666667,0.00410528115155751,0.9964962962962963,0.0005489983396647965
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,52,3,-0.7510086795228901,0.04377899774195378,6.050915501912435,0.2518439536527382,0.41979999999999995,0.003671511950137158,0.9965407407407407,0.0006608387238426648
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,53,3,-0.7534601116007025,0.04391357250633544,6.052156576792399,0.25366121764419564,0.4203333333333333,0.0042158431343366585,0.996488888888889,0.0002562791687704395
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,54,3,-0.7549221814617967,0.04420783688109112,6.059538332366944,0.2489178424738584,0.4206666666666667,0.0032516662395352535,0.9966592592592592,0.0004850013788109739
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,55,3,-0.7567998839002668,0.043920008543914764,6.063826077779134,0.2520858268567504,0.42026666666666673,0.004110150037812875,0.9966592592592592,0.0005710433739913721
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,56,3,-0.7579562185894358,0.04410919029058816,6.074717033386231,0.24593944174170515,0.42053333333333337,0.004355838993045234,0.9966074074074074,0.0005408422025562376
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,57,3,-0.7601466076504101,0.044256300498243736,6.085804155476887,0.25273339366510034,0.4199333333333333,0.0032516662395352413,0.9966962962962963,0.0005489983396647965
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,58,3,-0.7614707596547676,0.0441417543972636,6.102356553141276,0.2653538088416496,0.4195333333333333,0.003202082655606109,0.9967703703703704,0.0004631258972546324
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,59,3,-0.7630531020728025,0.044976072763946114,6.103910590362548,0.2512695820727176,0.4194,0.0025999999999999934,0.9966222222222223,0.0005790584098131249
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,60,3,-0.7645117717425028,0.044557440288239956,6.1110529103597,0.26356781399728857,0.42006666666666664,0.0037753587026047556,0.9967259259259258,0.00023129622216295668
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,61,3,-0.76580925394694,0.04479410886573502,6.108448978169759,0.2505275168301466,0.41986666666666667,0.0029484459183328057,0.9968074074074074,0.0005069070255089477
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,62,3,-0.7671301664005626,0.04493273687161585,6.115467952219646,0.2511854521292142,0.42053333333333337,0.0026857649437977975,0.9966518518518518,0.000756317698394885
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,63,3,-0.7679493521603672,0.04457557759957287,6.1242897560119625,0.25249826286551164,0.41993333333333327,0.0031895663237081788,0.9968148148148148,0.0003902093982538008
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,64,3,-0.7696115610556169,0.04519454877598947,6.127608614857992,0.2519826592797527,0.4198,0.0023065125189341592,0.9967481481481482,0.00041355629191721456
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,65,3,-0.7702516756982515,0.044600603774084036,6.129277626037599,0.24966965180721545,0.41933333333333334,0.003106981386061616,0.9968370370370371,0.0005000411505699271
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,66,3,-0.7717490734476032,0.045200204795790365,6.125798271942139,0.2452870495181586,0.42006666666666664,0.002419366308216542,0.9966888888888888,0.0002504317259908133
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,67,3,-0.7719949757778283,0.044681698398166415,6.140120218404134,0.2554997405280903,0.41913333333333336,0.002900574655707584,0.9968888888888889,0.0005777777777777188
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,68,3,-0.7736218467119969,0.04532874877132146,6.144577331797282,0.24638623728387746,0.4192,0.0023579652245103253,0.9966814814814815,0.00058976175701815
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,69,3,-0.7741217158577659,0.04507778046696745,6.146530423482258,0.2450871508358554,0.41913333333333336,0.002914332399252587,0.9968074074074074,0.0005897617570182045
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,70,3,-0.7750803412668632,0.044574615406655346,6.15670351003011,0.2636122073129733,0.41986666666666667,0.0029280255007996738,0.9968444444444445,0.00031111111111103984
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,71,3,-0.7763086454160285,0.04525664511524432,6.151872926584879,0.25079243659828815,0.4190666666666667,0.0031895663237081684,0.996674074074074,0.0005588053100012606
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,72,3,-0.7767646800185695,0.04529076718847118,6.157622831471762,0.2533142546294475,0.4198,0.0031999999999999806,0.9967407407407407,0.0005838710044130454
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,73,3,-0.7772938105612089,0.04520906511521786,6.161706150054933,0.249039977842984,0.41946666666666665,0.0030746273486933775,0.9968592592592592,0.0006005484461839555
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,74,3,-0.7783643937688886,0.04479216219243922,6.168848598480224,0.25996837560111413,0.4192,0.003538361202590827,0.9969111111111112,0.000389364788176388
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,75,3,-0.7793516812888059,0.04554754204717446,6.164574164581299,0.24904141471246338,0.4190666666666667,0.003008875759039139,0.9968370370370371,0.0006005484461839586
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,76,3,-0.7795036796656521,0.0454045860368632,6.17042270634969,0.25291620493496475,0.4189333333333333,0.003494757979221657,0.9968814814814815,0.0004446295910653914
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,77,3,-0.7801275210958538,0.04510573239811262,6.176322284189859,0.2579845978702957,0.4186666666666667,0.0031005375877955874,0.9968296296296296,0.00029841832708861943
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,78,3,-0.7808992452390267,0.0452049842709328,6.176534819285075,0.2543814494265181,0.4195333333333333,0.0030615900008546582,0.9968,0.0003893647881763896
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,79,3,-0.7811691017324275,0.045418364077516,6.183207693735759,0.25711444650143833,0.4190666666666667,0.002663331247391747,0.9970444444444445,0.0005082042944901731
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,80,3,-0.7822685704953742,0.045694311349148926,6.183264491271973,0.25500831753806186,0.4190666666666667,0.0029955522584881227,0.9967999999999999,0.0005310134731266334
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,default,128,1,0,-0.55,81,3,-0.7823781911387587,0.045486107955372924,6.186605538431803,0.25509528525902436,0.41873333333333335,0.0033605555096342713,0.9968888888888889,0.0005777777777777711
