experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,,epochs,test_I_xz_toagg,train_I_xz_toagg,train_DIQ_yz_toagg,test_DIQ_yz_toagg,train_DIQ_xz_toagg,train_d_DIQ_xz_toagg,train_H_zCx_toagg,test_H_zCx_toagg,train_H_Q_yCz_toagg,test_H_Q_yCz_toagg,train_DIQ_xzCy_toagg,train_acc_toagg,test_acc_toagg,train_loss_toagg,test_loss_toagg,train_loglike_toagg,test_loglike_toagg,train_H_Q_xCz_toagg,train_d_H_Q_xCz_toagg,train_H_Q_xCzy_toagg,train_h_acc_toagg,train_h_delta_acc_toagg,train_z_norm_toagg,test_z_norm_toagg,train_z_mean_norm_toagg,test_z_mean_norm_toagg,train_z_std_toagg,test_z_std_toagg
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,4,transformer,best,,,0.9998092651367188,0.01795285940170288,,0.0,,,0.00014454232587013394,0.9820009469985962,,1.0,0.9159999999999999,,,-0.00010018616450271622,-0.6806712135710257,,9.993768692016602,,,0.004400000000000005,1.0144202709197998,1.0024453401565552,2.443225145339966,2.443146228790283,0.004022302571684122,0.003794497344642877
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,3,transformer,best,,,0.999660313129425,-0.08735185861587524,,0.0,,,0.00029352266574278474,1.0873056650161743,,1.0,0.9079999999999999,,,-0.0002034493725934681,-0.7536628361330138,,9.998616218566896,,,0.006200000000000011,0.979120135307312,0.9706292152404784,2.578625202178955,2.6021709442138667,0.008709304966032505,0.008040493354201317
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,2,transformer,best,,,0.9996410608291626,-0.452760636806488,,0.0,,,0.000312724499963224,1.4527144432067869,,1.0,0.884,,,-0.00021675972932710865,-1.0069448271496808,,9.995938301086426,,,-0.002999999999999997,1.0341774225234983,1.0355737209320068,2.5007643699646,2.4966449737548833,0.03162245824933052,0.031998127698898315
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,0,transformer,best,,,0.9993942379951476,0.012297093868255615,,5.245208740234375e-06,,,0.0005595884867943823,0.9876567125320436,,1.0,0.904,,,-0.00038786892988972,-0.6845913665967689,,9.996118545532227,,,0.010199999999999996,1.0346746444702148,0.99798583984375,2.3528552055358887,2.304795026779175,0.004320212639868259,0.004148642532527447
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1,transformer,best,,,0.9997053146362304,-0.0977686047554016,,0.009339094161987305,,,0.00024851434864103794,1.097722411155701,,1.0,0.9079999999999999,,,-0.00017224960192810106,-0.7608832365065457,,9.990615844726562,,,0.013000000000000008,1.0386101007461548,1.0240821838378906,2.166104793548584,2.1422252655029297,0.004087728448212147,0.0040810685604810715
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdibXL,0,mlp,1024,1,0,8192,1,0,0.1,0,2,5,1,default,1,transformer,best,,,0.9992607235908508,0.16818338632583618,,0.0,,,0.0006930759409442544,0.8317704200744629,,1.0,0.9179999999999999,,,-0.000480397354816688,-0.5765393032044721,,9.999955177307127,,,0.0009999999999999957,1.0760356187820437,1.0278087854385376,2.3770127296447754,2.3028154373168945,0.007685028947889805,0.0076339659281075
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdibXL,0,mlp,1024,1,0,8192,1,0,0.1,0,2,5,1,default,3,transformer,best,,,0.9953043460845948,0.3702285885810852,,0.0,,,0.004649470560252666,0.6297252178192139,,1.0,0.912,,,-0.003222761968861434,-0.43649226231110655,,9.998616218566896,,,-0.005,0.9308432340621948,0.9562781453132628,3.29634428024292,3.3911974430084233,0.02500585652887821,0.02239874005317688
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdibXL,0,mlp,1024,1,0,8192,1,0,0.1,0,2,5,1,default,2,transformer,best,,,0.9989711046218872,0.16828441619873047,,0.0,,,0.0009826773311942816,0.8316693902015686,,1.0,0.902,,,-0.0006811331381655918,-0.5764692901384358,,9.995938301086426,,,-0.0034000000000000024,1.0250629186630251,0.9984199404716492,3.51812481880188,3.5174190998077397,0.025078779086470604,0.025358038023114204
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdibXL,0,mlp,1024,1,0,8192,1,0,0.1,0,2,5,1,default,4,transformer,best,,,0.9992115497589112,0.18679213523864746,,0.0,,,0.0007422733469866216,0.8131616711616516,,1.0,0.91,,,-0.0005144988883808992,-0.5636406779988018,,9.993768692016602,,,0.009400000000000007,1.022587537765503,0.98726624250412,2.715882539749145,2.683109760284424,0.014585332013666632,0.014687979593873026
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdibXL,0,mlp,1024,1,0,8192,1,0,0.1,0,2,5,1,default,0,transformer,best,,,0.9958859086036682,0.05220729112625122,,0.0,,,0.004067908041179179,0.947746515274048,,1.0,0.878,,,-0.002819654781043169,-0.6569278236810698,,9.996123313903807,,,0.0,1.0205284357070925,0.998396933078766,2.8968541622161865,2.804421901702881,0.0031441217288374896,0.0031412402167916302
